timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
2043328000,0.0,0.0,0.0
2043332000,0.0,0.0,0.0
2043528000,0.0,0.0,0.0
2043728000,0.0,0.0,0.0
2043928000,0.0,0.0,0.0
2044128000,0.0,0.0,0.0
2044328000,0.0,0.0,0.0
2044528000,0.0,0.0,0.0
2044728000,0.0,0.0,0.0
2044928000,0.0,0.0,0.0
2045128000,0.0,0.0,0.0
2045328000,-0.00047139727,-0.0013254996,8.930636e-06
2045528000,-0.001405521,-0.003767297,-3.987817e-05
2045728000,-0.0024774957,-0.0063040457,-3.0605115e-05
2045928000,-0.0032217358,-0.008805475,1.0896338e-05
2046128000,-0.0040570325,-0.01138602,1.3919313e-05
2046328000,-0.0048393803,-0.01425455,-9.4306715e-06
2046528000,-0.00581429,-0.017179117,6.4162095e-06
2046728000,-0.006702291,-0.02022563,5.856694e-05
2046928000,-0.007553812,-0.023448814,0.000195661
2047128000,-0.008010389,-0.026823102,0.00016420416
2047328000,-0.008505924,-0.030311586,0.00014154836
2047528000,-0.00876001,-0.033768196,0.00018820363
2047728000,-0.009062265,-0.037188046,0.00020169884
2047928000,-0.009021093,-0.040687036,0.00017921564
2048128000,-0.00876438,-0.04097549,0.00016845482
2048328000,-0.0069340356,-0.028674584,0.00022299401
2048528000,-0.0048065255,-0.018841876,0.00025704835
2048728000,-0.003738132,-0.01413119,0.00023781903
2048928000,-0.0029659267,-0.011194568,0.00015614272
2049128000,-0.0023456428,-0.008790749,0.00023836805
2049328000,-0.0017848114,-0.0067054513,0.00016541567
2049528000,-0.001489887,-0.0048847953,0.00010988452
2049728000,-0.0012392462,-0.0034578815,8.0361075e-05
2049928000,-0.00088551134,-0.0022984575,7.0064634e-05
2050128000,-0.00074308406,-0.0013384207,9.603053e-05
2050324000,-0.0004818076,-0.00043185533,8.413446e-05
2050528000,-0.00035349745,0.00023722541,7.9612335e-05
2050728000,-0.00032099034,0.0008001855,0.00011457643
2050928000,-0.0001851664,0.001082672,4.631018e-05
2051128000,0.000117841795,0.0014894487,3.923518e-06
2051328000,4.3547647e-05,0.0017947796,1.3688864e-05
2051528000,9.2638176e-05,0.0019082968,2.81521e-05
2051728000,2.468436e-05,0.002181971,6.0428447e-06
2051928000,-5.5765442e-05,0.0021894255,8.983653e-06
2052128000,3.8433347e-05,0.0022379577,-3.7619815e-05
2052328000,0.00012008793,0.002364352,-7.201049e-05
2052528000,4.3603217e-05,0.002383855,7.6614856e-07
2052728000,-1.1691074e-05,0.0023616217,0.0001202295
2052928000,-8.581154e-05,0.0023193748,8.144428e-05
2053128000,4.1012172e-05,0.0024381224,-8.640178e-06
2053328000,-3.9194514e-05,0.002339497,1.4433397e-05
2053528000,7.9350364e-05,0.002183711,-3.37201e-05
2053728000,-7.97841e-05,0.0021191335,6.1476654e-05
2053928000,-0.00013110208,0.002092244,7.939977e-05
2054128000,-7.783855e-05,0.0021699104,4.7009442e-05
2054328000,-1.3088411e-05,0.0020090404,-2.3649896e-05
2054528000,4.059754e-05,0.0020541386,-7.928203e-05
2054728000,-9.578032e-05,0.0020303137,-4.087611e-05
2054928000,9.7159515e-05,0.002048022,6.7880195e-05
2055128000,-2.1775824e-05,0.002009245,0.0001106617
2055328000,-4.7949758e-05,0.0021149192,-2.3395289e-05
2055528000,6.7657415e-06,0.0019307581,-6.450136e-05
2055728000,7.597332e-05,0.0019401725,-6.778433e-05
2055928000,-2.814269e-05,0.0020837346,0.000102687765
2056128000,-6.4941036e-05,0.0020685303,3.469566e-05
2056324000,-8.382759e-05,0.0020638115,3.6842698e-07
2056528000,-7.326679e-06,0.002109749,-4.4158596e-06
2056728000,8.9187066e-05,0.002035285,-1.9851745e-07
2056924000,7.701648e-05,0.0019478513,-1.9268902e-05
2057128000,-9.637907e-05,0.0019410629,9.601443e-06
2057328000,-0.002933641,-0.002293079,-0.0010270957
2057528000,-0.0015296871,-0.003697407,-0.0030940124
2057728000,0.0026227825,-0.0023953377,-0.0046343473
2057928000,0.0036652463,-0.0012565922,-0.005047832
2058128000,0.0025669618,0.0017336018,-0.0051953774
2058328000,0.0020063082,0.0019830358,-0.003773669
2058524000,0.0011827652,0.00049557607,-0.0017334529
2058728000,0.00034807017,-0.001697822,-0.0002721915
2058928000,-0.001471995,-0.001870035,0.00015324121
2059128000,-0.0024244578,-0.0028227482,0.00048180067
2059328000,-0.003281799,-0.005118468,0.000519368
2059528000,0.00013676626,-0.005885803,-0.00070407003
2059724000,0.0022319872,-0.007857142,-0.00081490946
2059928000,-0.00021118158,-0.014906016,-0.0008002421
2060128000,-0.00033486015,-0.016315956,-0.00074076554
2060328000,5.174103e-05,-0.015571027,-0.0007869674
2060528000,0.00047577693,-0.014877879,-0.00055928604
2060728000,0.0006931428,-0.014618188,-0.00033210547
2060928000,0.0005268063,-0.014712276,-0.00024438524
2061128000,0.000491003,-0.014553491,-0.0002927263
2061328000,0.00020972504,-0.010572642,-0.0001538863
2061528000,-0.00048624875,-0.009975407,-0.00014134907
2061728000,0.00059400196,-0.014210762,-5.7741516e-05
2061928000,0.0006624144,-0.015240059,3.8598464e-05
2062128000,0.00016183782,-0.014908666,5.2386615e-05
2062324000,-0.00023037508,-0.013614818,6.449243e-05
2062528000,-0.00023055945,-0.012679596,0.00023782098
2062728000,-0.00042533508,-0.011596522,0.00012410853
2062924000,-0.00024284182,-0.010950458,6.164404e-05
2063128000,-0.00040732077,-0.010053626,-3.7146252e-05
2063328000,-0.00088834885,-0.009607161,-2.8703664e-05
2063528000,-0.00013851425,-0.00830148,-0.00022993388
2063728000,0.00048983016,-0.007184687,-0.0002551159
2063928000,0.00045457957,-0.0062250006,-0.00036501238
2064128000,0.00040456298,-0.005791426,-0.00020047669
2064328000,0.0002711308,-0.004783921,0.00014430199
2064528000,-2.4725847e-05,-0.0042084814,0.00020289804
2064728000,-0.00086360914,-0.00096166995,-0.0004475643
2064928000,-0.0015539426,0.0020587442,-0.0019282866
2065128000,-0.00169311,0.0013769757,-0.0031515718
2065328000,0.002571042,-0.0031797704,-0.004119349
2065528000,0.0046191965,-0.0056104106,-0.0057111518
2065728000,-0.0008728134,-0.0014290174,-0.0070392746
2065928000,-0.0027302837,0.0020719534,-0.00774176
2066128000,-0.0006311085,0.0030385798,-0.008479553
2066328000,0.00013079766,0.0024325047,-0.010034817
2066528000,-0.00094069674,0.002550353,-0.011679411
2066728000,-0.002475693,0.0023350937,-0.012973793
2066928000,-0.0025195063,0.0017642425,-0.013995384
2067128000,-0.0014758529,0.0007495676,-0.014902551
2067328000,-0.0016233798,0.00015502903,-0.013830128
2067528000,-0.004104104,0.0007672622,-0.011092343
2067728000,-0.00793627,0.0021112466,-0.00959892
2067928000,-0.010157179,-0.004409028,-0.0095236385
2068128000,-0.009153661,-0.009456999,-0.009009307
2068328000,-0.008200942,-0.011074535,-0.007557948
2068528000,-0.0070836055,-0.011646668,-0.006282832
2068728000,-0.006018201,-0.011964921,-0.005295447
2068928000,-0.004881764,-0.012775788,-0.0044220975
2069128000,-0.003967374,-0.012345208,-0.0033577618
2069328000,-0.0027351086,-0.008685953,-0.0023085405
2069524000,-0.0017021406,-0.008692766,-0.0012618207
2069724000,-0.0025768436,-0.012871496,-0.00087030337
2069928000,-0.001770517,-0.014116849,-0.0011092079
2070128000,-0.00071581005,-0.013610264,-0.0014851313
2070328000,0.00015993608,-0.012848524,-0.0015325651
2070528000,9.514561e-05,-0.012273597,-0.0013605481
2070728000,0.00022561103,-0.011246117,-0.0012808883
2070928000,0.00044180936,-0.010467126,-0.0012573855
2071128000,0.0005511958,-0.009446901,-0.0013146193
2071328000,0.001372544,-0.008928215,-0.0012613047
2071528000,0.0011542035,-0.008118199,-0.0011143596
2071728000,-2.6063593e-05,-0.006905609,-0.000919076
2071928000,5.5223154e-05,-0.006235339,-0.0008701518
2072128000,2.2228654e-05,-0.005155163,-0.0009932405
2072324000,8.3735125e-05,-0.0043631555,-0.00043245708
2072528000,8.584064e-05,-0.0041746767,-6.248318e-05
2072728000,-0.00032341728,-0.0034503369,-0.0002532962
2072928000,-0.00022686277,-0.0026623567,-0.0003498441
2073128000,0.0004054229,-0.0021528762,-0.0003688397
2073328000,-5.3018535e-05,-0.0016946243,-0.00026331833
2073528000,-0.00013708323,-0.0011270912,-0.00024115002
2073728000,-8.249668e-06,-0.0007313419,-0.00020260992
2073928000,0.00032213365,-0.0005692548,-0.00019539165
2074128000,-0.0019447643,0.0010313494,-0.00051326945
2074328000,-0.0039887517,0.0020690425,-0.0019773832
2074528000,0.003005016,0.00015089528,-0.003521399
2074728000,0.0018624375,-0.0023410441,-0.0049686227
2074928000,-0.0022563585,-0.0031191413,-0.0062996675
