timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
2043256000,2043102000,2043104000,0,-488.099,1.0,-0.007659912,-0.00065771444,1.0873433,2.1584444e-06,3.4456843e-07,0,0,1
2043656000,2043502000,2043504000,0,-488.109,1.0,0.00076293945,-2.6312657e-05,1.0871903,2.1415815e-08,2.0094504e-07,0,0,1
2044056000,2043902000,2043904000,0,-488.105,1.0,-0.0076904297,-0.0034325873,1.087051,2.1762626e-06,-8.555918e-07,0,0,1
2044456000,2044302000,2044304000,0,-488.094,1.0,-0.024505615,-0.012798378,1.0869178,2.2100116e-05,-1.0297603e-05,0,0,1
2044856000,2044698000,2044704000,0,-488.106,1.0,-0.013122559,-0.012941655,1.0867854,6.3380144e-06,-8.547606e-06,0,0,1
2045256000,2045102000,2045104000,0,-488.102,1.0,-0.015075684,-0.013895358,1.0872571,8.361453e-06,-8.464413e-06,0,0,1
2045656000,2045502000,2045504000,0,-488.103,1.0,-0.0140686035,-0.013972356,1.0870981,7.282714e-06,-7.939214e-06,0,0,1
2046056000,2045902000,2045904000,0,-488.103,1.0,-0.017303467,-0.01545285,1.0869327,1.1018528e-05,-9.307798e-06,0,0,1
2046456000,2046298000,2046304000,0,-488.109,1.0,-0.012298584,-0.014058777,1.0867991,5.566996e-06,-7.6544975e-06,0,0,1
2046856000,2046702000,2046704000,0,-488.096,1.0,-0.026306152,-0.01953216,1.0872843,2.5458425e-05,-1.561112e-05,0,0,1
2047256000,2047102000,2047104000,0,-488.095,1.0,-0.02545166,-0.02216305,1.0871408,2.383452e-05,-1.9265965e-05,0,0,1
2047656000,2047498000,2047504000,0,-488.097,1.0,-0.021148682,-0.021714736,1.0869782,1.6459087e-05,-1.8025425e-05,0,0,1
2048056000,2047902000,2047904000,0,-488.096,1.0,-0.023101807,-0.022334622,1.0874181,1.9631583e-05,-1.8743222e-05,0,0,1
2048456000,2048298000,2048304000,0,-488.113,1.0,-0.01965332,-0.021149583,1.0872259,1.4210588e-05,-1.673996e-05,0,0,1
2048856000,2048698000,2048704000,0,-488.204,1.0,-0.041870117,-0.03035871,1.0876406,6.447375e-05,-3.7954982e-05,0,0,1
2049256000,2049102000,2049104000,0,-488.435,1.0,-0.06085205,-0.043986265,1.0874407,0.00013620869,-8.1864826e-05,0,0,1
2049656000,2049502000,2049504000,0,-488.731,1.0,-0.059295654,-0.050790437,1.0872402,0.0001293541,-0.00010297117,0,0,1
2050056000,2049902000,2049904000,0,-489.048,1.0,-0.05206299,-0.051356014,1.0870447,9.9740326e-05,-0.00010153524,0,0,1
2050456000,2050302000,2050304000,0,-489.37,1.0,-0.045440674,-0.048726972,1.0868821,7.599186e-05,-9.018263e-05,0,0,1
2050856000,2050702000,2050704000,0,-489.702,1.0,-0.019226074,-0.03561546,1.0873419,1.3598002e-05,-5.6145014e-05,0,0,1
2051256000,2051102000,2051104000,0,-489.996,1.0,-0.01977539,-0.028575428,1.0871807,1.43882635e-05,-3.7586455e-05,0,0,1
2051656000,2051502000,2051504000,0,-490.268,1.0,-0.013916016,-0.022060134,1.0870256,7.1260692e-06,-2.4048504e-05,0,0,1
2052056000,2051902000,2051904000,0,-490.505,1.0,-0.007873535,-0.01575498,1.0874714,2.280246e-06,-1.43737225e-05,0,0,1
2052456000,2052302000,2052304000,0,-490.628,1.0,0.024047852,0.0019351691,1.0872883,2.1274916e-05,1.4701172e-06,0,0,1
2052856000,2052702000,2052704000,0,-490.702,1.0,0.012176514,0.0064868783,1.0877098,5.452465e-06,3.2400496e-06,0,0,1
2053256000,2053098000,2053104000,0,-490.796,1.0,0.026672363,0.015408142,1.0869026,2.618137e-05,1.3379293e-05,0,0,1
2053656000,2053502000,2053504000,0,-490.868,1.0,0.030303955,0.02206512,1.0873526,3.3782224e-05,2.2497417e-05,0,0,1
2054056000,2053902000,2053904000,0,-490.918,1.0,0.024261475,0.023041278,1.0871757,2.1656817e-05,2.2123817e-05,0,0,1
2054456000,2054302000,2054304000,0,-490.974,1.0,0.034088135,0.027950993,1.0870111,4.2759486e-05,3.1295225e-05,0,0,1
2054856000,2054702000,2054704000,0,-491.018,1.0,0.041015625,0.033757497,1.0874496,6.187989e-05,4.488841e-05,0,0,1
2055256000,2055102000,2055104000,0,-491.036,1.0,0.03250122,0.03319915,1.0872749,3.8861537e-05,4.22098e-05,0,0,1
2055656000,2055502000,2055504000,0,-491.061,1.0,0.035339355,0.03415035,1.0870976,4.5952453e-05,4.38732e-05,0,0,1
2056056000,2055902000,2055904000,0,-491.072,1.0,0.030181885,0.03238659,1.0875257,3.3505275e-05,3.9265233e-05,0,0,1
2056456000,2056302000,2056304000,0,-491.088,1.0,0.028808594,0.03079637,1.0873241,3.0531286e-05,3.5383477e-05,0,0,1
2056856000,2056702000,2056704000,0,-491.091,1.0,0.015777588,0.024121355,1.0877311,9.154184e-06,2.3726014e-05,0,0,1
2057256000,2057102000,2057104000,0,-491.097,1.0,0.015655518,0.02035876,1.0875205,9.014828e-06,1.7187707e-05,0,0,1
2057656000,2057502000,2057504000,0,-491.095,1.0,0.0121154785,0.016695078,1.0873226,5.399863e-06,1.1948665e-05,0,0,1
2058056000,2057902000,2057904000,0,-491.116,1.0,0.0093688965,0.013438998,1.0871347,3.2296355e-06,8.073541e-06,0,0,1
2058456000,2058302000,2058304000,0,-491.143,1.0,0.008392334,0.011196036,1.086947,2.5918935e-06,5.637253e-06,0,0,1
2058856000,2058702000,2058704000,0,-491.145,1.0,-0.00015258789,0.006152203,1.0873921,8.5647356e-10,3.1314264e-06,0,0,1
2059256000,2059098000,2059104000,0,-491.136,1.0,-0.0017089844,0.0026778388,1.0872259,1.0745246e-07,1.6999577e-06,0,0,1
2059656000,2059502000,2059504000,0,-491.1,1.0,-0.008728027,-0.0024194731,1.0871035,2.8029883e-06,-3.1242075e-07,0,0,1
2060056000,2059902000,2059904000,0,-491.065,1.0,-0.008728027,-0.005223275,1.0870066,2.8032384e-06,-1.4194509e-06,0,0,1
2060456000,2060302000,2060304000,0,-491.046,1.0,-0.015106201,-0.009615688,1.0875186,8.393321e-06,-4.518949e-06,0,0,1
2060856000,2060702000,2060704000,0,-491.043,1.0,-0.01272583,-0.010997973,1.0873885,5.9572726e-06,-5.1582037e-06,0,0,1
2061256000,2061102000,2061104000,0,-491.05,1.0,-0.0064697266,-0.008985419,1.0872369,1.5399537e-06,-3.5500925e-06,0,0,1
2061656000,2061502000,2061504000,0,-491.039,1.0,-0.013824463,-0.011136105,1.0877147,7.028158e-06,-5.0958997e-06,0,0,1
2062056000,2061902000,2061904000,0,-491.054,1.0,0.005432129,-0.003772445,1.0875603,1.0852925e-06,-2.3487028e-06,0,0,1
2062456000,2062302000,2062304000,0,-491.065,1.0,0.013031006,0.0036957557,1.0874324,6.2461672e-06,1.47124e-06,0,0,1
2062856000,2062702000,2062704000,0,-491.066,1.0,0.011993408,0.0073836013,1.0873169,5.2916253e-06,3.169189e-06,0,0,1
2063256000,2063102000,2063104000,0,-491.066,1.0,0.010375977,0.008713546,1.087199,3.9610372e-06,3.5211217e-06,0,0,1
2063656000,2063498000,2063504000,0,-491.073,1.0,0.010986328,0.009718034,1.0877064,4.4386757e-06,3.926648e-06,0,0,1
2064056000,2063902000,2063904000,0,-491.073,1.0,0.008392334,0.009125575,1.0876092,2.5903155e-06,3.3294373e-06,0,0,1
2064456000,2064302000,2064304000,0,-491.07,1.0,0.0037841797,0.0067516216,1.0875107,5.2670805e-07,2.0837797e-06,0,0,1
2064856000,2064702000,2064704000,0,-491.075,1.0,0.0093688965,0.007914855,1.087415,3.228803e-06,2.592679e-06,0,0,1
2065256000,2065102000,2065104000,0,-491.073,1.0,0.0010986328,0.004885423,1.0873063,4.4403095e-08,1.4601119e-06,0,0,1
2065656000,2065502000,2065504000,0,-491.093,1.0,0.0066833496,0.0056845015,1.0872161,1.643359e-06,1.5415551e-06,0,0,1
2066056000,2065902000,2065904000,0,-491.09,1.0,-0.0009460449,0.0027375917,1.0877595,3.2911725e-08,8.41792e-07,0,0,1
2066456000,2066302000,2066304000,0,-491.116,1.0,0.005340576,0.003894474,1.0876653,1.0489165e-06,9.3384733e-07,0,0,1
2066856000,2066702000,2066704000,0,-491.126,1.0,0.013946533,0.008362056,1.0875734,7.153753e-06,3.69825e-06,0,0,1
2067256000,2067102000,2067104000,0,-491.122,1.0,0.010284424,0.009216442,1.0881101,3.8881863e-06,3.7826662e-06,0,0,1
2067656000,2067502000,2067504000,0,-491.1,1.0,0.0101623535,0.009636847,1.0880241,3.796733e-06,3.788918e-06,0,0,1
2068056000,2067902000,2067904000,0,-491.075,1.0,0.020721436,0.014563331,1.0879297,1.5786973e-05,9.121387e-06,0,0,1
2068456000,2068302000,2068304000,0,-491.066,1.0,0.02923584,0.021084446,1.0884035,3.1412408e-05,1.9028508e-05,0,0,1
2068856000,2068702000,2068704000,0,-491.067,1.0,0.027832031,0.024083374,1.0882014,2.8473478e-05,2.3226272e-05,0,0,1
2069256000,2069102000,2069104000,0,-491.079,1.0,0.033996582,0.028489245,1.087996,4.249161e-05,3.1788644e-05,0,0,1
2069656000,2069502000,2069504000,0,-491.089,1.0,0.043029785,0.03495171,1.0877968,6.808487e-05,4.79203e-05,0,0,1
2070056000,2069902000,2069904000,0,-491.09,1.0,0.044158936,0.03904381,1.0881977,7.167858e-05,5.8479538e-05,0,0,1
2070456000,2070298000,2070304000,0,-491.092,1.0,0.04333496,0.040940344,1.0879667,6.904325e-05,6.314832e-05,0,0,1
2070856000,2070702000,2070704000,0,-491.089,1.0,0.037902832,0.03958287,1.0877274,5.2830317e-05,5.8537178e-05,0,0,1
2071256000,2071098000,2071104000,0,-491.093,1.0,0.03768921,0.03874594,1.0875025,5.2247295e-05,5.5757275e-05,0,0,1
2071656000,2071502000,2071504000,0,-491.084,1.0,0.026245117,0.03315929,1.0879076,2.5325908e-05,4.2157415e-05,0,0,1
2072056000,2071898000,2071904000,0,-491.081,1.0,0.01965332,0.027190134,1.0876883,1.4204547e-05,2.9803246e-05,0,0,1
2072456000,2072302000,2072304000,0,-491.08,1.0,0.017944336,0.023058163,1.0874908,1.1843749e-05,2.1777101e-05,0,0,1
2072856000,2072702000,2072704000,0,-491.077,1.0,0.013824463,0.018954296,1.0873046,7.030809e-06,1.5223193e-05,0,0,1
2073256000,2073098000,2073104000,0,-491.071,1.0,0.0053710938,0.012951005,1.0877432,1.0608625e-06,8.963949e-06,0,0,1
2073656000,2073502000,2073504000,0,-491.073,1.0,0.010528564,0.01186841,1.087567,4.077015e-06,6.7799656e-06,0,0,1
2074056000,2073902000,2073904000,0,-491.075,1.0,0.015716553,0.013578696,1.0873822,9.0864105e-06,7.8050525e-06,0,0,1
2074456000,2074302000,2074304000,0,-491.066,1.0,0.012329102,0.013023321,1.0872285,5.592449e-06,6.821673e-06,0,0,1
2074856000,2074702000,2074704000,0,-491.067,1.0,0.011047363,0.012145117,1.0870898,4.4906774e-06,5.785675e-06,0,0,1
2075256000,2075102000,2075104000,0,-491.072,1.0,0.007293701,0.009988932,1.0875518,1.9566176e-06,4.0838718e-06,0,0,1
2075656000,2075502000,2075504000,0,-491.099,1.0,0.009124756,0.009604854,1.0873791,3.0628203e-06,3.630071e-06,0,0,1
2076056000,2075902000,2075904000,0,-491.107,1.0,0.0024108887,0.0064075356,1.0872132,2.1384525e-07,2.1117482e-06,0,0,1
2076456000,2076302000,2076304000,0,-491.105,1.0,0.00680542,0.0065843733,1.0876819,1.703209e-06,1.9301751e-06,0,0,1
2076856000,2076702000,2076704000,0,-491.09,1.0,0.01977539,0.012447048,1.0875292,1.4383654e-05,7.465055e-06,0,0,1
2077256000,2077098000,2077104000,0,-491.067,1.0,0.019348145,0.015497087,1.0879836,1.37631005e-05,1.02485665e-05,0,0,1
2077656000,2077502000,2077504000,0,-491.055,1.0,0.018737793,0.016945366,1.0877824,1.291085e-05,1.1438348e-05,0,0,1
2078056000,2077902000,2077904000,0,-491.063,1.0,0.03503418,0.02498484,1.0875645,4.5142842e-05,2.6418125e-05,0,0,1
2078456000,2078302000,2078304000,0,-491.066,1.0,0.032043457,0.028122004,1.0873483,3.7772003e-05,3.1464293e-05,0,0,1
2078856000,2078702000,2078704000,0,-491.066,1.0,0.023651123,0.026134945,1.0877469,2.0570065e-05,2.6622414e-05,0,0,1
2079256000,2079102000,2079104000,0,-491.057,1.0,0.006500244,0.017408412,1.087546,1.554074e-06,1.5480928e-05,0,0,1
2079656000,2079502000,2079504000,0,-491.061,1.0,0.005065918,0.011922859,1.0873489,9.440769e-07,9.020105e-06,0,0,1
2080056000,2079902000,2079904000,0,-491.062,1.0,0.0036621094,0.008251414,1.0871649,4.9343186e-07,5.230472e-06,0,0,1
2080456000,2080302000,2080304000,0,-491.06,1.0,0.006378174,0.0074188625,1.0876098,1.4961653e-06,3.57078e-06,0,0,1
2080856000,2080698000,2080704000,0,-491.047,1.0,-0.002319336,0.0031149266,1.0874488,1.9786933e-07,1.9051716e-06,0,0,1
2081256000,2081102000,2081104000,0,-491.042,1.0,-0.0067443848,-0.0012912257,1.0873075,1.6733712e-06,3.0591139e-07,0,0,1
2081656000,2081502000,2081504000,0,-491.033,1.0,-0.018127441,-0.008773988,1.0871528,1.2090448e-05,-5.203582e-06,0,0,1
2082056000,2081898000,2081904000,0,-491.028,1.0,-0.019378662,-0.013460875,1.0870037,1.3818998e-05,-9.011288e-06,0,0,1
2082456000,2082302000,2082304000,0,-490.923,1.0,0.024963379,0.0037110262,1.0874565,2.2922124e-05,5.259839e-06,0,0,1
2082856000,2082702000,2082704000,0,-490.617,1.0,0.017150879,0.009684294,1.087292,1.0821478e-05,7.731679e-06,0,0,1
2083256000,2083102000,2083104000,0,-490.341,1.0,-0.0008544922,0.0050003887,1.087122,2.6865685e-08,4.2834367e-06,0,0,1
2083656000,2083502000,2083504000,0,-490.061,1.0,-0.015136719,-0.003949437,1.0869551,8.431636e-06,-1.3677068e-06,0,0,1
2084056000,2083902000,2083904000,0,-489.791,1.0,-0.010131836,-0.00669717,1.0873982,3.7761367e-06,-2.4381202e-06,0,0,1
