timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
2043328000,2043176000,17764060236391,0.00018318852,0.0035920225,0.007932804,0,0.46583548,0.2859354,0.013362599,0.027204892,0.004983668,0.0017715655,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.52167,63.157204,0.48064172,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043336000,2043184000,17764060236391,0.00018088712,0.0033563394,0.0074298764,0,0.46664488,0.28537604,0.013362599,0.027204892,0.004983668,0.001675347,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.52167,63.157204,0.48064172,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043344000,2043192000,17764060236391,0.00017870568,0.0031282818,0.006944553,0,0.46745732,0.28576005,0.013362599,0.027204892,0.004983668,0.001675347,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.52167,63.157204,0.48064172,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043352000,2043200000,17764060236391,0.00018128857,0.0029097588,0.006455455,0,0.46826053,0.2861447,0.0125983115,0.027204892,0.004983668,0.001675347,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.760906,63.157204,0.4814372,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043360000,2043208000,17764060236391,0.00017926139,0.0027051044,0.006009304,0,0.4690789,0.28653,0.0125983115,0.027204892,0.004983668,0.001675347,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.760906,63.157204,0.4814372,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043368000,2043216000,17764060236391,0.00017732264,0.0025083558,0.0055811056,0,0.4699003,0.28691593,0.0125983115,0.027204892,0.004983668,0.001675347,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.760906,63.157204,0.4814372,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043376000,2043224000,17764060236391,0.00017500442,0.0023194102,0.005171519,0,0.4707248,0.28730252,0.0125983115,0.027204892,0.004983668,0.001675347,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.760906,63.157204,0.4814372,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043384000,2043232000,17764060236391,0.00017277531,0.0021403304,0.004778805,0,0.4715523,0.28768972,0.0125983115,0.027204892,0.004983668,0.001675347,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.760906,63.157204,0.4814372,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043400000,2043248000,17764060236391,0.00016867819,0.0018124994,0.0040543834,0,0.47321656,0.28846607,0.0125983115,0.027204892,0.004983668,0.001675347,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.760906,63.157204,0.4814372,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043408000,2043256000,17764060236391,0.00016680238,0.0016787852,0.0037715847,0,0.47405332,0.28788596,0.0125983115,0.027204892,0.004983668,0.0013704806,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.760906,63.157204,0.4814372,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043416000,2043264000,17764060236391,0.00016141594,0.0015459163,0.0034658462,0,0.47489315,0.28827444,0.0125983115,0.027204892,0.004983668,0.0013704806,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.760906,63.157204,0.4814372,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043424000,2043272000,17764060236391,0.00014910042,0.0014067427,0.0031567235,0,0.4757222,0.28866354,0.0116466535,0.027204892,0.004983668,0.0013704806,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.462418,63.157204,0.48237205,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043440000,2043288000,17764060236391,0.00013833834,0.0012244497,0.0026839473,0,0.47741696,0.28944364,0.0116466535,0.027204892,0.004983668,0.0013704806,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.462418,63.157204,0.48237205,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043448000,2043296000,17764060236391,0.00013269224,0.0011614388,0.002498536,0,0.47826898,0.28983462,0.0116466535,0.027204892,0.004983668,0.0013704806,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.462418,63.157204,0.48237205,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043456000,2043304000,17764060236391,0.00012711684,0.0011195034,0.002353247,0,0.47912413,0.29022628,0.0116466535,0.027204892,0.004983668,0.0013704806,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.462418,63.157204,0.48237205,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043464000,2043312000,17764060236391,0.00012162657,0.0010975398,0.0022530174,0,0.4799824,0.29061854,0.0116466535,0.027204892,0.004983668,0.0013704806,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.462418,63.157204,0.48237205,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043480000,2043328000,17764060236391,9.914689e-05,0.001002571,0.002024466,0,0.4817062,0.29040998,0.0116466535,0.027204892,0.004983668,0.0013306292,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.462418,63.157204,0.48237205,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043488000,2043336000,17764060236391,9.393501e-05,0.0010620053,0.0020893682,0,0.48257378,0.29080284,0.0116466535,0.027204892,0.004983668,0.0013306292,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.462418,63.157204,0.48237205,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043496000,2043344000,17764060236391,0.00010721783,0.0014409802,0.0025558611,0,0.48342884,0.29119632,0.016978739,0.027204892,0.004983668,0.0013306292,nan,nan,nan,0.004,1310988,1310988,6620172,197388,64.018326,63.157204,0.47790593,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043504000,2043352000,17764060236391,0.00010219234,0.0014995674,0.002674197,0,0.48430255,0.29159042,0.016978739,0.027204892,0.004983668,0.0013306292,nan,nan,nan,0.004,1310988,1310988,6620172,197388,64.018326,63.157204,0.47790593,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043520000,2043368000,17764060236391,9.1791764e-05,0.0016267849,0.002962581,0,0.4860594,0.2923805,0.016978739,0.027204892,0.004983668,0.0013306292,nan,nan,nan,0.004,1310988,1310988,6620172,197388,64.018326,63.157204,0.47790593,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043528000,2043376000,17764060236391,8.670264e-05,0.0016975538,0.003126954,0,0.48694256,0.2927765,0.016978739,0.027204892,0.004983668,0.0013306292,nan,nan,nan,0.004,1310988,1310988,6620172,197388,64.018326,63.157204,0.47790593,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043536000,2043384000,17764060236391,8.170795e-05,0.0017704382,0.0032977208,0,0.48782888,0.29317313,0.016978739,0.027204892,0.004983668,0.0013306292,nan,nan,nan,0.004,1310988,1310988,6620172,197388,64.018326,63.157204,0.47790593,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043544000,2043392000,17764060236391,7.680154e-05,0.001843056,0.003475934,0,0.4887184,0.2935704,0.016978739,0.027204892,0.004983668,0.0013306292,nan,nan,nan,0.004,1310988,1310988,6620172,197388,64.018326,63.157204,0.47790593,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043560000,2043408000,17764060236391,6.723698e-05,0.001988682,0.0038549409,0,0.49050695,0.29334402,0.016978739,0.027204892,0.004983668,0.0011928144,nan,nan,nan,0.004,1310988,1310988,6620172,197388,64.018326,63.157204,0.47790593,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043568000,2043416000,17764060236391,7.153877e-05,0.0020981398,0.004081302,0,0.49138838,0.2937418,0.016425477,0.027204892,0.004983668,0.0011928144,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.491905,63.157204,0.47864032,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043576000,2043424000,17764060236391,6.7271474e-05,0.0021664056,0.004258236,0,0.4922904,0.2941402,0.016425477,0.027204892,0.004983668,0.0011928144,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.491905,63.157204,0.47864032,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043584000,2043432000,17764060236391,6.3523556e-05,0.002235212,0.0044348454,0,0.49319562,0.29453918,0.016425477,0.027204892,0.004983668,0.0011928144,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.491905,63.157204,0.47864032,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043600000,2043448000,17764060236391,5.6593813e-05,0.0023698332,0.004781791,0,0.4950157,0.29533914,0.016425477,0.027204892,0.004983668,0.0011928144,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.491905,63.157204,0.47864032,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043608000,2043456000,17764060236391,5.3458352e-05,0.0024359499,0.0049527236,0,0.49593055,0.29574007,0.016425477,0.027204892,0.004983668,0.0011928144,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.491905,63.157204,0.47864032,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043616000,2043464000,17764060236391,5.0550385e-05,0.0025022593,0.0051206434,0,0.49684864,0.2961416,0.016425477,0.027204892,0.004983668,0.0011928144,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.491905,63.157204,0.47864032,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043624000,2043472000,17764060236391,4.786447e-05,0.0025692743,0.005294232,0,0.49776992,0.2954954,0.016425477,0.027204892,0.004983668,0.0011100114,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.491905,63.157204,0.47864032,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043640000,2043488000,17764060236391,7.03462e-05,0.0026654822,0.005583795,0,0.4996024,0.29629874,0.015378862,0.027204892,0.004983668,0.0011100114,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.40628,63.157204,0.48113346,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043648000,2043496000,17764060236391,6.892819e-05,0.0027233565,0.005737642,0,0.5005331,0.29670137,0.015378862,0.027204892,0.004983668,0.0011100114,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.40628,63.157204,0.48113346,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043656000,2043504000,17764060236391,0.00012403517,0.0055266726,0.011176795,0,0.45870212,0.28319213,0.015378862,0.022918353,0.004548331,0.001040646,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.40628,63.157204,0.48113346,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043664000,2043512000,17764060236391,0.00012205253,0.0053847907,0.010895093,0,0.4594847,0.2835719,0.015378862,0.022918353,0.004548331,0.001040646,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.40628,63.157204,0.48113346,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043680000,2043528000,17764060236391,0.00012333978,0.005176342,0.010425512,0,0.46105736,0.28433338,0.015378862,0.022918353,0.004548331,0.001040646,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.40628,63.157204,0.48113346,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043688000,2043536000,17764060236391,0.00012159344,0.005059596,0.0102453,0,0.46184886,0.2837868,0.015378862,0.022918353,0.004548331,0.0010979428,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.40628,63.157204,0.48113346,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043696000,2043544000,17764060236391,0.000119967786,0.0049432013,0.010027958,0,0.46264338,0.28416792,0.015378862,0.022918353,0.004548331,0.0010979428,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.40628,63.157204,0.48113346,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043704000,2043552000,17764060236391,0.00011880901,0.0048771002,0.009867392,0,0.4634297,0.28454965,0.014473431,0.022918353,0.004548331,0.0010979428,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.50631,63.157204,0.48155928,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043720000,2043568000,17764060236391,0.00011625055,0.0046837577,0.009512925,0,0.46503344,0.28531507,0.014473431,0.022918353,0.004548331,0.0010979428,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.50631,63.157204,0.48155928,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043728000,2043576000,17764060236391,0.00011502939,0.0045967167,0.009352626,0,0.4658399,0.28569874,0.014473431,0.022918353,0.004548331,0.0010979428,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.50631,63.157204,0.48155928,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043736000,2043584000,17764060236391,0.00011390605,0.004513851,0.009207669,0,0.46664935,0.28608304,0.014473431,0.022918353,0.004548331,0.0010979428,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.50631,63.157204,0.48155928,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043744000,2043592000,17764060236391,0.000112874586,0.004436935,0.009064813,0,0.46746185,0.28552252,0.014473431,0.022918353,0.004548331,0.0010467429,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.50631,63.157204,0.48155928,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043760000,2043608000,17764060236391,0.00011106715,0.004303318,0.008842797,0,0.46909603,0.2862918,0.014473431,0.022918353,0.004548331,0.0010467429,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.50631,63.157204,0.48155928,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043768000,2043616000,17764060236391,0.00011028425,0.0042469287,0.008749278,0,0.46991768,0.28667742,0.014473431,0.022918353,0.004548331,0.0010467429,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.50631,63.157204,0.48155928,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043776000,2043624000,17764060236391,0.00011420091,0.004133669,0.008607296,0,0.47072962,0.28706366,0.013514882,0.022918353,0.004548331,0.0010467429,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.23168,63.157204,0.47980794,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043784000,2043632000,17764060236391,0.00011315214,0.0040828483,0.008539216,0,0.47155723,0.28745052,0.013514882,0.022918353,0.004548331,0.0010467429,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.23168,63.157204,0.47980794,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043800000,2043648000,17764060236391,0.00011101311,0.0039957264,0.008423227,0,0.47322163,0.28822622,0.013514882,0.022918353,0.004548331,0.0010467429,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.23168,63.157204,0.47980794,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
2043808000,2043656000,17764060236391,0.00010993066,0.003960213,0.008380858,0,0.47405848,0.28861502,0.013514882,0.022918353,0.004548331,0.0010467429,nan,nan,nan,0.004,1310988,1310988,6620172,197388,63.23168,63.157204,0.47980794,0.48238713,0,959,3,1,4,3,2,0,0,0,0,0,0,0,0
