timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
2043264000,2043112000,2043112000,0,-488.09375,12.37076,-0.012359619,-0.026832117,12.451303,4.907444e-07,-8.738713e-06,0,0,1
2043336000,2043184000,2043184000,0,-488.10797,12.370806,0.0013427734,-0.023285627,12.452785,5.791606e-09,-7.6380065e-06,0,0,1
2043408000,2043256000,2043256000,0,-488.17838,12.370851,0.07098389,-0.011419536,12.454288,1.6183061e-05,-4.6395508e-06,0,0,1
2043480000,2043328000,2043328000,0,-488.0838,12.370894,-0.024719238,-0.013093624,12.4558115,1.962267e-06,-4.30255e-06,0,0,1
2043552000,2043400000,2043400000,0,-488.14508,12.370937,0.036071777,-0.0069049727,12.457355,4.1780077e-06,-3.2350677e-06,0,0,1
2043624000,2043470666,2043472000,0,-488.1306,12.37098,0.02053833,-0.003506648,12.458919,1.3542844e-06,-2.6667647e-06,0,0,1
2043688000,2043532000,2043536000,0,-488.0647,12.370887,-0.04397583,-0.007928502,12.451949,6.212276e-06,-3.054164e-06,0,0,1
2043744000,2043592000,2043592000,0,-488.1168,12.37066,0.007659912,-0.0062583145,12.4527235,1.8847044e-07,-2.7067388e-06,0,0,1
2043816000,2043662666,2043664000,0,-488.0979,12.3707075,-0.012359619,-0.0070138434,12.454231,4.90629e-07,-2.4323163e-06,0,0,1
2043888000,2043733333,2043736000,0,-488.15906,12.370754,0.047790527,-0.00022729347,12.455759,7.334549e-06,-1.222863e-06,0,0,1
2043952000,2043796000,2043800000,0,-488.1633,12.370666,0.050872803,0.0054639764,12.456938,8.310364e-06,-1.611005e-07,0,0,1
2044008000,2043856000,2043856000,0,-488.11118,12.370443,-0.0024719238,0.0046137013,12.45776,1.9619602e-08,-1.4594184e-07,0,0,1
2044080000,2043928000,2043928000,0,-488.12997,12.370495,0.017608643,0.006249428,12.451221,9.960927e-07,-2.1892532e-09,0,0,1
2044152000,2043998666,2044000000,0,-488.15796,12.370546,0.04458618,0.0109966975,12.452713,6.385525e-06,7.888062e-07,0,0,1
