timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
2044180000,2044180000,197388,-0.206657,-0.048140112,0.42103213,11.832727,0
2045180000,2045180000,197388,-0.21502589,-0.04274883,0.42853558,11.832727,0
2046176000,2046176000,197388,-0.2130835,-0.042639025,0.43073,11.832727,0
2047184000,2047184000,197388,-0.21134785,-0.041499775,0.43156472,11.832727,0
2048180000,2048180000,197388,-0.19764325,-0.045759592,0.4397317,11.832666,0
2049176000,2049176000,197388,-0.21609493,-0.042206224,0.42372575,11.829798,0
2050180000,2050180000,197388,-0.21422462,-0.04022956,0.4222506,11.82461,0
2051180000,2051180000,197388,-0.21054852,-0.040629927,0.4303906,11.819605,0
2052176000,2052176000,197388,-0.20538454,-0.048639644,0.4271373,11.8163395,0
2053184000,2053184000,197388,-0.20959078,-0.044054393,0.43309775,11.814997,0
2054180000,2054180000,197388,-0.210694,-0.044566598,0.4298244,11.814112,0
2055172000,2055172000,197388,-0.21179517,-0.043510042,0.42670682,11.813593,0
2056184000,2056184000,197388,-0.20655914,-0.046193648,0.42594936,11.813318,0
2057180000,2057180000,197388,-0.21089587,-0.041406184,0.42788982,11.813227,0
2058176000,2058176000,197388,-0.021970091,-0.10158325,0.46495956,11.812983,0
2059180000,2059180000,197388,-0.03503515,-0.086138,0.4717083,11.813074,0
2060180000,2060180000,197388,-0.12564524,-0.113758974,0.45357376,11.813562,0
2061184000,2061184000,197388,-0.109217584,-0.115855135,0.4535085,11.813562,0
2062184000,2062184000,197388,-0.19070207,-0.10557459,0.42580307,11.813501,0
2063180000,2063180000,197388,-0.20979181,-0.109895535,0.42733553,11.81344,0
2064172000,2064172000,197388,-0.1993851,-0.114129506,0.41505274,11.81341,0
2065184000,2065184000,197388,-0.2512637,-0.16425705,0.37315965,11.813349,0
2066180000,2066180000,197388,-0.169309,-0.29948565,0.338368,11.813166,0
2067176000,2067176000,197388,0.099871136,-0.32991692,0.3390788,11.813166,0
2068184000,2068184000,197388,0.21555887,-0.14869359,0.4063208,11.813471,0
2069180000,2069180000,197388,0.2700698,-0.08060565,0.38639286,11.813349,0
2070176000,2070176000,197388,0.20241685,-0.07841218,0.42712796,11.813318,0
2071184000,2071184000,197388,0.19076052,-0.07219226,0.42870194,11.813318,0
2072180000,2072180000,197388,0.19163142,-0.056186803,0.43624818,11.813349,0
2073176000,2073176000,197388,0.19706677,-0.050768416,0.4367781,11.81341,0
2074180000,2074180000,197388,0.19806138,-0.057696544,0.43945375,11.813471,0
2075180000,2075180000,197388,0.2623893,-0.10027832,0.3898381,11.813349,0
2076176000,2076176000,197388,0.29901117,0.05166341,0.3746711,11.813166,0
2077184000,2077184000,197388,0.10064397,0.2166092,0.42205495,11.813501,0
2078180000,2078180000,197388,0.031873666,0.18338178,0.44291043,11.813532,0
2079176000,2079176000,197388,0.08228127,0.19192025,0.43406406,11.813471,0
2080184000,2080184000,197388,0.09779775,0.19465865,0.43036622,11.813532,0
2081180000,2081180000,197388,0.09642034,0.19575815,0.42815593,11.813654,0
2082176000,2082176000,197388,0.09675089,0.19080572,0.4275121,11.814234,0
2083184000,2083184000,197388,0.09488428,0.1920718,0.428852,11.818872,0
2084176000,2084176000,197388,0.10040304,0.1950311,0.4310986,11.82345,0
2085176000,2085176000,197388,0.09985694,0.19312346,0.43527532,11.828058,0
2086180000,2086180000,197388,0.094975896,0.19000809,0.42789915,11.832727,0
2087180000,2087180000,197388,0.09083931,0.19182862,0.42482617,11.832727,0
2088176000,2088176000,197388,0.10020945,0.19362733,0.43245727,11.832727,0
2089180000,2089180000,197388,0.09668997,0.1962965,0.43062863,11.832727,0
2090180000,2090180000,197388,0.09371173,0.1923436,0.43491447,11.832727,0
