timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
2043916000,0,47.3981697,8.5453872,488.105,488.105,1757458833712384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,0.01,0.01,2.435258,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2045116000,0,47.3981697,8.5453873,488.10200000000003,488.10200000000003,1757458834916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.07,4.9809947,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2045916000,0,47.3981697,8.5453873,488.103,488.103,1757458835712384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,6.1814322,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2047116000,0,47.3981697,8.5453873,488.095,488.095,1757458836916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,0.11658799,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2047916000,0,47.3981697,8.5453872,488.096,488.096,1757458837712384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.03,0.0,0.0,0.24033183,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2049116000,0,47.398168399999996,8.5453878,488.435,488.435,1757458838916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.22,-0.22,0.04,-0.69,2.9253464,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2049916000,0,47.3981675,8.5453879,489.048,489.048,1757458839716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,-0.02,-0.03,-0.83,4.0589375,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2051116000,0,47.398168299999995,8.5453871,489.99600000000004,489.99600000000004,1757458840916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.13,0.14,-0.04,-0.74,6.0135317,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2051916000,0,47.3981692,8.5453867,490.505,490.505,1757458841716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.11,0.11,-0.02,-0.53,6.1041145,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2053112000,0,47.39817,8.5453865,490.796,490.796,1757458842916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.01,-0.01,-0.16,5.5995398,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2053916000,0,47.39817,8.545386299999999,490.918,490.918,1757458843716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.0,-0.13,3.3861132,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2055116000,0,47.3981697,8.545386299999999,491.036,491.036,1757458844916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,-0.03,0.0,-0.04,3.1770227,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2055916000,0,47.3981694,8.5453864,491.072,491.072,1757458845716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,-0.049999997,0.0,-0.02,3.0033627,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2057116000,0,47.3981691,8.5453865,491.09700000000004,491.09700000000004,1757458846916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,-0.01,0.02,0.0,2.0729275,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2057916000,0,47.398168299999995,8.5453876,491.116,491.116,1757458847716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.65,-0.47,0.44,-0.089999996,2.395988,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2059112000,0,47.398145899999996,8.545406999999999,491.136,491.136,1757458848916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,4.0899997,-3.6799998,1.78,0.04,2.6895523,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2059916000,0,47.3981152,8.545428099999999,491.065,491.065,1757458849716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,4.93,-4.46,2.08,0.08,2.703864,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2061116000,0,47.398069,8.545461399999999,491.05,491.05,1757458850916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,4.68,-4.15,2.1399999,-0.03,2.6647685,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2061916000,0,47.398039999999995,8.5454843,491.05400000000003,491.05400000000003,1757458851716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,4.19,-3.6599998,2.02,0.0,2.6377158,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2063116000,0,47.398008399999995,8.545510199999999,491.06600000000003,491.06600000000003,1757458852916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.52,-2.23,1.18,0.0,2.653424,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2063916000,0,47.3979953,8.5455199,491.07300000000004,491.07300000000004,1757458853716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.5999999,-1.43,0.7,0.0,2.6834438,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2065116000,0,47.3979846,8.5455274,491.07300000000004,491.07300000000004,1757458854916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.58,-0.5,0.26999998,-0.02,2.6427774,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2065916000,0,47.397987199999996,8.5455303,491.09000000000003,491.09000000000003,1757458855716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.1999999,1.18,0.29,-0.08,0.24242622,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2067116000,0,47.3980143,8.545541499999999,491.122,491.122,1757458856916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,4.02,3.85,1.13,0.0,0.28501227,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2067916000,0,47.3980458,8.5455571,491.075,491.075,1757458857716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,4.88,4.5299997,1.8,0.13,0.37768924,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2069116000,0,47.398091799999996,8.545587099999999,491.079,491.079,1757458858916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,4.52,4.11,1.88,-0.03,0.42917645,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2069916000,0,47.3981207,8.5456068,491.09000000000003,491.09000000000003,1757458859716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,4.0699997,3.6999998,1.73,-0.01,0.43877575,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2071112000,0,47.398152499999995,8.5456281,491.093,491.093,1757458860916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.4199998,2.24,0.94,-0.02,0.39636424,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2071912000,0,47.398165899999995,8.545635299999999,491.081,491.081,1757458861716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.55,1.49,0.5,-0.01,0.32480574,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2073112000,0,47.3981771,8.5456411,491.071,491.071,1757458862916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.71999997,0.66999996,0.24,-0.02,0.34644786,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2073916000,0,47.3981808,8.5456433,491.075,491.075,1757458863716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.42999998,0.39999998,0.17,0.049999997,0.41416663,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2075116000,0,47.3981837,8.5456416,491.072,491.072,1757458864916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.71999997,0.19999999,-0.69,-0.02,5.001939,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2075916000,0,47.3981881,8.5456246,491.107,491.107,1757458865716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.83,1.02,-2.62,-0.01,5.085366,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2077112000,0,47.3982052,8.5455676,491.067,491.067,1757458866916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,4.08,1.8299999,-3.6499999,0.049999997,5.1766467,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2077916000,0,47.3982171,8.545537,491.063,491.063,1757458867716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,2.35,1.41,-1.88,-0.04,5.356066,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2079116000,0,47.3982258,8.5455217,491.057,491.057,1757458868916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.53999996,0.31,-0.44,-0.01,5.323254,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2079916000,0,47.398227299999995,8.5455185,491.062,491.062,1757458869716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.25,0.099999994,-0.22,0.01,5.141391,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2081116000,0,47.3982281,8.5455154,491.04200000000003,491.04200000000003,1757458870916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.17999999,0.03,-0.17,0.0,4.9094367,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2081912000,0,47.398228499999995,8.545513699999999,491.028,491.028,1757458871716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.14999999,0.06,-0.13,0.06,5.145754,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2083116000,0,47.398229,8.5455124,490.341,490.341,1757458872916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,0.01,-0.03,0.65999997,5.2300534,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2083916000,0,47.398229,8.5455122,489.791,489.791,1757458873716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.72999996,6.137275,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2085116000,0,47.3982289,8.5455122,488.939,488.939,1757458874916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,-0.02,-0.01,0.75,3.4871678,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2085912000,0,47.3982287,8.545512,488.358,488.358,1757458875716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.04,-0.04,-0.03,0.69,3.737099,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2087116000,0,47.398228599999996,8.5455119,488.099,488.099,1757458876916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.04,2.2572343,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2087916000,0,47.398228599999996,8.5455119,488.09700000000004,488.09700000000004,1757458877716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.04,2.3970351,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2089112000,0,47.398228599999996,8.545512,488.105,488.105,1757458878916384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,3.1058133,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
2089916000,0,47.398228599999996,8.5455119,488.1,488.1,1757458879716384,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.01,1.9720474,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
