timestamp,x,y,z,vx,vy,vz,roll,pitch,yaw
2043328000,46.563408,-16.585787,-0.00680542,-0.0006256633,-0.046656635,-0.007845477,0.00015240857469423896,0.006503112815874802,2.9887519878232824
2043336000,46.563713,-16.585691,-0.006866455,0.00077958254,-0.046922173,-0.009131942,,,
2043344000,46.56402,-16.58561,-0.006958008,0.0007648779,-0.04700503,-0.0094746,,,
2043352000,46.564304,-16.585537,-0.007019043,0.0010280599,-0.04630759,-0.00888218,,,
2043360000,46.56459,-16.585474,-0.0071105957,0.0020891244,-0.04598718,-0.008781644,0.00011999950547289007,0.006809820899574461,2.9887624308678467
2043368000,46.56488,-16.585417,-0.007171631,0.0033183603,-0.0454085,-0.007889882,0.00020680727992244637,0.006752099458968947,2.988724293925731
2043376000,46.565163,-16.58537,-0.0072631836,0.0034152227,-0.045374945,-0.008441248,,,
2043384000,46.56544,-16.585331,-0.0073242188,0.0037646727,-0.044931058,-0.009436478,,,
2043400000,46.565987,-16.585289,-0.007507324,0.004532493,-0.045649122,-0.010963722,0.0003657786657163261,0.006966480523835731,2.988558433087787
2043408000,46.566254,-16.585285,-0.0076293945,0.0051071094,-0.044881012,-0.011657914,0.00040672999085687316,0.006848058170783129,2.988486469108074
2043416000,46.566517,-16.585285,-0.007751465,0.004766446,-0.04487851,-0.011734277,,,
2043424000,46.56677,-16.585299,-0.007873535,0.0051624626,-0.045320176,-0.011929163,,,
2043440000,46.56726,-16.585361,-0.008117676,0.005040029,-0.045519553,-0.011941954,0.0005571091598797543,0.006841524324202331,2.9885715779829103
2043448000,46.5675,-16.585405,-0.008239746,0.0061584827,-0.04514484,-0.011595994,0.0005497927953303619,0.0067601849204320845,2.9885150263483573
2043456000,46.56774,-16.585457,-0.008331299,0.007357081,-0.04537039,-0.011248315,,,
2043464000,46.567986,-16.585518,-0.008453369,0.0080531705,-0.04534059,-0.011866472,,,
2043480000,46.56847,-16.585678,-0.008666992,0.008546332,-0.04541365,-0.011478627,0.0002507407849226805,0.006808374056414345,2.9884838113065264
2043488000,46.56871,-16.585772,-0.0087890625,0.009499742,-0.04540123,-0.011868195,0.00027822060822354323,0.006802569454050094,2.988551569195868
2043496000,46.56894,-16.585867,-0.008911133,0.009616879,-0.045117438,-0.012464511,,,
2043504000,46.569164,-16.585974,-0.009002686,0.0102421,-0.04595413,-0.012117187,,,
