timestamp,airspeed_timestamp_rel,airspeed_validated_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
2043716000,32767,32767,32767,32767,32767,32767,32767
2043720000,32767,32767,32767,32767,32767,32767,32767
2043724000,32767,32767,32767,32767,32767,32767,32767
2043728000,32767,32767,32767,32767,32767,0,32767
2043732000,32767,32767,32767,32767,32767,32767,32767
2043736000,32767,32767,32767,32767,32767,32767,32767
2043740000,32767,32767,32767,32767,32767,32767,32767
2043744000,32767,32767,32767,32767,32767,32767,32767
2043748000,32767,32767,32767,32767,32767,32767,32767
2043752000,32767,32767,32767,32767,32767,32767,32767
2043756000,32767,32767,32767,32767,32767,32767,32767
2043760000,32767,32767,32767,32767,32767,32767,32767
2043764000,32767,32767,32767,32767,-40,32767,32767
2043768000,32767,32767,32767,32767,32767,32767,32767
2043772000,32767,32767,32767,32767,32767,32767,32767
2043776000,32767,32767,32767,32767,32767,32767,32767
2043780000,32767,32767,32767,32767,32767,32767,32767
2043784000,32767,32767,32767,32767,32767,32767,32767
2043788000,32767,32767,32767,32767,32767,32767,32767
2043792000,32767,32767,32767,32767,32767,-40,32767
2043796000,32767,32767,32767,32767,32767,32767,32767
2043800000,32767,32767,32767,32767,32767,32767,32767
2043804000,32767,32767,32767,32767,32767,32767,32767
2043808000,32767,32767,32767,32767,32767,32767,32767
2043812000,32767,32767,32767,32767,32767,32767,32767
2043816000,32767,32767,32767,32767,-40,32767,32767
2043820000,32767,32767,32767,32767,32767,32767,32767
2043824000,32767,32767,32767,32767,32767,32767,32767
2043828000,32767,32767,32767,32767,32767,32767,32767
2043832000,32767,32767,32767,32767,32767,32767,32767
2043836000,32767,32767,32767,32767,32767,32767,32767
2043840000,32767,32767,32767,32767,32767,32767,32767
2043844000,32767,32767,32767,32767,32767,32767,32767
2043848000,32767,32767,32767,32767,32767,32767,32767
2043852000,32767,32767,32767,32767,32767,32767,32767
2043856000,32767,32767,32767,32767,32767,32767,32767
2043860000,32767,32767,32767,32767,32767,0,32767
2043864000,32767,32767,32767,32767,32767,32767,32767
2043868000,32767,32767,32767,32767,32767,32767,32767
2043872000,32767,32767,32767,32767,32767,32767,32767
2043876000,32767,32767,32767,32767,32767,32767,32767
2043880000,32767,32767,32767,32767,32767,32767,32767
2043884000,32767,32767,32767,32767,0,32767,32767
2043888000,32767,32767,32767,32767,32767,32767,32767
2043892000,32767,32767,32767,32767,32767,32767,32767
2043896000,32767,32767,32767,32767,32767,32767,32767
2043900000,32767,32767,32767,32767,32767,32767,32767
2043904000,32767,32767,32767,32767,32767,32767,32767
2043908000,32767,32767,32767,32767,32767,32767,32767
2043912000,32767,32767,32767,32767,32767,32767,32767
2043916000,32767,32767,32767,32767,32767,32767,32767
2043920000,32767,32767,32767,32767,32767,32767,32767
2043924000,32767,32767,32767,32767,32767,32767,32767
2043928000,32767,32767,32767,32767,32767,32767,32767
2043932000,32767,32767,32767,32767,32767,0,32767
2043936000,32767,32767,32767,32767,32767,32767,32767
2043940000,32767,32767,32767,32767,32767,32767,32767
2043944000,32767,32767,32767,32767,32767,32767,32767
2043948000,32767,32767,32767,32767,32767,32767,32767
2043952000,32767,32767,32767,32767,32767,32767,32767
2043956000,32767,32767,32767,32767,0,32767,32767
2043960000,32767,32767,32767,32767,32767,32767,32767
2043964000,32767,32767,32767,32767,32767,32767,32767
2043968000,32767,32767,32767,32767,32767,32767,32767
2043972000,32767,32767,32767,32767,32767,32767,32767
2043976000,32767,32767,32767,32767,32767,32767,32767
2043980000,32767,32767,32767,32767,32767,32767,32767
2043984000,32767,32767,32767,32767,32767,32767,32767
2043988000,32767,32767,32767,32767,32767,32767,32767
2043992000,32767,32767,32767,32767,32767,32767,32767
2043996000,32767,32767,32767,32767,32767,32767,32767
2044000000,32767,32767,32767,32767,32767,0,32767
2044004000,32767,32767,32767,32767,32767,32767,32767
2044008000,32767,32767,32767,32767,32767,32767,32767
2044012000,32767,32767,32767,32767,32767,32767,32767
2044016000,32767,32767,32767,32767,32767,32767,32767
2044020000,32767,32767,32767,32767,32767,32767,32767
2044024000,32767,32767,32767,32767,32767,32767,32767
2044028000,32767,32767,32767,32767,0,32767,32767
2044032000,32767,32767,32767,32767,32767,32767,32767
2044036000,32767,32767,32767,32767,32767,32767,32767
2044040000,32767,32767,32767,32767,32767,32767,32767
2044044000,32767,32767,32767,32767,32767,32767,32767
2044048000,32767,32767,32767,32767,32767,32767,32767
2044052000,32767,32767,32767,32767,32767,32767,32767
2044056000,32767,32767,32767,32767,32767,32767,32767
2044060000,32767,32767,32767,32767,32767,32767,32767
2044064000,32767,32767,32767,32767,32767,32767,32767
2044068000,32767,32767,32767,32767,32767,32767,32767
2044072000,32767,32767,32767,32767,32767,32767,32767
2044076000,32767,32767,32767,32767,32767,32767,32767
2044080000,32767,32767,32767,32767,32767,-40,32767
2044084000,32767,32767,32767,32767,32767,32767,32767
2044088000,32767,32767,32767,32767,32767,32767,32767
2044092000,32767,32767,32767,32767,32767,32767,32767
2044096000,32767,32767,32767,32767,32767,32767,32767
2044100000,32767,32767,32767,32767,32767,32767,32767
2044104000,32767,32767,32767,32767,-40,32767,32767
2044108000,32767,32767,32767,32767,32767,32767,32767
2044112000,32767,32767,32767,32767,32767,32767,32767
2044116000,32767,32767,32767,32767,32767,32767,32767
2044120000,32767,32767,32767,32767,32767,32767,32767
2044124000,32767,32767,32767,32767,32767,32767,32767
2044128000,32767,32767,32767,32767,32767,32767,32767
2044132000,32767,32767,32767,32767,32767,32767,32767
2044136000,32767,32767,32767,32767,32767,32767,32767
2044140000,32767,32767,32767,32767,32767,-40,32767
2044144000,32767,32767,32767,32767,32767,32767,32767
2044148000,32767,32767,32767,32767,32767,32767,32767
2044152000,32767,32767,32767,32767,32767,32767,32767
2044156000,32767,32767,32767,32767,32767,32767,32767
2044160000,32767,32767,32767,32767,32767,32767,32767
2044164000,32767,32767,32767,32767,32767,32767,32767
2044168000,32767,32767,32767,32767,32767,32767,32767
2044172000,32767,32767,32767,32767,0,32767,32767
2044176000,32767,32767,32767,32767,32767,32767,32767
2044180000,32767,32767,32767,32767,32767,32767,32767
2044184000,32767,32767,32767,32767,32767,32767,32767
2044188000,32767,32767,32767,32767,32767,32767,32767
2044192000,32767,32767,32767,32767,32767,32767,32767
2044196000,32767,32767,32767,32767,32767,32767,32767
2044200000,32767,32767,32767,32767,32767,32767,32767
2044204000,32767,32767,32767,32767,32767,32767,32767
2044208000,32767,32767,32767,32767,32767,32767,32767
2044212000,32767,32767,32767,32767,32767,32767,32767
2044216000,32767,32767,32767,32767,32767,32767,32767
2044220000,32767,32767,32767,32767,32767,32767,32767
2044224000,32767,32767,32767,32767,32767,-40,32767
2044228000,32767,32767,32767,32767,32767,32767,32767
2044232000,32767,32767,32767,32767,32767,32767,32767
2044236000,32767,32767,32767,32767,32767,32767,32767
2044240000,32767,32767,32767,32767,32767,32767,32767
2044244000,32767,32767,32767,32767,0,32767,32767
2044248000,32767,32767,32767,32767,32767,32767,32767
2044252000,32767,32767,32767,32767,32767,32767,32767
2044256000,32767,32767,32767,32767,32767,32767,32767
2044260000,32767,32767,32767,32767,32767,32767,32767
2044264000,32767,32767,32767,32767,32767,32767,32767
2044268000,32767,32767,32767,32767,32767,32767,32767
2044272000,32767,32767,32767,32767,32767,-40,32767
2044276000,32767,32767,32767,32767,32767,32767,32767
2044280000,32767,32767,32767,32767,32767,32767,32767
2044284000,32767,32767,32767,32767,32767,32767,32767
2044288000,32767,32767,32767,32767,32767,32767,32767
2044292000,32767,32767,32767,32767,32767,32767,32767
2044296000,32767,32767,32767,32767,32767,32767,32767
2044300000,32767,32767,32767,32767,32767,32767,32767
2044304000,32767,32767,32767,32767,32767,32767,32767
2044308000,32767,32767,32767,32767,32767,32767,32767
2044312000,32767,32767,32767,32767,32767,32767,32767
2044316000,32767,32767,32767,32767,32767,32767,32767
2044320000,32767,32767,32767,32767,-40,32767,32767
2044324000,32767,32767,32767,32767,32767,32767,32767
2044328000,32767,32767,32767,32767,32767,32767,32767
2044332000,32767,32767,32767,32767,32767,32767,32767
2044336000,32767,32767,32767,32767,32767,32767,32767
2044340000,32767,32767,32767,32767,32767,32767,32767
2044344000,32767,32767,32767,32767,32767,32767,32767
2044348000,32767,32767,32767,32767,32767,32767,32767
2044352000,32767,32767,32767,32767,32767,32767,32767
2044356000,32767,32767,32767,32767,32767,32767,32767
2044360000,32767,32767,32767,32767,32767,32767,32767
2044364000,32767,32767,32767,32767,32767,32767,32767
2044368000,32767,32767,32767,32767,32767,-40,32767
2044372000,32767,32767,32767,32767,32767,32767,32767
2044376000,32767,32767,32767,32767,32767,32767,32767
2044380000,32767,32767,32767,32767,32767,32767,32767
2044384000,32767,32767,32767,32767,32767,32767,32767
2044388000,32767,32767,32767,32767,-40,32767,32767
2044392000,32767,32767,32767,32767,32767,32767,32767
2044396000,32767,32767,32767,32767,32767,32767,32767
2044400000,32767,32767,32767,32767,32767,32767,32767
2044404000,32767,32767,32767,32767,32767,-40,32767
2044408000,32767,32767,32767,32767,32767,32767,32767
2044412000,32767,32767,32767,32767,32767,32767,32767
2044416000,32767,32767,32767,32767,32767,32767,32767
2044420000,32767,32767,32767,32767,32767,32767,32767
2044424000,32767,32767,32767,32767,32767,32767,32767
2044428000,32767,32767,32767,32767,32767,32767,32767
2044432000,32767,32767,32767,32767,32767,32767,32767
2044436000,32767,32767,32767,32767,32767,32767,32767
2044440000,32767,32767,32767,32767,-40,32767,32767
2044444000,32767,32767,32767,32767,32767,32767,32767
2044448000,32767,32767,32767,32767,32767,32767,32767
2044452000,32767,32767,32767,32767,32767,32767,32767
2044456000,32767,32767,32767,32767,32767,32767,32767
2044460000,32767,32767,32767,32767,32767,32767,32767
2044464000,32767,32767,32767,32767,32767,32767,32767
2044468000,32767,32767,32767,32767,32767,32767,32767
2044472000,32767,32767,32767,32767,32767,32767,32767
2044476000,32767,32767,32767,32767,32767,32767,32767
2044480000,32767,32767,32767,32767,32767,32767,32767
2044484000,32767,32767,32767,32767,32767,32767,32767
2044488000,32767,32767,32767,32767,32767,32767,32767
2044492000,32767,32767,32767,32767,32767,32767,32767
2044496000,32767,32767,32767,32767,32767,32767,32767
2044500000,32767,32767,32767,32767,32767,-40,32767
2044504000,32767,32767,32767,32767,32767,32767,32767
2044508000,32767,32767,32767,32767,0,32767,32767
2044512000,32767,32767,32767,32767,32767,32767,32767
2044516000,32767,32767,32767,32767,32767,32767,32767
2044520000,32767,32767,32767,32767,32767,32767,32767
2044524000,32767,32767,32767,32767,32767,32767,32767
2044528000,32767,32767,32767,32767,32767,32767,32767
2044532000,32767,32767,32767,32767,32767,32767,32767
2044536000,32767,32767,32767,32767,32767,32767,32767
2044540000,32767,32767,32767,32767,32767,32767,32767
2044544000,32767,32767,32767,32767,32767,-40,32767
2044548000,32767,32767,32767,32767,32767,32767,32767
2044552000,32767,32767,32767,32767,32767,32767,32767
2044556000,32767,32767,32767,32767,32767,32767,32767
2044560000,32767,32767,32767,32767,32767,32767,32767
2044564000,32767,32767,32767,32767,32767,32767,32767
2044568000,32767,32767,32767,32767,32767,32767,32767
2044572000,32767,32767,32767,32767,32767,32767,32767
2044576000,32767,32767,32767,32767,32767,32767,32767
2044580000,32767,32767,32767,32767,0,32767,32767
2044584000,32767,32767,32767,32767,32767,32767,32767
2044588000,32767,32767,32767,32767,32767,32767,32767
2044592000,32767,32767,32767,32767,32767,32767,32767
2044596000,32767,32767,32767,32767,32767,32767,32767
2044600000,32767,32767,32767,32767,32767,32767,32767
2044604000,32767,32767,32767,32767,32767,32767,32767
2044608000,32767,32767,32767,32767,32767,32767,32767
2044612000,32767,32767,32767,32767,32767,32767,32767
2044616000,32767,32767,32767,32767,32767,32767,32767
2044620000,32767,32767,32767,32767,32767,32767,32767
2044624000,32767,32767,32767,32767,32767,32767,32767
2044628000,32767,32767,32767,32767,32767,32767,32767
2044632000,32767,32767,32767,32767,32767,32767,32767
2044636000,32767,32767,32767,32767,32767,32767,32767
2044640000,32767,32767,32767,32767,32767,0,32767
2044644000,32767,32767,32767,32767,32767,32767,32767
2044648000,32767,32767,32767,32767,32767,32767,32767
2044652000,32767,32767,32767,32767,32767,32767,32767
2044656000,32767,32767,32767,32767,-40,32767,32767
2044660000,32767,32767,32767,32767,32767,32767,32767
2044664000,32767,32767,32767,32767,32767,32767,32767
2044668000,32767,32767,32767,32767,32767,32767,32767
2044672000,32767,32767,32767,32767,32767,32767,32767
2044676000,32767,32767,32767,32767,32767,32767,32767
2044680000,32767,32767,32767,32767,32767,32767,32767
2044684000,32767,32767,32767,32767,32767,32767,32767
2044688000,32767,32767,32767,32767,32767,32767,32767
2044692000,32767,32767,32767,32767,32767,-40,32767
2044696000,32767,32767,32767,32767,32767,32767,32767
2044700000,32767,32767,32767,32767,32767,32767,32767
2044704000,32767,32767,32767,32767,32767,32767,32767
2044708000,32767,32767,32767,32767,32767,32767,32767
2044712000,32767,32767,32767,32767,32767,32767,32767
2044716000,32767,32767,32767,32767,32767,32767,32767
2044720000,32767,32767,32767,32767,32767,32767,32767
2044724000,32767,32767,32767,32767,32767,32767,32767
2044728000,32767,32767,32767,32767,-40,32767,32767
2044732000,32767,32767,32767,32767,32767,32767,32767
2044736000,32767,32767,32767,32767,32767,32767,32767
2044740000,32767,32767,32767,32767,32767,32767,32767
2044744000,32767,32767,32767,32767,32767,32767,32767
2044748000,32767,32767,32767,32767,32767,32767,32767
2044752000,32767,32767,32767,32767,32767,32767,32767
2044756000,32767,32767,32767,32767,32767,32767,32767
2044760000,32767,32767,32767,32767,32767,32767,32767
2044764000,32767,32767,32767,32767,32767,32767,32767
2044768000,32767,32767,32767,32767,32767,32767,32767
2044772000,32767,32767,32767,32767,32767,32767,32767
2044776000,32767,32767,32767,32767,32767,32767,32767
2044780000,32767,32767,32767,32767,32767,32767,32767
2044784000,32767,32767,32767,32767,32767,32767,32767
2044788000,32767,32767,32767,32767,32767,-40,32767
2044792000,32767,32767,32767,32767,32767,32767,32767
2044796000,32767,32767,32767,32767,32767,32767,32767
2044800000,32767,32767,32767,32767,-40,32767,32767
2044804000,32767,32767,32767,32767,32767,32767,32767
2044808000,32767,32767,32767,32767,32767,32767,32767
2044812000,32767,32767,32767,32767,32767,32767,32767
2044816000,32767,32767,32767,32767,32767,32767,32767
2044820000,32767,32767,32767,32767,32767,32767,32767
2044824000,32767,32767,32767,32767,32767,32767,32767
2044828000,32767,32767,32767,32767,32767,32767,32767
2044832000,32767,32767,32767,32767,32767,32767,32767
2044836000,32767,32767,32767,32767,32767,-40,32767
2044840000,32767,32767,32767,32767,32767,32767,32767
2044844000,32767,32767,32767,32767,32767,32767,32767
2044848000,32767,32767,32767,32767,32767,32767,32767
2044852000,32767,32767,32767,32767,32767,32767,32767
2044856000,32767,32767,32767,32767,32767,32767,32767
2044860000,32767,32767,32767,32767,32767,32767,32767
2044864000,32767,32767,32767,32767,32767,32767,32767
2044868000,32767,32767,32767,32767,32767,32767,32767
2044872000,32767,32767,32767,32767,-40,32767,32767
2044876000,32767,32767,32767,32767,32767,32767,32767
2044880000,32767,32767,32767,32767,32767,32767,32767
2044884000,32767,32767,32767,32767,32767,32767,32767
2044888000,32767,32767,32767,32767,32767,32767,32767
2044892000,32767,32767,32767,32767,32767,32767,32767
2044896000,32767,32767,32767,32767,32767,32767,32767
2044900000,32767,32767,32767,32767,32767,32767,32767
2044904000,32767,32767,32767,32767,32767,32767,32767
2044908000,32767,32767,32767,32767,32767,32767,32767
2044912000,32767,32767,32767,32767,32767,32767,32767
2044916000,32767,32767,32767,32767,32767,32767,32767
2044920000,32767,32767,32767,32767,32767,32767,32767
2044924000,32767,32767,32767,32767,32767,32767,32767
2044928000,32767,32767,32767,32767,32767,32767,32767
2044932000,32767,32767,32767,32767,32767,-40,32767
2044936000,32767,32767,32767,32767,32767,32767,32767
2044940000,32767,32767,32767,32767,32767,32767,32767
2044944000,32767,32767,32767,32767,-40,32767,32767
2044948000,32767,32767,32767,32767,32767,32767,32767
2044952000,32767,32767,32767,32767,32767,32767,32767
2044956000,32767,32767,32767,32767,32767,32767,32767
2044960000,32767,32767,32767,32767,32767,32767,32767
2044964000,32767,32767,32767,32767,32767,32767,32767
2044968000,32767,32767,32767,32767,32767,32767,32767
2044972000,32767,32767,32767,32767,32767,32767,32767
2044976000,32767,32767,32767,32767,32767,0,32767
2044980000,32767,32767,32767,32767,32767,32767,32767
2044984000,32767,32767,32767,32767,32767,32767,32767
2044988000,32767,32767,32767,32767,32767,32767,32767
2044992000,32767,32767,32767,32767,32767,32767,32767
2044996000,32767,32767,32767,32767,32767,32767,32767
2045000000,32767,32767,32767,32767,32767,32767,32767
2045004000,32767,32767,32767,32767,32767,32767,32767
2045008000,32767,32767,32767,32767,32767,32767,32767
2045012000,32767,32767,32767,32767,0,32767,32767
2045016000,32767,32767,32767,32767,32767,32767,32767
2045020000,32767,32767,32767,32767,32767,32767,32767
2045024000,32767,32767,32767,32767,32767,32767,32767
2045028000,32767,32767,32767,32767,32767,32767,32767
2045032000,32767,32767,32767,32767,32767,32767,32767
2045036000,32767,32767,32767,32767,32767,32767,32767
2045040000,32767,32767,32767,32767,32767,32767,32767
2045044000,32767,32767,32767,32767,32767,32767,32767
2045048000,32767,32767,32767,32767,32767,32767,32767
2045052000,32767,32767,32767,32767,32767,32767,32767
2045056000,32767,32767,32767,32767,32767,32767,32767
2045060000,32767,32767,32767,32767,32767,32767,32767
2045064000,32767,32767,32767,32767,32767,32767,32767
2045068000,32767,32767,32767,32767,32767,32767,32767
2045072000,32767,32767,32767,32767,32767,0,32767
2045076000,32767,32767,32767,32767,32767,32767,32767
2045080000,32767,32767,32767,32767,32767,32767,32767
2045084000,32767,32767,32767,32767,0,32767,32767
2045088000,32767,32767,32767,32767,32767,32767,32767
2045092000,32767,32767,32767,32767,32767,32767,32767
2045096000,32767,32767,32767,32767,32767,32767,32767
2045100000,32767,32767,32767,32767,32767,32767,32767
2045104000,32767,32767,32767,32767,32767,32767,32767
2045108000,32767,32767,32767,32767,32767,32767,32767
2045112000,32767,32767,32767,32767,32767,32767,32767
2045116000,32767,32767,32767,32767,32767,0,32767
2045120000,32767,32767,32767,32767,32767,32767,32767
2045124000,32767,32767,32767,32767,32767,32767,32767
2045128000,32767,32767,32767,32767,32767,32767,32767
2045132000,32767,32767,32767,32767,32767,32767,32767
2045136000,32767,32767,32767,32767,32767,32767,32767
2045140000,32767,32767,32767,32767,32767,32767,32767
2045144000,32767,32767,32767,32767,32767,32767,32767
2045148000,32767,32767,32767,32767,32767,32767,32767
2045152000,32767,32767,32767,32767,32767,32767,32767
2045156000,32767,32767,32767,32767,32767,32767,32767
2045160000,32767,32767,32767,32767,-40,32767,32767
2045164000,32767,32767,32767,32767,32767,32767,32767
2045168000,32767,32767,32767,32767,32767,32767,32767
2045172000,32767,32767,32767,32767,32767,32767,32767
2045176000,32767,32767,32767,32767,32767,32767,32767
2045180000,32767,32767,32767,32767,32767,32767,32767
2045184000,32767,32767,32767,32767,32767,32767,32767
2045188000,32767,32767,32767,32767,32767,32767,32767
2045192000,32767,32767,32767,32767,32767,32767,32767
2045196000,32767,32767,32767,32767,32767,32767,32767
2045200000,32767,32767,32767,32767,32767,32767,32767
2045204000,32767,32767,32767,32767,32767,32767,32767
2045208000,32767,32767,32767,32767,32767,32767,32767
2045212000,32767,32767,32767,32767,32767,32767,32767
2045216000,32767,32767,32767,32767,32767,0,32767
2045220000,32767,32767,32767,32767,32767,32767,32767
2045224000,32767,32767,32767,32767,32767,32767,32767
2045228000,32767,32767,32767,32767,32767,32767,32767
2045232000,32767,32767,32767,32767,-40,32767,32767
2045236000,32767,32767,32767,32767,32767,32767,32767
2045240000,32767,32767,32767,32767,32767,32767,32767
2045244000,32767,32767,32767,32767,32767,32767,32767
2045248000,32767,32767,32767,32767,32767,32767,32767
2045252000,32767,32767,32767,32767,32767,32767,32767
2045256000,32767,32767,32767,32767,32767,32767,32767
2045260000,32767,32767,32767,32767,32767,32767,32767
2045264000,32767,32767,32767,32767,32767,0,32767
2045268000,32767,32767,32767,32767,32767,32767,32767
2045272000,32767,32767,32767,32767,32767,32767,32767
2045276000,32767,32767,32767,32767,32767,32767,32767
2045280000,32767,32767,32767,32767,32767,32767,32767
2045284000,32767,32767,32767,32767,32767,32767,32767
2045288000,32767,32767,32767,32767,32767,32767,32767
2045292000,32767,32767,32767,32767,32767,32767,32767
2045296000,32767,32767,32767,32767,32767,32767,32767
2045300000,32767,32767,32767,32767,0,32767,32767
2045304000,32767,32767,32767,32767,32767,32767,32767
2045308000,32767,32767,32767,32767,32767,32767,32767
2045312000,32767,32767,32767,32767,32767,32767,32767
2045316000,32767,32767,32767,32767,32767,32767,32767
2045320000,32767,32767,32767,32767,32767,32767,32767
2045324000,32767,32767,32767,32767,32767,32767,32767
2045328000,32767,32767,32767,32767,32767,32767,32767
2045332000,32767,32767,32767,32767,32767,32767,32767
2045336000,32767,32767,32767,32767,32767,32767,32767
2045340000,32767,32767,32767,32767,32767,32767,32767
2045344000,32767,32767,32767,32767,32767,32767,32767
2045348000,32767,32767,32767,32767,32767,32767,32767
2045352000,32767,32767,32767,32767,32767,32767,32767
2045356000,32767,32767,32767,32767,32767,32767,32767
2045360000,32767,32767,32767,32767,32767,0,32767
2045364000,32767,32767,32767,32767,32767,32767,32767
2045368000,32767,32767,32767,32767,32767,32767,32767
2045372000,32767,32767,32767,32767,32767,32767,32767
2045376000,32767,32767,32767,32767,-40,32767,32767
2045380000,32767,32767,32767,32767,32767,32767,32767
2045384000,32767,32767,32767,32767,32767,32767,32767
2045388000,32767,32767,32767,32767,32767,32767,32767
2045392000,32767,32767,32767,32767,32767,32767,32767
2045396000,32767,32767,32767,32767,32767,32767,32767
2045400000,32767,32767,32767,32767,32767,32767,32767
2045404000,32767,32767,32767,32767,32767,32767,32767
2045408000,32767,32767,32767,32767,32767,0,32767
2045412000,32767,32767,32767,32767,32767,32767,32767
2045416000,32767,32767,32767,32767,32767,32767,32767
2045420000,32767,32767,32767,32767,32767,32767,32767
2045424000,32767,32767,32767,32767,32767,32767,32767
2045428000,32767,32767,32767,32767,32767,32767,32767
2045432000,32767,32767,32767,32767,32767,32767,32767
2045436000,32767,32767,32767,32767,32767,32767,32767
2045440000,32767,32767,32767,32767,32767,32767,32767
2045444000,32767,32767,32767,32767,32767,32767,32767
