timestamp,load,ram_usage
2043104000,0.4814815,0.13766299
2043604000,0.4814815,0.138051
2044104000,0.4814815,0.13800088
2044604000,0.48076922,0.13792416
2045104000,0.4074074,0.13804197
2045604000,0.50980395,0.13810565
2046104000,0.4528302,0.13806805
2046604000,0.43548387,0.1381653
2047104000,0.48076922,0.1382024
2047604000,0.5471698,0.1382425
2048104000,0.49056605,0.1382811
2048604000,0.43333334,0.13807106
2049104000,0.453125,0.1378946
2049604000,0.34920636,0.13787554
2050104000,0.4385965,0.13783945
2050604000,0.5882353,0.13773417
2051104000,0.40298507,0.13788608
2051604000,0.53846157,0.13801591
2052104000,0.47272727,0.13821994
2052604000,0.34,0.13833123
2053104000,0.48076922,0.13823648
2053604000,0.37333333,0.13839038
2054104000,0.39215687,0.13829865
2054604000,0.32786885,0.13835931
2055104000,0.44230768,0.13818485
2055604000,0.3548387,0.13790412
2056104000,0.509434,0.13809913
2056604000,0.49019608,0.13809511
2057104000,0.32,0.13803396
2057604000,0.42592594,0.13803345
2058104000,0.4117647,0.1382084
2058604000,0.44230768,0.1379723
2059104000,0.53846157,0.13794874
2059604000,0.40983605,0.13799937
2060104000,0.49056605,0.1379743
2060604000,0.5192308,0.13796076
2061104000,0.44230768,0.13795877
2061604000,0.48076922,0.1381302
2062104000,0.42307693,0.13829564
2062604000,0.41538462,0.13849866
2063104000,0.38709676,0.13840643
2063604000,0.50980395,0.13840742
2064104000,0.54901963,0.13836432
2064604000,0.44230768,0.13811968
2065104000,0.4509804,0.1381633
2065604000,0.4814815,0.13830316
2066104000,0.4181818,0.13814224
2066604000,0.5283019,0.13815978
2067104000,0.627451,0.13830265
2067604000,0.5,0.13821393
2068104000,0.50980395,0.13833323
2068604000,0.3939394,0.13830365
2069104000,0.33870968,0.13838989
2069604000,0.5192308,0.1384004
2070104000,0.56,0.13833223
2070604000,0.509434,0.13829964
2071104000,0.60714287,0.1381658
2071604000,0.49019608,0.13795626
2072104000,0.46153846,0.13834326
2072604000,0.5192308,0.13827509
2073108000,0.43396226,0.13813122
2073604000,0.45454547,0.13834928
2074104000,0.62,0.13831368
2074604000,0.48076922,0.13827308
2075104000,0.5576923,0.13831168
2075604000,0.5,0.13837184
2076104000,0.58,0.1382806
2076604000,0.53846157,0.13825804
2077104000,0.46153846,0.13828361
2077604000,0.5192308,0.1381242
2078104000,0.5686275,0.13830265
2078604000,0.47058824,0.13813272
2079104000,0.53846157,0.13809562
2079604000,0.52,0.13831669
2080104000,0.48076922,0.1382821
2080604000,0.4509804,0.1383207
2081104000,0.5294118,0.13828611
2081604000,0.41935483,0.13845606
2082104000,0.5294118,0.13841745
2082604000,0.49056605,0.1383929
2083104000,0.537037,0.13829012
2083604000,0.58,0.1383944
2084104000,0.5192308,0.1385127
2084604000,0.5882353,0.1384004
2085104000,0.47619048,0.13840643
2085604000,0.46774194,0.13836783
2086104000,0.5471698,0.13833675
2086604000,0.47619048,0.13837986
2087104000,0.50980395,0.13836531
2087604000,0.5882353,0.13819337
2088104000,0.4716981,0.1384395
2088604000,0.4716981,0.13823397
2089104000,0.41666666,0.13825704
2089604000,0.4032258,0.13846007
2090104000,0.484375,0.13848713
