timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
2079020000,2043324000,2045228000,2051612000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2079524000,2043324000,2045228000,2051612000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2080028000,2043324000,2045228000,2051612000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2080532000,2043324000,2045228000,2051612000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2081036000,2043324000,2045228000,2051612000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2081540000,2043324000,2045228000,2051612000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2081660000,2043324000,2045228000,2051612000,2147411071,8307839,0,2,4,6,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2081672000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2081684000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2082188000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2082692000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2083196000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2083700000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2084204000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2084712000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2085212000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2085716000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2086220000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2086724000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2087232000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2087740000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2088244000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2088748000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2089252000,2043324000,2045228000,2081672000,2147411071,8307839,0,2,4,6,18,18,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2089348000,0,0,2089348000,2147411071,8307839,0,1,4,6,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
2089852000,0,0,2089348000,2147411071,8307839,0,1,4,6,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1
