timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
2015920000,-0.0060836375,-0.0062632496,0.00010639429,0.0,0.0,-0.001,0
2015924000,-0.005775939,-0.006223707,0.00022906065,0.0,0.0,-0.001,0
2015936000,-0.0056788325,-0.0061263028,0.00014227629,0.0,0.0,-0.001,0
2015960000,-0.0053433874,-0.005477572,5.0902367e-05,0.0,0.0,-0.001,0
2015980000,-0.0056321193,-0.0062580463,-0.00010472536,0.0,0.0,-0.001,0
2015996000,-0.004852659,-0.006596513,4.2140484e-05,0.0,0.0,-0.001,0
2016020000,-0.0051466953,-0.006581419,-0.00013893843,0.0,0.0,-0.001,0
2016040000,-0.004907794,-0.0063954378,-8.46982e-05,0.0,0.0,-0.001,0
2016060000,-0.004831309,-0.0061457856,-0.00013101101,0.0,0.0,-0.001,0
2016076000,-0.0049142484,-0.0065797744,0.00028288364,0.0,0.0,-0.001,0
2016100000,-0.004829743,-0.0064873053,4.130602e-05,0.0,0.0,-0.001,0
2016120000,-0.0043649245,-0.0065497113,-9.5546246e-05,0.0,0.0,-0.001,0
2016136000,-0.0043886625,-0.0064941254,-3.5464764e-05,0.0,0.0,-0.001,0
2016156000,-0.004926941,-0.0067780716,7.468462e-05,0.0,0.0,-0.001,0
2016180000,-0.0052657877,-0.0071473517,-6.425381e-05,0.0,0.0,-0.001,0
2016196000,-0.0054858667,-0.006670884,6.92606e-05,0.0,0.0,-0.001,0
2016216000,-0.005437116,-0.00690485,-0.00010180473,0.0,0.0,-0.001,0
2016240000,-0.005954488,-0.0067057475,-2.5451183e-05,0.0,0.0,-0.001,0
2016260000,-0.0064326306,-0.0070692217,-0.00016856194,0.0,0.0,-0.001,0
2016280000,-0.006863933,-0.0071752844,0.00023323298,0.0,0.0,-0.001,0
2016300000,-0.00762943,-0.006868993,-0.00020861626,0.0,0.0,-0.001,0
2016320000,-0.0067860237,-0.0061291386,1.6272068e-05,0.0,0.0,-0.001,0
2016336000,-0.007337685,-0.0060492377,-1.50203705e-05,0.0,0.0,-0.001,0
2016360000,-0.0073183826,-0.006120476,6.5505505e-05,0.0,0.0,-0.001,0
2016380000,-0.0071499036,-0.0066704093,0.0001527071,0.0,0.0,-0.001,0
2016400000,-0.006903233,-0.007024387,0.00016605854,0.0,0.0,-0.001,0
2016420000,-0.0064620464,-0.006252462,-4.7147274e-05,0.0,0.0,-0.001,0
2016440000,-0.006933263,-0.006030541,-0.000115573406,0.0,0.0,-0.001,0
2016460000,-0.0071232053,-0.0059297048,-3.2544136e-05,0.0,0.0,-0.001,0
2016480000,-0.007240542,-0.006437719,8.34465e-05,0.0,0.0,-0.001,0
2016500000,-0.0066811405,-0.006739812,-0.00018316507,0.0,0.0,-0.001,0
2016516000,-0.0069690547,-0.0070109926,0.00030374527,0.0,0.0,-0.001,0
2016540000,-0.006761396,-0.007117181,-9.0539455e-05,0.0,0.0,-0.001,0
2016560000,-0.006668681,-0.007190701,-2.0861626e-06,0.0,0.0,-0.001,0
2016580000,-0.007106707,-0.007251932,0.00012767315,0.0,0.0,-0.001,0
