timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
2016824000,2016824000,1310988,-0.05267244,-0.02873042,-9.610326,11.832727,0,0,0,0,1
2017824000,2017824000,1310988,-0.04070143,-0.04070143,-9.7324295,11.832727,0,0,0,0,1
2018824000,2018824000,1310988,-0.07182605,-0.055066638,-9.674969,11.832727,0,0,0,0,1
2019824000,2019824000,1310988,-0.05267244,-0.035913024,-9.916783,11.832727,0,0,0,0,1
2020824000,2020824000,1310988,-0.05267244,0.088585466,-10.577583,11.832636,0,0,0,0,1
2021824000,2021824000,1310988,-0.0047884034,0.14844051,-9.878476,11.829279,0,0,0,0,1
2022824000,2022824000,1310988,0.047884032,-0.050278235,-9.710882,11.824274,0,0,0,0,1
2023824000,2023824000,1310988,-0.16519992,0.12928689,-9.478644,11.819513,0,0,0,0,1
2024824000,2024824000,1310988,0.021547815,0.07182605,-10.134656,11.816675,0,0,0,0,1
2025824000,2025824000,1310988,0.062249243,0.05746084,-9.734824,11.815424,0,0,0,0,1
2026824000,2026824000,1310988,0.10055647,0.09816227,-9.78989,11.8146305,0,0,0,0,1
2027824000,2027824000,1310988,-0.04309563,0.007182605,-9.691729,11.814203,0,0,0,0,1
2028824000,2028824000,1310988,0.0023942017,0.11492168,-9.794679,11.813959,0,0,0,0,1
2029824000,2029824000,1310988,0.074220255,0.06943185,-9.967062,11.813837,0,0,0,0,1
2030824000,2030824000,1310988,0.019153614,0.89303726,-10.120291,11.813471,0,0,0,0,1
2031824000,2031824000,1310988,-1.0342951,1.2545617,-9.569624,11.813562,0,0,0,0,1
2032824000,2032824000,1310988,-1.6304513,0.4285621,-9.660604,11.813776,0,0,0,0,1
2033824000,2033824000,1310988,-1.532289,-0.10055647,-9.610326,11.813684,0,0,0,0,1
2034824000,2034824000,1310988,-1.6831238,-0.18674773,-9.598354,11.813562,0,0,0,0,1
2035824000,2035824000,1310988,-1.7070658,-0.023942016,-9.734824,11.813471,0,0,0,0,1
2036824000,2036824000,1310988,-1.6879122,-0.011971008,-9.639056,11.81341,0,0,0,0,1
2037824000,2037824000,1310988,-1.8650831,-0.11252748,-9.583989,11.81344,0,0,0,0,1
2038824000,2038824000,1310988,-1.7621324,-0.011971008,-9.595961,11.813532,0,0,0,0,1
2039824000,2039824000,1310988,-1.6376339,0.090979666,-9.603143,11.813593,0,0,0,0,1
2040824000,2040824000,1310988,-1.7764976,0.02633622,-9.7324295,11.813684,0,0,0,0,1
2041824000,2041824000,1310988,-1.7142484,0.1436521,-9.701305,11.813776,0,0,0,0,1
2042824000,2042824000,1310988,-1.7262194,0.059855044,-9.536105,11.813807,0,0,0,0,1
2043824000,2043824000,1310988,-1.7286136,-0.007182605,-9.64145,11.813898,0,0,0,0,1
2044824000,2044824000,1310988,-1.7956513,0.050278235,-9.67018,11.81399,0,0,0,0,1
2045824000,2045824000,1310988,-1.6304513,0.107739076,-9.634268,11.814081,0,0,0,0,1
2046824000,2046824000,1310988,-1.7357962,-0.019153614,-9.615114,11.814081,0,0,0,0,1
2047824000,2047824000,1310988,-1.910573,0.011971008,-9.6845455,11.81402,0,0,0,0,1
2048824000,2048824000,1310988,-1.8746599,0.05267244,-9.713276,11.81399,0,0,0,0,1
2049824000,2049824000,1310988,-1.8914193,-0.023942016,-9.564836,11.813929,0,0,0,0,1
2050824000,2050824000,1310988,-1.4197617,-0.15322891,-9.842564,11.813929,0,0,0,0,1
2051824000,2051824000,1310988,-0.8331822,-0.07182605,-9.7324295,11.81402,0,0,0,0,1
2052824000,2052824000,1310988,-0.33997664,0.045489833,-9.785102,11.814081,0,0,0,0,1
2053824000,2053824000,1310988,-0.20829555,0.06464344,-9.952697,11.814051,0,0,0,0,1
2054824000,2054824000,1310988,-0.19153613,0.06943185,-9.813833,11.81402,0,0,0,0,1
2055824000,2055824000,1310988,0.021547815,0.016759412,-9.80665,11.813929,0,0,0,0,1
2056824000,2056824000,1310988,0.011971008,-0.1364695,-9.763555,11.813898,0,0,0,0,1
2057824000,2057824000,1310988,0.08619126,-0.04070143,-9.821015,11.813959,0,0,0,0,1
2058824000,2058824000,1310988,-0.1340753,-0.090979666,-9.809045,11.81399,0,0,0,0,1
2059824000,2059824000,1310988,0.1364695,-0.06464344,-9.710882,11.814081,0,0,0,0,1
2060824000,2060824000,1310988,-0.009576807,0.035913024,-7.855376,11.814692,0,0,0,0,1
2061824000,2061824000,1310988,0.02873042,-0.05267244,-9.749189,11.819147,0,0,0,0,1
2062824000,2062824000,1310988,-0.019153614,0.1316811,-9.7803135,11.823694,0,0,0,0,1
2063824000,2063824000,1310988,-0.1364695,-0.04309563,-9.7324295,11.828363,0,0,0,0,1
2064824000,2064824000,1310988,0.1388637,0.05267244,-13.836092,11.832697,0,0,0,0,1
2065824000,2065824000,1310988,0.01436521,0.12210429,-9.220071,11.829248,0,0,0,0,1
2066824000,2066824000,1310988,-0.023942016,-0.033518825,-9.512163,11.828058,0,0,0,0,1
2067824000,2067824000,1310988,0.02873042,0.0023942017,-9.325416,11.829584,0,0,0,0,1
2068824000,2068824000,1310988,-0.093373865,0.033518825,-9.7324295,11.832727,0,0,0,0,1
2069824000,2069824000,1310988,0.12210429,-0.0023942017,-9.828198,11.832727,0,0,0,0,1
