timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
2016772000,2016772000,197388,-0.033517685,-0.21367054,0.4241284,11.832727,0
2017780000,2017780000,197388,-0.041157525,-0.20391746,0.43389958,11.832727,0
2018776000,2018776000,197388,-0.035448074,-0.20776331,0.42966297,11.832727,0
2019772000,2019772000,197388,-0.037874285,-0.2106641,0.42812166,11.832727,0
2020768000,2020768000,197388,-0.043041002,-0.2162803,0.41986734,11.832666,0
2021776000,2021776000,197388,-0.03965331,-0.21117224,0.43360597,11.829523,0
2022768000,2022768000,197388,-0.030660333,-0.21131293,0.44557756,11.824518,0
2023780000,2023780000,197388,-0.037133954,-0.21200408,0.42670628,11.819696,0
2024772000,2024772000,197388,-0.0414596,-0.20957623,0.42969438,11.816736,0
2025768000,2025768000,197388,-0.03575072,-0.21284197,0.42521054,11.815485,0
2026768000,2026768000,197388,-0.042801045,-0.21916749,0.4301212,11.814661,0
2027776000,2027776000,197388,-0.0430001,-0.20793045,0.42892107,11.814203,0
2028772000,2028772000,197388,-0.037790965,-0.21187909,0.43183818,11.813959,0
2029780000,2029780000,197388,-0.054104827,-0.23996413,0.4096731,11.813837,0
2030776000,2030776000,197388,0.02180861,-0.35202292,0.31804386,11.813471,0
2031772000,2031772000,197388,0.22739285,-0.24204218,0.34885487,11.813562,0
2032768000,2032768000,197388,0.27455625,-0.03217803,0.3896326,11.813807,0
2033772000,2033772000,197388,0.27732047,0.039208546,0.38740554,11.813684,0
2034772000,2034772000,197388,0.28530625,0.026186291,0.38253322,11.813562,0
2035768000,2035768000,197388,0.27699956,0.039479803,0.38531965,11.813471,0
2036776000,2036776000,197388,0.2855543,0.03949197,0.3815694,11.81341,0
2037772000,2037772000,197388,0.29077095,0.044868678,0.3805301,11.81344,0
2038768000,2038768000,197388,0.29248735,0.035729103,0.37676737,11.813532,0
2039776000,2039776000,197388,0.292461,0.037570655,0.37694994,11.813593,0
2040768000,2040768000,197388,0.28619355,0.039086565,0.38625264,11.813684,0
2041768000,2041768000,197388,0.28260702,0.038160443,0.38329417,11.813776,0
2042772000,2042772000,197388,0.28832233,0.04821453,0.38637304,11.813807,0
2043772000,2043772000,197388,0.29208696,0.039985273,0.3785177,11.813868,0
2044768000,2044768000,197388,0.284152,0.03335638,0.381954,11.81399,0
2045776000,2045776000,197388,0.28976756,0.039224003,0.3835941,11.814081,0
2046768000,2046768000,197388,0.28877905,0.033956423,0.3840977,11.814081,0
2047768000,2047768000,197388,0.28750813,0.045515716,0.38431266,11.81402,0
2048776000,2048776000,197388,0.28587314,0.037421543,0.3772399,11.81399,0
2049772000,2049772000,197388,0.28847754,0.038576495,0.38387564,11.813929,0
2050768000,2050768000,197388,0.20091772,0.042657312,0.4414343,11.813929,0
2051772000,2051772000,197388,0.18436636,0.039908316,0.4402401,11.81402,0
2052772000,2052772000,197388,0.19846444,0.04388585,0.4400638,11.814081,0
2053768000,2053768000,197388,0.20698015,0.041096676,0.43536782,11.814051,0
2054772000,2054772000,197388,0.21377228,0.039833695,0.4336204,11.81402,0
2055768000,2055768000,197388,0.21361369,0.047684416,0.4304504,11.813959,0
2056780000,2056780000,197388,0.20649435,0.046831414,0.4339808,11.813898,0
2057772000,2057772000,197388,0.2176834,0.040839165,0.43156546,11.813959,0
2058772000,2058772000,197388,0.20784192,0.03959485,0.43542638,11.81399,0
2059768000,2059768000,197388,0.20907895,0.04280566,0.42843613,11.814081,0
2060776000,2060776000,197388,0.21865918,0.043263495,0.427793,11.814508,0
2061772000,2061772000,197388,0.20947297,0.037609566,0.42412314,11.8189335,0
2062768000,2062768000,197388,0.20830691,0.041982144,0.43211514,11.823481,0
2063776000,2063776000,197388,0.2081687,0.03996665,0.4298066,11.82815,0
2064772000,2064772000,197388,0.21451722,0.04809386,0.43094444,11.832727,0
2065768000,2065768000,197388,0.2142071,0.04213449,0.43465388,11.8293705,0
2066772000,2066772000,197388,0.21499367,0.040131327,0.42519173,11.828058,0
2067772000,2067772000,197388,0.2082583,0.036469206,0.42923144,11.829462,0
2068768000,2068768000,197388,0.21280009,0.040243838,0.4310616,11.832727,0
2069776000,2069776000,197388,0.21318445,0.04048454,0.43185487,11.832727,0
