timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
2015612000,2015454000,2015460000,47.3975496,8.5467082,0,1.0,1.0,0.0057570105,0.002964955,0.005937294,0.0019127578,1.125621,1.1261367,1.1777737e-06,3.1225193e-07,1.4736419e-06,1.7758254e-07,0,0,1
2016012000,2015854000,2015860000,47.3975496,8.5467082,0,1.0,1.0,0.0018960113,0.007756103,0.004141168,0.0045098,1.1255995,1.1261176,1.2774912e-07,2.1367975e-06,8.7546726e-07,1.0483449e-06,0,0,1
2016412000,2016254000,2016260000,47.3975496,8.546708299999999,0,1.0,1.0,-0.00017980515,-0.00964353,0.0022207354,-0.0017805691,1.1255946,1.1261078,1.1489001e-09,3.3033307e-06,4.8586e-07,-8.8573336e-07,0,0,1
2016812000,2016654000,2016660000,47.3975496,8.5467082,0,1.0,1.0,-0.002861341,-0.0002526997,-3.7965365e-05,-0.001101516,1.1255765,1.1260931,2.9095392e-07,2.2682722e-09,1.4060936e-07,-4.930822e-07,0,0,1
2017212000,2017054000,2017060000,47.3975496,8.5467082,0,1.0,1.0,-0.003267193,0.00052047166,-0.0014731777,-0.00038063247,1.1255596,1.1260805,3.793509e-07,9.62243e-09,-9.048412e-08,-2.696579e-07,0,0,1
2017612000,2017454000,2017460000,47.3975496,8.5467082,0,1.0,1.0,-0.015057979,8.6087995e-05,-0.007510868,-0.00017320113,1.125559,1.1260756,8.05796e-06,2.632556e-10,-3.6315848e-06,-1.4969294e-07,0,0,1
2018012000,2017854000,2017860000,47.3975496,8.5467082,0,1.0,1.0,-0.023396509,0.0018427938,-0.014571153,0.00072279666,1.1255469,1.1260672,1.9453533e-05,1.2062829e-07,-1.06635625e-05,-2.9550165e-08,0,0,1
2018412000,2018254000,2018260000,47.3975496,8.546708299999999,0,1.0,1.0,-0.023743775,-0.009631275,-0.018647874,-0.0038790135,1.1255367,1.1260613,2.0035486e-05,3.2950766e-06,-1.4828862e-05,-1.4808953e-06,0,0,1
2018812000,2018654000,2018660000,47.3975496,8.5467082,0,1.0,1.0,-0.027221315,-0.00066097593,-0.022458293,-0.0024487744,1.1255434,1.1260638,2.6333948e-05,1.5519161e-08,-1.9942234e-05,-8.2961697e-07,0,0,1
2019212000,2019054000,2019060000,47.3975497,8.546708299999999,0,1.0,1.0,-0.043941148,-0.012825971,-0.03200623,-0.007060862,1.1255363,1.1260612,6.861882e-05,5.843573e-06,-4.1576273e-05,-3.058042e-06,0,0,1
2019604000,2019450000,2019452000,47.3975496,8.546708299999999,0,1.0,1.0,-0.031186143,-0.010118507,-0.03164378,-0.008412232,1.1250658,1.1255891,3.4578443e-05,3.638421e-06,-3.8483482e-05,-3.3145488e-06,0,0,1
