timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
2036708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07745018,0.011003729,3.1531525e-10,-1.6731639,0.027868677,-9.665967,0.008841695,-0.0056459014,-0.003941478,0.00482254,0.0067892577,0.0066442187,0.00012598516,0.000110594585,0.00019064445,11.813412,11.813412
2037708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07613303,0.011423416,1.9472764e-10,-1.7326359,-0.01235391,-9.645473,0.006838998,-0.009800432,-0.0047723847,0.0056943325,0.00817349,0.003963668,0.00020347418,0.00012577238,8.471857e-05,11.813442,11.813442
2038708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07640501,0.011010781,1.5729966e-10,-1.725166,0.0061293263,-9.665871,-0.00628506,0.004282363,0.0061359233,0.0062476597,0.0035750212,0.0038042418,8.317053e-05,9.54045e-05,7.033607e-05,11.81353,11.81353
2039708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08452364,0.010558016,1.8331364e-10,-1.7571526,-0.01790846,-9.658497,-0.005454154,0.008692558,-0.0066259447,0.00658244,0.0034422444,0.008306593,0.00014017662,6.1579296e-05,6.388102e-05,11.813589,11.813589
2040708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08030985,0.011050932,1.2241122e-10,-1.7926824,-0.006799364,-9.652368,-0.0017257284,-0.005986786,-0.0044101947,0.00884444,0.0024584841,0.005330026,3.2726355e-05,4.3908745e-05,0.00011405852,11.813678,11.813678
2041708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07696318,0.010942435,1.3675999e-10,-1.7774553,-0.012258145,-9.659646,-0.00017044222,-0.00036218998,-0.0018961709,0.0022881033,0.007971735,0.003947097,9.3377006e-05,0.00013035219,7.286476e-05,11.813747,11.813747
2042708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08051357,0.011399161,1.3538133e-10,-1.7920121,-0.047405027,-9.633501,0.0047723847,-0.007201188,0.0033023197,0.0030577094,0.0019957616,0.004140899,0.0001004874,7.825595e-05,7.815855e-05,11.813808,11.813808
2043708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08808246,0.01063398,1.5446489e-10,-1.7940233,-0.005745916,-9.621818,-0.0059228707,6.391579e-05,0.0021092235,0.0076093664,0.004355996,0.0058692815,0.00016180947,6.0316837e-05,4.6963218e-05,11.813869,11.813869
2044708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08295851,0.010891007,1.3320162e-10,-1.8408538,0.011588105,-9.634363,0.0010652646,-0.0016405074,0.0037710362,0.006157969,0.0037358096,0.00297428,0.000105417115,4.5980676e-05,0.0001107109,11.813992,11.813992
2045708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08530295,0.010608581,1.2350584e-10,-1.8179653,-0.027485268,-9.640492,0.0025992454,0.0034940674,-0.0007030747,0.007853461,0.003366293,0.0065193996,0.00012788404,5.4660864e-05,0.00011999725,11.814083,11.814083
2046708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.081283726,0.010911864,2.3719732e-10,-1.8165287,-0.036104396,-9.643174,0.009651296,0.005667207,-0.0019600866,0.0059531396,0.0062284768,0.0050928304,6.9371505e-05,0.00016383221,0.00014654658,11.814114,11.814114
2047708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07603926,0.010808964,1.4819303e-10,-1.7874153,-0.024516458,-9.582648,-0.006455503,0.0026844665,0.0052197957,0.0019475545,0.0033076142,0.005996857,7.140467e-05,0.00011462497,3.2885222e-05,11.814022,11.814022
2048708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07536398,0.0107813645,1.4254152e-10,-1.7998651,-0.056407224,-9.644036,-0.0015978968,0.009757822,0.00085221184,0.0037456513,0.004073723,0.0049406383,5.711768e-05,7.0421185e-05,0.00010662283,11.813992,11.813992
2049708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.077869646,0.0108778775,1.4410263e-10,-1.7730501,-0.05267227,-9.6177,-0.001917476,0.0053263223,-0.0021092237,0.0040331213,0.0023138989,0.0020382318,9.466026e-05,9.0050184e-05,8.613706e-05,11.8139305,11.8139305
2050708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07866437,0.011943277,5.980607e-10,-1.412579,-0.031411756,-9.833274,0.013337111,0.05042962,0.00021305372,0.0057837926,0.004733041,0.006089689,0.000120086144,0.00016581436,7.2413684e-05,11.8139305,11.8139305
2051708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08058076,0.011175156,2.0805409e-10,-0.85875225,-0.01781269,-9.839786,0.0065407236,-0.0032810143,-0.006711166,0.00663298,0.0055144164,0.0034234272,0.00010694246,0.00020132281,9.059394e-05,11.814022,11.814022
2052708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0819597,0.010877533,2.5915586e-10,-0.45930365,-0.03964781,-9.859227,0.002876214,-0.022029668,-0.0011078754,0.0055486183,0.005027179,0.0068588154,9.562956e-05,0.00013747205,6.562671e-05,11.814083,11.814083
2053708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08118213,0.010939295,2.759861e-10,-0.19785683,-0.010534315,-9.79985,0.010013486,-0.017896444,-0.0025992454,0.0043248893,0.0039427998,0.00609749,6.250793e-05,0.00012922402,0.000100696394,11.814053,11.814053
2054708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0748102,0.010817641,1.5353062e-10,-0.085137814,0.02882636,-9.795637,-0.0018109496,-0.007605988,-0.002130529,0.004129612,0.004409726,0.0029153274,9.309992e-05,6.649198e-05,0.00010908153,11.814022,11.814022
2055708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07849293,0.011469736,2.0166319e-10,-0.07201759,-0.009959707,-9.813642,0.009203885,-0.0006817691,-0.0025992452,0.0028526874,0.0020285689,0.0042566163,0.00010148129,0.00012280585,0.00011544864,11.813961,11.813961
2056708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08151565,0.010898094,2.3325208e-10,-0.048171338,-0.051331513,-9.771312,-0.008500811,0.006412892,-0.0023861923,0.007943552,0.0039356723,0.0065081157,0.00012261578,9.9730874e-05,8.7168766e-05,11.8139,11.8139
2057708000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.078837015,0.010469764,1.2002753e-10,0.013024457,-0.010151243,-9.805214,0.0026844665,-0.003408846,-0.001917476,0.0050395993,0.006301257,0.004788312,0.00011623259,7.0498725e-05,0.00012553597,11.813961,11.813961
