timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
2043328000,2043328000,0.0,0.0,-0.001
2043332000,2043332000,0.0,0.0,-0.001
2043348000,2043348000,0.0,0.0,-0.001
2043368000,2043368000,0.0,0.0,-0.001
2043388000,2043388000,0.0,0.0,-0.001
2043408000,2043408000,0.0,0.0,-0.001
2043428000,2043428000,0.0,0.0,-0.001
2043448000,2043448000,0.0,0.0,-0.001
2043468000,2043468000,0.0,0.0,-0.001
2043488000,2043488000,0.0,0.0,-0.001
2043508000,2043508000,0.0,0.0,-0.001
2043528000,2043528000,0.0,0.0,-0.001
2043548000,2043548000,0.0,0.0,-0.001
2043568000,2043568000,0.0,0.0,-0.001
2043588000,2043588000,0.0,0.0,-0.001
2043608000,2043608000,0.0,0.0,-0.001
2043628000,2043628000,0.0,0.0,-0.001
2043644000,2043644000,0.0,0.0,-0.001
2043668000,2043668000,0.0,0.0,-0.001
2043688000,2043688000,0.0,0.0,-0.001
2043708000,2043708000,0.0,0.0,-0.001
2043728000,2043728000,0.0,0.0,-0.001
2043748000,2043748000,0.0,0.0,-0.001
2043768000,2043768000,0.0,0.0,-0.001
2043788000,2043788000,0.0,0.0,-0.001
2043808000,2043808000,0.0,0.0,-0.001
2043828000,2043828000,0.0,0.0,-0.001
2043848000,2043848000,0.0,0.0,-0.001
2043868000,2043868000,0.0,0.0,-0.001
2043888000,2043888000,0.0,0.0,-0.001
2043908000,2043908000,0.0,0.0,-0.001
2043928000,2043928000,0.0,0.0,-0.001
2043948000,2043948000,0.0,0.0,-0.001
2043968000,2043968000,0.0,0.0,-0.001
2043988000,2043988000,0.0,0.0,-0.001
2044008000,2044008000,0.0,0.0,-0.001
2044028000,2044028000,0.0,0.0,-0.001
2044048000,2044048000,0.0,0.0,-0.001
2044068000,2044068000,0.0,0.0,-0.001
2044088000,2044088000,0.0,0.0,-0.001
2044108000,2044108000,0.0,0.0,-0.001
2044128000,2044128000,0.0,0.0,-0.001
2044148000,2044148000,0.0,0.0,-0.001
2044168000,2044168000,0.0,0.0,-0.001
2044188000,2044188000,0.0,0.0,-0.001
2044204000,2044204000,0.0,0.0,-0.001
2044228000,2044228000,0.0,0.0,-0.001
2044248000,2044248000,0.0,0.0,-0.001
2044268000,2044268000,0.0,0.0,-0.001
2044288000,2044288000,0.0,0.0,-0.001
2044308000,2044308000,0.0,0.0,-0.001
2044328000,2044328000,0.0,0.0,-0.001
2044348000,2044348000,0.0,0.0,-0.0023515134
2044368000,2044368000,0.0,0.0,-0.005399613
2044388000,2044388000,0.0,0.0,-0.0074866973
2044408000,2044408000,0.0,0.0,-0.010825163
2044428000,2044428000,0.0,0.0,-0.012890851
2044448000,2044448000,0.0,0.0,-0.015938006
2044468000,2044468000,0.0,0.0,-0.01842745
2044488000,2044488000,0.0,0.0,-0.021938646
2044508000,2044508000,0.0,0.0,-0.024196198
2044528000,2044528000,0.0,0.0,-0.028246738
2044548000,2044548000,0.0,0.0,-0.03093913
2044564000,2044564000,0.0,0.0,-0.034772284
2044588000,2044588000,0.0,0.0,-0.037365906
2044608000,2044608000,0.0,0.0,-0.041561924
2044628000,2044628000,0.0,0.0,-0.044324704
2044648000,2044648000,0.0,0.0,-0.04867644
2044668000,2044668000,0.0,0.0,-0.0514717
2044688000,2044688000,0.0,0.0,-0.05598059
2044704000,2044704000,0.0,0.0,-0.059210718
2044728000,2044728000,0.0,0.0,-0.063969955
2044748000,2044748000,0.0,0.0,-0.067004696
2044768000,2044768000,0.0,0.0,-0.071368635
2044788000,2044788000,0.0,0.0,-0.07608642
2044808000,2044808000,0.0,0.0,-0.07929028
2044828000,2044828000,0.0,0.0,-0.0824238
2044848000,2044848000,0.0,0.0,-0.08747944
2044868000,2044868000,0.0,0.0,-0.09268179
2044888000,2044888000,0.0,0.0,-0.09601781
2044908000,2044908000,0.0,0.0,-0.09957665
2044928000,2044928000,0.0,0.0,-0.104925334
2044944000,2044944000,0.0,0.0,-0.10858284
2044968000,2044968000,0.0,0.0,-0.114434585
2044988000,2044988000,0.0,0.0,-0.11798789
2045008000,2045008000,0.0,0.0,-0.12375732
2045028000,2045028000,0.0,0.0,-0.12746783
2045048000,2045048000,0.0,0.0,-0.13321987
2045068000,2045068000,0.0,0.0,-0.13731271
2045088000,2045088000,0.0,0.0,-0.14315167
2045104000,2045104000,0.0,0.0,-0.14756508
2045128000,2045128000,0.0,0.0,-0.15411265
2045148000,2045148000,0.0,0.0,-0.15818731
2045168000,2045168000,0.0,0.0,-0.16494085
2045188000,2045188000,0.0,0.0,-0.16919094
2045208000,2045208000,0.0,0.0,-0.17586103
2045228000,2045228000,0.0,0.0,-0.18027149
2045248000,2045248000,0.0,0.0,-0.18744317
2045268000,2045268000,0.0,0.0,-0.19209312
2045288000,2045288000,0.0,0.0,-0.19936582
2045308000,2045308000,0.0,0.0,-0.20408167
2045328000,2045328000,0.0,0.0,-0.21141198
2045348000,2045348000,0.0,0.0,-0.21654482
2045368000,2045368000,0.0,0.0,-0.22383566
2045388000,2045388000,0.0,0.0,-0.22844566
2045408000,2045408000,0.0,0.0,-0.23609036
2045428000,2045428000,0.0,0.0,-0.24136503
2045444000,2045444000,0.0,0.0,-0.24629667
2045468000,2045468000,0.0,0.0,-0.25440046
2045488000,2045488000,0.0,0.0,-0.26224175
2045508000,2045508000,0.0,0.0,-0.26765865
2045528000,2045528000,0.0,0.0,-0.27616814
2045548000,2045548000,0.0,0.0,-0.2817151
2045568000,2045568000,0.0,0.0,-0.28994262
2045588000,2045588000,0.0,0.0,-0.29556778
2045608000,2045608000,0.0,0.0,-0.30421886
2045628000,2045628000,0.0,0.0,-0.3099356
2045648000,2045648000,0.0,0.0,-0.3115222
2045668000,2045668000,0.0,0.0,-0.3136083
2045688000,2045688000,0.0,0.0,-0.3154491
2045708000,2045708000,0.0,0.0,-0.31769192
2045728000,2045728000,0.0,0.0,-0.31954914
2045748000,2045748000,0.0,0.0,-0.32361862
2045768000,2045768000,0.0,0.0,-0.32370913
2045788000,2045788000,0.0,0.0,-0.32615295
2045808000,2045808000,0.0,0.0,-0.3279304
2045828000,2045828000,0.0,0.0,-0.33022347
2045848000,2045848000,0.0,0.0,-0.33184344
2045868000,2045868000,0.0,0.0,-0.33442563
2045888000,2045888000,0.0,0.0,-0.33597523
2045908000,2045908000,0.0,0.0,-0.33881688
2045928000,2045928000,0.0,0.0,-0.34052932
2045948000,2045948000,0.0,0.0,-0.34326267
2045964000,2045964000,0.0,0.0,-0.34480926
2045988000,2045988000,0.0,0.0,-0.34788564
2046008000,2046008000,0.0,0.0,-0.3493211
2046028000,2046028000,0.0,0.0,-0.35214132
2046048000,2046048000,0.0,0.0,-0.35376745
2046068000,2046068000,0.0,0.0,-0.35825297
2046088000,2046088000,0.0,0.0,-0.35855314
2046108000,2046108000,0.0,0.0,-0.36164603
2046128000,2046128000,0.0,0.0,-0.3631799
2046148000,2046148000,0.0,0.0,-0.3658861
2046168000,2046168000,0.0,0.0,-0.36778218
2046184000,2046184000,0.0,0.0,-0.37067208
2046208000,2046208000,0.0,0.0,-0.37242877
2046228000,2046228000,0.0,0.0,-0.37570664
2046248000,2046248000,0.0,0.0,-0.3779599
2046264000,2046264000,0.0,0.0,-0.38115764
2046288000,2046288000,0.0,0.0,-0.38307196
2046308000,2046308000,0.0,0.0,-0.38610032
2046328000,2046328000,0.0,0.0,-0.38814366
2046348000,2046348000,0.0,0.0,-0.39149347
2046368000,2046368000,0.0,0.0,-0.3933711
2046388000,2046388000,0.0,0.0,-0.3966454
2046408000,2046408000,0.0,0.0,-0.39886165
2046428000,2046428000,0.0,0.0,-0.4024275
2046448000,2046448000,0.0,0.0,-0.4044055
2046468000,2046468000,0.0,0.0,-0.40793037
2046488000,2046488000,0.0,0.0,-0.4099918
2046508000,2046508000,0.0,0.0,-0.41348416
2046528000,2046528000,0.0,0.0,-0.41552228
2046548000,2046548000,0.0,0.0,-0.4191811
2046568000,2046568000,0.0,0.0,-0.42121542
2046588000,2046588000,0.0,0.0,-0.42507216
2046608000,2046608000,0.0,0.0,-0.4271021
2046628000,2046628000,0.0,0.0,-0.4308749
2046648000,2046648000,0.0,0.0,-0.4330939
2046668000,2046668000,0.0,0.0,-0.43687427
2046688000,2046688000,0.0,0.0,-0.43935466
2046708000,2046708000,0.0,0.0,-0.4434118
2046728000,2046728000,0.0,0.0,-0.44529474
2046748000,2046748000,0.0,0.0,-0.44936797
2046768000,2046768000,0.0,0.0,-0.45172474
2046788000,2046788000,0.0,0.0,-0.45573416
2046804000,2046804000,0.0,0.0,-0.4575498
2046828000,2046828000,0.0,0.0,-0.46192595
2046848000,2046848000,0.0,0.0,-0.4642039
2046868000,2046868000,0.0,0.0,-0.46841747
2046888000,2046888000,0.0,0.0,-0.47072384
2046908000,2046908000,0.0,0.0,-0.47477928
2046928000,2046928000,0.0,0.0,-0.4766416
