timestamp,lat,lon,alt,x,y,z,roll,pitch,yaw,update_count,valid_alt,valid_hpos,valid_lpos,manual_home
5016000,47.3977508,8.5456073,488.101,0.0,0.0,0.0,0.0,0.0,0.0,92,1,1,0,0
5028000,47.3977508,8.5456073,488.101,0.0,0.0,0.0,0.0,0.0,0.0,93,1,1,0,0
5040000,47.3977508,8.5456073,488.101,0.0,0.0,0.0,0.0,0.0,0.0,94,1,1,0,0
5052000,47.3977508,8.5456073,488.101,0.0,0.0,0.0,0.0,0.0,0.0,95,1,1,0,0
5064000,47.3977508,8.5456073,488.101,0.0,0.0,0.0,0.0,0.0,0.0,96,1,1,0,0
5076000,47.3977508,8.5456073,488.101,0.0,0.0,0.0,0.0,0.0,0.0,97,1,1,0,0
5088000,47.3977508,8.5456073,488.101,0.0,0.0,0.0,0.0,0.0,0.0,98,1,1,0,0
5100000,47.3977508,8.5456073,488.101,0.0,0.0,0.0,0.0,0.0,0.0,99,1,1,0,0
5112000,47.3977508,8.5456073,488.101,0.0,0.0,0.0,0.0,0.0,0.0,100,1,1,0,0
5124000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,101,1,1,0,0
5136000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,102,1,1,0,0
5148000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,103,1,1,0,0
5160000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,104,1,1,0,0
5172000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,105,1,1,0,0
5184000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,106,1,1,0,0
5196000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,107,1,1,0,0
5208000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,108,1,1,0,0
5220000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,109,1,1,0,0
5232000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,110,1,1,0,0
5244000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,111,1,1,0,0
5256000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,112,1,1,0,0
5268000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,113,1,1,0,0
5280000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,114,1,1,0,0
5292000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,115,1,1,0,0
5304000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,116,1,1,0,0
5316000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,117,1,1,0,0
5328000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,118,1,1,0,0
5340000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,119,1,1,0,0
5352000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,120,1,1,0,0
5364000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,121,1,1,0,0
5376000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,122,1,1,0,0
5388000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,123,1,1,0,0
5400000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,124,1,1,0,0
5412000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,125,1,1,0,0
5424000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,126,1,1,0,0
5436000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,127,1,1,0,0
5448000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,128,1,1,0,0
5460000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,129,1,1,0,0
5472000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,130,1,1,0,0
5484000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,131,1,1,0,0
5496000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,132,1,1,0,0
5508000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,133,1,1,0,0
5520000,47.3977508,8.5456074,488.103,0.0,0.0,0.0,0.0,0.0,0.0,134,1,1,0,0
5532000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,135,1,1,0,0
5544000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,136,1,1,0,0
5556000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,137,1,1,0,0
5568000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,138,1,1,0,0
5580000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,139,1,1,0,0
5592000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,140,1,1,0,0
5604000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,141,1,1,0,0
5616000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,142,1,1,0,0
5628000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,143,1,1,0,0
5640000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,144,1,1,0,0
5652000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,145,1,1,0,0
5664000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,146,1,1,0,0
5676000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,147,1,1,0,0
5688000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,148,1,1,0,0
5700000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,149,1,1,0,0
5712000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,150,1,1,0,0
5724000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,151,1,1,0,0
5736000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,152,1,1,0,0
5748000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,153,1,1,0,0
5760000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,154,1,1,0,0
5772000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,155,1,1,0,0
5784000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,156,1,1,0,0
5796000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,157,1,1,0,0
5808000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,158,1,1,0,0
5820000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,159,1,1,0,0
5832000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,160,1,1,0,0
5844000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,0.0,161,1,1,0,0
5856000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,0.0,1.5883539,161,1,1,0,0
7128000,47.39775088354853,8.54560748919271,488.11853,0.009290174,0.01424023,-0.01751709,0.001279563,-0.0009123503,1.5865782,162,1,1,1,0
17912000,47.397750857342096,8.545607408885502,488.1169,0.0063761505,0.008195636,-0.015899658,-0.0017393366,0.0015619145,1.5891178,163,1,1,1,0
19724000,47.39775073336619,8.545607373602476,488.10992,-0.0074093407,0.0055399397,-0.008911133,-0.0017531384,0.0022565434,1.5883129,164,1,1,1,0
25272000,47.39775073336619,8.545607373602476,488.10992,-0.0074093407,0.0055399397,-0.008911133,-0.0017531384,0.0022565434,1.5906025,164,1,1,1,0
66496000,47.39791150241892,8.545858376141839,488.15826,17.869324,18.898039,-0.057250977,0.0017323825,0.0010943725,-2.5034144,165,1,1,1,0
