timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
3888000,3888000,0.0651529,0.101331,-9.70171
3892000,3892000,0.08920817,0.098898135,-9.7177305
3940000,3940000,-0.02093925,-0.046584748,-9.7894335
3988000,3988000,0.065452754,0.06760599,-9.863299
4040000,4040000,-0.006401788,-0.0064893356,-9.8446865
4088000,4088000,0.058729324,-0.06376082,-9.763193
4140000,4140000,-0.025465088,0.047142822,-9.813225
4188000,4188000,0.0029255778,-0.09481525,-9.819301
4240000,4240000,0.0016293158,0.011039879,-9.731308
4288000,4288000,-0.005973068,-0.008380534,-9.876924
4340000,4340000,-0.029549437,-0.0825676,-9.773222
4388000,4388000,-0.07216484,-0.054761745,-9.876314
4440000,4440000,-0.022510286,0.059933014,-9.752666
4488000,4488000,-0.036406778,-0.0005474265,-9.750169
4540000,4540000,-0.059074264,-0.055905767,-9.697742
4588000,4588000,-0.07538763,-0.031548798,-9.811057
4640000,4640000,-0.003778358,0.09281954,-9.885248
4688000,4688000,-0.087870404,0.033030134,-9.853178
4740000,4740000,0.05971154,-0.00084990216,-9.800471
4788000,4788000,0.016131993,0.08354011,-9.762634
4840000,4840000,-0.07522845,0.017006435,-9.89534
4888000,4888000,0.07128963,0.016070392,-9.833714
4940000,4940000,-0.008024534,-0.0065521724,-9.788127
4988000,4988000,-0.051991254,-0.01129144,-9.8504
5040000,5040000,0.005703566,-0.12065981,-9.817179
5088000,5088000,0.018882187,-0.06472643,-9.757695
5140000,5140000,0.015600105,-0.11375332,-9.755805
5188000,5188000,-0.02061715,0.023498796,-9.701029
5240000,5240000,-0.08234931,-0.084380545,-9.7467575
5288000,5288000,-0.030076563,0.0717051,-9.747507
5340000,5340000,-0.15087318,0.05355083,-9.865339
5388000,5388000,0.01211245,-0.036853123,-9.842611
5440000,5440000,0.06910977,0.025950905,-9.816242
5488000,5488000,0.015565988,0.0078118714,-9.824514
5540000,5540000,-0.009553347,-0.062405895,-9.796047
5588000,5588000,-0.011123974,-0.010172663,-9.838262
5640000,5640000,0.05268158,-0.0562092,-9.81548
5688000,5688000,-0.04895339,0.014898133,-9.843691
5740000,5740000,0.037827164,0.16510563,-9.789917
5788000,5788000,-0.043984286,0.029770097,-9.889054
5840000,5840000,0.0549829,0.014129757,-9.797336
5888000,5888000,0.0133332955,0.032028742,-9.769449
