timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
3884000,3732000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011412704,0.21963505,-0.42796984,0.0013709897,0.00024310872,9.119511e-06,0.0,0.0,0.0,0.0,0.0,0.0
3892000,3740000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011412704,0.21963505,-0.42796984,-0.0022245264,0.005613483,-7.367134e-05,0.0,0.0,0.0,0.0,0.0,0.0
3900000,3748000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0610972e-06,0.0,0.0,0.0,0.0,0.0,-0.011412704,0.21963505,-0.42796984,0.00026292447,-0.0028040644,1.603365e-05,0.0,0.0,0.0,0.0,0.0,0.0
3908000,3756000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0610972e-06,0.0,0.0,0.0,0.0,0.0,-0.011412704,0.21963505,-0.42796984,-0.003826471,-0.0058169067,-1.9907951e-05,0.0,0.0,0.0,0.0,0.0,0.0
3916000,3764000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0610972e-06,0.0,0.0,0.0,0.0,0.0,-0.011412704,0.21963505,-0.42796984,0.008056359,-0.0076921256,5.4121017e-05,0.0,0.0,0.0,0.0,0.0,0.0
3924000,3772000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0610972e-06,0.0,0.0,0.0,0.0,0.0,-0.0086238505,0.21515355,-0.42756042,0.009976339,-0.009876367,4.8041344e-05,0.0,0.0,0.0,0.0,0.0,0.0
3940000,3788000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0610972e-06,0.0,0.0,0.0,0.0,0.0,-0.0086238505,0.21515355,-0.42756042,0.0027075843,-0.010686566,2.7000904e-05,0.0,0.0,0.0,0.0,0.0,0.0
3948000,3796000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0610972e-06,0.0,0.0,0.0,0.0,0.0,-0.0086238505,0.21515355,-0.42756042,0.0038330765,-0.0054884087,4.3809414e-05,0.0,0.0,0.0,0.0,0.0,0.0
3956000,3804000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0610972e-06,0.0,0.0,0.0,0.0,0.0,-0.0086238505,0.21515355,-0.42756042,0.0085150255,0.0016254005,2.6166439e-05,0.0,0.0,0.0,0.0,0.0,0.0
3964000,3812000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0610972e-06,0.0,0.0,0.0,0.0,0.0,-0.0086238505,0.21515355,-0.42756042,0.009324573,0.00019464549,3.4928322e-05,0.0,0.0,0.0,0.0,0.0,0.0
3980000,3828000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042276245,0.0,0.0,0.0,0.0,0.0,-0.0086238505,0.21515355,-0.42756042,0.009707192,-0.014250583,2.1100044e-05,0.0,0.0,0.0,0.0,0.0,0.0
