timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
20068000,19916000,0.0,2.4674013,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20076000,19924000,0.0,2.4674013,-2.5132174,-1.2565801,5.6969122e-05,1.2566941,2.5133312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20084000,19932000,0.0,2.4674013,-2.5131793,-1.256542,9.507913e-05,1.256732,2.5133693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20092000,19940000,0.0,2.4674013,-2.5131571,-1.25652,0.00011720499,1.256754,2.5133915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20100000,19948000,0.0,2.4674013,-2.5132096,-1.2565725,6.4837586e-05,1.2567016,2.513339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20108000,19956000,0.0,2.4674013,-2.5131452,-1.2565076,0.00012936839,1.2567663,2.5134037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20116000,19964000,0.0,2.4674013,-2.5132265,-1.2565892,4.7965357e-05,1.256685,2.5133224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20124000,19972000,0.0,2.4674013,-2.513148,-1.2565105,0.00012642481,1.2567635,2.5134006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20132000,19980000,0.0,2.4674013,-2.513093,-1.2564554,0.00018146116,1.2568184,2.5134556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20140000,19988000,0.0,2.4674013,-2.5131085,-1.2564709,0.0001660247,1.2568032,2.5134401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20148000,19996000,0.0,2.4674013,-2.5132198,-1.2565823,5.465744e-05,1.2566917,2.5133288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20156000,20004000,0.0,2.4674013,-2.5132787,-1.2566414,-4.3298246e-06,1.2566326,2.51327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20164000,20012000,0.0,2.4674013,-2.513295,-1.2566576,-2.062835e-05,1.2566164,2.5132537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20172000,20020000,0.0,2.4674013,-2.5132525,-1.256615,2.1892383e-05,1.2566588,2.5132961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20180000,20028000,0.0,2.4674013,-2.5131996,-1.2565619,7.487688e-05,1.256712,2.513349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20188000,20036000,0.0,2.4674013,-2.5131955,-1.2565582,7.887389e-05,1.2567158,2.513353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20196000,20044000,0.0,2.4674013,-2.5132127,-1.2565753,6.167214e-05,1.2566986,2.513336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20204000,20052000,0.0,2.4674013,-2.513277,-1.2566396,-2.5542531e-06,1.2566345,2.5132718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20212000,20060000,0.0,2.4674013,-2.5133324,-1.256695,-5.803215e-05,1.2565792,2.5132163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20220000,20068000,0.0,2.4674013,-2.513321,-1.2566836,-4.6574114e-05,1.2565904,2.513228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20228000,20076000,0.0,2.4674013,-2.5133138,-1.2566767,-3.927977e-05,1.2565976,2.513235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20236000,20084000,0.0,2.4674013,-2.5133898,-1.2567527,-0.000115512994,1.2565212,2.5131588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20244000,20092000,0.0,2.4674013,-2.5134223,-1.2567852,-0.00014789577,1.2564892,2.5131264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20252000,20100000,0.0,2.4674013,-2.513367,-1.2567298,-9.263632e-05,1.2565442,2.5131817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20260000,20108000,0.0,2.4674013,-2.5131989,-1.256562,7.544853e-05,1.2567124,2.5133498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20268000,20116000,0.0,2.4674013,-2.5131884,-1.2565511,8.59757e-05,1.2567229,2.5133605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20276000,20124000,0.0,2.4674013,-2.5130725,-1.2564354,0.00020183703,1.2568389,2.5134761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20284000,20132000,0.0,2.4674013,-2.5130343,-1.256397,0.00024018003,1.2568771,2.5135145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20292000,20140000,0.0,2.4674013,-2.513026,-1.2563889,0.0002485347,1.2568855,2.5135226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20300000,20148000,0.0,2.4674013,-2.5131233,-1.2564862,0.00015125868,1.256788,2.5134256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20308000,20156000,0.0,2.4674013,-2.5130908,-1.2564536,0.00018379925,1.2568208,2.513458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20316000,20164000,0.0,2.4674013,-2.51312,-1.2564828,0.0001547382,1.2567915,2.513429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20324000,20172000,0.0,2.4674013,-2.5131571,-1.2565203,0.00011735358,1.2567542,2.5133917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20332000,20180000,0.0,2.4674013,-2.5132587,-1.2566218,1.5730147e-05,1.2566526,2.51329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20340000,20188000,0.0,2.4674013,-2.513292,-1.2566551,-1.7656192e-05,1.2566192,2.5132565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20348000,20196000,0.0,2.4674013,-2.5133135,-1.2566767,-3.9208997e-05,1.2565976,2.513235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20356000,20204000,0.0,2.4674013,-2.513279,-1.2566419,-4.428827e-06,1.2566323,2.51327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20364000,20212000,0.0,2.4674013,-2.513261,-1.2566242,1.3287877e-05,1.2566502,2.5132875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20372000,20220000,0.0,2.4674013,-2.5132987,-1.2566615,-2.419578e-05,1.2566128,2.51325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20380000,20228000,0.0,2.4674013,-2.5133061,-1.2566689,-3.163759e-05,1.2566054,2.5132427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20388000,20236000,0.0,2.4674013,-2.513267,-1.2566296,7.650235e-06,1.2566446,2.5132818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20396000,20244000,0.0,2.4674013,-2.5131874,-1.2565502,8.713006e-05,1.2567241,2.5133615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20404000,20252000,0.0,2.4674013,-2.513154,-1.2565167,0.00012041187,1.2567573,2.5133946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20412000,20260000,0.0,2.4674013,-2.5131607,-1.2565236,0.00011381883,1.2567507,2.5133882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20420000,20268000,0.0,2.4674013,-2.5131292,-1.2564919,0.00014537165,1.2567823,2.5134194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
20428000,20276000,0.0,2.4674013,-2.5130243,-1.2563869,0.00025040252,1.2568873,2.5135245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0
