timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
4724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07920098,0.010633154,1.9230316e-10,-0.01091756,0.019249553,-9.782995,-0.0028549086,-0.000426106,0.0035153728,0.004767797,0.0037314147,0.0051156823,0.000116265684,0.00012300634,9.943583e-05,11.832729,11.832729
5724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08393726,0.010799852,1.02716995e-10,-0.0059376215,-0.0045009283,-9.796308,-0.00257794,0.00038349515,-0.0012783173,0.005606151,0.005890946,0.006284289,6.850528e-05,6.7437635e-05,7.0215036e-05,11.832729,11.832729
6724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.076081395,0.010939245,1.9105971e-10,-0.0044053323,-0.018195761,-9.7894125,0.0004900218,-2.130528e-05,-0.003515373,0.0047523202,0.0027533676,0.004937848,9.704616e-05,0.00012928266,0.00014156484,11.832729,11.832729
7724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.081099786,0.010939651,1.9556907e-10,0.02825158,0.005267416,-9.837105,0.0011717909,0.0033875408,-0.002748382,0.0037125559,0.008406752,0.0039578644,6.76854e-05,0.0001417275,0.00013758552,11.832729,11.832729
8724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07672513,0.010802874,1.2502684e-10,-0.039935283,0.012641557,-9.837105,0.0011504856,0.0023009712,-0.00049002154,0.0045001223,0.0040361965,0.0056980844,9.663857e-05,8.358946e-05,8.3523264e-05,11.832729,11.832729
9724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08236475,0.010504062,1.9095635e-10,-0.002489971,0.015897669,-9.845532,-0.0016405073,-0.00330232,-0.0022157498,0.006411219,0.009152836,0.004786537,5.15837e-05,0.00015546601,0.00012902732,11.832729,11.832729
10724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08091717,0.010587742,8.3053835e-11,-0.020111293,0.0011493893,-9.829251,-0.003025351,-0.00038349512,-0.002428803,0.004263803,0.0021448561,0.0038998674,4.8812923e-05,9.323044e-05,3.1492265e-05,11.832729,11.832729
11724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.080940545,0.010191488,1.1659877e-10,-0.008331824,-0.016855009,-9.798893,-0.00087351684,0.0032810145,-0.005390238,0.007970206,0.0023327577,0.007155368,6.867551e-05,0.00010089404,7.9253616e-05,11.832729,11.832729
12724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07431795,0.010318441,1.194644e-10,0.01484405,-0.052959573,-9.79918,0.0008522116,-0.0023648872,-0.0036645099,0.0038902543,0.0042467588,0.004522867,6.092395e-05,8.175393e-05,6.0505972e-05,11.832729,11.832729
13724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.078378424,0.011816623,1.8599877e-10,0.002489969,0.0020113,-9.794775,0.0028975192,-0.0009587378,0.0028336034,0.0020423261,0.0064113154,0.0026485245,7.7403914e-05,0.00013449606,7.3565505e-05,11.832729,11.832729
14724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07957158,0.010972723,1.2325008e-10,-0.008906429,-0.032944042,-9.806363,0.0044528055,-0.001384844,-0.0020879183,0.003589562,0.006510482,0.0054911464,9.692701e-05,5.506088e-05,7.9220525e-05,11.832729,11.832729
15724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.083293214,0.010935242,1.1645639e-10,-0.011971008,-0.03964781,-9.80416,0.005241101,0.0043888898,-0.0020240024,0.005189076,0.0032172366,0.0063587,9.83644e-05,3.8613067e-05,0.00011711962,11.832729,11.832729
16724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.079294614,0.010598704,1.5506524e-10,0.00086191297,0.007757384,-9.798318,-0.00076699036,-0.000745685,-0.002002697,0.006139608,0.0031227507,0.009185458,0.00016104727,9.6267875e-05,0.00011010473,11.832729,11.832729
17724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08140035,0.0106622055,1.3312168e-10,0.037541084,-0.03955204,-9.797073,0.003238404,-0.001768339,-0.00087351695,0.0055027804,0.0029808022,0.0052182334,8.505995e-05,0.00010817654,7.342743e-05,11.832729,11.832729
18724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08078114,0.010224671,1.3087402e-10,0.0064164596,-0.052576497,-9.810768,-0.0016831177,0.003259709,0.0031105722,0.0033345744,0.0028945133,0.004845406,0.00012354253,6.0789665e-05,5.7228324e-05,11.832729,11.832729
19724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07942398,0.010094739,1.04887286e-10,-0.015897498,0.0100558195,-9.805022,-0.0027270769,0.005177185,-0.0066685556,0.0043726573,0.0035850145,0.0017329068,6.348479e-05,5.519138e-05,7.1258095e-05,11.832729,11.832729
20724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07712528,0.011025833,1.3825152e-10,0.0064164605,0.004788574,-9.821781,0.003323625,0.0019387814,-0.00027696893,0.008877614,0.0021170932,0.0039369655,0.00011140501,0.00012815732,6.035939e-05,11.832729,11.832729
21724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08199098,0.01072237,1.14461676e-10,0.0018195931,0.017429959,-9.822069,-0.0010226537,-0.0003195793,-0.001107875,0.005996495,0.0030048776,0.004862402,9.354722e-05,8.834801e-05,6.6170454e-05,11.832729,11.832729
22724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08246734,0.010934429,1.3743673e-09,0.017046714,0.017142663,-10.240767,0.09178319,-0.08010789,-0.004857607,0.004875391,0.0053503793,0.0043482413,0.0007318847,0.00073446817,7.438349e-05,11.8327,11.8327
23724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.079847395,0.010944581,4.209279e-10,-0.0614831,-0.029113315,-10.085431,-0.031489216,0.021070931,0.0018322552,0.0030474868,0.0023806216,0.004625905,0.00014379469,0.0002494189,0.00013095174,11.829988,11.829988
24724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08052884,0.011195434,2.1554317e-10,-0.0052672424,0.0061293277,-9.786826,0.012037489,-0.0104395915,0.0032810143,0.0044754166,0.0035993834,0.0073847836,0.00017395362,9.09722e-05,5.7582944e-05,11.824874,11.824874
25724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07913086,0.010631672,1.9126253e-10,0.005554547,0.021452215,-9.655528,0.0005113272,-0.010567424,0.0024074975,0.004425604,0.0021240101,0.0044779517,0.00010041648,0.000121863966,7.232196e-05,11.819942,11.819942
26724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.082189664,0.010523888,1.3776826e-10,0.015993267,0.044436548,-9.3116255,-0.0084582,-0.0023648874,0.0028549088,0.0048913453,0.00273191,0.03556698,9.9206976e-05,9.913038e-05,4.047128e-05,11.816434,11.816434
27724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08809853,0.010689058,2.3615412e-10,0.05046977,0.0084277615,-9.75053,0.004133226,-0.003536678,-0.0019600869,0.005272632,0.00477737,0.0036146762,7.9181744e-05,0.00021669446,0.00014420607,11.815163,11.815163
28724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08080315,0.011922827,6.5904153e-09,-0.05746084,0.16213551,-10.059765,-0.45663625,0.006029402,-0.26488864,0.0051780893,0.0030158642,0.0120856315,0.00018004647,9.815257e-05,0.0002524603,11.814249,11.814249
29724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.081674024,0.0110528,5.233949e-09,-0.6890513,0.8574117,-9.976447,-0.010056096,0.013635396,-0.6394143,0.0042681023,0.007727638,0.0049473234,8.045933e-05,6.709436e-05,0.00022199568,11.813615,11.813615
30724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.079655126,0.011507464,5.6184137e-09,-1.6621506,0.5289272,-9.684258,0.21505558,0.2594771,-0.3785737,0.004224766,0.0032735271,0.0029154446,0.00020091143,0.00023359334,0.00018109975,11.813818,11.813818
31724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.078228965,0.011992274,1.4692896e-09,-1.7052462,-0.11434691,-9.697091,-0.057140786,-0.03628291,-0.09308281,0.0022968368,0.011700036,0.0026226174,0.0001315768,9.684284e-05,0.00017239986,11.814144,11.814144
32724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07841618,0.010461866,5.7746247e-10,-1.6287276,-0.12650946,-9.681864,-0.032426648,-0.0025992447,-0.031872712,0.005457306,0.0040797414,0.0071577574,9.6701e-05,8.149956e-05,8.108253e-05,11.814175,11.814175
33724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.083461285,0.011364084,2.2827851e-10,-1.7329232,-0.0153227225,-9.6650095,0.010056096,0.013635385,-0.008948222,0.006858102,0.0070773587,0.008243692,6.946607e-05,7.295744e-05,0.00011092557,11.814114,11.814114
34724000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0814144,0.010804061,2.1195835e-10,-1.737137,0.019919926,-9.646622,0.010823087,-0.011291804,0.0018961704,0.006595889,0.0032333059,0.0057941508,4.6850688e-05,0.00012520498,9.0879534e-05,11.814114,11.814114
