timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
3888000,3888000,0.0,0.0,0.0
3892000,3892000,0.0,0.0,0.0
3908000,3908000,0.0,0.0,0.0
3928000,3928000,0.0,0.0,0.0
3948000,3948000,0.0,0.0,0.0
3968000,3968000,0.0,0.0,0.0
3988000,3988000,0.0,0.0,0.0
4008000,4008000,0.0,0.0,0.0
4028000,4028000,0.0,0.0,0.0
4048000,4048000,0.0,0.0,0.0
4068000,4068000,0.0,0.0,0.0
4088000,4088000,0.0,0.0,0.0
4108000,4108000,0.0,0.0,0.0
4128000,4128000,0.0,0.0,0.0
4148000,4148000,0.0,0.0,0.0
4168000,4168000,0.0,0.0,0.0
4188000,4188000,0.0,0.0,0.0
4208000,4208000,0.0,0.0,0.0
4228000,4228000,0.0,0.0,0.0
4248000,4248000,0.0,0.0,0.0
4268000,4268000,0.0,0.0,0.0
4288000,4288000,0.0,0.0,0.0
4308000,4308000,0.0,0.0,0.0
4328000,4328000,0.0,0.0,0.0
4348000,4348000,0.0,0.0,0.0
4368000,4368000,0.0,0.0,0.0
4388000,4388000,0.0,0.0,0.0
4408000,4408000,0.0,0.0,0.0
4428000,4428000,0.0,0.0,0.0
4448000,4448000,0.0,0.0,0.0
4468000,4468000,0.0,0.0,0.0
4488000,4488000,0.0,0.0,0.0
4508000,4508000,0.0,0.0,0.0
4528000,4528000,0.0,0.0,0.0
4548000,4548000,0.0,0.0,0.0
4568000,4568000,0.0,0.0,0.0
4588000,4588000,0.0,0.0,0.0
4608000,4608000,0.0,0.0,0.0
4628000,4628000,0.0,0.0,0.0
4648000,4648000,0.0,0.0,0.0
4668000,4668000,0.0,0.0,0.0
4688000,4688000,0.0,0.0,0.0
4708000,4708000,0.0,0.0,0.0
4728000,4728000,0.0,0.0,0.0
4748000,4748000,0.0,0.0,0.0
4768000,4768000,0.0,0.0,0.0
4788000,4788000,0.0,0.0,-0.001
4808000,4808000,0.0,0.0,-0.001
4828000,4828000,0.0,0.0,-0.001
4848000,4848000,0.0,0.0,-0.001
4864000,4864000,0.0,0.0,-0.001
4888000,4888000,0.0,0.0,-0.001
4908000,4908000,0.0,0.0,-0.001
4928000,4928000,0.0,0.0,-0.001
4948000,4948000,0.0,0.0,-0.001
4964000,4964000,0.0,0.0,-0.001
4988000,4988000,0.0,0.0,-0.001
5008000,5008000,0.0,0.0,-0.001
5028000,5028000,0.0,0.0,-0.001
5048000,5048000,0.0,0.0,-0.001
5068000,5068000,0.0,0.0,-0.001
5088000,5088000,0.0,0.0,-0.001
5108000,5108000,0.0,0.0,-0.001
5124000,5124000,0.0,0.0,-0.001
5148000,5148000,0.0,0.0,-0.001
5168000,5168000,0.0,0.0,-0.001
5188000,5188000,0.0,0.0,-0.001
5208000,5208000,0.0,0.0,-0.001
5228000,5228000,0.0,0.0,-0.001
5248000,5248000,0.0,0.0,-0.001
5268000,5268000,0.0,0.0,-0.001
5288000,5288000,0.0,0.0,-0.001
5308000,5308000,0.0,0.0,-0.001
5328000,5328000,0.0,0.0,-0.001
5348000,5348000,0.0,0.0,-0.001
5368000,5368000,0.0,0.0,-0.001
5388000,5388000,0.0,0.0,-0.001
5408000,5408000,0.0,0.0,-0.001
5428000,5428000,0.0,0.0,-0.001
