timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
3888000,3888000,-0.0022950214,-0.0014272413,-1.997147e-05
3892000,3892000,-0.00035970457,0.0038911765,9.81674e-06
3908000,3908000,-0.003339558,-0.0011425317,-1.7519968e-05
3928000,3928000,0.00083089864,0.00033163375,8.499117e-05
3948000,3948000,0.00094443245,0.0035226787,0.00017291239
3968000,3968000,-0.00022581624,-0.00059948966,-5.9945087e-06
3988000,3988000,0.004730354,0.005657031,-0.00024303063
4008000,4008000,0.0024449255,0.001457672,-0.00019882432
4028000,4028000,-0.000799627,-0.004221,-0.00020157079
4048000,4048000,-0.0012209555,-0.00038259258,-0.0003247381
4068000,4068000,0.0031316278,-0.0003356949,-0.00028873316
4088000,4088000,-0.0006594976,0.00070364616,-0.00049776357
4108000,4108000,-0.0007365442,0.0050092298,-0.00034126732
4128000,4128000,0.00047398207,-0.0014957163,-0.00014509303
4148000,4148000,-0.0010520283,0.002290538,9.768161e-05
4168000,4168000,0.0016846613,0.0026144348,6.9763206e-05
4188000,4188000,-0.0022561362,0.003415498,-3.4194298e-05
4208000,4208000,-0.0009960316,0.00014254526,0.00018704716
4228000,4228000,0.0014266707,0.0023546726,0.00024246902
4248000,4248000,0.00133547,-0.0047051962,-9.7455835e-05
4268000,4268000,0.00069483556,0.0006984742,-6.7633573e-06
4288000,4288000,-0.001045862,-0.0010314161,0.00031120586
4308000,4308000,-0.0017930381,0.003955136,0.0003262489
4328000,4328000,-0.0044658473,0.0018138858,0.00026686693
4348000,4348000,-0.0046105953,-0.0018787729,0.00062881917
4368000,4368000,-0.0010754404,-0.00013868177,0.00047645136
4388000,4388000,-0.00038671476,0.002243081,0.00015833451
4408000,4408000,0.0026403212,-0.0044588353,-0.00020151843
4428000,4428000,-0.0019312227,-0.00010674045,-6.851939e-05
4448000,4448000,-0.0013728263,0.0049120635,-0.0003515774
4468000,4468000,0.0027849998,-0.0066733677,-0.00048653886
4488000,4488000,-0.0014500308,0.0028906928,-0.0003813881
4508000,4508000,-0.0023378292,0.000517204,-0.00035739734
4528000,4528000,-0.0010931896,0.0007429577,-0.00019467653
4548000,4548000,-0.0003141022,-0.0010019441,-0.00047032462
4568000,4568000,0.0002076446,-0.0041164,-0.00019436667
4588000,4588000,-0.0030508875,0.0027628427,5.6251927e-05
4608000,4608000,0.004313533,-0.0029209356,0.0005377472
4628000,4628000,-0.003956548,0.0045387684,0.00034356295
4648000,4648000,-0.002553605,-0.0021647047,0.000451977
4668000,4668000,-0.001514982,0.0037762104,-0.00012964723
4688000,4688000,-0.0007405372,-0.005760726,-0.00018475839
4708000,4708000,0.004367026,0.0036713788,-0.0005610213
4728000,4728000,-0.0034242258,-0.0014441779,-0.00064341334
4748000,4748000,-0.0040754853,0.0019175244,-0.00073193584
4768000,4768000,-0.00082652865,6.772108e-05,-0.00036578596
4788000,4788000,-0.00020143646,-0.001296262,-0.0001738472
4808000,4808000,-0.0069908276,-0.0036480946,-0.0002646191
4828000,4828000,-0.0007166434,-0.003346139,8.945973e-05
4848000,4848000,-0.0042494317,-0.00595239,-0.00013397494
4864000,4864000,-0.0046665045,0.00012192619,-0.00012746041
4888000,4888000,-0.007892685,-0.004996444,0.00013018028
4908000,4908000,0.004794294,-0.0015997896,0.00025563527
4928000,4928000,-0.0017299829,-0.0015947991,0.0004163837
4948000,4948000,-0.0012598188,0.0014526277,-6.3906286e-05
4964000,4964000,-0.00039279263,-0.0044846297,-0.0002983033
4988000,4988000,-0.0054882513,-0.005061066,-0.00012064777
5008000,5008000,0.0016352172,-0.00042780227,0.000109532106
5028000,5028000,-0.0022468627,-0.00062820286,-0.00011284894
5048000,5048000,0.0012237154,0.003665402,-0.00016922725
5068000,5068000,-0.0022809762,-0.0014889656,-0.0007197461
5088000,5088000,-0.0014482324,0.0045506274,-0.0011113293
5108000,5108000,-0.0018824015,0.002465068,-0.001384826
5124000,5124000,0.00020997919,-0.0020494296,-0.001344109
5148000,5148000,-0.0019172039,0.000103949395,-0.0014632486
5168000,5168000,0.00092461606,0.0045598596,-0.0015126107
5188000,5188000,0.0016117921,-0.00047847687,-0.0014151632
5208000,5208000,-0.003697606,0.0018924838,-0.0009305158
5228000,5228000,0.00043495238,-0.002118807,-0.00076730293
