timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
4792000,4792000,1310988,0.035913024,-0.007182605,-9.82341,11.832727,0,0,0,0,1
5792000,5792000,1310988,-0.0047884034,0.0023942017,-9.9790325,11.832727,0,0,0,0,1
6792000,6792000,1310988,0.047884032,0.05267244,-9.7803135,11.832727,0,0,0,0,1
7792000,7792000,1310988,0.011971008,-0.0023942017,-9.911995,11.832727,0,0,0,0,1
8792000,8792000,1310988,0.12449849,0.035913024,-9.8042555,11.832727,0,0,0,0,1
9792000,9792000,1310988,0.059855044,-0.14604631,-9.739613,11.832727,0,0,0,0,1
10792000,10792000,1310988,0.090979666,-0.021547815,-9.797073,11.832727,0,0,0,0,1
11792000,11792000,1310988,-0.019153614,0.0023942017,-9.821015,11.832727,0,0,0,0,1
12792000,12792000,1310988,-0.035913024,-0.059855044,-9.880871,11.832727,0,0,0,0,1
13792000,13792000,1310988,-0.08140286,-0.009576807,-9.77792,11.832727,0,0,0,0,1
14792000,14792000,1310988,0.07182605,-0.016759412,-9.818622,11.832727,0,0,0,0,1
15792000,15792000,1310988,0.007182605,-0.033518825,-9.933543,11.832727,0,0,0,0,1
16792000,16792000,1310988,-0.04070143,0.035913024,-9.80665,11.832727,0,0,0,0,1
17792000,17792000,1310988,0.12928689,0.08379706,-9.674969,11.832727,0,0,0,0,1
18792000,18792000,1310988,-0.016759412,-0.04309563,-9.849746,11.832727,0,0,0,0,1
19792000,19792000,1310988,0.055066638,-0.093373865,-9.742006,11.832727,0,0,0,0,1
20792000,20792000,1310988,0.07182605,-0.062249243,-9.749189,11.832727,0,0,0,0,1
21792000,21792000,1310988,-0.10534488,-0.079008654,-9.744401,11.832727,0,0,0,0,1
22792000,22792000,1310988,0.038307227,0.011971008,-10.460267,11.832666,0,0,0,0,1
23792000,23792000,1310988,-0.016759412,0.0047884034,-9.902418,11.829401,0,0,0,0,1
24792000,24792000,1310988,0.0,-0.009576807,-9.842564,11.824335,0,0,0,0,1
25792000,25792000,1310988,0.15322891,-0.009576807,-9.651027,11.819422,0,0,0,0,1
26792000,26792000,1310988,0.04309563,-0.050278235,-9.785102,11.816309,0,0,0,0,1
27792000,27792000,1310988,-0.055066638,-0.021547815,-9.715671,11.815058,0,0,0,0,1
28792000,28792000,1310988,-0.21787235,0.23702596,-10.010158,11.814142,0,0,0,0,1
29792000,29792000,1310988,-0.7374141,0.80205756,-10.022128,11.813593,0,0,0,0,1
30792000,30792000,1310988,-1.6376339,0.557849,-9.548077,11.813868,0,0,0,0,1
31792000,31792000,1310988,-1.6352397,-0.1412579,-9.627085,11.814173,0,0,0,0,1
32792000,32792000,1310988,-1.5442601,-0.11731588,-9.600749,11.814173,0,0,0,0,1
33792000,33792000,1310988,-1.6567876,-0.04309563,-9.701305,11.814112,0,0,0,0,1
34792000,34792000,1310988,-1.7381904,-0.0023942017,-9.744401,11.814112,0,0,0,0,1
35792000,35792000,1310988,-1.673547,0.007182605,-9.5385,11.814203,0,0,0,0,1
36792000,36792000,1310988,-1.8435353,0.019153614,-9.651027,11.814264,0,0,0,0,1
37792000,37792000,1310988,-1.8004397,0.05267244,-9.698911,11.814325,0,0,0,0,1
38792000,38792000,1310988,-1.8052281,-0.110133275,-9.572019,11.814447,0,0,0,0,1
39792000,39792000,1310988,-1.7788919,-0.035913024,-9.720459,11.8146,0,0,0,0,1
40792000,40792000,1310988,-1.4939818,-0.29688102,-10.383653,11.814661,0,0,0,0,1
41792000,41792000,1310988,-1.0534488,-0.7038953,-10.2495775,11.8146305,0,0,0,0,1
42792000,42792000,1310988,-1.4820108,-0.7445967,-9.876082,11.814997,0,0,0,0,1
43792000,43792000,1310988,-1.661576,-0.17477672,-9.842564,11.815271,0,0,0,0,1
44792000,44792000,1310988,-1.6184803,0.059855044,-9.631873,11.815027,0,0,0,0,1
45792000,45792000,1310988,-1.5682021,-0.0047884034,-9.742006,11.814783,0,0,0,0,1
