timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
36668000,36668000,0.6997063,4.4748426e-06,0.10423016,1.0008819,0.0012060392,1.0,1
36772000,36772000,0.6997294,4.434692e-06,0.08845673,1.0008776,0.0008686368,1.0,1
36868000,36868000,0.69975567,4.409945e-06,-0.026507938,1.0008675,7.800686e-05,1.0,1
36964000,36964000,0.699781,4.3818145e-06,0.05331637,1.0008636,0.00031557583,1.0,1
37060000,37060000,0.69978577,4.346782e-06,-0.011077813,1.0008546,1.3623683e-05,1.0,1
37164000,37164000,0.6998101,4.3206055e-06,-0.0017358069,1.0008507,3.344961e-07,1.0,1
37268000,37268000,0.6998282,4.2912493e-06,-0.013426839,1.000843,2.0014239e-05,1.0,1
37364000,37364000,0.69985145,4.265121e-06,-0.016190719,1.000841,2.910212e-05,1.0,1
37468000,37468000,0.69986784,4.2296588e-06,-0.0033527017,1.0008317,1.2479186e-06,1.0,1
37564000,37564000,0.6998676,4.201099e-06,0.0076150317,1.0008272,6.4378646e-06,1.0,1
37660000,37660000,0.6998884,4.173053e-06,-0.064600855,1.0008223,0.00046331575,1.0,1
37764000,37764000,0.69987524,4.142972e-06,0.037705395,1.0008155,0.0001578376,1.0,1
37868000,37868000,0.699878,4.1102403e-06,0.040767036,1.000806,0.00018451255,1.0,1
37964000,37964000,0.69991374,4.0805894e-06,-0.041675754,1.0008048,0.0001928302,1.0,1
38068000,38068000,0.6999426,4.0554182e-06,0.04254449,1.0008003,0.00020095406,1.0,1
38164000,38164000,0.69994396,4.029855e-06,0.03716466,1.0007952,0.00015334603,1.0,1
38260000,38260000,0.6999802,4.004791e-06,-0.006061906,1.0007917,4.079737e-06,1.0,1
38364000,38364000,0.6999885,3.9809306e-06,-0.022459257,1.000786,5.6002453e-05,1.0,1
38468000,38468000,0.6999867,3.951379e-06,0.0006242087,1.0007774,4.325932e-08,1.0,1
38572000,38572000,0.7,3.9284837e-06,-0.081937954,1.0007769,0.0007454018,1.0,1
38668000,38668000,0.6999962,3.902121e-06,-0.036278054,1.0007685,0.00014612073,1.0,1
38772000,38772000,0.69998443,3.8771263e-06,-0.022961311,1.0007646,5.8535446e-05,1.0,1
38868000,38868000,0.699989,3.854696e-06,0.014793753,1.0007571,2.4298839e-05,1.0,1
38972000,38972000,0.7,3.827711e-06,-0.007825256,1.0007553,6.798713e-06,1.0,1
39060000,39060000,0.6999999,3.8081491e-06,-0.0481125,1.0007491,0.00025700888,1.0,1
39172000,39172000,0.6999919,3.7885661e-06,0.0447645,1.000746,0.00022248519,1.0,1
39260000,39260000,0.69999033,3.7696893e-06,-0.1355755,1.0007398,0.002040792,1.0,1
39372000,39372000,0.6999955,3.7479247e-06,0.044567958,1.0007397,0.00022053719,1.0,1
39468000,39468000,0.7,3.7248765e-06,-0.055110484,1.0007334,0.00033721552,1.0,1
39572000,39572000,0.69999605,3.7029358e-06,0.01400169,1.0007335,2.176707e-05,1.0,1
39668000,39668000,0.6999959,3.6859578e-06,0.0156009365,1.0007254,2.7023643e-05,1.0,1
39764000,39764000,0.699994,3.6639656e-06,0.06585728,1.0007205,0.000481562,1.0,1
39868000,39868000,0.69996965,3.6407887e-06,-0.021103729,1.0007111,4.9450096e-05,1.0,1
39972000,39972000,0.69999754,3.6204328e-06,0.0037806705,1.0007188,1.5870224e-06,1.0,1
40068000,40068000,0.7,3.6017907e-06,-0.06083413,1.0007217,0.00041090246,1.0,1
40172000,40172000,0.6999844,3.5786563e-06,0.005863309,1.0007246,3.8170556e-06,1.0,1
40268000,40268000,0.69995975,3.5579858e-06,-0.032457653,1.0007081,0.00011697265,1.0,1
40372000,40372000,0.69995636,3.5362577e-06,0.05037325,1.0007031,0.0002817424,1.0,1
40468000,40468000,0.6999521,3.5191078e-06,-0.02248073,1.0006942,5.611474e-05,1.0,1
40564000,40564000,0.6999239,3.5023272e-06,0.06689894,1.0006864,0.0004969331,1.0,1
40668000,40668000,0.69992584,3.4845593e-06,-0.0535969,1.0006753,0.00031896544,1.0,1
40772000,40772000,0.6999554,3.4671802e-06,-0.048199914,1.0006748,0.00025796276,1.0,1
40868000,40868000,0.6999179,3.4516509e-06,0.111372426,1.000664,0.0013772874,1.0,1
40972000,40972000,0.6998499,3.434937e-06,0.15511349,1.0006647,0.002671579,1.0,1
41068000,41068000,0.69974023,3.4201016e-06,0.198679,1.0006499,0.0043830783,1.0,1
41172000,41172000,0.6996365,3.4042703e-06,0.34591404,1.0006464,0.01328658,1.0,1
41268000,41268000,0.6995125,3.3882454e-06,0.22657993,1.0006294,0.005700686,1.0,1
41364000,41364000,0.69941235,3.3727022e-06,0.15352342,1.000628,0.0026171831,1.0,1
41468000,41468000,0.6993098,3.3582478e-06,0.21336171,1.0006179,0.005055012,1.0,1
41572000,41572000,0.699219,3.3439978e-06,0.14168394,1.0006231,0.002229093,1.0,1
41668000,41668000,0.6991522,3.3312485e-06,0.110831216,1.0006167,0.0013639986,1.0,1
41772000,41772000,0.6990727,3.3171282e-06,0.22231808,1.0006224,0.005488287,1.0,1
41868000,41868000,0.69897664,3.3064832e-06,0.24412121,1.0006189,0.006617589,1.0,1
41972000,41972000,0.69888735,3.292497e-06,0.14967887,1.000628,0.002487745,1.0,1
42068000,42068000,0.6987811,3.279872e-06,0.20957182,1.000619,0.0048770197,1.0,1
42164000,42164000,0.69869435,3.2694509e-06,0.236392,1.0006155,0.006205201,1.0,1
42268000,42268000,0.69858617,3.2542848e-06,0.14329416,1.0006061,0.0022800863,1.0,1
42372000,42372000,0.69850504,3.2393134e-06,0.00846152,1.0006111,7.9504e-06,1.0,1
42468000,42468000,0.6984218,3.2257008e-06,0.27311,1.0006038,0.008282674,1.0,1
42572000,42572000,0.69837815,3.2149817e-06,0.072546475,1.0006094,0.00058442063,1.0,1
42668000,42668000,0.6983586,3.205273e-06,0.06169492,1.0006149,0.00042265822,1.0,1
42772000,42772000,0.6983435,3.1901625e-06,0.100789405,1.0006297,0.0011280124,1.0,1
42868000,42868000,0.69830275,3.1799968e-06,0.01699417,1.0006315,3.2068845e-05,1.0,1
42964000,42964000,0.6982682,3.1677896e-06,0.08562225,1.0006343,0.00081405806,1.0,1
43068000,43068000,0.69826716,3.156483e-06,-0.011518478,1.0006342,1.4732362e-05,1.0,1
43172000,43172000,0.6982709,3.1412221e-06,0.011497974,1.0006382,1.46799e-05,1.0,1
43268000,43268000,0.6982748,3.1272134e-06,0.029436707,1.0006374,9.6218646e-05,1.0,1
43372000,43372000,0.69826365,3.1122602e-06,-0.10920492,1.000632,0.0013242423,1.0,1
43468000,43468000,0.6982675,3.1007617e-06,-0.05879105,1.0006232,0.00038380382,1.0,1
43572000,43572000,0.6982992,3.088315e-06,0.022331059,1.0006267,5.5373766e-05,1.0,1
43668000,43668000,0.69830334,3.079027e-06,0.037218943,1.000621,0.00015382112,1.0,1
43772000,43772000,0.69831085,3.0650333e-06,0.019031614,1.0006186,4.021982e-05,1.0,1
43868000,43868000,0.69831806,3.0524282e-06,-0.08335691,1.0006106,0.0007715705,1.0,1
43972000,43972000,0.6983624,3.0389228e-06,-0.03995332,1.0006148,0.00017725413,1.0,1
44068000,44068000,0.69837576,3.0303045e-06,-0.046459675,1.0006093,0.00023968745,1.0,1
44172000,44172000,0.6983841,3.0171946e-06,-0.10001168,1.0006057,0.0011106979,1.0,1
44268000,44268000,0.698395,3.0054e-06,-0.054633707,1.0005985,0.0003314507,1.0,1
44372000,44372000,0.6984301,2.9928065e-06,-0.169061,1.0005997,0.0031738323,1.0,1
44468000,44468000,0.6984653,2.981305e-06,-0.042009316,1.0005964,0.0001959701,1.0,1
44572000,44572000,0.6984973,2.9707821e-06,-0.115245216,1.0005962,0.0014748386,1.0,1
44668000,44668000,0.69850945,2.9613775e-06,0.15451543,1.0005901,0.0026512153,1.0,1
44764000,44764000,0.6985307,2.9521532e-06,0.004115887,1.0005885,1.8811734e-06,1.0,1
44868000,44868000,0.6985656,2.9438759e-06,-0.13959505,1.0005857,0.00216393,1.0,1
44964000,44964000,0.69859594,2.938274e-06,0.056019187,1.0005864,0.0003484789,1.0,1
45060000,45060000,0.6986108,2.9293844e-06,-0.013456637,1.0005823,2.010841e-05,1.0,1
45164000,45164000,0.698641,2.9197822e-06,-0.036407795,1.0005807,0.00014719537,1.0,1
45260000,45260000,0.6986611,2.9128164e-06,-0.05493802,1.0005788,0.00033516,1.0,1
45372000,45372000,0.6986878,2.9026533e-06,-0.03663739,1.0005716,0.00014905905,1.0,1
45468000,45468000,0.69873506,2.894454e-06,-0.16908771,1.0005686,0.003174934,1.0,1
45564000,45564000,0.698776,2.8846525e-06,-0.14615224,1.0005699,0.0023720344,1.0,1
45668000,45668000,0.69884837,2.8739948e-06,-0.048746318,1.000576,0.0002638706,1.0,1
45772000,45772000,0.69891095,2.863248e-06,-0.16007832,1.0005777,0.0028455858,1.0,1
45868000,45868000,0.6989485,2.8566922e-06,-0.008520976,1.0005763,8.0628015e-06,1.0,1
45964000,45964000,0.69897395,2.8502598e-06,-0.007885374,1.000573,6.904835e-06,1.0,1
46068000,46068000,0.6990275,2.8399038e-06,-0.08331821,1.0005703,0.00077088526,1.0,1
46164000,46164000,0.69906926,2.830507e-06,-0.058288813,1.0005673,0.00037729545,1.0,1
46268000,46268000,0.6991298,2.822093e-06,-0.19142696,1.0005659,0.0040692845,1.0,1
46364000,46364000,0.6991985,2.8128995e-06,-0.040694177,1.0005666,0.00018389759,1.0,1
46468000,46468000,0.6992401,2.8030775e-06,-0.111491516,1.0005633,0.0013803733,1.0,1
46572000,46572000,0.6992888,2.7949795e-06,-0.09740664,1.0005609,0.0010536372,1.0,1
46668000,46668000,0.69934994,2.786189e-06,-0.14070567,1.0005602,0.002198556,1.0,1
46772000,46772000,0.69941795,2.7798355e-06,-0.16791558,1.0005596,0.0031310972,1.0,1
46868000,46868000,0.69949543,2.7726903e-06,-0.09083406,1.0005602,0.0009162452,1.0,1
46972000,46972000,0.699555,2.7649198e-06,-0.039309286,1.0005574,0.00017159546,1.0,1
47068000,47068000,0.6996093,2.7564602e-06,-0.03494197,1.0005549,0.00013558491,1.0,1
47172000,47172000,0.69968253,2.7474355e-06,-0.19910756,1.000553,0.0044024345,1.0,1
47268000,47268000,0.6997346,2.7392107e-06,0.0031211004,1.0005513,1.0817666e-06,1.0,1
47364000,47364000,0.69976825,2.7311564e-06,-0.102838,1.0005469,0.0011744304,1.0,1
47468000,47468000,0.6998246,2.72408e-06,-0.085205875,1.0005459,0.0008062312,1.0,1
47572000,47572000,0.69987655,2.7170554e-06,-0.17317231,1.0005447,0.0033302582,1.0,1
47668000,47668000,0.6999251,2.7092906e-06,-0.034585208,1.0005437,0.00013283185,1.0,1
47772000,47772000,0.6999726,2.7039196e-06,-0.15003917,1.0005426,0.0024999492,1.0,1
47868000,47868000,0.7,2.6977739e-06,-0.09757378,1.0005419,0.0010572763,1.0,1
47964000,47964000,0.7,2.6902312e-06,-0.1104173,1.0005401,0.0013539332,1.0,1
48068000,48068000,0.7,2.6850876e-06,-0.09677128,1.0005382,0.0010399603,1.0,1
48172000,48172000,0.7,2.677117e-06,-0.00674285,1.000538,5.0490644e-06,1.0,1
48268000,48268000,0.7,2.669857e-06,-0.055214744,1.0005357,0.0003385595,1.0,1
48364000,48364000,0.7,2.6641294e-06,-0.10701539,1.0005337,0.0012717984,1.0,1
48468000,48468000,0.7,2.656436e-06,-0.13969542,1.0005348,0.0021671532,1.0,1
48572000,48572000,0.7,2.6502619e-06,-0.12894993,1.0005311,0.001846584,1.0,1
