timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
3900000,3744000,0,0,0.00021362305,12.25,3.0610972e-06,3.0610972e-06,112.53226,3.330713e-15,3.330713e-15,0,0,0
3972000,3816000,0,0,0.042663574,12.25,-0.042276245,-0.0053188093,112.82604,6.3364126e-07,-7.975903e-08,0,0,0
4044000,3888000,0,0,-0.033233643,12.25,0.0338094,-0.00039358018,113.22354,4.0382966e-07,-1.8887732e-08,0,0,0
4116000,3960000,0,0,0.03778076,12.25,-0.03721555,-0.005028513,62.663548,8.840847e-07,-1.2779364e-07,0,0,0
4188000,4032000,0,0,-0.0078125,12.25,0.008774868,-0.0032910244,63.007065,4.8882335e-08,-1.0555471e-07,0,0,0
4260000,4104000,0,0,0.018676758,12.25,-0.017457373,-0.005074201,63.453705,1.921148e-07,-1.1645039e-07,0,0,0
4332000,4176000,0,0,-0.02545166,12.25,0.026535269,-0.0010953872,46.414917,6.068054e-07,-2.5411204e-08,0,0,0
4404000,4248000,0,0,0.09814453,12.25,-0.09864984,-0.0133749675,45.583576,8.539734e-06,-1.097144e-06,0,0,0
4476000,4320000,0,0,-0.012939453,12.25,0.012640933,-0.010100239,45.583538,1.4022007e-07,-9.4139193e-07,0,0,0
4548000,4392000,0,0,-0.028137207,12.25,0.028247153,-0.0052732946,37.25008,8.568053e-07,-7.150454e-07,0,0,0
4620000,4464000,0,0,-0.033203125,12.25,0.033919945,-0.00033988012,37.250027,1.2355026e-06,-4.695219e-07,0,0,0
4692000,4536000,0,0,-0.07217407,12.25,0.0727537,0.008860709,37.250027,5.683862e-06,3.050299e-07,0,0,0
4764000,4606666,0,0,-0.048187256,12.25,0.04857611,0.013778698,32.25002,2.9266816e-06,6.29671e-07,0,0,0
4836000,4680000,0,0,0.12133789,12.25,-0.121064045,-0.0034687668,32.25002,1.8178596e-05,-1.7760567e-06,0,0,0
4908000,4752000,0,0,-488.18643,12.25,0.0854187,0.007719865,13.25,2.202673e-05,1.220098e-06,0,0,0
4980000,4824000,0,0,-488.12296,12.25,0.021942139,0.009510081,13.250002,1.4534562e-06,1.2494718e-06,0,0,0
5052000,4896000,0,0,-488.07007,12.25,-0.030944824,0.0044178558,13.250009,2.890812e-06,7.283172e-07,0,0,0
5124000,4968000,0,0,-488.10693,12.25,0.00592041,0.0046069883,13.25002,1.05814955e-07,6.4996027e-07,0,0,0
