timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
3884000,3884000,-0.0003989103,0.00054141606,-2.5270085e-05,0.99998707,0.0031440642,0.0039818175,-0.00035319335,-0.006945825,0.010109502,0.0011126697,0.0039948737,0.009986786,-0.0073237084,100.57771,100.57771,100.23105,0.010255602,0.010255875,0.00025726375,25.02336,25.02336,10.001073,1,1,4,0
3892000,3892000,-0.00045448492,0.00062636205,-1.2822406e-05,0.9999871,0.0031504799,0.0039710626,-0.00037450303,-0.0068419836,0.010977391,0.0016435491,0.0023969267,-0.007190497,-0.0015980115,100.64014,100.64014,100.25601,0.010281854,0.010282132,0.00028350312,25.025923,25.025923,10.001181,1,1,4,0
3900000,3900000,-0.00051230815,0.0007131035,5.5466808e-06,0.99998724,0.0031117816,0.0039711427,-0.0003948561,-0.0073568663,0.010655972,0.0022369386,-0.008921633,-0.0042609307,-0.0015979366,100.705765,100.705765,100.28226,0.010309387,0.01030968,0.0003110038,25.028603,25.028603,10.001294,1,1,4,0
3908000,3908000,-0.0005764933,0.00079828827,2.9525982e-05,0.99998707,0.003140464,0.0039839614,-0.00039222543,-0.008261899,0.010795595,0.002893825,0.0078563,-0.0007988862,0.0039948104,100.7746,100.7746,100.309784,0.010338198,0.010338505,0.0003397992,25.031397,25.031397,10.001411,1,1,4,0
3916000,3916000,-0.00064822036,0.000885702,5.974942e-05,0.99998677,0.003170228,0.0040302374,-0.00042031644,-0.009109304,0.011256291,0.0033441884,0.008122618,0.007723174,-0.0038616133,100.846634,100.846634,100.33859,0.010368297,0.0103686135,0.00036985724,25.034336,25.034336,10.001534,1,1,4,0
3924000,3924000,-0.00072797213,0.0009766008,9.393702e-05,0.9999869,0.0031734703,0.004006631,-0.00044107498,-0.010253262,0.011488385,0.0037291355,0.0014646932,-0.009587381,-0.0021305394,100.92189,100.92189,100.368675,0.01039966,0.010399994,0.00040122043,25.037413,25.037413,10.001663,1,1,4,0
3940000,3940000,-0.0009134857,0.0011584841,0.00017039491,0.99998665,0.0031466777,0.004069095,-0.00049773627,-0.012049034,0.011705025,0.0041115526,-0.004793766,-0.0009320443,-0.004127832,101.082016,101.082016,100.43267,0.010466248,0.010466603,0.00046774637,25.04389,25.04389,10.001934,1,1,4,0
3948000,3948000,-0.001017653,0.0012508593,0.00021145462,0.9999869,0.0031279128,0.0040485756,-0.00049944094,-0.012835915,0.011576849,0.00408801,-0.0041278913,-0.008388962,0.0022636887,101.166885,101.166885,100.46659,0.010501452,0.010501815,0.0005029529,25.047377,25.047377,10.002078,1,1,4,0
3956000,3956000,-0.0011259449,0.0013430205,0.00025281357,0.9999865,0.0031386928,0.0041147806,-0.00047127058,-0.012995311,0.011692992,0.0039756508,0.0031957042,0.0134489555,0.0095874285,101.25497,101.25497,100.50179,0.010537941,0.010538313,0.0005394266,25.051016,25.051016,10.002226,1,1,4,0
3964000,3964000,-0.0012367055,0.0014370355,0.00029612405,0.99998635,0.0031387254,0.0041678348,-0.00048582105,-0.013402793,0.012060168,0.0043365047,0.0005324927,0.010253171,-0.001198438,101.34626,101.34626,100.53828,0.010575732,0.010576094,0.0005771503,25.054752,25.054752,10.002379,1,1,4,0
3980000,3980000,-0.0014762327,0.0016382886,0.0003828399,0.9999862,0.0031323337,0.0042014304,-0.00045689062,-0.014739468,0.013630988,0.0038747198,-0.0029292738,-0.0041280207,0.00958739,101.538475,101.538475,100.61509,0.010655142,0.010655462,0.00065649144,25.0627,25.0627,10.002704,1,1,4,0
3988000,3988000,-0.0016008122,0.0017501573,0.00042312613,0.9999865,0.0030782754,0.0041480726,-0.00046392798,-0.014797737,0.014545128,0.0034972688,-0.01304934,-0.01597909,0.00039930726,101.6394,101.6394,100.65542,0.01069676,0.010697083,0.000698072,25.066874,25.066874,10.002872,1,1,4,0
3996000,3996000,-0.0017273589,0.0018682999,0.0004655207,0.99998677,0.0030391812,0.0041256812,-0.00048224608,-0.01516532,0.015292665,0.004130801,-0.009321077,-0.00812264,-0.0025299701,101.74354,101.74354,100.69703,0.010739649,0.01073997,0.00074095407,25.071173,25.071173,10.003047,1,1,4,0
4004000,4004000,-0.0018595898,0.0019900694,0.00051183207,0.999987,0.002988508,0.0041054357,-0.00048732688,-0.01592209,0.015489988,0.0044230986,-0.012250611,-0.0074567306,0.00066581374,101.85088,101.85088,100.73992,0.010783834,0.010784141,0.00078509573,25.075672,25.075672,10.003227,1,1,4,0
4020000,4020000,-0.0021429805,0.0022459917,0.00060401927,0.99998724,0.0029262868,0.0041071773,-0.0005037881,-0.017766658,0.0166457,0.0034501052,-0.004926907,-0.00119847,-0.0070573324,102.075226,102.075226,100.82953,0.010876019,0.010876336,0.0008772296,25.085009,25.085009,10.003601,1,1,4,0
4028000,4028000,-0.002298735,0.0023807539,0.00064292044,0.99998707,0.0029202474,0.0041540787,-0.00047357607,-0.018883692,0.017194625,0.0029630596,-0.0011984527,0.009720475,0.009187969,102.19222,102.19222,100.87625,0.010924036,0.010924355,0.0009252076,25.089846,25.089846,10.003797,1,1,4,0
4036000,4036000,-0.002462828,0.0025167002,0.0006783927,0.99998724,0.0028701436,0.004148802,-0.00042269923,-0.019704971,0.017414136,0.0026761782,-0.012250388,-0.0031956993,0.014248078,102.31243,102.31243,100.924255,0.010973317,0.010973644,0.0009744879,25.09482,25.09482,10.003996,1,1,4,0
4044000,4044000,-0.002631359,0.0026574507,0.00071359705,0.99998724,0.0028661687,0.0041485596,-0.0004424491,-0.019958008,0.018027365,0.002629673,-0.0006657701,-0.0018642041,-0.0034621118,102.43586,102.43586,100.97354,0.011023901,0.011024218,0.0010250227,25.099958,25.099958,10.004201,1,1,4,0
4060000,4060000,-0.002979471,0.0029429637,0.000785555,0.9999868,0.002887197,0.0042132847,-0.0004945763,-0.021009754,0.018647468,0.0023324192,0.0007989506,0.005193171,-0.00093204295,102.692375,102.692375,101.07596,0.0111289015,0.011129208,0.001129937,25.110662,25.110662,10.004626,1,1,4,0
4068000,4068000,-0.0031606127,0.0030933602,0.0008155698,0.99998695,0.0028586918,0.004234969,-0.00045179404,-0.021513004,0.019330865,0.0017431115,-0.006924223,0.0039947964,0.011851045,102.82546,102.82546,101.12909,0.011183305,0.011183614,0.0011843349,25.116245,25.116245,10.004847,1,1,4,0
4076000,4076000,-0.0033462462,0.003245528,0.00084470253,0.99998677,0.0028472315,0.004282394,-0.00042785253,-0.02202255,0.019135997,0.0018083255,-0.002663202,0.010519531,0.0070572877,102.96178,102.96178,101.1835,0.011239012,0.011239304,0.0012399826,25.121983,25.121983,10.005073,1,1,4,0
4084000,4084000,-0.0035345526,0.003396548,0.0008750196,0.99998665,0.0028570977,0.0042868312,-0.00041019637,-0.022133911,0.019127311,0.002152377,0.002663194,-0.00013313591,0.005459467,103.10131,103.10131,101.2392,0.011295974,0.011296282,0.0012969332,25.127893,25.127893,10.005303,1,1,4,0
4100000,4100000,-0.0038419159,0.0036316412,0.000916434,0.9999869,0.002817255,0.004256343,-0.00039673306,-0.024629831,0.01904393,0.0025197132,-0.0050598276,-0.014381102,0.0030628338,0.25130308,0.25130308,50.351215,0.011413311,0.01141364,0.0006016596,24.353348,24.353348,9.941361,1,1,4,0
