timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],states[24],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
3884000,3732000,0.99998564,0.0032681022,0.004219702,-0.00056185597,-0.0011223366,-0.00019789091,0.0024768338,0.0,0.0,0.00018874211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10018875,0.010256315,0.010256301,0.00025612427,25.02336,25.02336,10.001073,100.57771,100.57771,100.23105,0.010000001,0.010000001,0.009993605,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
3892000,3740000,0.9999855,0.0032577864,0.0042326464,-0.00060970755,-0.0009464083,-0.00064336817,0.0016155764,0.0,0.0,0.00020511175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100205116,0.010282571,0.0102825565,0.00028236196,25.025923,25.025923,10.001181,100.64014,100.64014,100.25601,0.010000001,0.010000001,0.009993605,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
3900000,3748000,0.9999858,0.0031969226,0.00423173,-0.00064354215,-0.0009668443,-0.00042240196,0.0012775213,0.0,0.0,0.00021668414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10021669,0.010310104,0.010310089,0.0003098787,25.028603,25.028603,10.001294,100.705765,100.705765,100.28226,0.010000001,0.010000001,0.009993605,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
3908000,3756000,0.9999858,0.0031746454,0.0042465953,-0.0006236927,-0.0006671037,3.198773e-05,0.001551196,0.0,0.0,0.00022799901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100228004,0.01033892,0.010338906,0.00033867473,25.031397,25.031397,10.001411,100.7746,100.7746,100.309784,0.010000001,0.010000001,0.009993605,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
3916000,3764000,0.99998605,0.0031209046,0.0042359303,-0.00060911727,-0.0012984907,0.0006363019,0.0015463829,0.0,0.0,0.00024038933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100240394,0.010369016,0.010369003,0.00036874996,25.034336,25.034336,10.001534,100.846634,100.846634,100.33859,0.010000001,0.010000001,0.009993605,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
3924000,3772000,0.99998593,0.0031054267,0.0042727306,-0.0006217204,-0.0020808596,0.001412764,0.0014864579,0.0,0.0,0.0002525207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100252524,0.010400392,0.010400379,0.00040010444,25.037413,25.037413,10.001663,100.92189,100.92189,100.368675,0.010000001,0.010000001,0.009993605,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
3940000,3788000,0.9999861,0.0030192768,0.0042748167,-0.00058991916,-0.002617798,0.0019833567,0.003300704,0.0,0.0,0.00029204038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10029204,0.01046698,0.010466968,0.00046665076,25.04389,25.04389,10.001934,101.082016,101.082016,100.43267,0.010000001,0.010000001,0.009993605,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
3948000,3796000,0.99998593,0.0030356287,0.0043058237,-0.0006314417,-0.0029186965,0.0024153553,0.0031148046,0.0,0.0,0.00031770242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1003177,0.010502194,0.010502183,0.00050184265,25.047377,25.047377,10.002078,101.166885,101.166885,100.46659,0.010000001,0.010000001,0.009993605,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
3956000,3804000,0.9999859,0.0030280561,0.0043186992,-0.00066013215,-0.0035911936,0.0022879015,0.002612643,0.0,0.0,0.0003406122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10034061,0.010538688,0.010538678,0.0005383137,25.051016,25.051016,10.002226,101.25497,101.25497,100.50179,0.010000001,0.010000001,0.009993605,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
3964000,3812000,0.99998623,0.0029908535,0.004267512,-0.00063349394,-0.0043191053,0.0022736273,0.0030071586,0.0,0.0,0.0003630914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10036309,0.010576461,0.010576452,0.000576064,25.054752,25.054752,10.002379,101.34626,101.34626,100.53828,0.010000001,0.010000001,0.009993605,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
