timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
5412000,5254666,6620172,0.01320794,0.0012166839,-0.06466675,12.751298,3.643889e-05
5484000,5328000,6620172,0.013218498,0.002433019,0.055242985,12.732958,2.6630692e-05
5628000,5472000,6620172,0.013221694,0.004863709,0.010769248,12.700597,1.0146216e-06
5700000,5542666,6620172,0.013199642,0.0060775657,-0.04553981,12.556897,1.835091e-05
5772000,5614666,6620172,0.013184521,0.007290127,-0.026017025,12.551018,5.9923036e-06
5844000,5688000,6620172,0.013227626,0.008501159,0.06356719,12.545473,3.5787925e-05
5916000,5760000,6620172,0.013188098,0.009710429,-0.05100839,12.540293,2.3053295e-05
5988000,5832000,6620172,0.0132302055,0.010917705,0.048304822,12.535437,2.0682308e-05
6060000,5902666,6620172,0.013248158,0.012122755,0.018538594,12.53079,3.047422e-06
6116000,5964000,6620172,0.013223689,0.0130554605,-0.023349475,12.471405,4.857316e-06
6180000,6024000,6620172,0.013132993,0.014121033,-0.07999615,12.46922,5.7023834e-05
6252000,6096000,6620172,0.013093071,0.015318965,-0.03245062,12.467352,9.384891e-06
6324000,6168000,6620172,0.013174236,0.01651383,0.061186716,12.465638,3.337008e-05
6396000,6240000,6620172,0.013185016,0.017705409,0.0075777173,12.464079,5.11887e-07
6468000,6312000,6620172,0.013158324,0.01889348,-0.017579548,12.4626045,2.7552696e-06
6540000,6384000,6620172,0.013190407,0.020077746,0.019831177,12.430717,3.5152666e-06
6612000,6453333,6620172,0.013213661,0.021258067,0.013573509,12.430374,1.6468633e-06
6668000,6516000,6620172,0.013126599,0.022164801,-0.04873612,12.42973,2.1232332e-05
6732000,6576000,6620172,0.013148623,0.023202924,0.011775745,12.429393,1.239608e-06
6804000,6648000,6620172,0.0130949095,0.024371749,-0.027339296,12.429388,6.6816297e-06
6876000,6720000,6620172,0.01293701,0.025535783,-0.07657147,12.408851,5.2500072e-05
6948000,6792000,6620172,0.012963397,0.02669491,0.012239992,12.409419,1.3414309e-06
7020000,6864000,6620172,0.012913581,0.027848935,-0.022149188,12.410107,4.392357e-06
7092000,6936000,6620172,0.013090103,0.028997665,0.07537377,12.410917,5.0862076e-05
7164000,7008000,6620172,0.012993531,0.030140914,-0.039670914,12.411855,1.4088515e-05
7236000,7080000,6620172,0.01290304,0.0312785,-0.035820678,12.412925,1.14855275e-05
7308000,7149333,6620172,0.012976001,0.032410115,0.027837927,12.398512,6.944831e-06
7380000,7222666,6620172,0.012983184,0.033535708,0.002648999,12.399921,6.28785e-08
7436000,7284000,6620172,0.01284449,0.034386214,-0.049878936,12.4008465,2.2291564e-05
7500000,7344000,6620172,0.012687319,0.035366368,-0.054958746,12.402179,2.7060334e-05
7572000,7414666,6620172,0.012579336,0.036475256,-0.0366131,12.403964,1.2007981e-05
7644000,7488000,6620172,0.012508108,0.037577525,-0.023443595,12.405899,4.9224086e-06
7716000,7558666,6620172,0.012383088,0.038672887,-0.039943412,12.394602,1.4302608e-05
7788000,7632000,6620172,0.01216187,0.039761316,-0.068749055,12.396729,4.236272e-05
7860000,7701333,6620172,0.012150823,0.04084267,-0.0033422895,12.399013,1.0010563e-07
7916000,7764000,6620172,0.011946255,0.041648235,-0.06070429,12.400653,3.3018074e-05
7980000,7822666,6620172,0.011864831,0.04258261,-0.023634488,12.4028015,5.004147e-06
8036000,7884000,6620172,0.011647356,0.04337625,-0.061974693,12.404643,3.440345e-05
8100000,7942666,6620172,0.011760579,0.044298366,0.031565536,12.3943405,8.93224e-06
8164000,8012000,6620172,0.011836839,0.04521383,0.020832194,12.396649,3.8897633e-06
8228000,8074000,6620172,0.011525098,0.04612256,-0.083492115,12.399084,6.246817e-05
8292000,8133333,6620172,0.011761986,0.047024474,0.062235888,12.401649,3.4702425e-05
8348000,8196000,6620172,0.011705993,0.047785338,-0.01447805,12.403866,1.8776756e-06
8412000,8253333,6620172,0.011738978,0.04867445,0.008374574,12.40668,6.280979e-07
8468000,8316000,6620172,0.011436799,0.04942221,-0.0754902,12.396222,5.1079813e-05
8588000,8436000,6620172,0.011316068,0.05103272,-0.029014084,12.401337,7.5423513e-06
8652000,8494666,6620172,0.011489052,0.051895358,0.041174166,12.404321,1.5185677e-05
8708000,8556000,6620172,0.011719959,0.05261669,0.054215293,12.406905,2.6323138e-05
8772000,8616000,6620172,0.01156242,0.053465925,-0.036408678,12.410141,1.18683565e-05
8844000,8685333,6620172,0.0116066625,0.05444184,0.010044025,12.414094,9.029382e-07
8900000,8748000,6620172,0.012306569,0.05514088,0.1567283,12.402945,0.00022005312
8964000,8808000,6620172,0.012173903,0.055967674,-0.029274343,12.406156,7.675286e-06
9036000,8878666,6620172,0.012296116,0.056920957,0.026522387,12.410063,6.298088e-06
9108000,8952000,6620172,0.012348722,0.05786547,0.011232937,12.414146,1.1293466e-06
9180000,9024000,6620172,0.012375053,0.058801163,0.005534579,12.418408,2.7406952e-07
9252000,9094666,6620172,0.012011691,0.059727985,-0.07521075,12.422851,5.0593655e-05
9308000,9156000,6620172,0.012246888,0.06037774,0.048107937,12.410504,2.0720561e-05
9372000,9216000,6620172,0.011852356,0.061155055,-0.07969074,12.414045,5.684076e-05
