timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
2044156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07967294,0.011068174,2.1753772e-10,0.018674774,0.019153783,-9.806937,0.0028762145,0.0020666127,0.0011717909,0.003935634,0.0038080928,0.004718268,0.00018705094,0.00016641954,7.137346e-05,11.832729,11.832729
2045156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.085241325,0.010738204,2.0782194e-10,0.019632455,-0.022505324,-9.793721,0.00029827395,-0.004474111,-0.0024074975,0.006957938,0.0036389928,0.0069966516,8.4945525e-05,0.00012905855,0.00015565798,11.832729,11.832729
2046156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08366517,0.010134474,7.083158e-11,-0.0141736735,-0.0048840013,-9.804065,-0.00042610586,0.00040480038,-0.0009800432,0.0051818723,0.004683438,0.007498174,3.5083875e-05,8.495026e-05,4.025378e-05,11.832729,11.832729
2047156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07973696,0.01035544,1.2930076e-10,-0.008714894,0.015227293,-9.811534,-0.0029827405,-0.0012783175,0.002727077,0.004708469,0.004069806,0.0018044509,8.32651e-05,7.4777825e-05,0.000101098296,11.832729,11.832729
2048156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07709621,0.0109914215,1.5667424e-09,0.022409728,0.01225849,-10.12326,-0.003749731,-0.16004534,0.0011504828,0.004258969,0.0032603424,0.0034031502,9.249659e-05,0.002265844,6.287862e-05,11.832699,11.832699
2049156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07480759,0.01129146,6.0603983e-10,-0.07623138,-0.011779297,-10.091752,0.003984089,0.04580637,-0.00338754,0.0035987142,0.0029162194,0.0028202073,0.00012426217,0.00012700175,8.4042425e-05,11.83012,11.83012
2050156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07246075,0.011172482,2.4519897e-10,-0.004118028,-0.0076612737,-9.785772,-0.0020666132,-0.020772656,0.0012570117,0.004160394,0.0037373956,0.0017805926,5.8378246e-05,0.00013780587,8.12291e-05,11.825018,11.825018
2051156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.080746904,0.010733191,2.1788536e-10,0.07249643,0.00028747192,-9.637907,-0.00010652648,-0.0169164,-2.534101e-10,0.005966993,0.0045448337,0.0040656077,0.00012463759,5.192319e-05,7.577077e-05,11.819977,11.819977
2052156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08353333,0.011140382,2.0534663e-10,0.031603463,-0.0016278969,-9.2070465,-0.001533981,-0.011014834,0.0054967646,0.0038162135,0.0040171845,0.026115488,0.000116086965,0.00014139274,5.9900754e-05,11.816425,11.816425
2053156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.079649754,0.010563432,1.6557482e-10,0.037541084,-0.0054586106,-9.740475,-0.00031957903,0.008756474,0.008032094,0.00442226,0.005040765,0.008522297,0.00010132714,0.000102274695,4.134696e-05,11.815093,11.815093
2054156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.078819655,0.010909951,1.3188872e-10,0.027102364,-0.007086667,-9.727162,-0.0024074977,-0.0035792887,0.006775082,0.0077736876,0.0047679883,0.005804344,4.9909882e-05,9.306494e-05,0.0001221439,11.814165,11.814165
2055156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07834056,0.010834274,2.411697e-10,-0.0066079963,-0.004788233,-9.767481,-0.0011291804,0.009544769,0.006689861,0.005279969,0.005362475,0.0047180317,0.00011946769,0.00012217699,0.00014617681,11.813621,11.813621
2056156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07483822,0.010569776,1.7276924e-10,0.0022984324,-0.013886201,-9.787497,0.0012357067,0.011078751,0.0051771854,0.006442269,0.006768297,0.0026989244,8.105983e-05,6.688159e-05,7.571213e-05,11.813351,11.813351
2057156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.080970235,0.010568953,1.8038653e-10,0.020973207,0.02738984,-9.775813,0.0010226541,-0.0015126754,-0.0043675844,0.0045462474,0.005694025,0.0027368157,9.394913e-05,0.00020784784,7.385581e-05,11.813229,11.813229
2058156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0806342,0.012210841,5.1723195e-09,-0.49828124,0.17429806,-10.117704,0.04342018,-0.21718612,-0.3536465,0.006534386,0.0039437553,0.0046702637,9.281907e-05,0.0009969892,8.66572e-05,11.8130245,11.8130245
2059156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07830541,0.010729811,1.8823094e-09,-1.4853628,-0.050756905,-9.767576,-0.092379734,0.21503428,0.052730594,0.0054412903,0.0045375153,0.0060932003,0.00018769117,0.00041856006,6.191689e-05,11.813037,11.813037
2060156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.083453774,0.011774149,1.0982653e-09,-1.7440323,-0.07862541,-9.718543,-0.05345497,-0.09674732,-0.037497308,0.0061960733,0.005699089,0.0034235585,0.00012522578,9.936208e-05,4.9907045e-05,11.813557,11.813557
2061156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07773837,0.011260962,1.9561945e-10,-1.7062039,-0.04165894,-9.689621,-0.0031318776,0.0065833344,-0.008394284,0.0042713885,0.0037283197,0.0057041454,6.168804e-05,0.00012153773,0.00010024625,11.813564,11.813564
2062156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.078491375,0.010456777,3.663113e-10,-1.3548309,0.029017897,-9.81843,0.038200382,0.013379722,0.013401027,0.005022517,0.004247237,0.003653315,7.058194e-05,3.2419957e-05,9.0751855e-05,11.813523,11.813523
2063156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08261233,0.010536781,3.479736e-10,-0.87532014,-0.020877268,-9.864111,0.016085492,0.030551784,0.0017470344,0.0032391723,0.0026351507,0.005428878,0.00015348014,0.00014929275,7.488469e-05,11.813472,11.813472
2064156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07802446,0.010662526,2.8742952e-10,-0.5090073,-0.035338245,-9.8350935,-8.522108e-05,-0.012996227,-0.020048277,0.00604795,0.0059769093,0.0032799249,9.730054e-05,0.00020329261,7.238719e-05,11.813412,11.813412
2065156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08250572,0.011175668,6.1232353e-09,-0.13800178,0.035434365,-10.162429,-0.3286554,0.3701155,-0.15341939,0.0071823914,0.0058033764,0.012608942,0.000113348346,8.92303e-05,0.0002896897,11.813386,11.813386
2066156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08172137,0.012352463,6.467125e-09,0.27150247,0.61167085,-9.969073,-0.19571039,0.113706335,-0.52131915,0.0040197065,0.004464009,0.0058080014,0.0008558687,0.000112536,0.00019431551,11.813197,11.813197
2067156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.080074154,0.01133706,1.2064528e-08,-0.46447513,1.427519,-9.744783,0.17992316,-0.05253883,-0.94199204,0.0072607896,0.0053200936,0.0022220449,0.00036204472,8.4988074e-05,0.00016695779,11.813168,11.813168
2068156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07734041,0.011779567,5.515785e-09,-1.5895584,0.65840566,-9.796786,-0.055457667,-0.009949561,-0.5491225,0.0077264924,0.0049550114,0.003968762,6.688915e-05,0.00049582496,9.935269e-05,11.813473,11.813473
2069156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08169531,0.010786737,2.2278688e-09,-1.6455827,0.019632623,-9.64576,-0.021007014,-0.022817962,-0.18951055,0.008319681,0.0020158244,0.0040397565,0.00019088275,0.00025555625,0.00017653048,11.813366,11.813366
2070156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07966047,0.012064373,7.611913e-10,-1.2962208,-0.06952745,-9.791615,-0.03854127,0.02690858,-0.01800297,0.005082552,0.006345777,0.0085049495,0.00013574623,0.00014135492,0.00014395264,11.81332,11.81332
2071156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07967317,0.011680139,8.020395e-10,-0.8541554,-0.048937313,-9.821399,-0.020325245,0.023755398,-0.04644553,0.006400614,0.0037551082,0.0044103125,0.00018884013,0.00012501585,0.00018059686,11.81332,11.81332
2072156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07776636,0.011645267,3.7177367e-10,-0.44876918,-0.038594358,-9.775813,-0.00057524274,-0.0012357061,-0.033001892,0.0032544963,0.0041144406,0.0032498478,0.000105155166,7.67098e-05,5.2046118e-05,11.813351,11.813351
2073156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0814699,0.010533107,3.1787709e-10,-0.20446482,0.0073743123,-9.790657,0.007840347,-0.015936356,-0.0073716305,0.0034808796,0.0066822763,0.0038433122,0.0004920849,9.855921e-05,6.829251e-05,11.813412,11.813412
2074156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08133945,0.011340949,7.456067e-10,-0.12248736,-0.016855009,-9.825995,-0.08230233,0.032639705,-0.006753776,0.0045626797,0.006345777,0.0068432847,0.0025754762,0.00051442604,4.1436793e-05,11.813473,11.813473
2075156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07755751,0.012096646,7.983938e-09,-0.0842759,0.32925078,-10.161662,-0.41494182,-0.29337382,-0.4536535,0.0042747897,0.0016800703,0.0042153224,6.464699e-05,0.00057826913,0.00040766143,11.813373,11.813373
2076156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07658452,0.011936629,1.0306074e-08,-0.9993398,0.7886502,-9.839882,0.2585823,0.053178012,-0.71926653,0.004692762,0.0039103176,0.005359316,0.0007238322,0.00010652069,0.0001450638,11.813144,11.813144
2077156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07957067,0.011314056,5.476949e-09,-1.4207193,0.18492831,-9.91937,0.16980316,0.32465,-0.31403998,0.0064386944,0.005596674,0.0019317078,9.191786e-05,0.00019608479,9.087773e-05,11.813477,11.813477
2078156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08538278,0.011985701,2.7707794e-09,-0.59175086,-0.12287025,-10.053732,-0.15859658,-0.11230018,0.06338324,0.004229257,0.006200198,0.0059036813,0.0001438883,0.00018661784,9.614968e-05,11.813534,11.813534
2079156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08033259,0.011189974,5.3142785e-10,-0.17889474,-0.0038305516,-9.787784,-0.010780476,-0.038647793,0.00854342,0.007543826,0.005874074,0.0028648383,0.00029975624,0.00011787804,8.277998e-05,11.813473,11.813473
2080156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07692102,0.01119399,3.7126338e-10,-0.118560866,-0.0039263195,-9.809524,0.008117315,-0.01917476,0.0002982738,0.0020001181,0.003106796,0.0046851365,0.00023601897,9.676435e-05,0.00011485194,11.813503,11.813503
2081156000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07738871,0.0107747195,1.5754686e-10,-0.079679035,-0.01436504,-9.7979355,-0.008735169,0.0012144016,0.0051345746,0.0033411668,0.005702585,0.0036900816,0.00010371493,7.157489e-05,8.981093e-05,11.813626,11.813626
