timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
2043328000,2043176000,2.4516294,0.5251237,2.827065,1.3795304,2.817915,2.8206964,2.821874,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043336000,2043184000,2.4516294,0.5251237,2.8272493,1.3797146,2.8180993,2.820881,2.8220582,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043344000,2043192000,2.4516294,0.5251237,2.8271952,1.3796602,2.818045,2.8208265,2.822004,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043352000,2043200000,2.4516294,0.5251237,2.8271334,1.3795986,2.8179834,2.820765,2.8219426,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043360000,2043208000,2.4516294,0.5251237,2.8270502,1.3795156,2.8179002,2.8206818,2.8218594,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043368000,2043216000,2.4516294,0.5251237,2.8269973,1.3794622,2.817847,2.8206286,2.8218062,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043376000,2043224000,2.4516294,0.5251237,2.8269892,1.3794543,2.817839,2.8206205,2.821798,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043384000,2043232000,2.4516294,0.5251237,2.82692,1.3793852,2.81777,2.8205516,2.8217292,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043392000,2043240000,2.4516294,0.5251237,2.8268776,1.379343,2.8177276,2.8205092,2.8216867,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043400000,2043248000,2.4516294,0.5251237,2.826892,1.3793571,2.8177419,2.8205235,2.821701,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043408000,2043256000,2.4516294,0.5251237,2.8269298,1.3793949,2.8177798,2.8205612,2.8217387,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043416000,2043264000,2.4516294,0.5251237,2.826999,1.3794643,2.817849,2.8206306,2.821808,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043424000,2043272000,2.4516294,0.5251237,2.8269765,1.3794415,2.8178265,2.8206081,2.8217857,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043432000,2043280000,2.4516294,0.5251237,2.8268542,1.3793193,2.8177042,2.8204856,2.8216634,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043440000,2043288000,2.4516294,0.5251237,2.826793,1.3792582,2.817643,2.8204246,2.8216019,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043448000,2043296000,2.4516294,0.5251237,2.8268986,1.3793637,2.8177483,2.82053,2.8217077,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043456000,2043304000,2.4516294,0.5251237,2.826983,1.3794479,2.8178327,2.8206143,2.821792,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043464000,2043312000,2.4516294,0.5251237,2.8270075,1.3794727,2.8178573,2.8206391,2.8218167,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043472000,2043320000,2.4516294,0.5251237,2.8270442,1.3795091,2.817894,2.8206758,2.8218532,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043480000,2043328000,2.4516294,0.5251237,2.827089,1.3795543,2.8179388,2.8207207,2.8218982,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043488000,2043336000,2.4516294,0.5251237,2.8270454,1.3795104,2.8178952,2.8206768,2.8218544,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043496000,2043344000,2.4516294,0.5251237,2.8270712,1.3795366,2.8179212,2.8207028,2.8218803,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043504000,2043352000,2.4516294,0.5251237,2.8271277,1.3795931,2.8179777,2.8207593,2.8219368,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043512000,2043360000,2.4516294,0.5251237,2.8271065,1.3795718,2.8179564,2.820738,2.8219156,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043520000,2043368000,2.4516294,0.5251237,2.82707,1.3795352,2.81792,2.8207016,2.8218791,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043528000,2043376000,2.4516294,0.5251237,2.826957,1.3794223,2.817807,2.8205886,2.8217661,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043536000,2043384000,2.4516294,0.5251237,2.826957,1.3794224,2.817807,2.8205886,2.8217661,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
2043544000,2043392000,2.4516294,0.5251237,2.8269017,1.3793671,2.8177516,2.8205333,2.8217106,-0.0020979624,-0.013993999,-0.0021256115,-0.002117116,-0.0021135435,-0.0037857285,-0.011293449,-0.0038788994,-0.0038506053,-0.003838621,0.060295902,0.2913446,0.109517,0.45270714,0.08613528,0
