timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
2044232000,2044232000,1310988,0.045489833,-0.04070143,-9.837775,11.832727,0,0,0,0,1
2045232000,2045232000,1310988,-0.033518825,0.011971008,-9.615114,11.832727,0,0,0,0,1
2046232000,2046232000,1310988,-0.074220255,-0.05267244,-9.68694,11.832727,0,0,0,0,1
2047232000,2047232000,1310988,0.055066638,-0.04309563,-9.859323,11.832727,0,0,0,0,1
2048232000,2048232000,1310988,-0.050278235,-0.050278235,-10.424355,11.832666,0,0,0,0,1
2049232000,2049232000,1310988,-0.08140286,0.0023942017,-10.041282,11.829554,0,0,0,0,1
2050232000,2050232000,1310988,0.10534488,-0.05746084,-9.753978,11.824366,0,0,0,0,1
2051232000,2051232000,1310988,-0.033518825,-0.047884032,-9.648633,11.819391,0,0,0,0,1
2052232000,2052232000,1310988,-0.0047884034,-0.031124622,-9.78989,11.816309,0,0,0,0,1
2053232000,2053232000,1310988,-0.06464344,-0.0047884034,-9.698911,11.814966,0,0,0,0,1
2054232000,2054232000,1310988,-0.1388637,0.033518825,-9.763555,11.814081,0,0,0,0,1
2055232000,2055232000,1310988,0.09816227,-0.011971008,-9.758766,11.813593,0,0,0,0,1
2056232000,2056232000,1310988,-0.031124622,0.059855044,-9.792285,11.813318,0,0,0,0,1
2057232000,2057232000,1310988,0.062249243,-0.06464344,-9.703699,11.813227,0,0,0,0,1
2058232000,2058232000,1310988,-0.7015011,0.17477672,-10.070012,11.812983,0,0,0,0,1
2059232000,2059232000,1310988,-1.532289,-0.05746084,-9.787497,11.813105,0,0,0,0,1
2060232000,2060232000,1310988,-1.6927006,-0.055066638,-9.746795,11.813562,0,0,0,0,1
2061232000,2061232000,1310988,-1.769315,-0.021547815,-9.65821,11.813562,0,0,0,0,1
2062232000,2062232000,1310988,-1.2186487,0.062249243,-9.737218,11.813501,0,0,0,0,1
2063232000,2063232000,1310988,-0.842759,-0.0023942017,-9.801862,11.81344,0,0,0,0,1
2064232000,2064232000,1310988,-0.5267244,0.0023942017,-9.799467,11.81341,0,0,0,0,1
2065232000,2065232000,1310988,0.033518825,0.06464344,-9.959879,11.813349,0,0,0,0,1
2066232000,2066232000,1310988,0.33279404,0.7733272,-9.97185,11.813166,0,0,0,0,1
2067232000,2067232000,1310988,-0.6631939,1.3575124,-9.873688,11.813196,0,0,0,0,1
2068232000,2068232000,1310988,-1.5658079,0.6751649,-9.77792,11.813501,0,0,0,0,1
2069232000,2069232000,1310988,-1.7166426,-0.047884032,-9.627085,11.813349,0,0,0,0,1
2070232000,2070232000,1310988,-1.1779473,-0.088585466,-9.856929,11.813318,0,0,0,0,1
2071232000,2071232000,1310988,-0.8643068,-0.0047884034,-9.7324295,11.813318,0,0,0,0,1
2072232000,2072232000,1310988,-0.545878,-0.110133275,-9.821015,11.813349,0,0,0,0,1
2073232000,2073232000,1310988,-0.09816227,0.12689269,-9.7563715,11.81341,0,0,0,0,1
2074232000,2074232000,1310988,0.016759412,-0.031124622,-9.928755,11.813471,0,0,0,0,1
2075232000,2075232000,1310988,-0.007182605,0.37828386,-10.0269165,11.813318,0,0,0,0,1
2076232000,2076232000,1310988,-1.1947067,0.7541735,-9.715671,11.813166,0,0,0,0,1
2077232000,2077232000,1310988,-1.5466543,0.079008654,-9.840169,11.813501,0,0,0,0,1
2078232000,2078232000,1310988,-0.37588966,-0.30885202,-10.077195,11.813532,0,0,0,0,1
2079232000,2079232000,1310988,-0.17477672,-0.019153614,-9.811439,11.813471,0,0,0,0,1
2080232000,2080232000,1310988,-0.02633622,-0.021547815,-9.68694,11.813532,0,0,0,0,1
2081232000,2081232000,1310988,-0.093373865,0.1436521,-9.7563715,11.813654,0,0,0,0,1
2082232000,2082232000,1310988,-0.07182605,0.011971008,-8.149862,11.814417,0,0,0,0,1
2083232000,2083232000,1310988,-0.033518825,0.05267244,-9.895236,11.819086,0,0,0,0,1
2084232000,2084232000,1310988,0.10295067,-0.0047884034,-9.794679,11.823694,0,0,0,0,1
2085232000,2085232000,1310988,0.038307227,0.088585466,-9.813833,11.828302,0,0,0,0,1
2086232000,2086232000,1310988,-0.5434838,-0.25139117,-12.607866,11.832727,0,0,0,0,1
2087232000,2087232000,1310988,-0.023942016,0.08619126,-9.65821,11.832727,0,0,0,0,1
2088232000,2088232000,1310988,0.08140286,-0.079008654,-9.811439,11.832727,0,0,0,0,1
2089232000,2089232000,1310988,-0.11971009,0.12689269,-9.832987,11.832727,0,0,0,0,1
2090232000,2090232000,1310988,-0.05267244,0.021547815,-9.77792,11.832727,0,0,0,0,1
