timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
2043256000,2043102000,2043104000,47.3981697,8.5453873,0,1.0,1.0,-0.023126135,-0.024698043,-0.026183935,-0.02081907,1.1254698,1.1259921,1.9007817e-05,2.1669544e-05,-2.4836949e-05,-1.6655056e-05,0,0,1
2043656000,2043502000,2043504000,47.3981697,8.5453873,0,1.0,1.0,-0.013451532,-0.02691156,-0.020525089,-0.023526844,1.1254705,1.1259987,6.430865e-06,2.5727632e-05,-1.6656466e-05,-2.0687312e-05,0,0,1
2044056000,2043902000,2043904000,47.3981697,8.5453872,0,1.0,1.0,-0.013296645,-0.02641999,-0.017312447,-0.024812687,1.125471,1.1260058,6.2836193e-06,2.4796173e-05,-1.2046312e-05,-2.2513472e-05,0,0,1
2044456000,2044302000,2044304000,47.398169599999996,8.5453872,0,1.0,1.0,-0.0048131975,-0.024111364,-0.011757225,-0.024500988,1.1254852,1.126018,8.233559e-07,2.0651813e-05,-7.058331e-06,-2.1686068e-05,0,0,1
2044856000,2044698000,2044704000,47.3981697,8.5453873,0,1.0,1.0,-0.012120085,-0.031849112,-0.011917596,-0.027748596,1.1254832,1.1260223,5.220743e-06,3.6033598e-05,-6.2461827e-06,-2.8027163e-05,0,0,1
2045256000,2045102000,2045104000,47.3981697,8.5453873,0,1.0,1.0,-0.0007304044,-0.031662546,-0.006918011,-0.02949775,1.1254823,1.1260278,1.8960426e-08,3.5612506e-05,-3.4632205e-06,-3.1417072e-05,0,0,1
2045656000,2045502000,2045504000,47.3981697,8.5453873,0,1.0,1.0,0.0008902281,-0.03517063,-0.0034476821,-0.03201903,1.1254952,1.1260371,2.8165594e-08,4.394076e-05,-1.9114932e-06,-3.6983154e-05,0,0,1
2046056000,2045902000,2045904000,47.3981697,8.5453873,0,1.0,1.0,0.0036576972,-0.031140635,-0.00028973562,-0.03162863,1.125494,1.1260414,4.7548005e-07,3.4447723e-05,-8.506162e-07,-3.5856297e-05,0,0,1
2046456000,2046298000,2046304000,47.3981697,8.5453872,0,1.0,1.0,0.009558046,-0.023410434,0.004062632,-0.027996482,1.125493,1.1260455,3.2467992e-06,1.9468074e-05,9.602951e-07,-2.8613289e-05,0,0,1
2046856000,2046702000,2046704000,47.3981697,8.5453873,0,1.0,1.0,0.011239896,-0.032202072,0.0072701704,-0.029875971,1.1255056,1.1260537,4.489902e-06,3.6835667e-05,2.5376858e-06,-3.228789e-05,0,0,1
