timestamp,x,y,z,vx,vy,vz,roll,pitch,yaw
625256000,-107008.36,-2875729.8,-488.0604,0.052492037,0.012090016,0.011616686,-0.0016565026753041167,0.003117032507122033,1.7956618024794841
625264000,-107008.36,-2875729.8,-488.06055,0.051913273,0.012217283,0.011126377,,,
625272000,-107008.36,-2875729.8,-488.0607,0.05097012,0.011692523,0.010542764,,,
625280000,-107008.36,-2875729.8,-488.06082,0.04992424,0.010852422,0.010353849,,,
625288000,-107008.36,-2875729.8,-488.06097,0.049802173,0.010334864,0.010172822,-0.001918896600216575,0.0031188744392972663,1.7956727564107169
625296000,-107008.36,-2875729.8,-488.0611,0.049720444,0.0100424215,0.010256215,-0.0018593353183089575,0.003136602484050373,1.7957769494648688
625304000,-107008.36,-2875729.8,-488.06122,0.04905715,0.009945801,0.009601685,,,
625312000,-107008.36,-2875729.8,-488.06134,0.048386488,0.009253262,0.009251952,,,
625328000,-107008.37,-2875729.8,-488.06155,0.047538944,0.0080698775,0.009458477,-0.0018795633871801804,0.003395101757128632,1.7958353084123322
625336000,-107008.37,-2875729.8,-488.06168,0.047548514,0.008176133,0.009132374,-0.0019846334718820508,0.0033997372091653733,1.7958466740179138
625344000,-107008.37,-2875729.8,-488.06177,0.046902686,0.00788902,0.009055852,,,
625352000,-107008.37,-2875729.8,-488.06186,0.046180684,0.007861457,0.00871132,,,
625368000,-107008.37,-2875729.8,-488.062,0.046514187,0.00779776,0.009668474,-0.0022015960181724797,0.0035995583481513403,1.7957833847188258
625376000,-107008.37,-2875729.8,-488.0621,0.04685975,0.0071709175,0.0096482355,-0.0022259545828908498,0.0034905270306797406,1.7958401595875995
625384000,-107008.37,-2875729.8,-488.06216,0.04671515,0.0068479776,0.0092580505,,,
625392000,-107008.37,-2875729.8,-488.06223,0.046673786,0.0068646106,0.00936629,,,
625408000,-107008.37,-2875729.8,-488.06238,0.04750487,0.007853312,0.01011313,-0.002375729403916674,0.0033276999317896653,1.7959121648351217
625416000,-107008.37,-2875729.8,-488.06244,0.04708372,0.007934304,0.010431576,-0.0024798799334669643,0.0033368015650125133,1.7959372635369941
625424000,-107008.37,-2875729.8,-488.0625,0.0472676,0.007279559,0.010199471,,,
625432000,-107008.37,-2875729.8,-488.06253,0.04690872,0.007543771,0.01066798,,,
625448000,-107008.37,-2875729.8,-488.06262,0.047007263,0.007929529,0.010883076,-0.0025614070982281217,0.003238497840482141,1.7960236493441966
625456000,-107008.37,-2875729.8,-488.06265,0.047605067,0.008935808,0.011326796,-0.002522248536702324,0.00325794069878142,1.7959860993186363
625464000,-107008.37,-2875729.8,-488.06268,0.047969975,0.009047368,0.011346761,,,
625472000,-107008.37,-2875729.8,-488.0627,0.048311684,0.009380301,0.011573531,,,
625488000,-107008.37,-2875729.8,-488.06274,0.047743715,0.009077855,0.011783609,-0.0027082236305258716,0.00341194738459744,1.796081427468319
625496000,-107008.37,-2875729.8,-488.06274,0.047630467,0.008198883,0.012172413,-0.002768854924884949,0.0033855766007537913,1.796045776528149
625504000,-107008.37,-2875729.8,-488.06274,0.04665665,0.0077223787,0.012423767,,,
625512000,-107008.37,-2875729.8,-488.06274,0.04678708,0.008097327,0.012184165,,,
625528000,-107008.37,-2875729.8,-488.06274,0.04752279,0.007814638,0.011591806,-0.002905580450579186,0.0031636738373082575,1.7960481004974926
625536000,-107008.36,-2875729.8,-488.06274,0.047831047,0.008130494,0.011776453,-0.002753121260351018,0.0032078068769374186,1.7960546051482797
625544000,-107008.36,-2875729.8,-488.06274,0.048373852,0.007974179,0.011769448,,,
625552000,-107008.36,-2875729.8,-488.06274,0.048135508,0.008189058,0.012683742,,,
625568000,-107008.36,-2875729.8,-488.06274,0.047875963,0.00845448,0.012078113,-0.0027057765783488784,0.0031521402810357176,1.7961111341278237
625576000,-107008.36,-2875729.8,-488.0627,0.04815025,0.008713061,0.0129959555,-0.0027528486342649466,0.0031570544290521947,1.7961613182365248
625584000,-107008.36,-2875729.8,-488.0627,0.04770618,0.00911749,0.013049658,,,
625592000,-107008.36,-2875729.8,-488.06268,0.047064655,0.008932179,0.013516729,,,
625608000,-107008.36,-2875729.8,-488.06262,0.046839863,0.009241212,0.013577641,-0.002357804194514537,0.0035139997631459486,1.7962202221368122
625616000,-107008.36,-2875729.8,-488.06277,0.046366066,0.009392567,0.013783089,-0.0023340382388583733,0.0035114090405904456,1.7962602293009613
625624000,-107008.36,-2875729.8,-488.06296,0.04552624,0.009392962,0.01346784,,,
625632000,-107008.36,-2875729.8,-488.0631,0.044986423,0.0087709725,0.013358386,,,
625648000,-107008.36,-2875729.8,-488.0634,0.044888876,0.008851659,0.013187557,-0.002365818888285685,0.0034728436689447206,1.796376149919271
625656000,-107008.36,-2875729.8,-488.06354,0.04489977,0.008832384,0.013275239,-0.002345660026337973,0.0034472998989533133,1.7964141780626033
625664000,-107008.36,-2875729.8,-488.06366,0.044334497,0.008629323,0.013684265,,,
625672000,-107008.36,-2875729.8,-488.06375,0.04339407,0.007960603,0.013932466,,,
625688000,-107008.37,-2875729.8,-488.06396,0.0428968,0.0074322163,0.014803485,-0.002196372864151909,0.003446825620114445,1.796336571303325
625696000,-107008.37,-2875729.8,-488.06406,0.043524634,0.0070626084,0.015040297,-0.0021587998733936095,0.0034647616030181344,1.7962926727350657
625704000,-107008.37,-2875729.8,-488.06415,0.04410533,0.0073421625,0.015046767,,,
625712000,-107008.37,-2875729.8,-488.0642,0.04400579,0.0068547428,0.015169925,,,
625728000,-107008.37,-2875729.8,-488.06436,0.043597393,0.00605433,0.014346791,-0.0022822879348603424,0.0033355682542296305,1.796266175928088
625736000,-107008.37,-2875729.8,-488.06442,0.043127082,0.005234988,0.014019036,-0.0023510800163795602,0.0033740551433775233,1.7963435007606743
625744000,-107008.37,-2875729.8,-488.06448,0.043807436,0.0053148293,0.013272294,,,
625752000,-107008.37,-2875729.8,-488.06458,0.043614827,0.005208039,0.012949918,,,
625768000,-107008.37,-2875729.8,-488.0647,0.042512972,0.0058260844,0.012218037,-0.002541715596188232,0.0035194007689843673,1.7966132711411835
625776000,-107008.37,-2875729.8,-488.06476,0.042557333,0.0053388076,0.011958674,-0.0026747472503234784,0.003472626436644294,1.7966739142613002
625784000,-107008.37,-2875729.8,-488.06482,0.0423615,0.0054149325,0.011712494,,,
