timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1592248000,0,0.6945996,-0.0005531259,0.0006073348,0.71940243,0.0,0.0,0.0,0.0,0
1592252000,0,0.6945996,-0.0005531225,0.00060748553,0.71940243,0.0,0.0,0.0,0.0,0
1592260000,0,0.6945996,-0.00055311574,0.00060778717,0.71940243,0.0,0.0,0.0,0.0,0
1592268000,0,0.6945996,-0.0005531092,0.00060808857,0.71940243,0.0,0.0,0.0,0.0,0
1592280000,0,0.6945996,-0.0005531001,0.00060853816,0.71940243,0.0,0.0,0.0,0.0,0
1592288000,0,0.6945996,-0.00055309426,0.000608837,0.71940243,0.0,0.0,0.0,0.0,0
1592300000,0,0.6945996,-0.00055308384,0.0006092833,0.71940243,0.0,0.0,0.0,0.0,0
1592308000,0,0.6945996,-0.00055307464,0.000609578,0.71940243,0.0,0.0,0.0,0.0,0
1592320000,0,0.6945996,-0.00055306155,0.00061001995,0.71940243,0.0,0.0,0.0,0.0,0
1592328000,0,0.6945996,-0.00055305555,0.00061031734,0.71940243,0.0,0.0,0.0,0.0,0
1592340000,0,0.6945996,-0.0005530437,0.00061075995,0.71940243,0.0,0.0,0.0,0.0,0
1592348000,0,0.6945996,-0.00055302907,0.0006110473,0.71940243,0.0,0.0,0.0,0.0,0
1592360000,0,0.6945996,-0.0005530128,0.000611486,0.71940243,0.0,0.0,0.0,0.0,0
1592368000,0,0.6945996,-0.0005530052,0.0006117824,0.71940243,0.0,0.0,0.0,0.0,0
1592380000,0,0.6945996,-0.00055299397,0.00061222876,0.71940243,0.0,0.0,0.0,0.0,0
1592388000,0,0.6945996,-0.0005529824,0.0006125213,0.71940243,0.0,0.0,0.0,0.0,0
1592400000,0,0.69459957,-0.0005529678,0.0006129634,0.71940243,0.0,0.0,0.0,0.0,0
1592408000,0,0.69459957,-0.00055295805,0.0006132591,0.71940243,0.0,0.0,0.0,0.0,0
