timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1592244000,1592088000,-0.043039676,0.022485426,-0.034806374,-0.006944494,0.0010077464,-0.04800415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010772705,0.0,0.0,0.0,0.0,0.0016674604,0.0016674604,-0.0006905496,-0.0043236017,-0.0005020256,-0.0058677588,-1.847744e-06,0.0,0.0,0.0,0.0,0.0,0.0
1592252000,1592096000,-0.043039676,0.022485426,-0.034806374,-0.006944494,0.0010077464,-0.04800415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010772705,0.0,0.0,0.0,0.0,0.0016674604,0.0016674604,-0.0006905496,-0.0043236017,-0.005075489,-0.011882249,-5.698204e-05,0.0,0.0,0.0,0.0,0.0,0.0
1592260000,1592104000,-0.043039676,0.022485426,-0.034806374,-0.006944494,0.0010077464,-0.04800415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010772705,0.0,0.0,0.0,0.0,0.0016674604,0.0016674604,-0.0006905496,-0.0043236017,0.0016294294,-0.0018055094,4.053116e-06,0.0,0.0,0.0,0.0,0.0,0.0
1592268000,1592112000,-0.043039676,0.022485426,-0.034806374,-0.006944494,0.0010077464,-0.04800415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010772705,0.0,0.0,0.0,0.0,0.0016674604,0.0016674604,-0.0006905496,-0.0043236017,1.9465806e-06,-0.0039536003,3.0994415e-06,0.0,0.0,0.0,0.0,0.0,0.0
1592276000,1592120000,-0.043039676,0.022485426,-0.034806374,-0.006944494,0.0010077464,-0.04800415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010772705,0.0,0.0,0.0,0.0,0.0016674604,0.0016674604,-0.0006905496,-0.0043236017,-0.005619283,-0.0019214773,-1.9073486e-05,0.0,0.0,0.0,0.0,0.0,0.0
1592284000,1592128000,-0.043039676,0.022485426,-0.034806374,-0.006944494,0.0010077464,-0.04800415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018371582,0.0,0.0,0.0,0.0,0.0016674604,0.0016674604,-0.0006905496,-0.0043236017,0.006743882,0.00012283772,-1.4305115e-05,0.0,0.0,0.0,0.0,0.0,0.0
1592300000,1592144000,-0.043039676,0.022485426,-0.034806374,-0.006944494,0.0010077464,-0.04800415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018371582,0.0,0.0,0.0,0.0,0.0016674604,0.0016674604,-0.0006905496,-0.0043236017,0.009317502,-0.0074787345,-3.618002e-05,0.0,0.0,0.0,0.0,0.0,0.0
1592308000,1592152000,-0.043039676,0.022485426,-0.034806374,-0.006944494,0.0010077464,-0.04800415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018371582,0.0,0.0,0.0,0.0,0.0016674604,0.0016674604,-0.0006905496,-0.0043236017,0.0039757853,-0.005689997,-1.847744e-06,0.0,0.0,0.0,0.0,0.0,0.0
1592316000,1592160000,-0.043039676,0.022485426,-0.034806374,-0.006944494,0.0010077464,-0.04800415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018371582,0.0,0.0,0.0,0.0,0.0007008463,-0.0010379544,0.0007008463,-0.0009967685,0.00080946565,-0.0043084077,4.172325e-06,0.0,0.0,0.0,0.0,0.0,0.0
1592324000,1592168000,-0.043039676,0.022485426,-0.034806374,-0.006944494,0.0010077464,-0.04800415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018371582,0.0,0.0,0.0,0.0,0.0007008463,-0.0010379544,0.0007008463,-0.0009967685,0.002973075,-0.010780723,-2.6285648e-05,0.0,0.0,0.0,0.0,0.0,0.0
