timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1593152000,1593152000,1310988,0.047884032,0.06943185,-9.782708,11.832727,0,0,0,0,1
1594152000,1594152000,1310988,-0.038307227,0.007182605,-9.794679,11.832727,0,0,0,0,1
1595152000,1595152000,1310988,0.033518825,-0.033518825,-9.7803135,11.832727,0,0,0,0,1
1596152000,1596152000,1310988,0.021547815,0.007182605,-9.821015,11.832727,0,0,0,0,1
1597152000,1597152000,1310988,-0.038307227,0.074220255,-10.376471,11.832636,0,0,0,0,1
1598152000,1598152000,1310988,-0.17717093,-0.055066638,-9.9550905,11.829432,0,0,0,0,1
1599152000,1599152000,1310988,0.04309563,0.0047884034,-9.844957,11.824427,0,0,0,0,1
1600152000,1600152000,1310988,-0.055066638,0.050278235,-9.607931,11.819483,0,0,0,0,1
1601152000,1601152000,1310988,0.04070143,-0.079008654,-9.7803135,11.816278,0,0,0,0,1
1602152000,1602152000,1310988,-0.033518825,0.019153614,-9.627085,11.814966,0,0,0,0,1
1603152000,1603152000,1310988,-0.09816227,0.016759412,-9.651027,11.814081,0,0,0,0,1
1604152000,1604152000,1310988,0.110133275,0.045489833,-9.734824,11.813593,0,0,0,0,1
1605152000,1605152000,1310988,0.047884032,-0.009576807,-9.765948,11.813318,0,0,0,0,1
1606152000,1606152000,1310988,0.02873042,-0.0047884034,-9.667787,11.813166,0,0,0,0,1
1607152000,1607152000,1310988,-0.16759412,0.05746084,-9.916783,11.813074,0,0,0,0,1
1608152000,1608152000,1310988,-0.021547815,-0.05267244,-9.856929,11.812983,0,0,0,0,1
1609152000,1609152000,1310988,0.110133275,0.16998832,-9.751583,11.812952,0,0,0,0,1
1610152000,1610152000,1310988,-0.090979666,-0.038307227,-9.818622,11.813044,0,0,0,0,1
1611152000,1611152000,1310988,-0.05746084,-0.093373865,-9.7803135,11.813105,0,0,0,0,1
1612152000,1612152000,1310988,0.02873042,-0.05746084,-10.007763,11.813196,0,0,0,0,1
1613152000,1613152000,1310988,-0.2681506,-0.05267244,-9.9790325,11.813135,0,0,0,0,1
1614152000,1614152000,1310988,-1.1133038,0.050278235,-10.041282,11.812983,0,0,0,0,1
1615152000,1615152000,1310988,-1.661576,0.08619126,-9.437943,11.813288,0,0,0,0,1
1616152000,1616152000,1310988,-1.5969325,0.009576807,-9.830592,11.813562,0,0,0,0,1
1617152000,1617152000,1310988,-1.5059528,0.023942016,-9.730036,11.813623,0,0,0,0,1
1618152000,1618152000,1310988,-1.6639702,-0.031124622,-9.564836,11.813684,0,0,0,0,1
1619152000,1619152000,1310988,-1.7980455,-0.10534488,-9.631873,11.813654,0,0,0,0,1
1620152000,1620152000,1310988,-1.7262194,0.06943185,-9.787497,11.813593,0,0,0,0,1
1621152000,1621152000,1310988,-1.8387469,0.007182605,-9.646238,11.813562,0,0,0,0,1
1622152000,1622152000,1310988,-1.5753847,-0.050278235,-9.540894,11.813501,0,0,0,0,1
1623152000,1623152000,1310988,-1.8387469,-0.021547815,-9.560047,11.81344,0,0,0,0,1
1624152000,1624152000,1310988,-1.8602947,0.021547815,-9.818622,11.81341,0,0,0,0,1
1625152000,1625152000,1310988,-1.8818425,-0.04070143,-9.787497,11.81341,0,0,0,0,1
1626152000,1626152000,1310988,-1.6807296,-0.02873042,-9.64145,11.81341,0,0,0,0,1
1627152000,1627152000,1310988,-1.745373,0.074220255,-9.706094,11.813349,0,0,0,0,1
1628152000,1628152000,1310988,-1.9201498,-0.023942016,-9.696517,11.813196,0,0,0,0,1
1629152000,1629152000,1310988,-1.7956513,-0.062249243,-9.619903,11.813013,0,0,0,0,1
1630152000,1630152000,1310988,-1.4700398,0.01436521,-9.89763,11.812952,0,0,0,0,1
1631152000,1631152000,1310988,-0.91697925,-0.033518825,-9.864111,11.812952,0,0,0,0,1
1632152000,1632152000,1310988,-0.36631286,0.1316811,-9.825804,11.812983,0,0,0,0,1
1633152000,1633152000,1310988,-0.2633622,-0.18674773,-9.770737,11.813013,0,0,0,0,1
1634152000,1634152000,1310988,0.011971008,-0.12210429,-9.840169,11.813013,0,0,0,0,1
1635152000,1635152000,1310988,0.055066638,-0.074220255,-9.76116,11.813044,0,0,0,0,1
1636152000,1636152000,1310988,-0.021547815,-0.090979666,-9.773131,11.812983,0,0,0,0,1
1637152000,1637152000,1310988,-0.088585466,0.007182605,-9.706094,11.812922,0,0,0,0,1
1638152000,1638152000,1310988,0.007182605,0.05267244,-9.773131,11.8128605,0,0,0,0,1
1639152000,1639152000,1310988,0.033518825,0.021547815,-7.8290396,11.813166,0,0,0,0,1
1640152000,1640152000,1310988,-0.06703765,0.023942016,-9.7563715,11.817682,0,0,0,0,1
1641152000,1641152000,1310988,-0.095768064,0.007182605,-9.799467,11.822168,0,0,0,0,1
1642152000,1642152000,1310988,0.18674773,-0.11971009,-9.883265,11.826838,0,0,0,0,1
1643152000,1643152000,1310988,0.05267244,0.0047884034,-9.900024,11.831568,0,0,0,0,1
1644152000,1644152000,1310988,-0.04070143,-0.04309563,-9.9550905,11.832727,0,0,0,0,1
1645152000,1645152000,1310988,0.0023942017,0.1604115,-9.816227,11.832727,0,0,0,0,1
1646152000,1646152000,1310988,-0.038307227,-0.09816227,-9.82341,11.832727,0,0,0,0,1
1647152000,1647152000,1310988,-0.19632454,-0.08379706,-9.974244,11.832727,0,0,0,0,1
