timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
1592620000,1592616000,1310988,1310988,4.154525e-05,-3.195796e-05,-8.522372e-06,0.0003303999,-4.3094948e-05,-0.039561797,4000,4000,0,0,0,1
1593120000,1593116000,1310988,1310988,1.0653065e-06,1.5978952e-05,3.4088476e-05,0.0003782839,0.0003639194,-0.03930322,4000,4000,0,0,0,1
1593620000,1593616000,1310988,1310988,0.00010120038,6.9241934e-05,-3.9414615e-05,0.00020111298,0.00022026726,-0.039178725,4000,4000,0,0,0,1
1594120000,1594116000,1310988,1310988,6.498112e-05,-9.587469e-06,3.1957938e-05,-0.00011492169,-0.00049799326,-0.03947081,4000,4000,0,0,0,1
1594620000,1594616000,1310988,1310988,-4.048001e-05,-5.858963e-05,-2.1305163e-05,-8.140285e-05,-0.00025857313,-0.039092526,4000,4000,0,0,0,1
1595120000,1595116000,1310988,1310988,-3.515385e-05,-6.072e-05,-6.3916596e-06,0.00028730422,9.098035e-05,-0.0389776,4000,4000,0,0,0,1
1595620000,1595616000,1310988,1310988,4.5806442e-05,-7.243795e-05,2.3435827e-05,0.00046926358,-0.00016280502,-0.03920266,4000,4000,0,0,0,1
1596120000,1596116000,1310988,1310988,-7.4566196e-06,7.669878e-05,-7.669933e-05,-0.000114921684,-0.0002489963,-0.03910211,4000,4000,0,0,0,1
1596620000,1596616000,1310988,1310988,-2.4501156e-05,-1.27831745e-05,-2.1305208e-05,0.0002777274,-0.00023941953,-0.03876213,4000,4000,0,0,0,1
1597120000,1597116000,1310988,1310988,-0.00054115476,-0.00087884313,-3.1959755e-06,0.00031603462,4.7884754e-05,-0.040883396,4000,4000,0,0,0,1
1597620000,1597616000,1310988,1310988,0.0003238399,0.0005656557,4.47423e-05,-0.00042137952,3.830799e-05,-0.043248866,4000,4000,0,0,0,1
