timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1592244000,1592088000,0.104766406,0.10495723,0.20775364,1.1189144,1.1193776,1.0839912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452657,0.0,0.0,0.0,0.0,0.0025113393,0.0025113393,0.0025035578,0.0025017667,1.0000428,1.0000426,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1592252000,1592096000,0.104766406,0.10495723,0.20775364,1.1189144,1.1193776,1.0839912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452657,0.0,0.0,0.0,0.0,0.0025113393,0.0025113393,0.0025035578,0.0025017667,1.0000428,1.0000426,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1592260000,1592104000,0.104766406,0.10495723,0.20775364,1.1189144,1.1193776,1.0839912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452657,0.0,0.0,0.0,0.0,0.0025113393,0.0025113393,0.0025035578,0.0025017667,1.0000428,1.0000426,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1592268000,1592112000,0.104766406,0.10495723,0.20775364,1.1189144,1.1193776,1.0839912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452657,0.0,0.0,0.0,0.0,0.0025113393,0.0025113393,0.0025035578,0.0025017667,1.0000428,1.0000426,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1592276000,1592120000,0.104766406,0.10495723,0.20775364,1.1189144,1.1193776,1.0839912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.452657,0.0,0.0,0.0,0.0,0.0025113393,0.0025113393,0.0025035578,0.0025017667,1.0000429,1.0000427,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1592284000,1592128000,0.104766406,0.10495723,0.20775364,1.1189144,1.1193776,1.0839912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45419,0.0,0.0,0.0,0.0,0.0025113393,0.0025113393,0.0025035578,0.0025017667,1.0000429,1.0000427,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1592300000,1592144000,0.104766406,0.10495723,0.20775364,1.1189144,1.1193776,1.0839912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45419,0.0,0.0,0.0,0.0,0.0025113393,0.0025113393,0.0025035578,0.0025017667,1.0000429,1.0000427,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1592308000,1592152000,0.104766406,0.10495723,0.20775364,1.1189144,1.1193776,1.0839912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45419,0.0,0.0,0.0,0.0,0.0025113393,0.0025113393,0.0025035578,0.0025017667,1.0000429,1.0000427,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1592316000,1592160000,0.104766406,0.10495723,0.20775364,1.1189144,1.1193776,1.0839912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45419,0.0,0.0,0.0,0.0,0.002511362,0.002511362,0.0025035962,0.0025017764,1.000043,1.0000427,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1592324000,1592168000,0.104766406,0.10495723,0.20775364,1.1189144,1.1193776,1.0839912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45419,0.0,0.0,0.0,0.0,0.002511362,0.002511362,0.0025035962,0.0025017764,1.000043,1.0000428,1.0,0.0,0.0,0.0,0.0,0.0,0.0
