timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
1592244000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.5675468,0.0
1592252000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.5675864,0.0
1592340000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.5676985,0.0
1592444000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.5681206,0.0
1592548000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.5683187,0.0
1592644000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.5682366,0.0
1592748000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.568082,0.0
1592844000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.5678769,0.0
1592948000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.5676945,0.0
1593044000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.5680462,0.0
1593148000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.5681872,0.0
1593244000,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,1.5680305,0.0
1593348000,-46.26192,-106.06212,-488.13666,-0.00028590916,-0.00036188276,2.2626715,0.10737972,0.02645095,9.506173,0.00016777474,4.1328112e-05,-0.015320063,1.5680383,0.0
1593444000,-46.26191,-106.06212,-488.1366,0.0007165498,-0.0003918694,2.0882185,0.091855176,0.021901755,9.22498,0.00027800826,6.62877e-05,-0.029656917,1.5680383,0.0
1593540000,-46.261887,-106.06212,-488.13168,0.0026687188,-0.00022578167,1.9137652,0.09325107,0.031478673,8.8966465,0.0004412237,0.00014894344,-0.04639727,1.5680383,0.0
1593644000,-46.261856,-106.0621,-488.1358,0.0030177035,-2.847577e-05,1.7247741,0.102590814,0.042925596,8.519014,0.00068690535,0.00028741194,-0.06565115,1.5680383,0.0
1593740000,-46.26181,-106.062065,-488.13083,0.0029222774,0.00021730622,1.5503209,0.09186098,0.03519861,8.138952,0.00079645537,0.00030517986,-0.08502892,1.5680383,0.0
1593844000,-46.26176,-106.06203,-488.13446,0.0041518975,0.001023445,1.3613299,0.09334017,0.033859964,7.6857634,0.0010287027,0.0003731709,-0.108135134,1.5680383,0.0
1593948000,-46.26168,-106.06198,-488.13428,0.0065159607,0.0020256066,1.172339,0.094521254,0.0308501,7.1916885,0.0012856153,0.0004196026,-0.13332593,1.5680383,0.0
1594044000,-46.26162,-106.06195,-488.13394,0.005872855,0.0025825354,0.9978863,0.07908703,0.035849307,6.713378,0.0012712751,0.00057625544,-0.157713,1.5680383,0.0
1594140000,-46.261528,-106.0619,-488.1312,0.004628493,0.0030746658,0.823434,0.08798359,0.039661612,6.190563,0.0016547568,0.0007459383,-0.18436912,1.5680383,0.0
1594244000,-46.261436,-106.061844,-488.13358,0.0050027557,0.0041924063,0.6344441,0.089144476,0.05596081,5.5995483,0.0019496274,0.0012238865,-0.21450248,1.5680383,0.0
