timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
1591996000,1591834000,1591840000,0,0.0,-0.01,0.02,0.09,0.09,0.20250002,-0.043039676,0.022485426,-0.034806374,-0.03040208,0.017350012,-0.019861871,0.104766406,0.10495723,0.20775364,0.0007072548,0.00019268587,0.00023325392,-0.0004427362,0.00012886741,-0.00012268122,0,0,1
1592396000,1592238000,1592240000,0,0.0,0.0,0.03,0.09,0.09,0.20250002,-0.04760374,0.0007366432,-0.040459253,-0.038089547,0.009925454,-0.029066894,0.10492761,0.10512415,0.20776875,0.000863878,2.0647708e-07,0.00031514867,-0.00063094555,7.13685e-05,-0.00020869543,0,0,1
1592796000,1592634000,1592640000,0,0.0,0.0,0.01,0.09,0.09,0.20250002,-0.05399466,-0.0012263892,-0.021092074,-0.04511904,0.004996738,-0.025542308,0.10506224,0.10526024,0.2077788,0.0011099795,5.7154745e-07,8.564408e-05,-0.0008426614,3.957357e-05,-0.00015431113,0,0,1
1593196000,1593038000,1593040000,0,0.0,0.01,0.01,0.09,0.09,0.20250002,-0.0509262,-0.018336467,-0.013422275,-0.047714274,-0.0054309326,-0.020125832,0.10514976,0.10534709,0.20780297,0.0009865843,0.0001276641,3.4678516e-05,-0.00090698095,-3.5165387e-05,-0.000100847,0,0,1
1593596000,1593438000,1593440000,0,-0.01,0.0,0.0,0.09,0.09,0.20250002,-0.04342191,-0.011213236,-0.0004755929,-0.045806557,-0.008000845,-0.011392392,0.10521475,0.10541347,0.20779122,0.0007168053,4.77118e-05,4.354151e-08,-0.0008224584,-4.0741572e-05,-5.6045457e-05,0,0,1
1593996000,1593838000,1593840000,0,0.0,-0.01,0.0,0.09,0.09,0.20250002,-0.05064045,-0.008706085,0.0031363769,-0.047954954,-0.008314285,-0.004935161,0.10526089,0.10545643,0.20781271,0.0009745139,2.8749664e-05,1.8934087e-06,-0.0008900386,-3.5411835e-05,-3.0294848e-05,0,0,1
1594396000,1594238000,1594240000,0,0.02,0.01,0.0,0.09,0.09,0.20250002,-0.068754986,-0.03283511,-0.0017250851,-0.057199415,-0.019212432,-0.0035084607,0.10530545,0.10549618,0.20781612,0.0017956328,0.00040878996,5.727984e-07,-0.001292525,-0.00020135769,-1.7085047e-05,0,0,1
1594796000,1594634000,1594640000,0,-0.01,0.0,0.0,0.09,0.09,0.20250002,-0.040794916,-0.019861426,-0.005349219,-0.049949214,-0.019499265,-0.00432201,0.10532889,0.105522394,0.20781739,0.000632011,0.00014953272,5.507555e-06,-0.0010006013,-0.0001784529,-1.196821e-05,0,0,1
1595196000,1595034000,1595040000,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,-0.05433236,-0.025855174,0.0026698015,-0.05189728,-0.022324113,-0.001214538,0.10534877,0.10553993,0.20781878,0.0011208504,0.00025336002,1.3719338e-06,-0.0010540454,-0.00021174495,-6.0392567e-06,0,0,1
1595596000,1595438000,1595440000,0,0.0,-0.02,0.01,0.09,0.09,0.20250002,-0.05016056,-0.012265712,-0.017097795,-0.051121134,-0.017828988,-0.008312807,0.105376095,0.10555676,0.20781806,0.0009550864,5.7011104e-05,5.626741e-05,-0.0010098204,-0.00014259398,-2.8486353e-05,0,0,1
1595996000,1595838000,1595840000,0,0.0,0.0,0.01,0.09,0.09,0.20250002,-0.04952831,-0.045618642,-0.0129917655,-0.05041321,-0.030179948,-0.010392345,0.10539487,0.10556588,0.20781663,0.0009309954,0.0007885353,3.248748e-05,-0.00097478705,-0.00042967903,-3.0264633e-05,0,0,1
1596396000,1596234000,1596240000,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,-0.03638247,-0.050644673,0.00735523,-0.044212125,-0.039224625,-0.0025485512,0.105416,0.10558025,0.20781448,0.00050227065,0.00097172835,1.04130195e-05,-0.0007659517,-0.00066924543,-1.2286564e-05,0,0,1
1596796000,1596634000,1596640000,0,0.0,0.02,0.0,0.09,0.09,0.20250002,-0.035312306,-0.07760027,-0.007028036,-0.04025665,-0.056280468,-0.0045394334,0.10545422,0.10560402,0.20783,0.00047298588,0.0022808986,9.506479e-06,-0.00063574465,-0.0013855358,-1.1050971e-05,0,0,1
1597196000,1597038000,1597040000,0,0.02,0.0,0.0,0.09,0.09,0.20250002,-0.051240005,-0.053086463,-0.047888525,-0.04516514,-0.05485306,-0.023912257,0.10550439,0.10565062,0.2078267,0.0009954232,0.0010669782,0.00044138904,-0.0007964859,-0.0012431715,-0.00020337019,0,0,1
1597596000,1597434000,1597440000,0,0.08,0.099999994,-0.22,0.09,0.09,0.20250002,-0.02295681,-0.00464464,-0.11827716,-0.035349853,-0.032662734,-0.06561817,0.105772,0.10595509,0.20782292,0.00019930235,8.144085e-06,0.0026925784,-0.00053255213,-0.00069733354,-0.0013035113,0,0,1
1597996000,1597834000,1597840000,0,0.13,0.22,-0.61,0.09,0.09,0.20250002,-0.021578066,-0.07313216,-0.06688881,-0.029229058,-0.050649144,-0.0661829,0.10608864,0.10627341,0.20782036,0.0001755562,0.0020130386,0.00086115004,-0.00037388725,-0.0012820914,-0.0011069063,0,0,1
1598396000,1598238000,1598240000,0,0.11,0.16,-0.7,0.09,0.09,0.20250002,-0.062066667,-0.08073234,-0.06604111,-0.04390427,-0.0640934,-0.06611953,0.105979525,0.10614124,0.20781791,0.001453968,0.0024562406,0.00083947106,-0.0008565782,-0.0018068217,-0.0009873888,0,0,1
1598796000,1598638000,1598640000,0,0.02,0.08,-0.76,0.09,0.09,0.20250002,-0.039712004,-0.08236081,-0.03073728,-0.04204104,-0.07221225,-0.050394084,0.10595198,0.10604082,0.20781563,0.00059538044,0.0025587517,0.00018184974,-0.0007404903,-0.0021410128,-0.0006293714,0,0,1
1599196000,1599038000,1599040000,0,-0.03,0.0,-0.82,0.09,0.09,0.20250002,-0.03204041,-0.072234675,0.01973778,-0.037596315,-0.07222222,-0.019224362,0.10601354,0.105999626,0.20781419,0.0003873422,0.0019690064,7.4986216e-05,-0.0005835356,-0.0020645654,-0.00031632354,0,0,1
1599596000,1599438000,1599440000,0,-0.04,-0.08,-0.82,0.09,0.09,0.20250002,-0.05091039,-0.0372165,0.040663064,-0.04351368,-0.05666412,0.0073922724,0.10602285,0.105941385,0.20781365,0.0009778525,0.0005229563,0.000318263,-0.00075878756,-0.0013794057,-3.428504e-05,0,0,1
1599996000,1599838000,1599840000,0,-0.07,-0.089999996,-0.78999996,0.09,0.09,0.20250002,-0.022149816,-0.066193886,0.05503881,-0.03401863,-0.06089957,0.028568514,0.10600512,0.105876744,0.20781416,0.00018512855,0.0016553703,0.000583073,-0.00050382793,-0.0015020567,0.00024009633,0,0,1
1600396000,1600238000,1600240000,0,-0.06,-0.08,-0.69,0.09,0.09,0.20250002,-0.02879123,-0.06710622,0.02971971,-0.03169534,-0.06365808,0.029080156,0.1059269,0.10582085,0.20781398,0.0003130215,0.0017022145,0.00017000997,-0.00041902508,-0.0015910157,0.00020894683,0,0,1
1600796000,1600638000,1600640000,0,-0.06,-0.06,-0.59999996,0.09,0.09,0.20250002,-0.0174076,-0.05708422,0.019549072,-0.025345232,-0.060736366,0.024844117,0.105853975,0.1057879,0.20781241,0.00011450663,0.0012321288,7.3559844e-05,-0.00028368353,-0.0014315104,0.00014877484,0,0,1
