timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err,check_fail_spoofed_gps
1616404000,1616242000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1616804000,1616646000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1617196000,1617038000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1617604000,1617442000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1618004000,1617842000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1618404000,1618242000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1618804000,1618642000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1619204000,1619042000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1619604000,1619442000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1620004000,1619842000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1620404000,1620242000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1620804000,1620642000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1621204000,1621042000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1621604000,1621442000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1622004000,1621842000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1622396000,1622238000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1622804000,1622642000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1623204000,1623042000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1623604000,1623442000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1624004000,1623842000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1624404000,1624242000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1624804000,1624642000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1625204000,1625042000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1625604000,1625442000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1625996000,1625838000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1626404000,1626242000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1626804000,1626642000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1627204000,1627042000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1627604000,1627442000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1628004000,1627842000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1628404000,1628242000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1628804000,1628642000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1629204000,1629042000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1629604000,1629442000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1630004000,1629842000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1630404000,1630242000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1630804000,1630642000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1631204000,1631042000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1631604000,1631442000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1632004000,1631842000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1632404000,1632242000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1632804000,1632642000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1633204000,1633042000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1633596000,1633438000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1634004000,1633842000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1634404000,1634242000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1634804000,1634642000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1635204000,1635042000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1635604000,1635442000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1636004000,1635842000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1636404000,1636242000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1636796000,1636638000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1637204000,1637042000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1637604000,1637442000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1638004000,1637842000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1638404000,1638242000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1638804000,1638642000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1639204000,1639042000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1639604000,1639442000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1640004000,1639842000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1640404000,1640242000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1640804000,1640642000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1641204000,1641042000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1641604000,1641442000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1642004000,1641842000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1642404000,1642242000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1642804000,1642642000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1643204000,1643042000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1643604000,1643446000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1644004000,1643842000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1644404000,1644242000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1644804000,1644642000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1645196000,1645038000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1645604000,1645442000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1646004000,1645842000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1646404000,1646242000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1646804000,1646642000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
1647204000,1647042000,3.0179042e-05,0.0007635863,0.003619637,1,0,0,0,0,0,0,0,0,0,0,0
