timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
1591996000,1591834000,1591840000,47.3977503,8.545605799999999,0,1.0,1.0,-0.006944494,0.0010077464,-0.0009073757,0.0033457363,1.1189144,1.1193776,1.7240282e-06,3.6289915e-08,2.3991902e-08,8.805954e-07,0,0,1
1592396000,1592238000,1592240000,47.3977503,8.545605799999999,0,1.0,1.0,-0.011514885,-0.0033754306,-0.0056478996,0.00034202915,1.1199572,1.1204379,4.7356302e-06,4.0675283e-07,-2.103096e-06,3.0527605e-07,0,0,1
1592796000,1592634000,1592640000,47.3977503,8.5456057,0,1.0,1.0,-0.015789585,0.003961725,-0.010130162,0.0019418055,1.1208857,1.1213734,8.896929e-06,5.598587e-07,-5.1057277e-06,4.1779248e-07,0,0,1
1593196000,1593038000,1593040000,47.3977503,8.545605799999999,0,1.0,1.0,-0.018839447,-0.005283182,-0.014022364,-0.0012870603,1.1216786,1.1221786,1.2656915e-05,9.949223e-07,-8.480373e-06,-2.1355345e-07,0,0,1
1593596000,1593438000,1593440000,47.3977503,8.545605799999999,0,1.0,1.0,-0.023396116,-0.0033812094,-0.018188477,-0.0022177934,1.122359,1.1228691,1.9508132e-05,4.0726306e-07,-1.3381599e-05,-2.9964662e-07,0,0,1
1593996000,1593838000,1593840000,47.3977503,8.545605799999999,0,1.0,1.0,-0.027922234,-0.0054886234,-0.022514591,-0.0036714957,1.1229364,1.1234547,2.777187e-05,1.072584e-06,-1.9777275e-05,-6.431744e-07,0,0,1
1594396000,1594238000,1594240000,47.3977503,8.545605799999999,0,1.0,1.0,-0.028553482,-0.009620557,-0.025198543,-0.006315523,1.1234376,1.1239544,2.9028804e-05,3.2939097e-06,-2.3889066e-05,-1.821279e-06,0,0,1
1594796000,1594634000,1594640000,47.3977503,8.5456057,0,1.0,1.0,-0.024437455,0.0016797999,-0.02486217,-0.0027818761,1.1238472,1.1243697,2.1255175e-05,1.0038433e-07,-2.272498e-05,-9.719724e-07,0,0,1
1595196000,1595034000,1595040000,47.3977503,8.545605799999999,0,1.0,1.0,-0.02982545,-0.009387453,-0.027068073,-0.0057176882,1.1241863,1.124713,3.1651605e-05,3.1341071e-06,-2.6692369e-05,-1.9329214e-06,0,0,1
1595596000,1595438000,1595440000,47.3977503,8.5456057,0,1.0,1.0,-0.030583799,-0.004115109,-0.02863926,-0.0050014914,1.1244798,1.1250015,3.3272943e-05,6.0210124e-07,-2.9633246e-05,-1.3381743e-06,0,0,1
1595996000,1595838000,1595840000,47.3977503,8.5456057,0,1.0,1.0,-0.032986235,-0.014890467,-0.030571248,-0.009396592,1.1247075,1.125231,3.8697766e-05,7.881973e-06,-3.3661923e-05,-4.24653e-06,0,0,1
1596396000,1596234000,1596240000,47.3977503,8.5456057,0,1.0,1.0,-0.03023731,-0.017726157,-0.03042366,-0.013077962,1.1248918,1.1254166,3.251139e-05,1.1168011e-05,-3.315343e-05,-7.305577e-06,0,0,1
1596796000,1596634000,1596640000,47.39775040000001,8.5456057,0,1.0,1.0,-0.04143262,-0.021651914,-0.03531653,-0.016888607,1.1250576,1.1255741,6.1033745e-05,1.6660135e-05,-4.554468e-05,-1.1463158e-05,0,0,1
1597196000,1597038000,1597040000,47.3977503,8.5456057,0,1.0,1.0,-0.028975757,-0.01834766,-0.03248282,-0.017540662,1.1251811,1.1256969,2.9847444e-05,1.19618935e-05,-3.8529543e-05,-1.1686045e-05,0,0,1
1597596000,1597434000,1597440000,47.39775040000001,8.545606,0,1.0,1.0,-0.020368004,-0.019611396,-0.027128505,-0.018455852,1.1253144,1.1258428,1.47463015e-05,1.3664673e-05,-2.80182e-05,-1.25605275e-05,0,0,1
1597996000,1597834000,1597840000,47.3977508,8.5456069,0,1.0,1.0,-0.017209012,-0.0282686,-0.022719841,-0.022817073,1.1254843,1.1260207,1.052525e-05,2.838718e-05,-2.0243555e-05,-1.9594596e-05,0,0,1
1598396000,1598238000,1598240000,47.397751199999995,8.545608,0,1.0,1.0,-0.020433405,-0.03836683,-0.021698028,-0.0297663,1.1255943,1.1261284,1.4837462e-05,5.228582e-05,-1.7827559e-05,-3.4204393e-05,0,0,1
1598796000,1598638000,1598640000,47.3977514,8.545608699999999,0,1.0,1.0,-0.0155397,-0.04579912,-0.018960994,-0.036892,1.1256721,1.1261947,8.580911e-06,7.450077e-05,-1.3717937e-05,-5.2113894e-05,0,0,1
1599196000,1599038000,1599040000,47.3977514,8.5456088,0,1.0,1.0,-0.019258168,-0.03905978,-0.01909307,-0.037855458,1.1257478,1.1262454,1.3177978e-05,5.4185937e-05,-1.3477955e-05,-5.30348e-05,0,0,1
1599596000,1599438000,1599440000,47.397751199999995,8.5456085,0,1.0,1.0,-0.014952845,-0.027145768,-0.01725297,-0.033095594,1.1257902,1.126269,7.9442e-06,2.6171108e-05,-1.1018508e-05,-4.109538e-05,0,0,1
1599996000,1599838000,1599840000,47.3977509,8.545608099999999,0,1.0,1.0,-0.0010950776,-0.03821495,-0.010071684,-0.035370864,1.1258788,1.1263008,4.260476e-08,5.186474e-05,-6.1403284e-06,-4.5881763e-05,0,0,1
1600396000,1600238000,1600240000,47.397750599999995,8.5456076,0,1.0,1.0,0.0031848066,-0.0365967,-0.00417991,-0.03591568,1.1259669,1.126328,3.6033006e-07,4.7564066e-05,-3.2511466e-06,-4.6629455e-05,0,0,1
1600796000,1600638000,1600640000,47.39775040000001,8.5456071,0,1.0,1.0,0.0006774911,-0.027589275,-0.0020210647,-0.032215055,1.1260371,1.1263459,1.630476e-08,2.7031414e-05,-1.7989458e-06,-3.7919213e-05,0,0,1
1601196000,1601038000,1601040000,47.3977502,8.5456067,0,1.0,1.0,-0.00025883617,-0.019415116,-0.001237852,-0.026526192,1.1260462,1.1263093,2.3798727e-09,1.3386971e-05,-1.000472e-06,-2.7015994e-05,0,0,1
1601596000,1601434000,1601440000,47.397750099999996,8.5456065,0,1.0,1.0,-0.001902635,-0.028175876,-0.0015316623,-0.027255293,1.1260911,1.1263188,1.285871e-07,2.8193792e-05,-6.1513003e-07,-2.7536538e-05,0,0,1
1601996000,1601838000,1601840000,47.397750099999996,8.5456064,0,1.0,1.0,-0.012653243,-0.029784596,-0.006501926,-0.028385645,1.1261402,1.1263357,5.6868425e-06,3.1504715e-05,-2.8816917e-06,-2.9309927e-05,0,0,1
1602396000,1602238000,1602240000,47.397750099999996,8.5456064,0,1.0,1.0,-0.008822837,-0.027543731,-0.007533442,-0.028011462,1.1261897,1.1263614,2.7648077e-06,2.6941872e-05,-2.8297432e-06,-2.8257458e-05,0,0,1
1602796000,1602638000,1602640000,47.3977502,8.5456064,0,1.0,1.0,-0.007127735,-0.020021815,-0.007353128,-0.024460508,1.1262406,1.1263827,1.8043961e-06,1.42357685e-05,-2.3740333e-06,-2.2025595e-05,0,0,1
1603196000,1603038000,1603040000,47.39775040000001,8.5456064,0,1.0,1.0,-0.01716309,-0.01476106,-0.011713112,-0.02014964,1.1262896,1.1264031,1.0461667e-05,7.73751e-06,-5.968538e-06,-1.5675334e-05,0,0,1
1603604000,1603442000,1603448000,47.3977505,8.5456065,0,1.0,1.0,-0.016305009,-0.022234704,-0.013765243,-0.02108146,1.126815,1.1268995,9.437336e-06,1.7548398e-05,-7.518753e-06,-1.6512411e-05,0,0,1
1603996000,1603838000,1603840000,47.397750599999995,8.5456066,0,1.0,1.0,-0.017985595,-0.03128644,-0.015630487,-0.025591698,1.1263098,1.1263697,1.1488195e-05,3.4760924e-05,-9.273104e-06,-2.4577603e-05,0,0,1
1604396000,1604238000,1604240000,47.397750699999996,8.5456065,0,1.0,1.0,-0.01760149,-0.02110218,-0.01650649,-0.023596358,1.1263633,1.1263999,1.1002221e-05,1.5813284e-05,-1.0041601e-05,-2.068235e-05,0,0,1
1604796000,1604638000,1604640000,47.3977508,8.5456065,0,1.0,1.0,-0.02966631,-0.020390801,-0.0223553,-0.022171665,1.1264156,1.126432,3.125276e-05,1.4764665e-05,-1.9468784e-05,-1.8052267e-05,0,0,1
1605196000,1605038000,1605040000,47.3977509,8.5456065,0,1.0,1.0,-0.040127844,-0.025690341,-0.030254208,-0.023735521,1.1264625,1.1264652,5.7178782e-05,2.3435916e-05,-3.6228783e-05,-2.0445e-05,0,0,1
1605596000,1605434000,1605440000,47.39775100000001,8.5456065,0,1.0,1.0,-0.043592177,-0.03032718,-0.036149114,-0.026648799,1.1265051,1.126499,6.7475165e-05,3.2658274e-05,-5.0038565e-05,-2.5842832e-05,0,0,1
1605996000,1605838000,1605840000,47.3977511,8.5456064,0,1.0,1.0,-0.047714286,-0.03970999,-0.04131762,-0.03248588,1.1265403,1.1265298,8.083698e-05,5.599082e-05,-6.380246e-05,-3.9316044e-05,0,0,1
1606396000,1606234000,1606240000,47.3977511,8.5456063,0,1.0,1.0,-0.048270375,-0.03309373,-0.04439049,-0.03275453,1.1265678,1.1265588,8.2730185e-05,3.888639e-05,-7.216784e-05,-3.9126153e-05,0,0,1
1606796000,1606638000,1606640000,47.3977511,8.5456062,0,1.0,1.0,-0.044817097,-0.016407458,-0.04458114,-0.02544898,1.1265897,1.126586,7.131513e-05,9.558246e-06,-7.178676e-05,-2.5912177e-05,0,0,1
1607196000,1607038000,1607040000,47.3977511,8.5456062,0,1.0,1.0,-0.051755745,-0.0164584,-0.047769856,-0.021453166,1.1266049,1.126607,9.510547e-05,9.617514e-06,-8.215063e-05,-1.8670104e-05,0,0,1
1607596000,1607438000,1607440000,47.3977511,8.5456062,0,1.0,1.0,-0.05758264,-0.017291442,-0.052131094,-0.019603511,1.1266154,1.1266224,0.00011772466,1.0615587e-05,-9.796131e-05,-1.5090318e-05,0,0,1
1607996000,1607838000,1607840000,47.39775100000001,8.545606099999999,0,1.0,1.0,-0.044227824,-0.013107812,-0.04861853,-0.016716534,1.1266203,1.1266305,6.945021e-05,6.100127e-06,-8.528971e-05,-1.1094677e-05,0,0,1
1608396000,1608238000,1608240000,47.3977509,8.5456059,0,1.0,1.0,-0.028057922,0.0027315877,-0.03948048,-0.008072924,1.1266177,1.1266305,2.7950813e-05,2.6491634e-07,-5.9805752e-05,-6.0459683e-06,0,0,1
1608796000,1608638000,1608640000,47.3977508,8.5456057,0,1.0,1.0,-0.025827445,0.0123016685,-0.033412464,0.0009824513,1.1266114,1.1266286,2.3683659e-05,5.372881e-06,-4.3751486e-05,-9.709238e-07,0,0,1
1609196000,1609038000,1609040000,47.397750699999996,8.545605499999999,0,1.0,1.0,-0.02846959,0.01847393,-0.03121563,0.008756442,1.126602,1.1266202,2.8777424e-05,1.2117167e-05,-3.7096346e-05,4.846006e-06,0,0,1
1609596000,1609438000,1609440000,47.39775040000001,8.5456053,0,1.0,1.0,-0.008515988,0.013146926,-0.0211269,0.010707769,1.1265883,1.1266071,2.5749262e-06,6.1367145e-06,-2.175349e-05,5.4196544e-06,0,0,1
1609996000,1609838000,1609840000,47.3977502,8.5456051,0,1.0,1.0,-0.004437438,0.017758938,-0.013709361,0.013841622,1.126572,1.1265906,6.9914245e-07,1.1197675e-05,-1.2396003e-05,7.987664e-06,0,0,1
1610396000,1610238000,1610240000,47.397749999999995,8.545605,0,1.0,1.0,-0.0027398756,0.007912021,-0.008834034,0.011206243,1.126554,1.1265719,2.6654445e-07,2.222675e-06,-7.005132e-06,5.425446e-06,0,0,1
1610796000,1610634000,1610640000,47.3977499,8.5456048,0,1.0,1.0,-0.0054588104,0.019513346,-0.007342306,0.014877686,1.1265403,1.1265564,1.0580575e-06,1.3519809e-05,-4.3767377e-06,9.002865e-06,0,0,1
1611196000,1611038000,1611040000,47.3977498,8.5456048,0,1.0,1.0,-0.007842834,0.014035628,-0.0075659933,0.014501369,1.126525,1.126545,2.184063e-06,6.994798e-06,-3.3968256e-06,8.105455e-06,0,0,1
1611604000,1611442000,1611448000,47.3977497,8.5456048,0,1.0,1.0,0.007143902,0.017060233,-0.0009921025,0.015644932,1.1269941,1.1270216,1.811379e-06,1.0329937e-05,-1.0692652e-06,9.099582e-06,0,0,1
1612004000,1611842000,1611848000,47.3977498,8.545604899999999,0,1.0,1.0,-0.0005830707,0.010467652,-0.0008103106,0.013343919,1.1269041,1.1269474,1.20674475e-08,3.889152e-06,-5.9939947e-07,6.783835e-06,0,0,1
1612404000,1612242000,1612248000,47.3977499,8.5456048,0,1.0,1.0,-0.0069413846,0.022849202,-0.0035352325,0.01756849,1.1268234,1.1268802,1.7103947e-06,1.8532088e-05,-1.0931751e-06,1.2005281e-05,0,0,1
1612796000,1612638000,1612640000,47.397749999999995,8.5456048,0,1.0,1.0,-0.010991002,0.023112228,-0.0068304166,0.020018624,1.1262766,1.1263471,4.2903184e-06,1.8970177e-05,-2.5061981e-06,1.5083516e-05,0,0,1
1613196000,1613038000,1613040000,47.3977499,8.545605,0,1.0,1.0,-0.0010291741,0.039657723,-0.0042520864,0.028747113,1.1263694,1.1263194,3.7614633e-08,5.585396e-05,-1.4090499e-06,3.3203716e-05,0,0,1
1613604000,1613442000,1613448000,47.3977491,8.5456074,0,1.0,1.0,-0.0075627067,0.07192379,-0.0057316115,0.048042886,1.1280142,1.1268324,2.0281493e-06,0.00018363092,-1.685727e-06,0.00010043003,0,0,1
1613996000,1613838000,1613840000,47.3977473,8.545615,0,1.0,1.0,-0.00048785665,0.05992757,-0.0034140593,0.053295493,1.129831,1.1264127,8.426185e-09,0.000127531,-9.4442004e-07,0.000112407695,0,0,1
1614404000,1614242000,1614248000,47.3977448,8.5456285,0,1.0,1.0,-0.023667233,0.082918994,-0.012465256,0.06653431,1.1322098,1.1269587,1.9789191e-05,0.00024403946,-9.366198e-06,0.00017123428,0,0,1
1614804000,1614642000,1614648000,47.3977418,8.545647899999999,0,1.0,1.0,-0.01050762,0.049330294,-0.011595195,0.05888808,1.1327178,1.1268829,3.8989438e-06,8.6379085e-05,-6.9363073e-06,0.00013352085,0,0,1
1615204000,1615042000,1615048000,47.397738399999994,8.5456711,0,1.0,1.0,-0.02482852,0.031218953,-0.017476674,0.04659069,1.1324419,1.126828,2.1774376e-05,3.459705e-05,-1.3531006e-05,8.955471e-05,0,0,1
1615596000,1615438000,1615440000,47.3977344,8.5456967,0,1.0,1.0,0.0092340475,-0.072020605,-0.005671489,-0.005831264,1.1310543,1.1263212,3.0155097e-06,0.00018420919,-6.218037e-06,-3.143915e-05,0,0,1
1616004000,1615842000,1615848000,47.3977301,8.5457214,0,1.0,1.0,0.011420191,-0.033822156,0.001966828,-0.018340468,1.1308516,1.1268362,4.6131877e-06,4.0607083e-05,-1.3775339e-06,-3.5536323e-05,0,0,1
1616404000,1616242000,1616248000,47.397725699999995,8.5457459,0,1.0,1.0,0.014702399,-0.052789364,0.0076270825,-0.03365109,1.1300836,1.1267974,7.651135e-06,9.8925215e-05,2.6352081e-06,-6.3709165e-05,0,0,1
1616804000,1616646000,1616648000,47.3977212,8.5457698,0,1.0,1.0,0.020681728,-0.055782277,0.013461238,-0.043541577,1.1293206,1.1267556,1.5150131e-05,0.0001104645,8.22816e-06,-8.4604246e-05,0,0,1
1617196000,1617038000,1617040000,47.397716599999995,8.5457939,0,1.0,1.0,0.034764383,-0.101138346,0.022823159,-0.06885316,1.1281047,1.1262312,4.285284e-05,0.00036329895,2.3444389e-05,-0.00020707995,0,0,1
1617604000,1617442000,1617448000,47.397712,8.5458178,0,1.0,1.0,0.022793824,-0.05860321,0.02281005,-0.06427243,1.1279902,1.1267394,1.8424214e-05,0.00012192123,2.120086e-05,-0.0001690223,0,0,1
1618004000,1617842000,1617848000,47.3977073,8.5458423,0,1.0,1.0,0.03603182,-0.08985336,0.028686393,-0.07564174,1.1273961,1.1266844,4.606339e-05,0.0002866331,3.2250875e-05,-0.00022129377,0,0,1
1618404000,1618242000,1618248000,47.397702699999996,8.5458664,0,1.0,1.0,0.03426688,-0.07260093,0.03116661,-0.07429027,1.1269262,1.1266379,4.1678653e-05,0.00018713714,3.6441e-05,-0.00020611304,0,0,1
1618804000,1618642000,1618648000,47.3976981,8.545891300000001,0,1.0,1.0,0.03759951,-0.0957325,0.034025677,-0.08382015,1.1265954,1.1266053,5.0194532e-05,0.00032539212,4.2553682e-05,-0.00025912595,0,0,1
1619204000,1619042000,1619048000,47.3976936,8.545915899999999,0,1.0,1.0,0.034493268,-0.08305387,0.034233496,-0.08347958,1.1263855,1.1265798,4.2251453e-05,0.00024491636,4.2419357e-05,-0.00025281057,0,0,1
1619604000,1619442000,1619448000,47.397689,8.5459411,0,1.0,1.0,0.041200608,-0.102151796,0.03732999,-0.091778345,1.1262981,1.1265662,6.0285645e-05,0.00037050605,5.035993e-05,-0.00030511967,0,0,1
1620004000,1619842000,1619848000,47.3976846,8.5459658,0,1.0,1.0,0.03037575,-0.08150954,0.034239218,-0.08721443,1.1263204,1.126564,3.2768163e-05,0.00023589621,4.2541367e-05,-0.0002743537,0,0,1
1620404000,1620242000,1620248000,47.397680099999995,8.545990999999999,0,1.0,1.0,0.02464498,-0.09758418,0.029975113,-0.09182321,1.1264156,1.1265651,2.1568418e-05,0.00033811355,3.3220054e-05,-0.00030269142,0,0,1
1620804000,1620642000,1620648000,47.3976756,8.5460158,0,1.0,1.0,0.019009659,-0.0888036,0.025101578,-0.09048116,1.126558,1.1265676,1.283084e-05,0.00028000376,2.415818e-05,-0.00029260802,0,0,1
1621204000,1621042000,1621048000,47.397670999999995,8.5460411,0,1.0,1.0,0.030178526,-0.117147826,0.027358,-0.10233302,1.1267365,1.1265756,3.2332082e-05,0.00048726823,2.7791026e-05,-0.00037912367,0,0,1
