timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
1593052000,0,47.3977503,8.545605799999999,488.111,488.111,1756466044487935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.01,2.036101,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
1593852000,0,47.3977503,8.545605799999999,488.106,488.106,1756466045291935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.3097415,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
1595048000,0,47.3977503,8.545605799999999,488.099,488.099,1756466046487935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,4.920432,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
1595852000,0,47.3977503,8.5456057,488.093,488.093,1756466047291935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,0.42376593,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
1597052000,0,47.3977503,8.5456057,488.093,488.093,1756466048487935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,0.0,0.02617994,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
1597848000,0,47.3977508,8.5456069,488.322,488.322,1756466049291935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.25,0.13,0.22,-0.61,1.0375981,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
1599052000,0,47.3977514,8.5456088,489.218,489.218,1756466050487935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,-0.03,0.0,-0.82,3.1555552,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
1599852000,0,47.3977509,8.545608099999999,489.844,489.844,1756466051291935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.12,-0.07,-0.089999996,-0.78999996,4.068886,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
1601052000,0,47.3977502,8.5456067,490.588,490.588,1756466052487935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.07,-0.04,-0.06,-0.29,4.0294414,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
1601852000,0,47.397750099999996,8.5456064,490.76,490.76,1756466053291935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.0,-0.21,0.5874778,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
1603052000,0,47.3977504,8.5456064,490.956,490.956,1756466054487935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.04,0.04,0.01,-0.11,0.34592426,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
1603852000,0,47.397750599999995,8.5456066,491.016,491.016,1756466055291935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,0.04,0.01,-0.06,0.2577851,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
1605052000,0,47.3977509,8.5456065,491.07800000000003,491.07800000000003,1756466056487935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.02,-0.01,-0.02,5.8817596,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
1605852000,0,47.3977511,8.5456064,491.112,491.112,1756466057295935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.01,0.0,4.7342057,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
1607052000,0,47.3977511,8.5456062,491.117,491.117,1756466058487935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.01,-0.02,0.0,0.0,3.0272734,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
1607852000,0,47.397751,8.545606099999999,491.128,491.128,1756466059291935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.02,0.01,0.0,-0.03,5.596398,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
1609052000,0,47.397750699999996,8.545605499999999,491.137,491.137,1756466060487935,0,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.06,-0.04,-0.049999997,0.0,4.050211,0,nan,nan,0.0,0.0,0,3,0,0,1,10,0,0,0
