timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
1606208000,0.00878845,0.0095873615,0.0007990005,4000,0,0.01316811,0.19153629,-9.683351,4000,0,0,0,1
1606216000,0.0029294328,0.016245292,-0.00026629335,4000,0,0.08259997,0.041898705,-9.743204,4000,0,0,0,1
1606220000,0.0045273434,0.017843185,-0.0061252783,4000,0,0.083797075,0.0395045,-9.714474,4000,0,0,0,1
1606224000,0.005060002,0.008255796,-0.0034621274,4000,0,0.023942018,0.053869713,-9.685743,4000,0,0,0,1
1606228000,0.0026631558,0.004527379,-0.003994742,4000,0,-0.04908113,0.08020593,-9.743204,4000,0,0,0,1
1606232000,0.005326331,0.011451592,-0.0047936877,4000,0,-0.06105215,0.043095805,-9.834186,4000,0,0,0,1
1606236000,0.009587381,0.015180015,-0.0061252797,4000,0,-0.008379707,0.017956689,-9.88207,4000,0,0,0,1
1606240000,-0.0010652567,0.015712671,-0.004793634,4000,0,0.04908113,0.04189871,-9.844959,4000,0,0,0,1
1606244000,-0.018642126,0.0069242488,-0.0015978017,4000,0,0.03232173,0.06823493,-9.773131,4000,0,0,0,1
1606252000,-0.011185285,-0.0037283998,0.0010652803,4000,0,0.03351883,0.008379878,-9.822214,4000,0,0,0,1
1606256000,-0.0114516085,-0.0031957475,0.013582119,4000,0,0.102950685,-0.021547647,-9.822214,4000,0,0,0,1
1606260000,-0.008255837,0.0047937017,0.013049463,4000,0,0.10654198,-0.023941847,-9.828198,4000,0,0,0,1
1606264000,-0.009321091,0.0074568195,0.0031957882,4000,0,-0.002394203,0.033519,-9.745598,4000,0,0,0,1
1606268000,-0.01198424,0.0058589326,-0.003195782,4000,0,-0.10893619,0.110133454,-9.65103,4000,0,0,0,1
1606272000,-0.011185263,0.009853721,0.0026631437,4000,0,-0.08020575,0.120907374,-9.722853,4000,0,0,0,1
1606276000,-0.0063915835,0.01171792,0.004261036,4000,0,-0.02633622,0.06703783,-9.827002,4000,0,0,0,1
1606280000,-0.0010652852,0.007989478,-0.002396858,4000,0,-0.025139121,0.051475517,-9.797075,4000,0,0,0,1
1606284000,-0.0010652832,0.00878843,-0.00958738,4000,0,-0.039504327,0.051475517,-9.793484,4000,0,0,0,1
1606288000,0.0045273816,0.011984208,-0.010918978,4000,0,-0.023942016,0.038307402,-9.840169,4000,0,0,0,1
1606296000,0.0023969046,0.0045273257,0.027963199,4000,0,-0.0059855045,0.12808998,-9.8677025,4000,0,0,0,1
1606304000,0.014913676,0.004793789,0.011185272,4000,0,-0.008379708,-0.070628785,-9.742006,4000,0,0,0,1
1606308000,0.0039946716,0.015979016,-0.0066578295,4000,0,-0.0023942022,-0.12210413,-9.694122,4000,0,0,0,1
1606312000,-0.0021305173,0.027696893,-0.009321014,4000,0,0.05746084,-0.16041134,-9.671379,4000,0,0,0,1
