timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
1592248000,1592248000,7.861061e-06,0.009851022,0.0041101966,-0.5065915,0.45860332,-0.04778879
1592252000,1592252000,0.0019286806,0.0014132857,0.0005823539,-0.1764971,-0.40043378,-0.3268286
1592260000,1592260000,-0.0062950533,-0.0015410719,-0.010382504,-0.7348221,-0.30043384,-0.89434767
1592268000,1592268000,-0.0022914116,-0.00221403,-0.00010819151,0.03978437,-0.20504041,0.47545016
1592280000,1592280000,0.0010102483,0.0034524302,0.006723719,0.14615926,0.49286658,-0.26704144
1592288000,1592288000,0.009196253,-0.002939449,-0.015890844,0.63484097,-0.27264693,-1.440735
1592300000,1592300000,0.00089978456,0.0028750016,0.003801506,-0.341301,0.36003464,0.5011177
1592308000,1592308000,-0.0061764196,0.008280776,-0.00542387,-0.5863128,0.46771955,-0.45528463
1592320000,1592320000,0.0017236981,0.0075900517,0.0074039754,0.14923877,0.17975785,0.88760364
1592328000,1592328000,-0.00062055426,0.014259842,0.009410614,-0.12528028,0.5459123,0.41561955
1592340000,1592340000,0.003146647,0.0053500994,0.007557233,0.2725581,-0.20921591,0.110528685
1592348000,1592348000,0.0019877,0.006419128,0.0022107374,-0.024367988,-0.07133929,-0.35639098
1592360000,1592360000,0.007307431,0.00768771,-0.008084574,0.2572435,0.08735587,-0.5655135
1592368000,1592368000,-0.007905021,0.0013440496,-0.0051809773,-0.8891685,-0.41078436,-0.008182265
1592380000,1592380000,0.013971278,0.005566886,0.010559869,1.4255531,0.38789803,1.0015324
1592388000,1592388000,0.013355832,0.0025477025,0.012396706,0.42099178,-0.08040772,0.4345079
1592396000,1592396000,-0.0053680227,0.0022248398,0.0013147807,-1.0782181,-0.11447001,-0.53200126
1592408000,1592408000,-0.01749131,-0.0036959688,-0.008337502,-0.88981056,-0.22736327,-0.4747736
1592420000,1592420000,-0.005845196,0.0073571275,0.011852466,0.3161747,0.3825789,1.0345932
1592424000,1592424000,-0.0039278916,0.00604113,0.014010586,0.37075067,0.14454807,0.86898905
1592440000,1592440000,0.007342107,0.00012055964,0.011455733,0.12452775,0.028709834,-0.3425498
1592444000,1592444000,-0.00044800056,0.0052476036,0.0039965236,-0.5685977,0.4478694,-0.8517603
1592460000,1592460000,-0.013883785,-0.010931238,0.01049844,-0.78378904,-1.2513065,0.26577026
1592468000,1592468000,-0.0009240923,-0.011052819,-0.0027065373,0.6029834,-0.45283914,-0.80465865
