timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
1593108000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08051445,0.0109234415,1.2415735e-10,0.016184803,0.024995636,-9.796403,-0.0032170988,-6.391604e-05,0.001022654,0.00390854,0.005178605,0.0036363944,0.000113797534,5.9442107e-05,8.066265e-05,11.832729,11.832729
1594108000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07942352,0.010481108,9.782391e-11,0.049320552,0.016855352,-9.799563,-0.0029614351,0.0019387814,0.003259709,0.011686526,0.0051463135,0.0030760579,5.4353524e-05,7.442037e-05,4.7455902e-05,11.832729,11.832729
1595108000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.077772506,0.010632867,1.2600809e-10,-0.005171476,-0.019057674,-9.79985,-0.0020240026,0.0004261056,-0.001619202,0.008033528,0.005186439,0.004243601,6.2318795e-05,9.768637e-05,6.7271205e-05,11.832729,11.832729
1596108000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08205777,0.010765396,1.08615e-10,0.014844052,-0.025474135,-9.829251,-0.00014913692,-0.004538026,0.0013209276,0.0047190352,0.004344474,0.006089071,0.00010249787,5.8609927e-05,8.34807e-05,11.832729,11.832729
1597108000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07609589,0.010648724,1.7451828e-09,0.0022984333,0.02231414,-10.2889385,-0.078403465,-0.14792262,-0.007073359,0.002807575,0.0048058396,0.0072493944,0.0010993972,0.0010301636,5.8217483e-05,11.832695,11.832695
1598108000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07978021,0.010583513,5.230733e-10,-0.052289363,0.0677082,-10.102573,0.02356365,0.026610307,-0.0027696867,0.0034296145,0.004457513,0.007249318,0.00015142995,0.00028874408,0.00012026392,11.829951,11.829951
1599108000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07879574,0.010695493,1.3455166e-10,0.034955345,-0.045872733,-9.760681,-0.0043675844,-0.002727077,0.0010013486,0.005059146,0.002862604,0.0029955579,0.00018806754,5.4879314e-05,0.00015176187,11.8248825,11.8248825
1600108000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.083298534,0.01000489,1.4402902e-10,0.0081402855,-0.066079795,-9.622967,-0.0035153725,-0.010396981,-0.0010439595,0.0048427554,0.0034818351,0.0023738537,6.2744344e-05,6.5678716e-05,5.883121e-05,11.819913,11.819913
1601108000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.08746509,0.011288879,2.4436603e-10,-0.020877438,-0.02164342,-9.334705,-0.008074705,0.0011078751,0.0012783173,0.009455515,0.0047617787,0.037355006,0.0001595484,0.00015662255,0.00011409352,11.816384,11.816384
1602108000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.07878769,0.011017229,2.0669451e-10,0.0009576818,-0.024420688,-9.705902,0.004814995,0.0035579829,0.00042610604,0.0031082863,0.00473862,0.0037875082,8.746098e-05,0.00024496584,9.737903e-05,11.815064,11.815064
