timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
1592248000,1592248000,-0.00022635632,-0.003711933,-6.0119917e-05
1592252000,1592252000,-0.0015097384,0.00010067981,-6.345585e-05
1592268000,1592268000,-0.0015051801,5.2144867e-05,0.00018374537
1592288000,1592288000,-0.005005607,0.00037237085,2.8585157e-05
1592308000,1592308000,0.0009056206,-0.0035252338,5.8203455e-05
1592328000,1592328000,-0.001293314,-0.004745703,-0.00014605356
1592348000,1592348000,-0.00199583,-0.0018235759,-0.0003624507
1592368000,1592368000,0.0020480796,-0.00013456994,1.0312127e-05
1592388000,1592388000,-0.00509503,-0.0013243555,-0.00036998937
1592408000,1592408000,0.0034610813,4.2168947e-05,-0.00010722444
1592424000,1592424000,-0.0022323509,-0.0025619117,-0.00036326866
1592444000,1592444000,1.1664932e-05,-0.0033593352,-0.0009028402
1592468000,1592468000,-0.003329914,0.0017674881,-0.0009014491
1592488000,1592488000,-0.00036616868,-0.00058852514,-0.00049924356
1592508000,1592508000,-0.0012195013,-0.0003278074,-0.00020597337
1592524000,1592524000,-0.0053991824,0.0040371707,-0.00039903037
1592548000,1592548000,-0.0014842134,-0.00058841717,-0.0006315984
1592568000,1592568000,-0.0059355004,-0.0010397404,-0.00062278745
1592588000,1592588000,-0.0009835445,-0.0008845605,-0.00041773333
1592608000,1592608000,-0.005821283,-0.0028473285,-0.00024055995
1592628000,1592628000,-0.0009808355,-0.0013560575,-0.00014986767
1592648000,1592648000,-9.362382e-05,-0.003611553,0.00028043616
1592668000,1592668000,0.0018293591,0.0015099444,0.00014888137
1592688000,1592688000,-0.0014307841,-0.0027949857,8.013474e-06
1592708000,1592708000,-0.00080864463,-0.0024839765,3.0059131e-05
1592728000,1592728000,-2.8256036e-05,0.0034054162,0.00023785286
1592748000,1592748000,-0.003956301,-0.00097123877,0.00035075488
1592768000,1592768000,0.00062999787,-0.0022046412,0.00080670946
1592788000,1592788000,-0.0030222074,-0.0034170216,0.0007677399
1592808000,1592808000,-0.0028426233,0.0023902452,0.0006645935
1592828000,1592828000,-0.0033734762,-0.0057135867,0.00018605997
1592848000,1592848000,0.0025561815,-0.0011218423,6.0549348e-05
1592868000,1592868000,-0.002765051,0.00050530175,6.907509e-05
1592888000,1592888000,-0.0002246449,-0.0058064912,0.00013620859
1592908000,1592908000,-0.0031349505,-0.0005684758,0.0003181558
1592928000,1592928000,0.0031626662,-9.996846e-06,0.00045772592
1592944000,1592944000,-0.0032722284,-0.0063494574,0.00032612678
1592968000,1592968000,-0.0036809822,-0.001449342,-0.00040528175
1592988000,1592988000,-0.0012544018,-0.005236608,-0.00011119892
1593008000,1593008000,-0.00065996795,-0.0058460524,-0.00022628676
1593028000,1593028000,-0.0006256278,0.0021006921,-8.700618e-05
1593048000,1593048000,-0.0007319944,-0.0022690143,-0.00012904432
1593068000,1593068000,0.0016735863,-0.00038483785,-8.717125e-05
1593088000,1593088000,-3.3632386e-06,-0.00036288844,-0.00014078428
1593108000,1593108000,-0.0038117606,-0.006208801,-0.0002611754
1593128000,1593128000,0.001922772,-0.0012499344,-0.00042163493
1593148000,1593148000,-0.001024402,-0.003963234,-0.00016450467
1593168000,1593168000,0.0009841691,-0.00014175905,-1.6234742e-05
1593188000,1593188000,0.0025256292,-0.002837927,9.63645e-05
1593208000,1593208000,0.0006592719,-0.0009812486,6.768661e-05
1593224000,1593224000,0.0023624706,-0.00042181497,0.00021990898
1593248000,1593248000,-0.0053042434,-0.005091889,0.00019594759
1593268000,1593268000,-0.006105705,0.0027220342,-0.00018606105
1593288000,1593288000,-0.011153075,-0.006058896,-0.00010774487
1593304000,1593304000,-0.005706992,-0.0044133184,-9.37315e-05
1593328000,1593328000,-0.0074137617,-0.006294426,-0.00028130633
1593348000,1593348000,-0.0024968325,-0.0055986624,-0.00040888312
1593368000,1593368000,-0.010846379,-0.0011201764,-0.0002811285
1593388000,1593388000,-0.006658769,-0.0066510276,-0.00044229277
1593404000,1593404000,-0.008083425,-0.0016477638,-0.00065635756
1593428000,1593428000,-0.006616061,-0.0015444052,-0.0005267638
1593448000,1593448000,-0.007862812,-0.0023016403,-0.000729119
1593468000,1593468000,-0.0054553216,-0.0026047183,-0.0006791273
1593488000,1593488000,-0.00420067,-0.0057131187,-0.0003989903
1593508000,1593508000,-0.0074878526,-0.0056449994,-9.585015e-05
1593528000,1593528000,-0.009165181,0.0025341334,8.729095e-05
1593548000,1593548000,-0.006721534,-0.0030116239,-0.0002802824
1593568000,1593568000,-0.0031625594,-0.004922277,-0.0004154006
1593588000,1593588000,-0.0016696237,-0.005585769,-0.00022136627
1593604000,1593604000,-0.009245748,-0.0037258922,-0.00012373005
1593624000,1593624000,-0.00973231,-0.008574609,2.4948778e-05
1593648000,1593648000,-0.0072427597,-0.005176229,-0.00063986855
1593668000,1593668000,-0.009778724,-0.0016084624,-0.0005711723
1593688000,1593688000,-0.008309032,-0.0009401997,-0.00090940454
1593708000,1593708000,-0.006092493,-0.0022220532,-0.0012598177
1593728000,1593728000,-0.006140581,-0.007775248,-0.0014989449
1593748000,1593748000,-0.008482485,-0.0049780454,-0.0015215328
1593768000,1593768000,-0.005817358,-0.0013474768,-0.0015238058
1593788000,1593788000,-0.0033585934,-0.003042271,-0.00094678055
1593808000,1593808000,-0.010724609,-0.007770581,-0.0011221729
1593828000,1593828000,-0.00897841,-0.00406669,-0.00056014693
1593848000,1593848000,-0.0024643934,-0.008068701,-0.00028128707
1593868000,1593868000,-0.008278322,-0.0027276692,-0.00010161318
1593888000,1593888000,-0.008357397,-0.0058447313,-0.00023203844
1593908000,1593908000,-0.0066913334,-0.0024290304,-0.0005739382
1593924000,1593924000,-0.008638886,-0.005434403,-0.0009122676
