timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1593124000,1593124000,1310988,-0.012250541,0.0010652645,0.007989483,11.832727,0,0,0,0,1
1594124000,1594124000,1310988,0.0058589545,0.010652645,-0.020772656,11.832727,0,0,0,0,1
1595124000,1595124000,1310988,-0.0005326322,-0.0053263223,0.0053263223,11.832727,0,0,0,0,1
1596124000,1596124000,1310988,-0.008522116,-0.002130529,0.0031957934,11.832727,0,0,0,0,1
1597124000,1597124000,1310988,-0.13901702,-0.22264028,-0.011717909,11.832666,0,0,0,0,1
1598124000,1598124000,1310988,0.03888215,0.03568636,0.0005326322,11.829676,0,0,0,0,1
1599124000,1599124000,1310988,-0.0037284256,-0.0005326322,0.0,11.824549,0,0,0,0,1
1600124000,1600124000,1310988,-0.0031957934,-0.02609898,-0.0127831735,11.819574,0,0,0,0,1
1601124000,1601124000,1310988,-0.007989483,-0.017576864,0.01917476,11.816309,0,0,0,0,1
1602124000,1602124000,1310988,0.013315806,0.020240024,0.0026631611,11.814997,0,0,0,0,1
1603124000,1603124000,1310988,-0.004261058,0.0037284256,-0.002130529,11.814112,0,0,0,0,1
1604124000,1604124000,1310988,-0.015446335,0.0,0.0,11.813623,0,0,0,0,1
1605124000,1605124000,1310988,-0.014913702,-0.0063915867,0.009054748,11.813349,0,0,0,0,1
1606124000,1606124000,1310988,0.007456851,-0.0005326322,-0.009054748,11.813166,0,0,0,0,1
1607124000,1607124000,1310988,-0.012250541,-0.0053263223,0.01438107,11.813105,0,0,0,0,1
1608124000,1608124000,1310988,0.002130529,0.0053263223,-0.006924219,11.812983,0,0,0,0,1
1609124000,1609124000,1310988,-0.011185277,0.013848438,-0.015446335,11.812952,0,0,0,0,1
1610124000,1610124000,1310988,-0.013848438,-0.020772656,0.010652645,11.813013,0,0,0,0,1
1611124000,1611124000,1310988,0.019707393,0.010120012,0.00958738,11.813105,0,0,0,0,1
1612124000,1612124000,1310988,0.006924219,-0.0053263223,0.015978966,11.813196,0,0,0,0,1
1613124000,1613124000,1310988,0.012250541,-0.46232477,0.25406557,11.813166,0,0,0,0,1
1614124000,1614124000,1310988,-0.039947417,-0.0037284256,-0.0644485,11.812983,0,0,0,0,1
1615124000,1615124000,1310988,0.08362326,0.2860235,0.007989483,11.813288,0,0,0,0,1
1616124000,1616124000,1310988,-0.0053263223,-0.013848438,0.004261058,11.813562,0,0,0,0,1
1617124000,1617124000,1310988,-0.032490566,-0.016511599,0.013848438,11.813623,0,0,0,0,1
1618124000,1618124000,1310988,-0.010120012,-0.01917476,-0.015446335,11.813654,0,0,0,0,1
1619124000,1619124000,1310988,0.0037284256,0.0,0.0005326322,11.813654,0,0,0,0,1
1620124000,1620124000,1310988,-0.011717909,-0.018109497,0.007989483,11.813593,0,0,0,0,1
1621124000,1621124000,1310988,0.0010652645,0.0058589545,-0.00958738,11.813562,0,0,0,0,1
1622124000,1622124000,1310988,0.0010652645,-0.0015978967,0.0005326322,11.813501,0,0,0,0,1
1623124000,1623124000,1310988,-0.009054748,-0.0005326322,0.0058589545,11.81344,0,0,0,0,1
1624124000,1624124000,1310988,-0.02130529,-0.033023197,-0.002130529,11.81341,0,0,0,0,1
1625124000,1625124000,1310988,0.0037284256,-0.006924219,-0.018642128,11.81341,0,0,0,0,1
1626124000,1626124000,1310988,0.006924219,0.011717909,-0.0005326322,11.81341,0,0,0,0,1
1627124000,1627124000,1310988,-0.006924219,-0.0010652645,0.006924219,11.813349,0,0,0,0,1
1628124000,1628124000,1310988,0.0031957934,-0.0010652645,0.018109497,11.813196,0,0,0,0,1
1629124000,1629124000,1310988,-0.018642128,0.004261058,0.011717909,11.813013,0,0,0,0,1
1630124000,1630124000,1310988,-0.027696876,0.041545313,-0.010120012,11.812952,0,0,0,0,1
1631124000,1631124000,1310988,-0.01917476,0.022370555,-0.033023197,11.812952,0,0,0,0,1
1632124000,1632124000,1310988,0.019707393,-0.034088463,0.022370555,11.812983,0,0,0,0,1
1633124000,1633124000,1310988,0.0015978967,-0.029827405,0.011717909,11.813013,0,0,0,0,1
1634124000,1634124000,1310988,-0.013315806,-0.010652645,0.007456851,11.813013,0,0,0,0,1
1635124000,1635124000,1310988,-0.021837922,0.009054748,-0.013315806,11.813044,0,0,0,0,1
1636124000,1636124000,1310988,-0.0031957934,-0.011185277,-0.006924219,11.812983,0,0,0,0,1
1637124000,1637124000,1310988,-0.006924219,-0.0058589545,0.012250541,11.812922,0,0,0,0,1
1638124000,1638124000,1310988,0.006924219,0.002130529,-0.007989483,11.8128605,0,0,0,0,1
1639124000,1639124000,1310988,-0.013848438,-0.05486112,-0.012250541,11.813105,0,0,0,0,1
1640124000,1640124000,1310988,-0.013848438,0.0037284256,-0.0005326322,11.817469,0,0,0,0,1
1641124000,1641124000,1310988,0.008522116,-0.007456851,0.018642128,11.822046,0,0,0,0,1
1642124000,1642124000,1310988,0.0063915867,-0.015446335,0.0,11.826715,0,0,0,0,1
1643124000,1643124000,1310988,-0.011717909,-0.007989483,0.0127831735,11.831354,0,0,0,0,1
1644124000,1644124000,1310988,0.0005326322,0.014913702,0.00479369,11.832727,0,0,0,0,1
1645124000,1645124000,1310988,0.008522116,0.009054748,0.0026631611,11.832727,0,0,0,0,1
1646124000,1646124000,1310988,-0.025033714,0.0127831735,-0.00479369,11.832727,0,0,0,0,1
1647124000,1647124000,1310988,-0.010120012,-0.010120012,-0.0063915867,11.832727,0,0,0,0,1
