timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
1592244000,1592229000,197388,-0.00023688578,-0.21775486,0.42691666,0
1592344000,1592301500,197388,0.0017064027,-0.21670511,0.42935586,0
1592392000,1592374000,197388,0.00017605792,-0.21920602,0.429544,0
1592488000,1592445000,197388,0.004894479,-0.21653584,0.43094364,0
1592524000,1592512000,197388,0.001934866,-0.21381544,0.42975497,0
1592628000,1592582666,197388,0.0014273418,-0.21621218,0.43062535,0
1592656000,1592650000,197388,-0.0033441402,-0.22105354,0.42941326,0
1592776000,1592721600,197388,0.000816908,-0.21430187,0.43023983,0
1592800000,1592794000,197388,-0.0022434765,-0.21606305,0.42820787,0
1592920000,1592864400,197388,0.0005353857,-0.21496356,0.4288148,0
1592932000,1592932000,197388,0.00056993304,-0.21700369,0.42861038,0
1593064000,1593002181,197388,0.0027143124,-0.21671961,0.42962664,0
1593076000,1593076000,197388,0.0009929026,-0.2187116,0.42496645,0
1593208000,1593146909,197388,0.00063470955,-0.21767065,0.4297545,0
1593216000,1593216000,197388,-0.002491745,-0.21747068,0.43018377,0
1593340000,1593284400,197388,0.00075583166,-0.21556762,0.42864257,0
1593352000,1593352000,197388,-0.001780602,-0.21444346,0.42873392,0
1593484000,1593423272,197388,0.0020677987,-0.21592037,0.42890066,0
1593496000,1593496000,197388,-0.0011483689,-0.2144429,0.43008527,0
1593624000,1593566181,197388,0.0025750361,-0.21638893,0.42835563,0
1593636000,1593636000,197388,0.001964533,-0.21601284,0.43333116,0
1593760000,1593705200,197388,0.0015667491,-0.21678896,0.42940304,0
1593772000,1593772000,197388,-0.0027647999,-0.22038117,0.4238143,0
1593904000,1593842181,197388,0.002568907,-0.21817291,0.42939323,0
1593912000,1593912000,197388,0.0007842906,-0.21636482,0.42810017,0
1594036000,1593981600,197388,0.0037023835,-0.21718954,0.42866716,0
1594060000,1594054000,197388,-0.004085026,-0.22279036,0.4310937,0
1594180000,1594124800,197388,0.00071885454,-0.21563116,0.42931738,0
1594192000,1594192000,197388,0.0029031564,-0.21267447,0.43149573,0
1594324000,1594263272,197388,0.0025160608,-0.21560821,0.42992347,0
1594336000,1594336000,197388,0.0014369662,-0.2138207,0.43236446,0
1594468000,1594405818,197388,0.0017565135,-0.21669614,0.4281373,0
1594480000,1594480000,197388,0.0041834163,-0.22069167,0.42574313,0
1594612000,1594550545,197388,0.0010981797,-0.21503636,0.4279285,0
