timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
1593648000,1593648000,0.06360649,0.06360073,0.05741,0.07205635,nan,nan,nan,nan,nan,nan,nan,nan,0
1593748000,1593748000,0.08455082,0.08282958,0.07847553,0.094276816,nan,nan,nan,nan,nan,nan,nan,nan,0
1593848000,1593848000,0.10158212,0.11048533,0.09957102,0.113489546,nan,nan,nan,nan,nan,nan,nan,nan,0
1593948000,1593948000,0.12974085,0.1307135,0.12740101,0.13764077,nan,nan,nan,nan,nan,nan,nan,nan,0
1594048000,1594048000,0.15685731,0.152687,0.15162726,0.16113794,nan,nan,nan,nan,nan,nan,nan,nan,0
1594148000,1594148000,0.1844151,0.1834191,0.17957996,0.19009796,nan,nan,nan,nan,nan,nan,nan,nan,0
1594244000,1594244000,0.21056472,0.21315451,0.20437959,0.22066668,nan,nan,nan,nan,nan,nan,nan,nan,0
1594348000,1594348000,0.2462795,0.2409414,0.23833638,0.25023752,nan,nan,nan,nan,nan,nan,nan,nan,0
1594444000,1594444000,0.27670172,0.27431196,0.2687179,0.28362596,nan,nan,nan,nan,nan,nan,nan,nan,0
1594548000,1594548000,0.31148848,0.31263494,0.30240613,0.32378933,nan,nan,nan,nan,nan,nan,nan,nan,0
1594648000,1594648000,0.32075104,0.32172614,0.30804265,0.33657548,nan,nan,nan,nan,nan,nan,nan,nan,0
1594748000,1594748000,0.3333586,0.3321507,0.32160985,0.34254187,nan,nan,nan,nan,nan,nan,nan,nan,0
1594848000,1594848000,0.3408877,0.34404874,0.32711577,0.35848472,nan,nan,nan,nan,nan,nan,nan,nan,0
1594948000,1594948000,0.35432014,0.3536152,0.3413234,0.36784038,nan,nan,nan,nan,nan,nan,nan,nan,0
1595048000,1595048000,0.3646441,0.36456504,0.35172984,0.37833983,nan,nan,nan,nan,nan,nan,nan,nan,0
1595148000,1595148000,0.37655562,0.37949088,0.35721558,0.3984861,nan,nan,nan,nan,nan,nan,nan,nan,0
1595244000,1595244000,0.38766325,0.39077634,0.36925653,0.4089313,nan,nan,nan,nan,nan,nan,nan,nan,0
1595348000,1595348000,0.39857495,0.40746215,0.38340324,0.4226164,nan,nan,nan,nan,nan,nan,nan,nan,0
1595444000,1595444000,0.41480315,0.41781655,0.3964173,0.43587345,nan,nan,nan,nan,nan,nan,nan,nan,0
1595548000,1595548000,0.42852578,0.43629742,0.40828866,0.45463142,nan,nan,nan,nan,nan,nan,nan,nan,0
1595648000,1595648000,0.4397425,0.45073244,0.41753548,0.47396603,nan,nan,nan,nan,nan,nan,nan,nan,0
1595748000,1595748000,0.45953825,0.46486294,0.4401804,0.48434937,nan,nan,nan,nan,nan,nan,nan,nan,0
1595848000,1595848000,0.4729754,0.4817178,0.4499572,0.50292534,nan,nan,nan,nan,nan,nan,nan,nan,0
1595948000,1595948000,0.4887571,0.5025269,0.46333903,0.5262452,nan,nan,nan,nan,nan,nan,nan,nan,0
1596048000,1596048000,0.50304615,0.5177825,0.48051536,0.5417666,nan,nan,nan,nan,nan,nan,nan,nan,0
1596148000,1596148000,0.52227074,0.5378945,0.4969322,0.56097627,nan,nan,nan,nan,nan,nan,nan,nan,0
1596248000,1596248000,0.53733295,0.5539692,0.5083811,0.5803294,nan,nan,nan,nan,nan,nan,nan,nan,0
1596348000,1596348000,0.5781041,0.60427535,0.5477666,0.6307415,nan,nan,nan,nan,nan,nan,nan,nan,0
1596448000,1596448000,0.5940359,0.6202424,0.57085574,0.6421974,nan,nan,nan,nan,nan,nan,nan,nan,0
1596548000,1596548000,0.6119254,0.6446425,0.5858544,0.6696779,nan,nan,nan,nan,nan,nan,nan,nan,0
1596648000,1596648000,0.634632,0.65691686,0.5995645,0.6912114,nan,nan,nan,nan,nan,nan,nan,nan,0
1596748000,1596748000,0.6525016,0.68358135,0.6177083,0.7188224,nan,nan,nan,nan,nan,nan,nan,nan,0
1596848000,1596848000,0.6695823,0.70393497,0.63724285,0.7368683,nan,nan,nan,nan,nan,nan,nan,nan,0
1596948000,1596948000,0.6993016,0.7188962,0.6677268,0.75182104,nan,nan,nan,nan,nan,nan,nan,nan,0
1597048000,1597048000,0.7166063,0.72646844,0.6972674,0.74638945,nan,nan,nan,nan,nan,nan,nan,nan,0
1597148000,1597148000,0.7431019,0.72867584,0.7515917,0.71751136,nan,nan,nan,nan,nan,nan,nan,nan,0
1597248000,1597248000,0.7491608,0.7351767,0.7527362,0.7270834,nan,nan,nan,nan,nan,nan,nan,nan,0
1597348000,1597348000,0.75232166,0.7464769,0.7619242,0.73425186,nan,nan,nan,nan,nan,nan,nan,nan,0
1597448000,1597448000,0.7529215,0.74548614,0.75285506,0.7439913,nan,nan,nan,nan,nan,nan,nan,nan,0
1597548000,1597548000,0.75326,0.7551452,0.74716896,0.75801855,nan,nan,nan,nan,nan,nan,nan,nan,0
1597648000,1597648000,0.74937004,0.75390136,0.75068337,0.7538818,nan,nan,nan,nan,nan,nan,nan,nan,0
1597748000,1597748000,0.7421399,0.74525464,0.73925334,0.7484114,nan,nan,nan,nan,nan,nan,nan,nan,0
1597848000,1597848000,0.7228304,0.7243979,0.71959615,0.73034894,nan,nan,nan,nan,nan,nan,nan,nan,0
1597948000,1597948000,0.7335905,0.72643054,0.72943604,0.7313367,nan,nan,nan,nan,nan,nan,nan,nan,0
1598048000,1598048000,0.73075014,0.7307247,0.72805274,0.7318606,nan,nan,nan,nan,nan,nan,nan,nan,0
1598148000,1598148000,0.72240525,0.7253927,0.72335726,0.72419405,nan,nan,nan,nan,nan,nan,nan,nan,0
1598248000,1598248000,0.7244474,0.71599066,0.7247183,0.71315265,nan,nan,nan,nan,nan,nan,nan,nan,0
1598348000,1598348000,0.7208916,0.72768676,0.7219347,0.7263013,nan,nan,nan,nan,nan,nan,nan,nan,0
1598448000,1598448000,0.7185655,0.71996707,0.71852136,0.7227609,nan,nan,nan,nan,nan,nan,nan,nan,0
1598548000,1598548000,0.72719616,0.72160697,0.7251633,0.7239082,nan,nan,nan,nan,nan,nan,nan,nan,0
1598644000,1598644000,0.72066283,0.7205843,0.71582097,0.7228922,nan,nan,nan,nan,nan,nan,nan,nan,0
1598748000,1598748000,0.7228505,0.7238025,0.72197926,0.72353363,nan,nan,nan,nan,nan,nan,nan,nan,0
1598848000,1598848000,0.7204195,0.71504074,0.72037333,0.7151519,nan,nan,nan,nan,nan,nan,nan,nan,0
1598948000,1598948000,0.7229029,0.71751547,0.723121,0.7205773,nan,nan,nan,nan,nan,nan,nan,nan,0
1599048000,1599048000,0.7174953,0.715909,0.71770144,0.7148489,nan,nan,nan,nan,nan,nan,nan,nan,0
1599148000,1599148000,0.72642815,0.7130378,0.7225958,0.7169289,nan,nan,nan,nan,nan,nan,nan,nan,0
1599248000,1599248000,0.7167539,0.71365345,0.7163236,0.7142045,nan,nan,nan,nan,nan,nan,nan,nan,0
1599348000,1599348000,0.7256325,0.7117643,0.72008806,0.71656483,nan,nan,nan,nan,nan,nan,nan,nan,0
1599448000,1599448000,0.71312696,0.71492684,0.71078336,0.7149529,nan,nan,nan,nan,nan,nan,nan,nan,0
1599548000,1599548000,0.71507543,0.7170816,0.7162602,0.7139883,nan,nan,nan,nan,nan,nan,nan,nan,0
1599648000,1599648000,0.7127593,0.7103287,0.71602696,0.7069169,nan,nan,nan,nan,nan,nan,nan,nan,0
1599748000,1599748000,0.7147476,0.7144151,0.7112906,0.7153936,nan,nan,nan,nan,nan,nan,nan,nan,0
1599848000,1599848000,0.71164274,0.7060309,0.7123524,0.70592123,nan,nan,nan,nan,nan,nan,nan,nan,0
1599948000,1599948000,0.714094,0.70931697,0.7176466,0.7083785,nan,nan,nan,nan,nan,nan,nan,nan,0
1600048000,1600048000,0.70725685,0.7083433,0.70775014,0.7096203,nan,nan,nan,nan,nan,nan,nan,nan,0
1600148000,1600148000,0.71350074,0.7100458,0.7082008,0.71217525,nan,nan,nan,nan,nan,nan,nan,nan,0
1600248000,1600248000,0.711297,0.70551604,0.7104069,0.7045157,nan,nan,nan,nan,nan,nan,nan,nan,0
1600348000,1600348000,0.7150308,0.7068568,0.71515405,0.7054314,nan,nan,nan,nan,nan,nan,nan,nan,0
1600448000,1600448000,0.70728207,0.7041219,0.70784783,0.70576924,nan,nan,nan,nan,nan,nan,nan,nan,0
1600548000,1600548000,0.71426475,0.7010999,0.7120906,0.7039623,nan,nan,nan,nan,nan,nan,nan,nan,0
1600648000,1600648000,0.68922734,0.68747973,0.6871746,0.68979234,nan,nan,nan,nan,nan,nan,nan,nan,0
1600748000,1600748000,0.66374516,0.6684933,0.6639717,0.6686937,nan,nan,nan,nan,nan,nan,nan,nan,0
1600844000,1600844000,0.65190786,0.6523157,0.65083843,0.65489405,nan,nan,nan,nan,nan,nan,nan,nan,0
1600948000,1600948000,0.6795846,0.6703935,0.676674,0.6749045,nan,nan,nan,nan,nan,nan,nan,nan,0
1601048000,1601048000,0.6998763,0.6904746,0.69968015,0.68838245,nan,nan,nan,nan,nan,nan,nan,nan,0
1601148000,1601148000,0.7170924,0.7129515,0.7178778,0.7112249,nan,nan,nan,nan,nan,nan,nan,nan,0
1601248000,1601248000,0.723899,0.72123474,0.7219559,0.72181636,nan,nan,nan,nan,nan,nan,nan,nan,0
1601348000,1601348000,0.7165391,0.71644026,0.72374547,0.7109176,nan,nan,nan,nan,nan,nan,nan,nan,0
1601448000,1601448000,0.7104364,0.7053015,0.7103311,0.70956,nan,nan,nan,nan,nan,nan,nan,nan,0
1601548000,1601548000,0.7055272,0.7040308,0.7110285,0.70266426,nan,nan,nan,nan,nan,nan,nan,nan,0
1601648000,1601648000,0.7107581,0.7007614,0.7075024,0.70360684,nan,nan,nan,nan,nan,nan,nan,nan,0
1601748000,1601748000,0.7133523,0.6999664,0.70469266,0.7062682,nan,nan,nan,nan,nan,nan,nan,nan,0
1601848000,1601848000,0.7093535,0.7027357,0.7054462,0.70273966,nan,nan,nan,nan,nan,nan,nan,nan,0
1601948000,1601948000,0.7078161,0.7017289,0.711727,0.6978443,nan,nan,nan,nan,nan,nan,nan,nan,0
1602048000,1602048000,0.7092973,0.69863135,0.7098637,0.6994419,nan,nan,nan,nan,nan,nan,nan,nan,0
1602148000,1602148000,0.7063843,0.70353097,0.70529294,0.7056579,nan,nan,nan,nan,nan,nan,nan,nan,0
1602248000,1602248000,0.7095643,0.70025617,0.7082645,0.7038921,nan,nan,nan,nan,nan,nan,nan,nan,0
1602348000,1602348000,0.70711493,0.7050655,0.703951,0.7086545,nan,nan,nan,nan,nan,nan,nan,nan,0
1602448000,1602448000,0.70475054,0.70419985,0.70410454,0.70564824,nan,nan,nan,nan,nan,nan,nan,nan,0
1602548000,1602548000,0.7065102,0.7071324,0.7067815,0.7032775,nan,nan,nan,nan,nan,nan,nan,nan,0
1602648000,1602648000,0.70674497,0.70250505,0.7059737,0.70292133,nan,nan,nan,nan,nan,nan,nan,nan,0
1602748000,1602748000,0.70952404,0.7026967,0.7093761,0.70078254,nan,nan,nan,nan,nan,nan,nan,nan,0
1602848000,1602848000,0.7064988,0.69981337,0.70775396,0.7001693,nan,nan,nan,nan,nan,nan,nan,nan,0
1602948000,1602948000,0.7086465,0.69891953,0.70859504,0.7011617,nan,nan,nan,nan,nan,nan,nan,nan,0
1603048000,1603048000,0.7052982,0.70427954,0.7016473,0.70878994,nan,nan,nan,nan,nan,nan,nan,nan,0
1603148000,1603148000,0.70293427,0.70794845,0.7042358,0.70694065,nan,nan,nan,nan,nan,nan,nan,nan,0
1603248000,1603248000,0.70838696,0.7029911,0.7107452,0.7007989,nan,nan,nan,nan,nan,nan,nan,nan,0
1603348000,1603348000,0.7107316,0.70082575,0.70933336,0.703745,nan,nan,nan,nan,nan,nan,nan,nan,0
1603448000,1603448000,0.7102257,0.6993667,0.70715576,0.70229214,nan,nan,nan,nan,nan,nan,nan,nan,0
1603548000,1603548000,0.71102035,0.70120907,0.7005532,0.7097372,nan,nan,nan,nan,nan,nan,nan,nan,0
1603644000,1603644000,0.7086703,0.70212746,0.70862365,0.6996427,nan,nan,nan,nan,nan,nan,nan,nan,0
1603748000,1603748000,0.70503217,0.7083636,0.7043421,0.70721185,nan,nan,nan,nan,nan,nan,nan,nan,0
1603848000,1603848000,0.7019059,0.70740294,0.703334,0.70582527,nan,nan,nan,nan,nan,nan,nan,nan,0
1603948000,1603948000,0.7091427,0.70414054,0.70783,0.70504814,nan,nan,nan,nan,nan,nan,nan,nan,0
1604048000,1604048000,0.7070605,0.70332456,0.7084677,0.70361334,nan,nan,nan,nan,nan,nan,nan,nan,0
1604148000,1604148000,0.7105605,0.70120907,0.71276486,0.7021188,nan,nan,nan,nan,nan,nan,nan,nan,0
1604248000,1604248000,0.70656884,0.70383006,0.7111391,0.70259994,nan,nan,nan,nan,nan,nan,nan,nan,0
1604348000,1604348000,0.7078223,0.70578635,0.7047966,0.7049132,nan,nan,nan,nan,nan,nan,nan,nan,0
1604448000,1604448000,0.7077686,0.7037164,0.7064213,0.70520663,nan,nan,nan,nan,nan,nan,nan,nan,0
1604548000,1604548000,0.71014607,0.703559,0.7063419,0.7066437,nan,nan,nan,nan,nan,nan,nan,nan,0
1604648000,1604648000,0.7051144,0.7064525,0.7051634,0.705551,nan,nan,nan,nan,nan,nan,nan,nan,0
1604748000,1604748000,0.7043851,0.70926213,0.70682025,0.7055096,nan,nan,nan,nan,nan,nan,nan,nan,0
1604848000,1604848000,0.70807576,0.7047852,0.7089997,0.7055326,nan,nan,nan,nan,nan,nan,nan,nan,0
1604948000,1604948000,0.71040285,0.70121986,0.7069361,0.70736986,nan,nan,nan,nan,nan,nan,nan,nan,0
1605044000,1605044000,0.7100184,0.7018365,0.70667106,0.7052381,nan,nan,nan,nan,nan,nan,nan,nan,0
1605148000,1605148000,0.70939445,0.70322675,0.7070582,0.7046588,nan,nan,nan,nan,nan,nan,nan,nan,0
1605244000,1605244000,0.7090048,0.702706,0.70492214,0.7067816,nan,nan,nan,nan,nan,nan,nan,nan,0
1605348000,1605348000,0.7051445,0.706503,0.7064616,0.70332897,nan,nan,nan,nan,nan,nan,nan,nan,0
1605448000,1605448000,0.708951,0.7000931,0.70711243,0.70249945,nan,nan,nan,nan,nan,nan,nan,nan,0
1605548000,1605548000,0.7039765,0.70427054,0.71062815,0.70076734,nan,nan,nan,nan,nan,nan,nan,nan,0
1605648000,1605648000,0.7040865,0.70791095,0.71155614,0.70128983,nan,nan,nan,nan,nan,nan,nan,nan,0
1605748000,1605748000,0.70758206,0.7043887,0.70642596,0.70318633,nan,nan,nan,nan,nan,nan,nan,nan,0
1605848000,1605848000,0.7093137,0.7019272,0.71028745,0.6994968,nan,nan,nan,nan,nan,nan,nan,nan,0
1605948000,1605948000,0.7082677,0.7032457,0.7091718,0.7011251,nan,nan,nan,nan,nan,nan,nan,nan,0
1606048000,1606048000,0.70893496,0.7019126,0.7072139,0.7033092,nan,nan,nan,nan,nan,nan,nan,nan,0
1606148000,1606148000,0.7051413,0.7050252,0.70994675,0.7007433,nan,nan,nan,nan,nan,nan,nan,nan,0
1606248000,1606248000,0.7073094,0.7063377,0.71274906,0.69999576,nan,nan,nan,nan,nan,nan,nan,nan,0
1606348000,1606348000,0.7099775,0.7032968,0.7063855,0.70775163,nan,nan,nan,nan,nan,nan,nan,nan,0
1606448000,1606448000,0.7085015,0.7042275,0.7082999,0.7041905,nan,nan,nan,nan,nan,nan,nan,nan,0
1606548000,1606548000,0.7101957,0.70083785,0.7106372,0.7037613,nan,nan,nan,nan,nan,nan,nan,nan,0
1606648000,1606648000,0.7089235,0.7054041,0.7047826,0.70660055,nan,nan,nan,nan,nan,nan,nan,nan,0
1606748000,1606748000,0.71132034,0.7054883,0.71100014,0.70158505,nan,nan,nan,nan,nan,nan,nan,nan,0
1606848000,1606848000,0.70391864,0.7124906,0.70737255,0.7054194,nan,nan,nan,nan,nan,nan,nan,nan,0
1606948000,1606948000,0.70693785,0.7089573,0.71016836,0.7040182,nan,nan,nan,nan,nan,nan,nan,nan,0
1607048000,1607048000,0.70538855,0.7053499,0.7061111,0.70788705,nan,nan,nan,nan,nan,nan,nan,nan,0
1607148000,1607148000,0.7075832,0.7024315,0.70817256,0.7065045,nan,nan,nan,nan,nan,nan,nan,nan,0
1607248000,1607248000,0.7049954,0.7070386,0.7045269,0.70826536,nan,nan,nan,nan,nan,nan,nan,nan,0
1607348000,1607348000,0.70672333,0.706858,0.710759,0.7011554,nan,nan,nan,nan,nan,nan,nan,nan,0
1607448000,1607448000,0.7075347,0.7048594,0.7054654,0.70602626,nan,nan,nan,nan,nan,nan,nan,nan,0
1607548000,1607548000,0.70977366,0.70444566,0.7099531,0.7015805,nan,nan,nan,nan,nan,nan,nan,nan,0
1607648000,1607648000,0.708902,0.70387673,0.70630246,0.7049373,nan,nan,nan,nan,nan,nan,nan,nan,0
1607744000,1607744000,0.7039949,0.7061918,0.7041649,0.7078363,nan,nan,nan,nan,nan,nan,nan,nan,0
1607848000,1607848000,0.710449,0.70097196,0.70943403,0.7023648,nan,nan,nan,nan,nan,nan,nan,nan,0
1607948000,1607948000,0.7088867,0.70229,0.71067804,0.7007151,nan,nan,nan,nan,nan,nan,nan,nan,0
1608048000,1608048000,0.70645577,0.7058176,0.70809406,0.70219815,nan,nan,nan,nan,nan,nan,nan,nan,0
1608148000,1608148000,0.70910424,0.7023534,0.70265025,0.7087645,nan,nan,nan,nan,nan,nan,nan,nan,0
1608248000,1608248000,0.7046586,0.7055178,0.7044181,0.7082292,nan,nan,nan,nan,nan,nan,nan,nan,0
1608348000,1608348000,0.7097565,0.7014046,0.7109907,0.70083576,nan,nan,nan,nan,nan,nan,nan,nan,0
1608448000,1608448000,0.7095865,0.7016882,0.7098118,0.70293844,nan,nan,nan,nan,nan,nan,nan,nan,0
1608548000,1608548000,0.70196927,0.70944345,0.7041705,0.7078964,nan,nan,nan,nan,nan,nan,nan,nan,0
1608648000,1608648000,0.7083897,0.7027979,0.70354414,0.7057577,nan,nan,nan,nan,nan,nan,nan,nan,0
1608748000,1608748000,0.7090407,0.7048425,0.7016884,0.70730007,nan,nan,nan,nan,nan,nan,nan,nan,0
1608848000,1608848000,0.71281,0.69787884,0.7092249,0.7004913,nan,nan,nan,nan,nan,nan,nan,nan,0
1608948000,1608948000,0.7043452,0.7051287,0.7049341,0.7055289,nan,nan,nan,nan,nan,nan,nan,nan,0
1609048000,1609048000,0.70472264,0.7058624,0.7084563,0.70411766,nan,nan,nan,nan,nan,nan,nan,nan,0
1609148000,1609148000,0.7046232,0.70706254,0.70462644,0.7063075,nan,nan,nan,nan,nan,nan,nan,nan,0
1609244000,1609244000,0.7053987,0.7041487,0.7061221,0.704746,nan,nan,nan,nan,nan,nan,nan,nan,0
1609348000,1609348000,0.7091976,0.7025337,0.70957124,0.70364577,nan,nan,nan,nan,nan,nan,nan,nan,0
1609448000,1609448000,0.7069729,0.70375156,0.7084164,0.70379925,nan,nan,nan,nan,nan,nan,nan,nan,0
1609548000,1609548000,0.70868254,0.7036028,0.7094226,0.7022238,nan,nan,nan,nan,nan,nan,nan,nan,0
1609648000,1609648000,0.707555,0.7051884,0.70645404,0.70211214,nan,nan,nan,nan,nan,nan,nan,nan,0
1609748000,1609748000,0.706346,0.70526135,0.7038472,0.7056681,nan,nan,nan,nan,nan,nan,nan,nan,0
1609848000,1609848000,0.7112263,0.70002675,0.7108003,0.70015794,nan,nan,nan,nan,nan,nan,nan,nan,0
1609948000,1609948000,0.70131934,0.70882064,0.7072311,0.7056942,nan,nan,nan,nan,nan,nan,nan,nan,0
1610048000,1610048000,0.70821476,0.70251316,0.71267736,0.7022156,nan,nan,nan,nan,nan,nan,nan,nan,0
1610148000,1610148000,0.70541644,0.7045694,0.7094775,0.70559347,nan,nan,nan,nan,nan,nan,nan,nan,0
1610248000,1610248000,0.7059815,0.7047091,0.70955825,0.7029764,nan,nan,nan,nan,nan,nan,nan,nan,0
1610348000,1610348000,0.710229,0.70262736,0.711801,0.6983059,nan,nan,nan,nan,nan,nan,nan,nan,0
1610448000,1610448000,0.709261,0.70345265,0.70925194,0.7014356,nan,nan,nan,nan,nan,nan,nan,nan,0
1610548000,1610548000,0.70874816,0.70546955,0.70501894,0.70625216,nan,nan,nan,nan,nan,nan,nan,nan,0
1610648000,1610648000,0.7103558,0.7023293,0.70658904,0.70563984,nan,nan,nan,nan,nan,nan,nan,nan,0
1610748000,1610748000,0.71201104,0.70049953,0.7051286,0.7095064,nan,nan,nan,nan,nan,nan,nan,nan,0
1610848000,1610848000,0.7066613,0.70784616,0.7050773,0.7097195,nan,nan,nan,nan,nan,nan,nan,nan,0
1610948000,1610948000,0.7073989,0.70732605,0.7056209,0.70682,nan,nan,nan,nan,nan,nan,nan,nan,0
1611048000,1611048000,0.7094777,0.7019805,0.7061737,0.7055464,nan,nan,nan,nan,nan,nan,nan,nan,0
1611148000,1611148000,0.70610845,0.7029251,0.7112719,0.6998981,nan,nan,nan,nan,nan,nan,nan,nan,0
1611248000,1611248000,0.7092385,0.70011383,0.70995027,0.7009717,nan,nan,nan,nan,nan,nan,nan,nan,0
1611344000,1611344000,0.70905775,0.7019645,0.70702714,0.70432043,nan,nan,nan,nan,nan,nan,nan,nan,0
1611448000,1611448000,0.7078474,0.7044442,0.71111274,0.70121515,nan,nan,nan,nan,nan,nan,nan,nan,0
1611548000,1611548000,0.70733166,0.70743704,0.7088842,0.7032874,nan,nan,nan,nan,nan,nan,nan,nan,0
1611644000,1611644000,0.7102773,0.7063774,0.712321,0.7009832,nan,nan,nan,nan,nan,nan,nan,nan,0
1611748000,1611748000,0.7102015,0.7047644,0.70979285,0.7056312,nan,nan,nan,nan,nan,nan,nan,nan,0
1611848000,1611848000,0.7066549,0.7071217,0.7045111,0.71023715,nan,nan,nan,nan,nan,nan,nan,nan,0
1611948000,1611948000,0.71085274,0.7021788,0.7091305,0.7049063,nan,nan,nan,nan,nan,nan,nan,nan,0
1612048000,1612048000,0.7116838,0.7017627,0.71011704,0.7005496,nan,nan,nan,nan,nan,nan,nan,nan,0
1612148000,1612148000,0.7083396,0.7056667,0.7067748,0.70571196,nan,nan,nan,nan,nan,nan,nan,nan,0
1612248000,1612248000,0.7054554,0.7076951,0.70612514,0.70756686,nan,nan,nan,nan,nan,nan,nan,nan,0
1612348000,1612348000,0.7099022,0.70349276,0.70987356,0.7025879,nan,nan,nan,nan,nan,nan,nan,nan,0
1612448000,1612448000,0.70744187,0.7056237,0.70489323,0.70753074,nan,nan,nan,nan,nan,nan,nan,nan,0
1612548000,1612548000,0.69956243,0.71631676,0.70441437,0.70467573,nan,nan,nan,nan,nan,nan,nan,nan,0
1612648000,1612648000,0.6983459,0.7312685,0.6950657,0.7062697,nan,nan,nan,nan,nan,nan,nan,nan,0
1612748000,1612748000,0.71875125,0.7247321,0.68689084,0.7068708,nan,nan,nan,nan,nan,nan,nan,nan,0
1612848000,1612848000,0.7308059,0.72646064,0.6921757,0.6997826,nan,nan,nan,nan,nan,nan,nan,nan,0
1612944000,1612944000,0.73421603,0.7368762,0.69388485,0.70207787,nan,nan,nan,nan,nan,nan,nan,nan,0
1613048000,1613048000,0.7361938,0.7344238,0.6999029,0.7006379,nan,nan,nan,nan,nan,nan,nan,nan,0
1613148000,1613148000,0.7395595,0.7303392,0.7071923,0.704337,nan,nan,nan,nan,nan,nan,nan,nan,0
1613248000,1613248000,0.7362251,0.73700666,0.7175872,0.71203095,nan,nan,nan,nan,nan,nan,nan,nan,0
1613348000,1613348000,0.7438057,0.7188578,0.7258888,0.71654946,nan,nan,nan,nan,nan,nan,nan,nan,0
1613444000,1613444000,0.72755134,0.70574504,0.7398777,0.71915394,nan,nan,nan,nan,nan,nan,nan,nan,0
1613548000,1613548000,0.7142231,0.7022536,0.74482787,0.73863333,nan,nan,nan,nan,nan,nan,nan,nan,0
1613648000,1613648000,0.71340036,0.7069064,0.74803203,0.74656963,nan,nan,nan,nan,nan,nan,nan,nan,0
1613748000,1613748000,0.7196195,0.71188545,0.7444038,0.7514134,nan,nan,nan,nan,nan,nan,nan,nan,0
1613848000,1613848000,0.7158893,0.72532517,0.7382618,0.7489209,nan,nan,nan,nan,nan,nan,nan,nan,0
1613948000,1613948000,0.7247494,0.7269985,0.7367553,0.7429562,nan,nan,nan,nan,nan,nan,nan,nan,0
1614048000,1614048000,0.7220909,0.7370002,0.7330327,0.7467626,nan,nan,nan,nan,nan,nan,nan,nan,0
1614148000,1614148000,0.72189164,0.7463361,0.7345487,0.7446668,nan,nan,nan,nan,nan,nan,nan,nan,0
1614244000,1614244000,0.72977257,0.74307823,0.73025,0.74141395,nan,nan,nan,nan,nan,nan,nan,nan,0
1614348000,1614348000,0.73394334,0.7405124,0.72807586,0.733613,nan,nan,nan,nan,nan,nan,nan,nan,0
1614448000,1614448000,0.7283616,0.74116385,0.7248397,0.7239438,nan,nan,nan,nan,nan,nan,nan,nan,0
1614548000,1614548000,0.732009,0.73307884,0.7218783,0.72205836,nan,nan,nan,nan,nan,nan,nan,nan,0
1614648000,1614648000,0.72431445,0.73455244,0.7232215,0.72051454,nan,nan,nan,nan,nan,nan,nan,nan,0
1614748000,1614748000,0.7195487,0.73173565,0.7139443,0.7273988,nan,nan,nan,nan,nan,nan,nan,nan,0
1614848000,1614848000,0.71335816,0.73201483,0.710524,0.7339324,nan,nan,nan,nan,nan,nan,nan,nan,0
1614948000,1614948000,0.709022,0.73197186,0.7110615,0.73158807,nan,nan,nan,nan,nan,nan,nan,nan,0
1615048000,1615048000,0.70440316,0.72908145,0.7105861,0.72678417,nan,nan,nan,nan,nan,nan,nan,nan,0
1615148000,1615148000,0.70846564,0.715932,0.6988336,0.7319576,nan,nan,nan,nan,nan,nan,nan,nan,0
