timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
1592244000,1592240000,66708000,47.398166100000005,8.5470148,-46.252556,-106.05669,-488.15652,86876.08,2880536.2,0.0,-0.05056077,0.0007653944,-0.010252336,0.0045834305,-0.0035367864,-0.0033599276,2.4400651e-05,0.058822595,-0.049099606,0.048242506,1.5675468,0.0070065693,-0.00292065,0.03802982,8.526818e-05,0.0,0.1000061,0.010000001,0.0,0.47354385,0.2874466,0.16683963,0.07169207,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592252000,1592248000,66708000,47.398166100000005,8.5470148,-46.252724,-106.05677,-488.15652,86876.08,2880536.2,0.0,-0.050108224,0.00077511795,-0.010581134,0.004207602,-0.0035367864,-0.0033599276,2.4400651e-05,0.04362514,0.0074868063,-0.043374017,1.5675864,0.007006664,-0.0028834566,0.03802982,8.532019e-05,0.0,0.1000061,0.010000001,0.0,0.47439918,0.2878373,0.16718476,0.07175154,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592260000,1592256000,66708000,47.398166100000005,8.5470148,-46.252895,-106.056854,-488.15652,86876.08,2880536.2,0.0,-0.050107773,0.00087527896,-0.010329964,0.004409737,-0.0035367864,-0.0033599276,2.4400651e-05,-0.012532683,0.018607555,0.029198823,1.5675511,0.0070067584,-0.0029211268,0.03802982,8.537225e-05,0.0,0.1000061,0.010000001,0.0,0.4752577,0.28822866,0.16752906,0.07181096,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592268000,1592264000,66708000,47.398166100000005,8.5470148,-46.25307,-106.05694,-488.15656,86876.08,2880536.2,0.0,-0.049781553,0.00064028276,-0.010266572,0.0044222334,-0.0035367864,-0.0033599276,2.4400651e-05,0.028531449,-0.02346304,0.005801208,1.567472,0.0070068548,-0.0030024275,0.03802982,8.542437e-05,0.0,0.1000061,0.010000001,0.0,0.4761193,0.28862065,0.16787584,0.071870334,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592276000,1592272000,66708000,47.398166100000005,8.5470148,-46.25325,-106.05702,-488.15656,86876.08,2880536.2,0.0,-0.049819753,0.00014332977,-0.00924466,0.005391559,-0.0035367864,-0.0033599276,2.4400651e-05,-0.016682725,-0.056379765,0.12568896,1.5676101,0.007006953,-0.0028664097,0.03802982,8.547655e-05,0.0,0.1000061,0.010000001,0.0,0.4769841,0.28901327,0.16822167,0.07192967,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592284000,1592280000,66708000,47.398166100000005,8.5470148,-46.253437,-106.057106,-488.15656,86876.08,2880536.2,0.0,-0.05032399,-0.0003719422,-0.009518936,0.005066971,-0.0035367864,-0.0033599276,2.4400651e-05,-0.074609615,-0.05884689,-0.036348585,1.5676587,0.0070070475,-0.0028200373,0.03802982,8.552873e-05,0.0,0.1000061,0.010000001,0.0,0.4778521,0.28843173,0.16856402,0.07187581,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592300000,1592296000,66708000,47.398166100000005,8.5470148,-46.25383,-106.05728,-488.1566,86876.08,2880536.2,0.0,-0.050444245,-0.0013648511,-0.00925299,0.005226795,-0.0035367864,-0.0033599276,2.4400651e-05,-0.03949036,-0.048545588,0.0024419276,1.5675713,0.0070072403,-0.0029113516,0.03802982,8.563324e-05,0.0,0.1000061,0.010000001,0.0,0.4795975,0.2892175,0.16925785,0.07199444,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592308000,1592304000,66708000,47.398166100000005,8.5470148,-46.254036,-106.057365,-488.1566,86876.08,2880536.2,0.0,-0.050596844,-0.001538799,-0.009271859,0.005152292,-0.0035367864,-0.0033599276,2.4400651e-05,-0.029716222,-0.016674168,-0.0042165625,1.56757,0.0070073367,-0.0029146895,0.03802982,8.568556e-05,0.0,0.1000061,0.010000001,0.0,0.480475,0.28961134,0.16960478,0.07205369,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592316000,1592312000,66708000,47.398166100000005,8.5470148,-46.254246,-106.05745,-488.15662,86876.08,2880536.2,0.0,-0.050645802,-0.001005785,-0.009120259,0.005246633,-0.0035367864,-0.0033599276,2.4400651e-05,-0.016515752,0.071367465,0.017156823,1.567515,0.007006778,-0.002971433,0.03802982,8.571138e-05,0.0,0.1000061,0.010000001,0.0,0.4813391,0.29000583,0.16991174,0.0721129,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592324000,1592320000,66708000,47.398166100000005,8.5470148,-46.254467,-106.05753,-488.15662,86876.08,2880536.2,0.0,-0.0513177,-0.002150582,-0.009323846,0.004984316,-0.0035367864,-0.0033599276,2.4400651e-05,-0.09409329,-0.13850008,-0.02717832,1.5675737,0.0070068743,-0.0029142126,0.03802982,8.576375e-05,0.0,0.1000061,0.010000001,0.0,0.48222277,0.29040095,0.17026243,0.07217208,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592340000,1592336000,66708000,47.398166100000005,8.5470148,-46.25493,-106.057724,-488.15665,86876.08,2880536.2,0.0,-0.052021667,-0.004349015,-0.009978508,0.0042080837,-0.0035367864,-0.0033599276,2.4400651e-05,-0.029744882,-0.06541061,-0.03226427,1.5676985,0.007007065,-0.0027921423,0.03802982,8.586861e-05,0.0,0.1000061,0.010000001,0.0,0.48399964,0.29119307,0.1709573,0.07229029,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592348000,1592344000,66708000,47.398166100000005,8.5470148,-46.25517,-106.05782,-488.15668,86876.08,2880536.2,0.0,-0.05170808,-0.0043185214,-0.010513954,0.0036098731,-0.0035367864,-0.0033599276,2.4400651e-05,0.029932786,0.00799197,-0.068483405,1.5677497,0.0070071598,-0.0027420744,0.03802982,8.592109e-05,0.0,0.1000061,0.010000001,0.0,0.4848929,0.2915901,0.17130436,0.07234932,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592356000,1592352000,66708000,47.398166100000005,8.5470148,-46.25541,-106.057915,-488.1567,86876.08,2880536.2,0.0,-0.05147333,-0.0045958078,-0.010486524,0.0035870932,-0.0035367864,-0.0033599276,2.4400651e-05,0.020350132,-0.030607129,0.0016456469,1.5677218,0.007007256,-0.0027711615,0.03802982,8.597363e-05,0.0,0.1000061,0.010000001,0.0,0.48578936,0.29098675,0.17165236,0.07229127,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592364000,1592360000,66708000,47.398166100000005,8.5470148,-46.255653,-106.058014,-488.15674,86876.08,2880536.2,0.0,-0.05199614,-0.0040373513,-0.010803674,0.003217897,-0.0035367864,-0.0033599276,2.4400651e-05,-0.07408806,0.07373905,-0.04136469,1.5676664,0.0070073507,-0.002827786,0.03802982,8.602619e-05,0.0,0.1000061,0.010000001,0.0,0.486689,0.29138365,0.17200164,0.0723503,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592380000,1592376000,66708000,47.398166100000005,8.5470148,-46.25617,-106.05818,-488.1568,86876.08,2880536.2,0.0,-0.051970735,-0.0031588483,-0.011605013,0.0023069347,-0.0035367864,-0.0033599276,2.4400651e-05,0.042309903,0.05475784,-0.01294678,1.5676454,0.0070075416,-0.002850674,0.03802982,8.6131455e-05,0.0,0.1000061,0.010000001,0.0,0.488498,0.2921794,0.17269894,0.072468266,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592388000,1592384000,66708000,47.398166100000005,8.5470148,-46.25642,-106.05826,-488.15683,86876.08,2880536.2,0.0,-0.052404113,-0.0029535764,-0.011492208,0.0023621805,-0.0035367864,-0.0033599276,2.4400651e-05,-0.06312121,0.029517427,0.012558418,1.5677719,0.0070069814,-0.002725266,0.03802982,8.61568e-05,0.0,0.1000061,0.010000001,0.0,0.48938873,0.29257822,0.17300564,0.072527185,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592396000,1592392000,66708000,47.398166100000005,8.5470148,-46.25624,-106.05833,-488.15665,86876.08,2880536.2,0.0,-0.053441428,-0.0021355588,-0.011685503,0.0023205741,-0.0035367864,-0.0033599276,2.4400651e-05,-0.16651051,0.10614179,-0.03216322,1.5678084,0.0070065777,-0.0026903376,0.03802982,8.3870036e-05,0.0,0.1000061,0.010000001,0.0,0.45011616,0.27959737,0.15721242,0.07033795,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592404000,1592400000,66708000,47.398166100000005,8.5470148,-46.256084,-106.058395,-488.1565,86876.08,2880536.2,0.0,-0.053841546,-0.0018354207,-0.011670939,0.002478217,-0.0035367864,-0.0033599276,2.4400651e-05,-0.08584721,0.041278623,-0.0059395093,1.5677809,0.007006672,-0.0027204975,0.03802982,8.392099e-05,0.0,0.1000061,0.010000001,0.0,0.45088437,0.27997404,0.15754543,0.07039836,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
1592420000,1592416000,66708000,47.398166100000005,8.5470148,-46.25582,-106.05852,-488.1562,86876.08,2880536.2,0.0,-0.054334,-0.0027198337,-0.010994371,0.003416168,-0.0035367864,-0.0033599276,2.4400651e-05,-0.05913922,-0.035342284,0.1012641,1.5677607,0.0070068613,-0.00274577,0.03802982,8.402302e-05,0.0,0.1000061,0.010000001,0.0,0.4524298,0.28072935,0.15820998,0.07051907,inf,inf,inf,inf,inf,1,1,1,1,5,5,2,1,2,1,1,1,0,5,0,0
