timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1604284000,1604284000,0.7,2.3678496e-05,-0.019567028,1.1468236,3.709459e-05,1.137582,1
1604372000,1604372000,0.7,2.263421e-05,-0.18915388,1.0978508,0.0036211347,1.0890172,1
1604484000,1604484000,0.7,2.1549726e-05,-0.18818197,1.0468578,0.0037585972,1.0384319,1
1604580000,1604580000,0.7,2.05173e-05,-0.11494288,1.0041146,0.0014619696,1.0,1
1604676000,1604676000,0.7,1.9566112e-05,-0.037478596,1.0039145,0.00015546312,1.0,1
1604780000,1604780000,0.7,1.8631208e-05,-0.11759816,1.0037339,0.0015308758,1.0,1
1604884000,1604884000,0.7,1.7844393e-05,-0.061543286,1.0035789,0.000419341,1.0,1
1604980000,1604980000,0.7,1.7122013e-05,-0.14497222,1.0034295,0.0023272347,1.0,1
1605084000,1605084000,0.7,1.640396e-05,-0.21927531,1.0032859,0.0053249095,1.0,1
1605180000,1605180000,0.7,1.5792983e-05,-0.14199778,1.0031643,0.0022333076,1.0,1
1605284000,1605284000,0.7,1.5181476e-05,-0.034905683,1.0030385,0.00013496842,1.0,1
1605380000,1605380000,0.6999987,1.465894e-05,0.0062696114,1.0029291,4.354803e-06,1.0,1
1605484000,1605484000,0.7,1.4173568e-05,-0.09842913,1.0028242,0.0010734455,1.0,1
1605580000,1605580000,0.7,1.3719057e-05,-0.15258594,1.0027454,0.002579858,1.0,1
1605684000,1605684000,0.7,1.33280855e-05,-0.107248835,1.0026686,0.0012746332,1.0,1
1605780000,1605780000,0.7,1.2925718e-05,-0.081657186,1.0025835,0.0007389682,1.0,1
1605884000,1605884000,0.7,1.2580116e-05,-0.16005714,1.0025108,0.0028393473,1.0,1
1605980000,1605980000,0.7,1.22223955e-05,-0.10573451,1.0024397,0.0012391753,1.0,1
1606084000,1606084000,0.7,1.1914155e-05,-0.08378721,1.0023816,0.0007781797,1.0,1
1606180000,1606180000,0.7,1.1620518e-05,-0.040783383,1.0023224,0.00018438116,1.0,1
1606276000,1606276000,0.7,1.1315243e-05,-0.20849459,1.0022672,0.0048190737,1.0,1
1606380000,1606380000,0.7,1.1002228e-05,-0.06702681,1.002206,0.00049807824,1.0,1
1606484000,1606484000,0.6999996,1.070682e-05,0.0029077753,1.0021467,9.374495e-07,1.0,1
1606580000,1606580000,0.7,1.0492186e-05,-0.17912051,1.0021,0.0035574357,1.0,1
1606684000,1606684000,0.7,1.0224181e-05,-0.05851601,1.002047,0.00037968098,1.0,1
1606780000,1606780000,0.7,1.0028926e-05,-0.06529469,1.0020118,0.0004727596,1.0,1
1606876000,1606876000,0.7,9.802516e-06,-0.033051692,1.0019686,0.000121140896,1.0,1
1606980000,1606980000,0.69999963,9.568804e-06,-0.026937023,1.0019201,8.0468075e-05,1.0,1
1607084000,1607084000,0.7,9.364755e-06,-0.04017718,1.001872,0.0001790211,1.0,1
1607180000,1607180000,0.7,9.185793e-06,-0.09818944,1.0018384,0.001069275,1.0,1
