timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
1593100000,1593100000,197388,0.005733899,-0.21750173,0.43472162,11.832727,0
1594108000,1594108000,197388,-0.0024871698,-0.21939482,0.42953935,11.832727,0
1595104000,1595104000,197388,0.0035955557,-0.21237035,0.42959517,11.832727,0
1596096000,1596096000,197388,0.0020288648,-0.21905981,0.43036672,11.832727,0
1597096000,1597096000,197388,0.016686847,-0.22280534,0.4190416,11.832666,0
1598100000,1598100000,197388,0.0016747814,-0.20797633,0.4286175,11.829798,0
1599100000,1599100000,197388,-0.006367325,-0.20668243,0.4272615,11.824671,0
1600108000,1600108000,197388,0.00011856262,-0.21051587,0.43015084,11.819696,0
1601104000,1601104000,197388,0.010518939,-0.21975179,0.4250956,11.816309,0
1602100000,1602100000,197388,0.0067691086,-0.21312754,0.42703494,11.815027,0
1603096000,1603096000,197388,0.010360705,-0.22378774,0.43024796,11.814112,0
1604104000,1604104000,197388,0.005351832,-0.21321972,0.42527235,11.813623,0
1605100000,1605100000,197388,0.0054491996,-0.21922496,0.42629045,11.813349,0
1606096000,1606096000,197388,0.008448712,-0.21819843,0.42879227,11.813196,0
1607104000,1607104000,197388,-0.0030816924,-0.21821211,0.430211,11.813105,0
1608100000,1608100000,197388,-0.0011818609,-0.21660963,0.42887548,11.812983,0
1609096000,1609096000,197388,0.0045463373,-0.21314524,0.43520793,11.812952,0
1610104000,1610104000,197388,0.0030622154,-0.21837105,0.43424344,11.813013,0
1611100000,1611100000,197388,0.0029278272,-0.22200362,0.43333048,11.813105,0
1612108000,1612108000,197388,-0.00092271745,-0.21572873,0.43220446,11.813196,0
1613100000,1613100000,197388,0.06662387,-0.18611579,0.4344106,11.813166,0
1614100000,1614100000,197388,0.110109635,-0.22436482,0.4105364,11.812983,0
1615096000,1615096000,197388,0.057011046,-0.19266857,0.43667224,11.813288,0
1616104000,1616104000,197388,0.021609034,-0.20941262,0.4323562,11.813562,0
1617100000,1617100000,197388,0.03105025,-0.21073382,0.43270063,11.813623,0
1618096000,1618096000,197388,0.031581514,-0.21053748,0.4289691,11.813654,0
1619104000,1619104000,197388,0.02949011,-0.21258043,0.43496683,11.813654,0
1620096000,1620096000,197388,0.035529286,-0.2164013,0.43107384,11.813593,0
1621108000,1621108000,197388,0.0400423,-0.21443045,0.42952046,11.813562,0
1622104000,1622104000,197388,0.037496105,-0.20399766,0.43169975,11.813501,0
1623100000,1623100000,197388,0.037763793,-0.215597,0.4336055,11.81344,0
1624096000,1624096000,197388,0.035191704,-0.21005009,0.43040216,11.81341,0
1625104000,1625104000,197388,0.03721687,-0.21000525,0.43495548,11.81341,0
1626100000,1626100000,197388,0.033535127,-0.21480252,0.42869857,11.81341,0
1627096000,1627096000,197388,0.037669525,-0.21344712,0.43367714,11.813349,0
1628104000,1628104000,197388,0.032790605,-0.20995717,0.433417,11.813196,0
1629100000,1629100000,197388,0.03356697,-0.2107209,0.43223754,11.813013,0
1630096000,1630096000,197388,-0.055880196,-0.21260837,0.4281741,11.812952,0
1631104000,1631104000,197388,-0.06728626,-0.21955141,0.42134735,11.812952,0
1632100000,1632100000,197388,-0.06554204,-0.21408604,0.4264861,11.812983,0
1633096000,1633096000,197388,-0.046693012,-0.20690036,0.43239298,11.813013,0
1634100000,1634100000,197388,-0.04210982,-0.21450171,0.4299242,11.813013,0
1635100000,1635100000,197388,-0.033013605,-0.21121404,0.42456338,11.813044,0
1636096000,1636096000,197388,-0.039291725,-0.21423689,0.4341894,11.812983,0
1637104000,1637104000,197388,-0.043394476,-0.21366616,0.42639256,11.812922,0
1638100000,1638100000,197388,-0.042878885,-0.21851008,0.42231873,11.8128605,0
1639096000,1639096000,197388,-0.03209692,-0.20357406,0.43085322,11.813044,0
1640100000,1640100000,197388,-0.035386633,-0.21095414,0.42903775,11.817469,0
1641100000,1641100000,197388,-0.037805364,-0.2196033,0.4349425,11.821955,0
1642108000,1642108000,197388,-0.033788983,-0.21773346,0.42659494,11.826624,0
1643104000,1643104000,197388,-0.04418726,-0.21543504,0.4321058,11.831354,0
1644100000,1644100000,197388,-0.034889203,-0.21753111,0.43277028,11.832727,0
1645096000,1645096000,197388,-0.02823914,-0.21048982,0.4223518,11.832727,0
1646104000,1646104000,197388,-0.034320883,-0.21057245,0.42878026,11.832727,0
1647100000,1647100000,197388,-0.03583831,-0.21959224,0.4243257,11.832727,0
