timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
22307000,22149000,22155000,47.3977508,8.5456074,0,1.0,1.0,0.008361295,-0.007087275,0.005812086,-0.007315716,1.1232022,1.1234865,2.489712e-06,1.7883425e-06,1.5685905e-06,-2.0423308e-06,0,0,1
22707000,22549000,22555000,47.3977508,8.5456074,0,1.0,1.0,0.008511724,-0.005582161,0.0070119253,-0.0065452466,1.1247151,1.1249522,2.5766328e-06,1.1079767e-06,2.0166094e-06,-1.6270623e-06,0,0,1
23107000,22949000,22955000,47.3977508,8.5456074,0,1.0,1.0,0.009849173,-0.00013514345,0.008272924,-0.0036963115,1.1259345,1.126153,3.446247e-06,6.4871297e-10,2.652004e-06,-9.0421173e-07,0,0,1
23507000,23349000,23355000,47.3977508,8.5456074,0,1.0,1.0,0.014099803,-0.0033761733,0.0108626485,-0.0035540278,1.1269114,1.1271384,7.056613e-06,4.0451275e-07,4.6096084e-06,-6.821233e-07,0,0,1
23907000,23749000,23755000,47.3977508,8.5456074,0,1.0,1.0,0.017725188,-0.00093902653,0.013912667,-0.002391805,1.1276987,1.1278914,1.1144194e-05,3.127148e-08,7.5138687e-06,-3.928558e-07,0,0,1
24307000,24149000,24155000,47.3977508,8.5456074,0,1.0,1.0,0.0170089,-0.0005868179,0.01528877,-0.0015895885,1.1282961,1.1284701,1.0256268e-05,1.2206093e-08,8.732713e-06,-2.2367814e-07,0,0,1
24707000,24549000,24555000,47.3977508,8.5456074,0,1.0,1.0,0.015104281,0.0009259824,0.015206775,-0.0004715569,1.1287416,1.1288881,8.08473e-06,3.0381873e-08,8.44472e-06,-1.1076257e-07,0,0,1
25107000,24949000,24955000,47.3977508,8.5456074,0,1.0,1.0,0.014591184,0.0010407189,0.014933179,0.00020056573,1.1290902,1.1292064,7.5424505e-06,3.836662e-08,8.043711e-06,-4.4482924e-08,0,0,1
25507000,25349000,25355000,47.3977508,8.5456074,0,1.0,1.0,0.012514489,0.00545677,0.013858206,0.0025366566,1.1293232,1.129416,5.5471246e-06,1.0545747e-06,6.934117e-06,4.4398718e-07,0,0,1
25907000,25749000,25755000,47.3977508,8.5456074,0,1.0,1.0,0.011994333,0.010414783,0.0130298175,0.0060380464,1.1294796,1.1295542,5.0948775e-06,3.8410803e-06,6.1166775e-06,1.9538065e-06,0,0,1
26307000,26149000,26155000,47.3977508,8.5456074,0,1.0,1.0,0.0115136495,0.01368569,0.012355965,0.009436999,1.1295909,1.129628,4.694235e-06,6.632206e-06,5.484481e-06,4.033095e-06,0,0,1
26707000,26549000,26555000,47.3977508,8.5456074,0,1.0,1.0,0.0087595945,0.0117600355,0.010757578,0.01046946,1.1296355,1.1296737,2.7170001e-06,4.8969337e-06,4.2544893e-06,4.4170233e-06,0,0,1
27107000,26949000,26955000,47.3977508,8.5456074,0,1.0,1.0,0.012481813,0.010663637,0.011523904,0.010555761,1.1296383,1.1296875,5.5166565e-06,4.0263576e-06,4.8154525e-06,4.243394e-06,0,0,1
27507000,27349000,27355000,47.3977508,8.5456074,0,1.0,1.0,0.013126996,0.010473257,0.012236389,0.010519093,1.1296291,1.1296606,6.101756e-06,3.883967e-06,5.3871427e-06,4.0836485e-06,0,0,1
27907000,27749000,27755000,47.3977508,8.5456074,0,1.0,1.0,0.012792399,0.009033146,0.012483505,0.0098586725,1.1295817,1.1296147,5.794905e-06,2.8894005e-06,5.5683704e-06,3.5528715e-06,0,0,1
28307000,28149000,28155000,47.3977508,8.5456074,0,1.0,1.0,0.0126290945,0.008962402,0.012548211,0.00946033,1.1295183,1.1295493,5.648214e-06,2.8444852e-06,5.6038566e-06,3.238033e-06,0,0,1
28707000,28549000,28555000,47.3977508,8.5456074,0,1.0,1.0,0.014389799,0.004137674,0.013366695,0.0070947045,1.1294578,1.12948,7.3332994e-06,6.063089e-07,6.372498e-06,2.0683779e-06,0,0,1
