timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
5311000,5311000,1310988,0.017044231,0.0026631611,0.03834952,11.833033,0,0,0,0,1
6311000,6311000,1310988,-0.0031957934,-0.02876214,0.013315806,11.833033,0,0,0,0,1
7311000,7311000,1310988,-0.007989483,-0.0053263223,-0.017576864,11.833033,0,0,0,0,1
8311000,8311000,1310988,-0.044208474,-0.023435818,-0.011717909,11.833033,0,0,0,0,1
9311000,9311000,1310988,0.0005326322,-0.019707393,0.019707393,11.833033,0,0,0,0,1
10311000,10311000,1310988,-0.04580637,-0.029827405,-0.0314253,11.833033,0,0,0,0,1
11311000,11311000,1310988,0.017044231,-0.0010652645,0.013848438,11.833033,0,0,0,0,1
12311000,12311000,1310988,0.010652645,0.0058589545,-0.0005326322,11.833033,0,0,0,0,1
13311000,13311000,1310988,0.015446335,0.027696876,-0.01438107,11.833033,0,0,0,0,1
14311000,14311000,1310988,0.02130529,0.040480047,0.006924219,11.833033,0,0,0,0,1
15311000,15311000,1310988,0.02396845,0.0015978967,0.007456851,11.833033,0,0,0,0,1
16311000,16311000,1310988,-0.011717909,0.010652645,-0.0063915867,11.833033,0,0,0,0,1
17311000,17311000,1310988,-0.036751624,0.0127831735,0.03834952,11.833033,0,0,0,0,1
18311000,18311000,1310988,-0.015978966,0.017576864,0.0005326322,11.833033,0,0,0,0,1
19311000,19311000,1310988,0.020772656,0.023435818,0.0,11.833033,0,0,0,0,1
20311000,20311000,1310988,-0.026631612,-0.006924219,-0.007456851,11.833033,0,0,0,0,1
21311000,21311000,1310988,0.0053263223,-0.025566347,0.006924219,11.833033,0,0,0,0,1
22311000,22311000,1310988,-0.029294772,0.013848438,0.02609898,11.833033,0,0,0,0,1
23311000,23311000,1310988,0.008522116,0.021837922,-0.0031957934,11.833033,0,0,0,0,1
24311000,24311000,1310988,-0.0026631611,0.02396845,0.008522116,11.833033,0,0,0,0,1
25311000,25311000,1310988,0.023435818,0.010652645,-0.017576864,11.833033,0,0,0,0,1
26311000,26311000,1310988,-0.0015978967,0.020772656,0.010652645,11.833033,0,0,0,0,1
27311000,27311000,1310988,0.041012682,0.020772656,0.007456851,11.833033,0,0,0,0,1
28311000,28311000,1310988,-0.043675844,0.010120012,-0.02876214,11.833033,0,0,0,0,1
29311000,29311000,1310988,0.019707393,-0.016511599,0.00479369,11.833033,0,0,0,0,1
30311000,30311000,1310988,-0.007456851,0.058056913,-0.015978966,11.833033,0,0,0,0,1
31311000,31311000,1310988,-0.03355583,-0.04527374,0.013848438,11.833033,0,0,0,0,1
32311000,32311000,1310988,0.004261058,-0.018642128,0.004261058,11.833033,0,0,0,0,1
33311000,33311000,1310988,0.01917476,-0.019707393,-0.02396845,11.833033,0,0,0,0,1
34311000,34311000,1310988,-0.0058589545,0.0,-0.044208474,11.833033,0,0,0,0,1
35311000,35311000,1310988,-0.0058589545,0.015446335,-0.02609898,11.833033,0,0,0,0,1
36311000,36311000,1310988,0.018109497,-0.002130529,-0.011717909,11.833033,0,0,0,0,1
37311000,37311000,1310988,0.002130529,-0.008522116,0.025033714,11.833033,0,0,0,0,1
38311000,38311000,1310988,-0.022370555,0.00958738,0.010120012,11.833033,0,0,0,0,1
39311000,39311000,1310988,-0.023435818,0.024501082,0.0058589545,11.833033,0,0,0,0,1
40311000,40311000,1310988,-0.007989483,-0.0031957934,0.007989483,11.833033,0,0,0,0,1
41311000,41311000,1310988,-0.03355583,-0.007989483,0.018109497,11.833033,0,0,0,0,1
42311000,42311000,1310988,-0.033023197,0.01438107,0.0053263223,11.833033,0,0,0,0,1
43311000,43311000,1310988,0.007989483,0.0314253,-0.007989483,11.833033,0,0,0,0,1
44311000,44311000,1310988,0.009054748,-0.04314321,0.010120012,11.833033,0,0,0,0,1
45311000,45311000,1310988,-0.004261058,-0.004261058,0.0053263223,11.833033,0,0,0,0,1
46311000,46311000,1310988,0.0037284256,0.013848438,-0.011717909,11.833033,0,0,0,0,1
47311000,47311000,1310988,-0.022903185,-0.002130529,0.0010652645,11.833033,0,0,0,0,1
48311000,48311000,1310988,0.0063915867,0.0037284256,-0.02130529,11.833033,0,0,0,0,1
49311000,49311000,1310988,-0.0010652645,0.0005326322,-0.020240024,11.833033,0,0,0,0,1
50311000,50311000,1310988,0.004261058,-0.002130529,0.022370555,11.833033,0,0,0,0,1
51311000,51311000,1310988,0.021837922,-0.036218993,-0.022903185,11.833033,0,0,0,0,1
52311000,52311000,1310988,-0.006924219,-0.0053263223,0.0026631611,11.833033,0,0,0,0,1
53311000,53311000,1310988,0.018109497,-0.0005326322,0.015978966,11.833033,0,0,0,0,1
