timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
24671000,24648333,6620172,487.8211,95601.27,15.0,1.1556115,0,2
24731000,24711000,6620172,487.88684,95600.47,15.0,1.1556017,0,2
24795000,24775000,6620172,487.77887,95601.75,15.0,1.1556174,0,2
24859000,24837666,6620172,487.85867,95600.805,15.0,1.1556059,0,2
24923000,24900333,6620172,487.89154,95600.44,15.0,1.1556014,0,2
24983000,24963000,6620172,487.90094,95600.336,15.0,1.1556002,0,2
25047000,25027000,6620172,487.90094,95600.336,15.0,1.1556002,0,2
25111000,25089666,6620172,487.88214,95600.555,15.0,1.1556028,0,2
25175000,25152333,6620172,487.84927,95600.94,15.0,1.1556075,0,2
25235000,25215000,6620172,487.84457,95601.0,15.0,1.1556082,0,2
25299000,25279000,6620172,487.76947,95601.836,15.0,1.1556183,0,2
25363000,25341666,6620172,487.84457,95600.99,15.0,1.155608,0,2
25427000,25404333,6620172,487.88214,95600.54,15.0,1.1556026,0,2
25487000,25467000,6620172,487.87744,95600.6,15.0,1.1556034,0,2
25551000,25531000,6620172,487.84927,95600.93,15.0,1.1556073,0,2
25615000,25593666,6620172,487.9338,95599.914,15.0,1.1555951,0,2
25679000,25656333,6620172,487.9056,95600.27,15.0,1.1555994,0,2
25739000,25719000,6620172,487.8352,95601.086,15.0,1.1556093,0,2
25803000,25781666,6620172,487.88684,95600.46,15.0,1.1556017,0,2
25867000,25845666,6620172,487.79764,95601.52,15.0,1.1556145,0,2
25931000,25908333,6620172,487.96198,95599.664,15.0,1.1555921,0,2
25991000,25971000,6620172,487.84457,95601.0,15.0,1.1556082,0,2
26055000,26035000,6620172,487.9056,95600.26,15.0,1.1555992,0,2
26119000,26097666,6620172,487.8164,95601.29,15.0,1.1556116,0,2
26183000,26160333,6620172,487.94788,95599.77,15.0,1.1555934,0,2
26243000,26223000,6620172,487.89624,95600.38,15.0,1.1556008,0,2
26307000,26287000,6620172,487.84927,95600.94,15.0,1.1556075,0,2
26371000,26349666,6620172,487.89154,95600.4,15.0,1.1556009,0,2
26435000,26412333,6620172,487.8164,95601.29,15.0,1.1556116,0,2
26495000,26475000,6620172,487.8258,95601.18,15.0,1.1556104,0,2
26559000,26539000,6620172,487.8258,95601.16,15.0,1.1556101,0,2
26623000,26601666,6620172,487.84457,95600.98,15.0,1.1556078,0,2
26687000,26664333,6620172,487.85867,95600.84,15.0,1.1556063,0,2
26747000,26727000,6620172,487.85867,95600.836,15.0,1.1556062,0,2
26811000,26791000,6620172,487.85867,95600.81,15.0,1.155606,0,2
26875000,26853666,6620172,487.9056,95600.29,15.0,1.1555996,0,2
26939000,26916333,6620172,487.8399,95601.02,15.0,1.1556085,0,2
26999000,26979000,6620172,487.8399,95601.03,15.0,1.1556087,0,2
27063000,27043000,6620172,487.87744,95600.62,15.0,1.1556035,0,2
27127000,27105666,6620172,487.86337,95600.75,15.0,1.1556052,0,2
27191000,27168333,6620172,487.87744,95600.586,15.0,1.1556032,0,2
27251000,27231000,6620172,487.90094,95600.31,15.0,1.1556,0,2
27315000,27295000,6620172,487.84927,95600.94,15.0,1.1556075,0,2
27379000,27357666,6620172,487.8258,95601.19,15.0,1.1556104,0,2
27443000,27420333,6620172,487.9197,95600.125,15.0,1.1555976,0,2
