timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
9083000,8931000,1310988,0.0013075143,0.0026274447,-0.0035717748,0.15,7.345573e-05,7.3376774e-05,8.742891e-05,1310988,0.020520892,-0.015355765,0.013818854,0.4,0.016604872,0.016751032,0.0014999282,197388,-0.00041087845,0.0017043567,-0.000144814,0.5,0.0017686468,0.0012730105,0.0012676988,1,0,1,0,1,0
9099000,8947000,1310988,0.001044089,0.0022835236,-0.003543117,0.15,6.811499e-05,6.788983e-05,8.738886e-05,1310988,0.024700498,-0.01917474,0.014700083,0.4,0.015672026,0.01581548,0.0013377195,197388,-0.00036215797,0.0016443181,-0.0001870562,0.5,0.0017680757,0.0012726639,0.0012675626,1,0,1,0,1,0
9299000,9147000,1310988,0.0010440857,0.002283526,-0.0036050393,0.15,6.811663e-05,6.7891466e-05,8.672951e-05,1310988,0.025405739,-0.018155687,0.014704249,0.4,0.015470487,0.015654188,0.0013262302,197388,-0.0003893474,0.0016786018,-0.00014114227,0.5,0.0017678118,0.0012716556,0.0012664803,1,0,1,0,1,0
9499000,9347000,1310988,0.00071093306,0.0018851433,-0.0035872562,0.15,6.146341e-05,6.102436e-05,8.617338e-05,1310988,0.030506553,-0.019818034,0.015805312,0.4,0.014720271,0.014911353,0.001162612,197388,-0.00036683073,0.0016155024,-0.0001677758,0.5,0.001767381,0.0012707971,0.001265724,1,0,1,0,1,0
9587000,9435000,1310988,0.00071094325,0.0018851401,-0.0036603983,0.15,6.146413e-05,6.102508e-05,8.566863e-05,1310988,0.030702788,-0.018678129,0.015786577,0.4,0.014580227,0.014797589,0.0011597401,197388,-0.00038494228,0.0016004456,-0.00010812232,0.5,0.0017673012,0.0012702998,0.0012651611,1,0,1,0,1,0
9875000,9723000,1310988,0.00071091746,0.0018851456,-0.0037264454,0.15,6.146649e-05,6.1027436e-05,8.4620144e-05,1310988,0.030723289,-0.017675236,0.015826339,0.4,0.014289428,0.014560229,0.0011418045,197388,-0.00040262792,0.001625692,-0.00013504931,0.5,0.0017672104,0.0012695201,0.001264202,1,0,1,0,1,0
9899000,9747000,1310988,0.00043611243,0.0014800406,-0.0036662847,0.15,5.411497e-05,5.3348354e-05,8.443121e-05,1310988,0.034437995,-0.017721241,0.016526276,0.4,0.0138500985,0.014072697,0.0010038101,197388,-0.00038227762,0.0015258053,-0.00020220288,0.5,0.0017671767,0.001269139,0.0012640294,1,0,1,0,1,0
10299000,10147000,1310988,0.00012817039,0.0011831571,-0.003668133,0.15,4.6642628e-05,4.5467597e-05,8.234911e-05,1310988,0.037744947,-0.016532712,0.016764972,0.4,0.013111597,0.013311841,0.0008753241,197388,-0.00042547024,0.0014426233,-0.00026861575,0.5,0.0017669826,0.0012677626,0.0012626494,1,0,1,0,1,0
10699000,10547000,1310988,-0.00013034859,0.00083742663,-0.0036093062,0.15,3.9240644e-05,3.7767804e-05,8.025942e-05,1310988,0.040638864,-0.014650047,0.016995376,0.4,0.012551772,0.012673122,0.00075971446,197388,-0.00046152764,0.0013428701,-0.0003334211,0.5,0.001766516,0.001266646,0.0012616067,1,0,1,0,1,0
11099000,10947000,1310988,-0.0003377369,0.00058269675,-0.0035507395,0.15,3.262705e-05,3.0884734e-05,7.748225e-05,1310988,0.042253412,-0.013149124,0.017067904,0.4,0.012069452,0.0120772775,0.00065838394,197388,-0.00047892594,0.0012363422,-0.0003618889,0.5,0.0017657056,0.0012655369,0.0012605182,1,0,1,0,1,0
11499000,11347000,1310988,-0.00046449702,0.00029960443,-0.0034088127,0.15,2.668398e-05,2.4864112e-05,7.47409e-05,1310988,0.04292431,-0.011848613,0.017007967,0.4,0.011730823,0.011606719,0.0005627752,197388,-0.00048124054,0.001109815,-0.00037858664,0.5,0.0017649049,0.0012645554,0.0012596651,1,0,1,0,1,0
11899000,11747000,1310988,-0.0004803074,-8.293564e-06,-0.0032381697,0.15,2.1731961e-05,1.9894958e-05,7.13108e-05,1310988,0.04275346,-0.010059857,0.016979216,0.4,0.011460638,0.011201192,0.00048029728,197388,-0.00038395202,0.0010113966,-0.0004607084,0.5,0.0017639509,0.0012636003,0.0012587864,1,0,1,0,1,0
12299000,12147000,1310988,-0.000466924,-0.00021532479,-0.0030818223,0.15,1.7526709e-05,1.582995e-05,6.809084e-05,1310988,0.042100534,-0.009268824,0.01680752,0.4,0.011274629,0.010893843,0.00041612735,197388,-0.00031047163,0.0009242659,-0.00046100386,0.5,0.0017626251,0.0012627717,0.0012581258,1,0,1,0,1,0
12587000,12435000,1310988,-0.0004669206,-0.00021532117,-0.0029535727,0.15,1.7529e-05,1.5832242e-05,6.581844e-05,1310988,0.04193292,-0.010388757,0.016712831,0.4,0.01122623,0.0108279195,0.0004072262,197388,-0.0003025571,0.00087379286,-0.0004681571,0.5,0.0017625088,0.00126259,0.0012575617,1,0,1,0,1,0
12699000,12547000,1310988,-0.0004221015,-0.00045052206,-0.0027946867,0.15,1.4167998e-05,1.2623355e-05,6.424213e-05,1310988,0.041081063,-0.0089655835,0.016720919,0.4,0.011125047,0.010639729,0.000364207,197388,-0.00017796927,0.00080338557,-0.0004931899,0.5,0.001761199,0.0012619764,0.0012574017,1,0,1,0,1,0
13379000,13227000,1310988,-0.00033621362,-0.00056694495,-0.0024820173,0.15,1.1494237e-05,1.0108608e-05,5.837161e-05,1310988,0.04035287,-0.009549014,0.016271671,0.4,0.0109871775,0.01041039,0.00031573846,197388,-9.68372e-05,0.0007277725,-0.0004214084,0.5,0.001759303,0.0012611421,0.0012563537,1,0,1,0,1,0
13899000,13747000,1310988,-0.00017755393,-0.00057976524,-0.002171977,0.15,7.590231e-06,6.5897566e-06,5.289246e-05,1310988,0.040011387,-0.0105649335,0.015883537,0.4,0.010825393,0.010164542,0.00025619875,197388,2.8294618e-05,0.00074929727,-0.0003378576,0.5,0.0017555739,0.0012600309,0.0012556798,1,0,1,0,1,0
14451000,14299000,1310988,-0.000120193545,-0.0005655804,-0.0019147282,0.15,6.196366e-06,5.379889e-06,4.8065027e-05,1310988,0.040053148,-0.0116669275,0.015584634,0.4,0.010735411,0.01005376,0.00023067239,197388,6.043633e-05,0.0007272133,-0.00030387673,0.5,0.0017541089,0.0012594216,0.0012550333,1,0,1,0,1,0
14947000,14795000,1310988,-7.359786e-05,-0.00052858534,-0.0016976127,0.15,5.1089164e-06,4.4392723e-06,4.392452e-05,1310988,0.0403616,-0.012661376,0.01527588,0.4,0.010651386,0.009966653,0.00020924634,197388,2.3867038e-05,0.00071571313,-0.0002211205,0.5,0.0017525961,0.0012588176,0.0012544228,1,0,1,0,1,0
15099000,14947000,1310988,2.3701647e-05,-0.00046099193,-0.0016494726,0.15,4.2533306e-06,3.7085817e-06,4.2281983e-05,1310988,0.040601827,-0.013691249,0.014966358,0.4,0.010580313,0.009908793,0.00019395944,197388,5.298611e-05,0.00076125714,-0.0001891092,0.5,0.001751388,0.0012584087,0.0012542161,1,0,1,0,1,0
15499000,15347000,1310988,0.00010762663,-0.0004325041,-0.0015018916,0.15,3.5635007e-06,3.1327554e-06,3.94054e-05,1310988,0.04051817,-0.014761942,0.014649045,0.4,0.010500809,0.009849197,0.00017920017,197388,3.8625836e-05,0.0007641005,-0.00014231315,0.5,0.0017504452,0.0012579447,0.001253832,1,1,1,0,1,0
15899000,15747000,1310988,0.00021003911,-0.00039324578,-0.0012501647,0.15,3.017677e-06,2.6789685e-06,3.628826e-05,1310988,0.04071759,-0.015919909,0.01435131,0.4,0.010419021,0.00979324,0.00016645511,197388,3.717203e-05,0.0008137585,-9.830503e-05,0.5,0.0017494786,0.0012575379,0.0012534824,1,1,1,0,1,0
16299000,16147000,1310988,0.00028963154,-0.00036496154,-0.0011654119,0.15,2.573677e-06,2.314011e-06,3.3774446e-05,1310988,0.040528454,-0.017046146,0.013973481,0.4,0.010334945,0.00974428,0.00015503004,197388,7.731586e-06,0.0008341557,-0.00010123655,0.5,0.0017490404,0.0012572078,0.0012532767,1,1,1,0,1,0
17099000,16947000,1310988,0.00040629803,-0.0003563533,-0.0010339321,0.15,1.9296278e-06,1.7762751e-06,2.8511988e-05,1310988,0.040010594,-0.017690983,0.013318703,0.4,0.010150835,0.009649746,0.00013687658,197388,-9.288115e-06,0.0009104589,-8.441199e-05,0.5,0.0017486393,0.0012565536,0.0012529186,1,1,1,0,1,0
18099000,17947000,1310988,0.00050846,-0.000359474,-0.0009170151,0.15,1.3630191e-06,1.2906241e-06,2.326145e-05,1310988,0.039234396,-0.018159537,0.012546557,0.4,0.009870675,0.009532303,0.000117435826,197388,-9.025622e-05,0.0009892702,-5.9723905e-05,0.5,0.0017472305,0.0012558537,0.0012525811,1,1,1,0,1,0
18899000,18747000,1310988,0.00048658223,-0.00034173942,-0.00068284496,0.15,1.1284825e-06,1.0775589e-06,1.9945126e-05,1310988,0.040498286,-0.01794051,0.012130266,0.4,0.009666158,0.0094517,0.00010739682,197388,-2.5287645e-05,0.0010609687,-1.7100941e-05,0.5,0.001743723,0.0012553172,0.0012522832,1,1,1,0,1,0
19299000,19147000,1310988,0.00048303328,-0.0003120661,-0.00062383595,0.15,1.0320188e-06,9.868471e-07,1.8377477e-05,1310988,0.04171225,-0.018146869,0.011912311,0.4,0.009553926,0.0094072465,0.00010302712,197388,8.5266794e-05,0.0011042515,1.1959598e-05,0.5,0.001741751,0.0012550679,0.0012521208,1,1,1,0,1,0
19699000,19547000,1310988,0.0004764887,-0.0002811729,-0.0005633204,0.15,9.476747e-07,9.063257e-07,1.7151828e-05,1310988,0.04310812,-0.01831472,0.01177463,0.4,0.009438888,0.009363854,9.885428e-05,197388,0.00021611784,0.0011369282,3.691148e-05,0.5,0.0017396176,0.0012548738,0.001252005,1,1,1,0,1,0
20099000,19947000,1310988,0.0004575374,-0.00026031892,-0.00053190975,0.15,8.742806e-07,8.346089e-07,1.582952e-05,1310988,0.04440907,-0.017970169,0.011660381,0.4,0.00931855,0.009317465,9.51208e-05,197388,0.0003831141,0.0011526421,5.910439e-05,0.5,0.001736591,0.0012546466,0.0012518591,1,1,1,0,1,0
20499000,20347000,1310988,0.00043255038,-0.0002276719,-0.00048216767,0.15,8.114964e-07,7.713828e-07,1.4627872e-05,1310988,0.046402343,-0.017655658,0.011648088,0.4,0.009198287,0.009270869,9.1655114e-05,197388,0.0006420846,0.0011779134,7.563045e-05,0.5,0.0017330109,0.0012544235,0.0012517173,1,1,1,0,1,0
20899000,20747000,1310988,0.00039395934,-0.00020138809,-0.00049291266,0.15,7.565438e-07,7.153261e-07,1.353354e-05,1310988,0.048277482,-0.017007569,0.011640665,0.4,0.009076343,0.00922329,8.8326306e-05,197388,0.00090244145,0.0011705972,7.660796e-05,0.5,0.0017287799,0.0012541906,0.0012515724,1,1,1,0,1,0
21107000,20955000,1310988,0.00037710904,-0.00018099317,-0.00052690844,0.15,7.146932e-07,6.725712e-07,1.313731e-05,1310988,0.04945792,-0.016910702,0.011611,0.4,0.008980129,0.009190363,8.584027e-05,197388,0.0010792677,0.0011796838,7.310804e-05,0.5,0.0017262519,0.0012540708,0.0012515117,1,1,1,0,1,0
21507000,21355000,1310988,0.00034698655,-0.00016325696,-0.00050287886,0.15,6.758806e-07,6.329428e-07,1.21914545e-05,1310988,0.051020864,-0.01608673,0.011594146,0.4,0.008873149,0.009146139,8.319422e-05,197388,0.0013639616,0.0011467934,8.5023916e-05,0.5,0.0017216885,0.0012536803,0.001251327,1,1,1,0,1,0
21907000,21755000,1310988,0.00030883867,-0.00015610128,-0.0004835864,0.15,6.38936e-07,5.9568583e-07,1.1325968e-05,1310988,0.052197948,-0.014839569,0.011545009,0.4,0.008761171,0.009098999,8.0594175e-05,197388,0.0016536915,0.0011146558,8.5858344e-05,0.5,0.0017160043,0.0012531258,0.0012511045,1,1,1,0,1,0
22307000,22155000,1310988,0.0002775157,-0.00014712018,-0.00051844656,0.15,6.049533e-07,5.614802e-07,1.0539993e-05,1310988,0.05329912,-0.013701193,0.01154803,0.4,0.0086496575,0.00905021,7.820718e-05,197388,0.0019732404,0.001121373,9.921205e-05,0.5,0.0017110148,0.001252572,0.0012509006,1,1,1,0,1,0
22707000,22555000,1310988,0.00024657705,-0.0001382791,-0.00056029717,0.15,5.7342226e-07,5.3011314e-07,9.928361e-06,1310988,0.054337043,-0.012636555,0.011504958,0.4,0.008539391,0.009001885,7.594122e-05,197388,0.002239277,0.0011098289,0.00010906519,0.5,0.0017065232,0.001252053,0.0012507433,1,1,1,0,1,0
23107000,22955000,1310988,0.00022240616,-0.00014029756,-0.0005490747,0.15,5.447052e-07,5.0146576e-07,9.26762e-06,1310988,0.054716833,-0.011648657,0.011518835,0.4,0.008430576,0.008950481,7.3718926e-05,197388,0.002379347,0.0011022774,8.3972314e-05,0.5,0.0017025109,0.0012515201,0.0012505898,1,1,1,0,1,0
23507000,23355000,1310988,0.00019450883,-0.00013044839,-0.00050714426,0.15,5.1853465e-07,4.7535204e-07,8.6620985e-06,1310988,0.055986706,-0.010544245,0.011565317,0.4,0.008323822,0.00889839,7.16811e-05,197388,0.0026084622,0.0010518647,6.572172e-05,0.5,0.0016984298,0.0012510807,0.0012504712,1,1,1,0,1,0
23907000,23755000,1310988,0.00016559659,-0.0001246377,-0.00048204133,0.15,4.9458424e-07,4.515074e-07,8.191215e-06,1310988,0.056997526,-0.009302094,0.011587713,0.4,0.008220635,0.008847349,6.974627e-05,197388,0.0027976532,0.0010127818,4.2104148e-05,0.5,0.0016952422,0.0012506921,0.0012503625,1,1,1,0,1,0
24307000,24155000,1310988,0.00013830379,-0.0001181309,-0.00047162385,0.15,4.7264183e-07,4.2967042e-07,7.679112e-06,1310988,0.05795497,-0.008210289,0.011618911,0.4,0.0081194285,0.008793584,6.784789e-05,197388,0.002911285,0.0009787066,8.681234e-06,0.5,0.0016917943,0.001250265,0.0012502448,1,1,1,0,1,0
24707000,24555000,1310988,0.00011503187,-0.0001144293,-0.0004847971,0.15,4.5259767e-07,4.0977275e-07,7.2105972e-06,1310988,0.058610134,-0.0072514075,0.011657804,0.4,0.008023185,0.008740464,6.6106084e-05,197388,0.0029976908,0.0009662556,-1.3688433e-05,0.5,0.0016884941,0.0012498348,0.0012501198,1,1,1,0,1,0
25107000,24955000,1310988,9.204706e-05,-0.000111494424,-0.00048250012,0.15,4.3404535e-07,3.9151502e-07,6.8450818e-06,1310988,0.059295088,-0.0060754037,0.011660086,0.4,0.007930819,0.008688807,6.444992e-05,197388,0.0032006404,0.000962527,-4.430381e-05,0.5,0.0016855189,0.0012494182,0.0012499992,1,1,1,0,1,0
25507000,25355000,1310988,7.759176e-05,-0.00011400967,-0.00047535103,0.15,4.1681892e-07,3.7467902e-07,6.4467645e-06,1310988,0.059516888,-0.0050950097,0.011712601,0.4,0.0078424085,0.008635976,6.2821644e-05,197388,0.0034633547,0.00096117705,-6.0668273e-05,0.5,0.0016811726,0.0012487717,0.0012498307,1,1,1,0,1,0
26307000,26155000,1310988,4.725418e-05,-0.00013493499,-0.00044118013,0.15,3.8614616e-07,3.4493792e-07,5.79328e-06,1310988,0.058755778,-0.00328694,0.011798437,0.4,0.007678086,0.008533961,5.989695e-05,197388,0.0036524646,0.00089401926,-0.00011858741,0.5,0.0016729136,0.0012476521,0.001249607,1,1,1,0,1,0
26755000,26603000,1310988,3.3403132e-05,-0.00014045526,-0.0003537245,0.15,3.7293998e-07,3.3221886e-07,5.4284264e-06,1310988,0.05889729,-0.0022420308,0.011847333,0.4,0.0076012514,0.008482102,5.8446996e-05,197388,0.0037394168,0.0007824136,-0.00012797392,0.5,0.0016685475,0.0012471299,0.0012495309,1,1,1,0,1,0
27107000,26955000,1310988,1.45112235e-05,-0.00014442205,-0.0002909577,0.15,3.5998383e-07,3.198608e-07,5.1812885e-06,1310988,0.059131786,-0.0010987306,0.011900552,0.4,0.007529306,0.008434005,5.719373e-05,197388,0.0037758232,0.00069639727,-0.00014531668,0.5,0.0016656101,0.0012468107,0.001249474,1,1,1,0,1,0
27507000,27355000,1310988,-6.8502236e-06,-0.00014661174,-0.00023835286,0.15,3.4826246e-07,3.088697e-07,4.949424e-06,1310988,0.059470158,6.9944916e-05,0.01194892,0.4,0.0074613113,0.00838682,5.5912536e-05,197388,0.0037577825,0.0006222451,-0.00016197583,0.5,0.001662944,0.0012465604,0.0012494127,1,1,1,0,1,0
27907000,27755000,1310988,-2.361643e-05,-0.00014428706,-0.00017255539,0.15,3.373653e-07,2.9865274e-07,4.692434e-06,1310988,0.060183257,0.0012235738,0.012019458,0.4,0.0073962426,0.008339019,5.472964e-05,197388,0.0037428916,0.00055595214,-0.00014602477,0.5,0.0016600153,0.0012463633,0.0012493499,1,1,1,0,1,0
28307000,28155000,1310988,-3.8668553e-05,-0.00014224442,-0.00015479917,0.15,3.2721397e-07,2.892195e-07,4.4525914e-06,1310988,0.060706224,0.0021589093,0.012067892,0.4,0.0073350063,0.008292457,5.359706e-05,197388,0.0037509925,0.00054042565,-0.00015560983,0.5,0.001657506,0.001246251,0.0012492897,1,1,1,0,1,0
29107000,28955000,1310988,-6.385518e-05,-0.00013160998,-0.00011984691,0.15,3.087673e-07,2.7232895e-07,4.051988e-06,1310988,0.061878342,0.0031825525,0.0121483365,0.4,0.0072220247,0.008202683,5.1436506e-05,197388,0.003476241,0.00050244655,-0.00016195512,0.5,0.0016531326,0.0012460345,0.001249077,1,1,1,0,1,0
29907000,29755000,1310988,-6.907356e-05,-0.00011234064,-7.395655e-05,0.15,2.926493e-07,2.5764749e-07,3.699397e-06,1310988,0.063216746,0.0029473049,0.012162604,0.4,0.007121368,0.008117,4.9449434e-05,197388,0.0031179155,0.0005224516,-0.00014255564,0.5,0.001647196,0.0012457101,0.0012488521,1,1,1,0,1,0
30563000,30411000,1310988,-6.64568e-05,-9.87242e-05,-1.1214661e-05,0.15,2.8742315e-07,2.5316817e-07,3.4208522e-06,1310988,0.0639784,0.002289175,0.012180158,0.4,0.0070748245,0.008072496,4.841447e-05,197388,0.0028062928,0.0005832496,-9.487344e-05,0.5,0.0016429916,0.0012452367,0.0012485912,1,1,1,0,1,0
31107000,30955000,1310988,-5.241361e-05,-8.150291e-05,-2.1515016e-06,0.15,2.7207298e-07,2.39515e-07,3.232697e-06,1310988,0.0646649,0.0009820403,0.01212577,0.4,0.006993539,0.007998088,4.6765705e-05,197388,0.0025102175,0.0006448175,-4.5223867e-05,0.5,0.0016358807,0.0012447342,0.0012483894,1,1,1,0,1,0
31507000,31355000,1310988,-4.313064e-05,-6.934875e-05,2.6636057e-05,0.15,2.6605403e-07,2.3440501e-07,3.0873264e-06,1310988,0.06512434,1.6160357e-05,0.012095484,0.4,0.0069561694,0.00796052,4.594682e-05,197388,0.0022576826,0.0007144584,8.850289e-06,0.5,0.0016316302,0.0012442659,0.0012482037,1,1,1,0,1,0
31907000,31755000,1310988,-3.0624607e-05,-5.7627218e-05,5.74266e-05,0.15,2.6042923e-07,2.2973897e-07,2.9502671e-06,1310988,0.06546828,-0.0011200068,0.012104565,0.4,0.0069216867,0.007924652,4.515697e-05,197388,0.0020316932,0.00080561487,5.3855776e-05,0.5,0.0016272818,0.0012436297,0.0012480378,1,1,1,0,1,0
32307000,32155000,1310988,-1.3902019e-05,-4.2511307e-05,8.297841e-05,0.15,2.5516732e-07,2.2547313e-07,2.8415031e-06,1310988,0.06596257,-0.002420224,0.012068205,0.4,0.0068898685,0.007890585,4.436919e-05,197388,0.0018115952,0.0009353675,7.272706e-05,0.5,0.0016223745,0.0012429275,0.0012479093,1,1,1,0,1,0
32707000,32555000,1310988,6.2358763e-06,-2.6258247e-05,9.54405e-05,0.15,2.502429e-07,2.2159522e-07,2.7181945e-06,1310988,0.06625076,-0.004196405,0.012019873,0.4,0.0068599917,0.007856905,4.3635064e-05,197388,0.0015283751,0.001030826,0.00012172887,0.5,0.0016170826,0.0012418412,0.0012477576,1,1,1,0,1,0
33107000,32955000,1310988,2.7613036e-05,-1.2712502e-05,8.638165e-05,0.15,2.455412e-07,2.180664e-07,2.6204702e-06,1310988,0.066357836,-0.005895483,0.011974153,0.4,0.0068320436,0.007824831,4.2925843e-05,197388,0.0013146463,0.00106502,0.00014515818,0.5,0.0016123628,0.0012407767,0.0012476273,1,1,1,0,1,0
33507000,33355000,1310988,4.5443652e-05,2.346853e-06,8.940512e-05,0.15,2.4111316e-07,2.1483497e-07,2.5091867e-06,1310988,0.06665065,-0.007373344,0.0119227385,0.4,0.006805378,0.0077933986,4.221702e-05,197388,0.0010660767,0.0011445865,0.00015087792,0.5,0.0016089682,0.0012393477,0.0012475109,1,1,1,0,1,0
33907000,33755000,1310988,6.402047e-05,8.420711e-06,9.905809e-05,0.15,2.3685288e-07,2.1188491e-07,2.404019e-06,1310988,0.06638094,-0.008711006,0.011878882,0.4,0.0067800255,0.0077632666,4.155495e-05,197388,0.0009289213,0.0012270507,0.00015355193,0.5,0.0016061199,0.0012377335,0.0012474281,1,1,1,0,1,0
34307000,34155000,1310988,7.918323e-05,1.1723507e-05,0.00010754514,0.15,2.3276645e-07,2.091325e-07,2.3204768e-06,1310988,0.066082835,-0.009718564,0.01184444,0.4,0.006755794,0.007734771,4.09145e-05,197388,0.0008351388,0.0013000092,0.00016112691,0.5,0.0016042168,0.0012364006,0.0012473625,1,1,1,0,1,0
35107000,34955000,1310988,0.00010155084,2.1622785e-05,0.00012494715,0.15,2.2527334e-07,2.0409254e-07,2.1496917e-06,1310988,0.065929465,-0.011259838,0.011730704,0.4,0.0067096255,0.007679582,3.9673407e-05,197388,0.0006579982,0.0014550412,0.000144207,0.5,0.0016023095,0.0012332373,0.0012472993,1,1,1,0,1,0
36107000,35955000,1310988,0.00010707227,3.4781544e-05,0.00017805693,0.15,2.2019672e-07,2.0104613e-07,1.9576426e-06,1310988,0.066518664,-0.011780361,0.0115401475,0.4,0.0066658636,0.0076266304,3.84615e-05,197388,0.0005789988,0.0017518288,0.0001685781,0.5,0.0016019016,0.0012291883,0.0012472058,1,1,1,0,1,0
