timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
5771000,5619000,6620172,0.018239256,0.0010815117,-0.12564087,13.251121,0.00013236304
5835000,5681666,6620172,0.018240266,0.0021627566,0.006144289,13.176758,3.183407e-07
5899000,5744333,6620172,0.01826033,0.0032435546,0.08109445,13.112998,5.572342e-05
6027000,5871000,6620172,0.018254178,0.00540298,-0.0141098,12.685335,1.7438023e-06
6091000,5933666,6620172,0.018273884,0.0064812624,0.03850852,12.671904,1.3002572e-05
6155000,5996333,6620172,0.018276714,0.007558345,0.0047363695,12.659441,1.9689475e-07
6211000,6059000,6620172,0.018254615,0.008499026,-0.032864116,12.647712,9.488323e-06
6275000,6123000,6620172,0.01822724,0.009573364,-0.0361074,12.636932,1.1463263e-05
6339000,6185666,6620172,0.018233098,0.010645903,0.0068887267,12.528736,4.208508e-07
6403000,6248333,6620172,0.018178532,0.011716522,-0.05827216,12.524212,3.0125157e-05
6467000,6311000,6620172,0.018231325,0.012785041,0.05164569,12.519957,2.3671337e-05
6595000,6437666,6620172,0.01824673,0.014915057,0.013599334,12.512198,1.6423252e-06
6659000,6500333,6620172,0.018204039,0.0159762,-0.03338345,12.508677,9.899394e-06
6715000,6563000,6620172,0.018292015,0.016899616,0.064773254,12.459335,3.7415717e-05
6779000,6625666,6620172,0.01833076,0.017955262,0.026843483,12.457742,6.426816e-06
6843000,6689666,6620172,0.018293139,0.019007768,-0.024617381,12.456283,5.4057095e-06
6907000,6752333,6620172,0.018232523,0.020056967,-0.037580248,12.454957,1.2598955e-05
6971000,6815000,6620172,0.018203232,0.021102687,-0.01725596,12.453765,2.6566545e-06
7035000,6879000,6620172,0.018199889,0.022144767,-0.0018763281,12.452707,3.1413137e-08
7099000,6941666,6620172,0.018152848,0.023183042,-0.025218932,12.451643,5.6752397e-06
7163000,7004333,6620172,0.018066676,0.024217255,-0.044123307,12.424424,1.7410744e-05
7219000,7067000,6620172,0.018103577,0.02511269,0.018218724,12.424102,2.9684409e-06
7283000,7131000,6620172,0.018034074,0.026139064,-0.032965638,12.4241085,9.718858e-06
7347000,7193666,6620172,0.01807814,0.027161026,0.020112898,12.424227,3.6177407e-06
7411000,7256333,6620172,0.018083248,0.028178427,0.0022465661,12.424462,4.5135504e-08
7475000,7319000,6620172,0.018168947,0.029191121,0.03639063,12.424816,1.1842588e-05
7539000,7383000,6620172,0.018138614,0.030198855,-0.012431642,12.406684,1.3840722e-06
7603000,7445666,6620172,0.018358396,0.031201594,0.087177545,12.407478,6.805863e-05
7667000,7508333,6620172,0.018352158,0.03219919,-0.002397703,12.408388,5.1479333e-08
7723000,7571000,6620172,0.018498039,0.03305704,0.05461537,12.40911,2.6708323e-05
7787000,7635000,6620172,0.018545039,0.034044717,0.017085457,12.410247,2.6135467e-06
7851000,7697666,6620172,0.01842225,0.03502689,-0.043386348,12.411509,1.685152e-05
7915000,7759000,6620172,0.01860493,0.03600331,0.062723994,12.397982,3.525932e-05
7979000,7823000,6620172,0.01882128,0.03697398,0.07233745,12.39948,4.6890018e-05
8043000,7887000,6620172,0.018756032,0.037938785,-0.021262687,12.401105,4.0507307e-06
8107000,7949666,6620172,0.01912216,0.03889761,0.116375804,12.402859,0.000121328005
8171000,8012333,6620172,0.019193899,0.039850347,0.022259677,12.404746,4.438205e-06
8227000,8075000,6620172,0.019331388,0.04066258,0.04181074,12.406358,1.5656291e-05
8291000,8137666,6620172,0.019412242,0.041603733,0.02403409,12.408505,5.1724155e-06
8355000,8201666,6620172,0.019664101,0.042538345,0.07314757,12.397115,4.795531e-05
8419000,8264333,6620172,0.019528685,0.04346648,-0.038493447,12.399349,1.3277986e-05
8483000,8327000,6620172,0.019685563,0.044388045,0.043673217,12.401723,1.7088574e-05
8547000,8391000,6620172,0.019472674,0.045302954,-0.058076676,12.40424,3.0212792e-05
8611000,8453666,6620172,0.019652247,0.046211127,0.04803221,12.406902,2.0661377e-05
8675000,8516333,6620172,0.019822167,0.047112484,0.044587255,12.409714,1.7799885e-05
