timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
19087000,19061000,197388,0.008038911,-0.21524626,0.4322947,0
19163000,19132142,197388,0.0075457934,-0.21666805,0.4279107,0
19231000,19203000,197388,0.010807414,-0.21572648,0.43088135,0
19299000,19270333,197388,0.010833862,-0.21829295,0.4306019,0
19375000,19341285,197388,0.0094598895,-0.21758564,0.4282958,0
19439000,19413000,197388,0.011028927,-0.2141376,0.42855698,0
19519000,19484714,197388,0.0068667945,-0.21404605,0.42784855,0
19583000,19555666,197388,0.008968203,-0.21550974,0.4316022,0
19651000,19622333,197388,0.007221074,-0.21663687,0.42862555,0
19727000,19693285,197388,0.009440066,-0.21721783,0.4298569,0
19791000,19765000,197388,0.010435257,-0.2161276,0.42965055,0
19871000,19836714,197388,0.010189442,-0.21432108,0.42658442,0
19935000,19907666,197388,0.009735554,-0.2139108,0.42882872,0
20003000,19974333,197388,0.01231778,-0.212813,0.42966044,0
20079000,20045285,197388,0.0096805645,-0.21415861,0.43034923,0
20143000,20117000,197388,0.009877285,-0.21508113,0.4281217,0
20223000,20188714,197388,0.007854729,-0.21520858,0.43025666,0
20287000,20259666,197388,0.010643761,-0.21435094,0.42600006,0
20355000,20326333,197388,0.009497065,-0.2185645,0.42807075,0
20431000,20397285,197388,0.009611564,-0.21684444,0.428985,0
20495000,20469000,197388,0.0090671275,-0.21662995,0.42987582,0
20575000,20540142,197388,0.009472794,-0.216191,0.43094125,0
20639000,20611666,197388,0.008059001,-0.21635638,0.4279824,0
20707000,20678333,197388,0.0083389385,-0.21339199,0.42545485,0
20783000,20749285,197388,0.00976466,-0.21444151,0.43190932,0
20847000,20821000,197388,0.006675358,-0.21620402,0.43002397,0
20927000,20892714,197388,0.010076623,-0.21409121,0.42705637,0
20991000,20963000,197388,0.0114403125,-0.2166855,0.43033227,0
21059000,21030333,197388,0.008028071,-0.21693435,0.42669722,0
21135000,21101285,197388,0.008078301,-0.21350387,0.4312667,0
21199000,21173000,197388,0.011524352,-0.2168306,0.42834172,0
21279000,21244714,197388,0.010225696,-0.21431649,0.43036097,0
21343000,21315666,197388,0.010018937,-0.2160292,0.43028164,0
21411000,21382333,197388,0.009444876,-0.21752416,0.4265339,0
21487000,21453285,197388,0.011269252,-0.21366902,0.42974246,0
21551000,21525000,197388,0.007828679,-0.2178247,0.42814648,0
21631000,21596714,197388,0.008682752,-0.21431048,0.42840663,0
21695000,21667666,197388,0.008403378,-0.21803771,0.43039498,0
21763000,21734333,197388,0.010642972,-0.21546319,0.4281752,0
21839000,21805285,197388,0.0083128065,-0.21610615,0.43031514,0
21903000,21877000,197388,0.008211017,-0.21521787,0.42799246,0
21983000,21948714,197388,0.007491028,-0.21613483,0.42644125,0
22047000,22019666,197388,0.009996948,-0.21600084,0.42847246,0
22115000,22086333,197388,0.008006516,-0.21555763,0.43123063,0
22191000,22157285,197388,0.0089205885,-0.21491773,0.4298654,0
22255000,22229000,197388,0.0061002816,-0.21705519,0.43027377,0
22335000,22300714,197388,0.0070101283,-0.21483256,0.4300464,0
22399000,22371666,197388,0.01002362,-0.21635477,0.43080604,0
22467000,22438333,197388,0.0069854683,-0.21688068,0.4308705,0
22543000,22509285,197388,0.009604323,-0.21825808,0.42930844,0
22607000,22581000,197388,0.009060761,-0.21676561,0.42662853,0
22683000,22652142,197388,0.011834388,-0.21283291,0.4276063,0
22751000,22723666,197388,0.0061398908,-0.2189232,0.43092465,0
22819000,22790333,197388,0.008820443,-0.2169151,0.42568752,0
22895000,22861285,197388,0.00876058,-0.21581943,0.42812327,0
22959000,22932333,197388,0.010203518,-0.21597257,0.4269869,0
23027000,22999000,197388,0.010024173,-0.21607904,0.42846942,0
23103000,23070428,197388,0.011080963,-0.21542144,0.42891684,0
23167000,23141666,197388,0.010547927,-0.21424298,0.43047592,0
23247000,23213285,197388,0.0095502045,-0.2160755,0.42975053,0
23311000,23285000,197388,0.0081169,-0.21715693,0.4283018,0
23391000,23356714,197388,0.01108981,-0.21562469,0.4297583,0
23455000,23427666,197388,0.011573685,-0.21435612,0.4292459,0
23531000,23499000,197388,0.00941837,-0.21579382,0.42938262,0
23599000,23570333,197388,0.007944275,-0.21653643,0.43040097,0
23663000,23637000,197388,0.010659523,-0.21613002,0.42842513,0
23739000,23708142,197388,0.009943401,-0.21407905,0.42766994,0
23807000,23779666,197388,0.008156233,-0.21444023,0.4301135,0
23875000,23846333,197388,0.01276134,-0.2171799,0.43021077,0
23951000,23917285,197388,0.007812505,-0.215933,0.43019715,0
24015000,23989000,197388,0.0101278685,-0.21759002,0.43001413,0
24095000,24060714,197388,0.009497578,-0.21621926,0.4305285,0
24159000,24131666,197388,0.009161504,-0.21354084,0.4243878,0
24227000,24198333,197388,0.010336364,-0.21486722,0.42948863,0
24303000,24269285,197388,0.009055302,-0.21523288,0.42989162,0
24367000,24341000,197388,0.0074604074,-0.21734774,0.42734677,0
24447000,24412714,197388,0.009182716,-0.21603908,0.43115842,0
24511000,24483666,197388,0.007744431,-0.21717636,0.42898595,0
24579000,24550333,197388,0.009845765,-0.21699195,0.42865682,0
24655000,24621285,197388,0.010712816,-0.21576878,0.42904124,0
24719000,24693000,197388,0.008242047,-0.21363619,0.42865884,0
24795000,24764142,197388,0.009368335,-0.21593803,0.4278766,0
24863000,24835666,197388,0.0100238435,-0.214044,0.42644083,0
24931000,24902333,197388,0.009143397,-0.21352874,0.42683232,0
25007000,24973285,197388,0.010098062,-0.2161675,0.42722684,0
25071000,25045000,197388,0.010893205,-0.21560064,0.4282498,0
25151000,25116714,197388,0.008870637,-0.21643479,0.42974427,0
25215000,25187666,197388,0.010447141,-0.21253656,0.42800927,0
25283000,25254333,197388,0.007750954,-0.21621984,0.4269044,0
25359000,25325285,197388,0.008653365,-0.21353866,0.429386,0
25423000,25397000,197388,0.009136245,-0.21512005,0.42925292,0
25503000,25468714,197388,0.007663495,-0.21699288,0.425019,0
25567000,25539666,197388,0.008200544,-0.21623054,0.42918026,0
25635000,25606333,197388,0.010504499,-0.21513587,0.43216798,0
25711000,25677285,197388,0.010157431,-0.21746829,0.42785648,0
25775000,25749000,197388,0.006723715,-0.2140955,0.4265706,0
25855000,25820714,197388,0.0102964975,-0.21589708,0.42650446,0
25919000,25891666,197388,0.0078113093,-0.21599132,0.42656624,0
25995000,25963000,197388,0.008061374,-0.2207281,0.42820016,0
26063000,26035000,197388,0.0098210685,-0.21670966,0.43004236,0
26139000,26106428,197388,0.010620376,-0.21668807,0.42929912,0
26207000,26178333,197388,0.011141112,-0.21669039,0.42844504,0
26283000,26249285,197388,0.010172754,-0.21543556,0.42998555,0
26347000,26321000,197388,0.008304147,-0.21579447,0.43307433,0
26427000,26392714,197388,0.009358337,-0.2165536,0.43048203,0
26491000,26463666,197388,0.012991963,-0.21964231,0.4267764,0
26559000,26530333,197388,0.010822109,-0.21551618,0.42910868,0
26635000,26601285,197388,0.010984722,-0.21506794,0.4312466,0
26699000,26673000,197388,0.009788604,-0.21524966,0.42900014,0
26779000,26744714,197388,0.008008158,-0.21679048,0.42889303,0
26843000,26815666,197388,0.009871504,-0.21592951,0.42862117,0
26911000,26882333,197388,0.012932416,-0.21625738,0.43044958,0
26987000,26953285,197388,0.0110241035,-0.21780066,0.42913622,0
27051000,27025000,197388,0.007322166,-0.21875928,0.42841786,0
27131000,27096714,197388,0.010220563,-0.21696159,0.42953113,0
27195000,27167666,197388,0.010722231,-0.21569744,0.427221,0
27263000,27234333,197388,0.010157647,-0.21517007,0.42930102,0
27339000,27305285,197388,0.009237747,-0.21837072,0.42783988,0
27403000,27377000,197388,0.00919443,-0.21616606,0.43288738,0
27483000,27448714,197388,0.00933161,-0.21630809,0.4277864,0
27547000,27519666,197388,0.011828136,-0.21619788,0.4313793,0
27623000,27591000,197388,0.010646476,-0.21709299,0.43094218,0
27691000,27663000,197388,0.010739721,-0.21651135,0.42941147,0
27767000,27734428,197388,0.009772374,-0.21526718,0.43373007,0
27835000,27806333,197388,0.008469288,-0.21624379,0.42695218,0
27911000,27877285,197388,0.008468386,-0.21566945,0.4295896,0
27975000,27949000,197388,0.010463162,-0.21585926,0.4280046,0
28055000,28020714,197388,0.008666321,-0.21561934,0.43058628,0
28119000,28091666,197388,0.009359329,-0.21648507,0.43042624,0
28187000,28158333,197388,0.00870414,-0.2160183,0.43166548,0
28263000,28229285,197388,0.0073685786,-0.21795487,0.42989367,0
28327000,28301000,197388,0.009564811,-0.21418524,0.42725825,0
28407000,28372714,197388,0.008994951,-0.2147873,0.42634806,0
28471000,28443666,197388,0.010141183,-0.21835706,0.42974222,0
28539000,28510333,197388,0.009497071,-0.21874249,0.42970106,0
28615000,28581285,197388,0.010089083,-0.21616454,0.428984,0
28679000,28653000,197388,0.008423104,-0.21553867,0.42585084,0
28759000,28724714,197388,0.007858641,-0.2164336,0.42920136,0
28823000,28795666,197388,0.010651497,-0.2166286,0.42964953,0
28891000,28862333,197388,0.0104578575,-0.21491359,0.43091306,0
28967000,28933285,197388,0.008086559,-0.21532345,0.43165022,0
29031000,29005000,197388,0.011931008,-0.21831378,0.42967415,0
29111000,29076714,197388,0.011267238,-0.21533647,0.43033093,0
29175000,29147666,197388,0.009143726,-0.21696848,0.42612684,0
29243000,29214333,197388,0.008930634,-0.21808687,0.42775702,0
29319000,29285285,197388,0.007656577,-0.21482344,0.42530423,0
29383000,29357000,197388,0.009325776,-0.21608381,0.4290933,0
29463000,29428714,197388,0.00919332,-0.21599197,0.42999366,0
29527000,29499666,197388,0.009950398,-0.21576159,0.43004465,0
29595000,29566333,197388,0.010100865,-0.21416448,0.42833823,0
29671000,29637285,197388,0.009787586,-0.21573928,0.43095356,0
29735000,29709000,197388,0.010540857,-0.21515557,0.42911658,0
29811000,29780142,197388,0.010571841,-0.2147968,0.4281424,0
29879000,29851666,197388,0.009663338,-0.21652624,0.4286918,0
29947000,29918333,197388,0.007872239,-0.21570385,0.42995864,0
30023000,29989285,197388,0.010908382,-0.2167275,0.43020415,0
30087000,30061000,197388,0.008907269,-0.21650845,0.42990813,0
30167000,30132714,197388,0.00960554,-0.2178474,0.42789757,0
30231000,30203666,197388,0.011690284,-0.21549854,0.42831028,0
30299000,30270333,197388,0.0093334,-0.2144959,0.4277078,0
30375000,30341285,197388,0.01166563,-0.21742994,0.42719895,0
30439000,30413000,197388,0.011329579,-0.21513328,0.43044895,0
30519000,30484714,197388,0.007058257,-0.21794777,0.42806956,0
30583000,30555666,197388,0.008311072,-0.21581742,0.42896473,0
30651000,30622333,197388,0.010273078,-0.21489535,0.42887753,0
30727000,30693285,197388,0.010441502,-0.21458837,0.42988205,0
30791000,30764333,197388,0.00734042,-0.21631259,0.42999646,0
30859000,30831000,197388,0.007446961,-0.21679723,0.42968392,0
30935000,30902428,197388,0.008801299,-0.21636099,0.4315874,0
31003000,30974333,197388,0.008825013,-0.21527165,0.42916617,0
31079000,31045285,197388,0.008848986,-0.21854267,0.42744857,0
31143000,31117000,197388,0.010599602,-0.2184622,0.42966455,0
31219000,31188142,197388,0.008545486,-0.21581118,0.43134743,0
31287000,31259666,197388,0.008681398,-0.21506897,0.43054244,0
31363000,31331000,197388,0.009419863,-0.21508682,0.42901725,0
31431000,31403000,197388,0.009377532,-0.21423845,0.4299332,0
31507000,31473857,197388,0.011092975,-0.21784998,0.4271814,0
31563000,31540600,197388,0.009311522,-0.21603015,0.431249,0
31651000,31612000,197388,0.009021943,-0.21541621,0.4284764,0
31707000,31683800,197388,0.00870629,-0.21711877,0.42816812,0
31795000,31755000,197388,0.009570265,-0.21660519,0.43044856,0
31847000,31826200,197388,0.007952684,-0.2143911,0.4307159,0
31935000,31898000,197388,0.009296639,-0.2132904,0.43072128,0
31991000,31969400,197388,0.011469941,-0.21400575,0.42874113,0
32079000,32041000,197388,0.012802257,-0.2146474,0.43032607,0
32135000,32112600,197388,0.008921352,-0.21672225,0.42687902,0
32223000,32184000,197388,0.010383884,-0.21573354,0.42919272,0
32279000,32255800,197388,0.008800856,-0.21653,0.43062162,0
32367000,32327000,197388,0.0113820825,-0.2186242,0.42945993,0
32419000,32398200,197388,0.007983894,-0.21714453,0.42953214,0
32507000,32470000,197388,0.011849795,-0.2159699,0.43039286,0
32563000,32541400,197388,0.008381163,-0.21734627,0.42572138,0
32651000,32613000,197388,0.006074829,-0.21681547,0.4290055,0
32707000,32684600,197388,0.0077773198,-0.21542993,0.42719802,0
32795000,32756000,197388,0.010118245,-0.21687351,0.42857316,0
32851000,32827800,197388,0.008753116,-0.2156631,0.43010098,0
32939000,32899000,197388,0.009695789,-0.21413179,0.42866635,0
32991000,32970200,197388,0.010279659,-0.21580401,0.42939684,0
33079000,33042000,197388,0.009849744,-0.21738367,0.42748925,0
33135000,33113400,197388,0.010874889,-0.21427229,0.4292105,0
33223000,33184500,197388,0.009175986,-0.21575096,0.42735025,0
33279000,33256600,197388,0.00817302,-0.21542935,0.4296983,0
33367000,33328000,197388,0.009986901,-0.21320708,0.4298037,0
33423000,33399800,197388,0.012640159,-0.2189219,0.42749926,0
33511000,33471000,197388,0.009470709,-0.21703622,0.4278913,0
33563000,33542200,197388,0.011308204,-0.2138013,0.4287985,0
33651000,33614000,197388,0.0073815454,-0.2180081,0.42985317,0
33707000,33685400,197388,0.0104414625,-0.21543017,0.42869005,0
33795000,33757000,197388,0.008297429,-0.21440646,0.4285292,0
33851000,33828600,197388,0.010431561,-0.21595655,0.4293264,0
33939000,33900000,197388,0.009947149,-0.21522304,0.43255728,0
33991000,33971000,197388,0.009292959,-0.2156096,0.4296321,0
34083000,34043000,197388,0.008170289,-0.21790439,0.4279498,0
