timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
4435000,4435000,0.0,0.0,0.0
4439000,4439000,0.0,0.0,0.0
4455000,4455000,0.0,0.0,0.0
4475000,4475000,0.0,0.0,0.0
4495000,4495000,0.0,0.0,0.0
4515000,4515000,0.0,0.0,0.0
4535000,4535000,0.0,0.0,0.0
4555000,4555000,0.0,0.0,0.0
4575000,4575000,0.0,0.0,0.0
4595000,4595000,0.0,0.0,0.0
4615000,4615000,0.0,0.0,0.0
4635000,4635000,0.0,0.0,0.0
4655000,4655000,0.0,0.0,0.0
4675000,4675000,0.0,0.0,0.0
4695000,4695000,0.0,0.0,0.0
4715000,4715000,0.0,0.0,0.0
4735000,4735000,0.0,0.0,0.0
4755000,4755000,0.0,0.0,0.0
4775000,4775000,0.0,0.0,0.0
4795000,4795000,0.0,0.0,0.0
4815000,4815000,0.0,0.0,0.0
4835000,4835000,0.0,0.0,0.0
4855000,4855000,0.0,0.0,0.0
4875000,4875000,0.0,0.0,0.0
4895000,4895000,0.0,0.0,0.0
4915000,4915000,0.0,0.0,0.0
4935000,4935000,0.0,0.0,0.0
4955000,4955000,0.0,0.0,0.0
4975000,4975000,0.0,0.0,0.0
4995000,4995000,0.0,0.0,0.0
5015000,5015000,0.0,0.0,0.0
5035000,5035000,0.0,0.0,0.0
5055000,5055000,0.0,0.0,0.0
5075000,5075000,0.0,0.0,0.0
5095000,5095000,0.0,0.0,0.0
5115000,5115000,0.0,0.0,0.0
5135000,5135000,0.0,0.0,0.0
5155000,5155000,0.0,0.0,0.0
5175000,5175000,0.0,0.0,0.0
5195000,5195000,0.0,0.0,0.0
5215000,5215000,0.0,0.0,0.0
5235000,5235000,0.0,0.0,0.0
5255000,5255000,0.0,0.0,0.0
5275000,5275000,0.0,0.0,0.0
5295000,5295000,0.0,0.0,0.0
5315000,5315000,0.0,0.0,-0.001
5335000,5335000,0.0,0.0,-0.001
5355000,5355000,0.0,0.0,-0.001
5375000,5375000,0.0,0.0,-0.001
5395000,5395000,0.0,0.0,-0.001
5415000,5415000,0.0,0.0,-0.001
5431000,5431000,0.0,0.0,-0.001
5455000,5455000,0.0,0.0,-0.001
5475000,5475000,0.0,0.0,-0.001
5495000,5495000,0.0,0.0,-0.001
5515000,5515000,0.0,0.0,-0.001
5535000,5535000,0.0,0.0,-0.001
5555000,5555000,0.0,0.0,-0.001
5575000,5575000,0.0,0.0,-0.001
5595000,5595000,0.0,0.0,-0.001
5615000,5615000,0.0,0.0,-0.001
5635000,5635000,0.0,0.0,-0.001
5655000,5655000,0.0,0.0,-0.001
5675000,5675000,0.0,0.0,-0.001
5695000,5695000,0.0,0.0,-0.001
5715000,5715000,0.0,0.0,-0.001
5735000,5735000,0.0,0.0,-0.001
5755000,5755000,0.0,0.0,-0.001
5775000,5775000,0.0,0.0,-0.001
5795000,5795000,0.0,0.0,-0.001
5815000,5815000,0.0,0.0,-0.001
5835000,5835000,0.0,0.0,-0.001
5855000,5855000,0.0,0.0,-0.001
5875000,5875000,0.0,0.0,-0.001
5895000,5895000,0.0,0.0,-0.001
5915000,5915000,0.0,0.0,-0.001
5935000,5935000,0.0,0.0,-0.001
5955000,5955000,0.0,0.0,-0.001
5975000,5975000,0.0,0.0,-0.001
5995000,5995000,0.0,0.0,-0.001
6015000,6015000,0.0,0.0,-0.001
6035000,6035000,0.0,0.0,-0.001
6055000,6055000,0.0,0.0,-0.001
6075000,6075000,0.0,0.0,-0.001
6095000,6095000,0.0,0.0,-0.001
6115000,6115000,0.0,0.0,-0.001
6135000,6135000,0.0,0.0,-0.001
6155000,6155000,0.0,0.0,-0.001
6175000,6175000,0.0,0.0,-0.001
6195000,6195000,0.0,0.0,-0.001
