timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
4699000,4541000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.018535653,-0.054737486,-0.012912832,0.018535653,-0.054737486,-0.012912832,24.492151,24.49215,10.145717,5.6111105e-07,4.8933107e-06,6.573857e-07,5.6111105e-07,4.8933107e-06,6.573857e-07,0,0,0
5099000,4941000,0,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,-0.00027550658,-0.0005119083,0.00872411,0.010175138,-0.030637227,-0.0032964125,0.0900748,0.090074524,0.2025092,3.3707042e-08,1.16370366e-07,1.5033411e-05,2.9674743e-07,2.6667856e-06,7.0467304e-06,0,0,0
5499000,5341000,0,0,0.0,0.0,0.01,0.09,0.09,0.20250002,0.00232368,0.008499638,-0.018497275,0.006685601,-0.013243064,-0.010052352,0.09041267,0.0904124,0.20278795,2.38882e-06,3.196192e-05,6.748906e-05,1.2265575e-06,1.5686846e-05,-2.608029e-05,0,0,0
5899000,5741000,0,0,-0.01,0.0,0.0,0.09,0.09,0.20250002,0.010631512,0.007669927,0.0059095398,0.00843934,-0.0039484007,-0.0029581771,0.093054146,0.09305285,0.20389815,4.858636e-05,2.5287902e-05,6.851001e-06,2.2275359e-05,1.9953983e-05,-1.144416e-05,0,0,0
6299000,6141000,0,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.013155301,0.020215668,0.013125002,-0.0011582784,0.0067911865,0.004189903,0.10016602,0.10016378,0.20572375,6.9110036e-05,0.00016320198,3.3494565e-05,-1.8340375e-05,8.361977e-05,8.528609e-06,0,0,0
6699000,6541000,6547000,0,0.0,0.0,-0.02,0.09,0.09,0.20250002,-0.009436955,0.011567622,0.029875975,-0.0048376904,0.008914047,0.015605936,0.120331064,0.120466664,0.208262,2.9603698e-05,4.4430515e-05,0.00017143288,-2.3346296e-05,6.620232e-05,8.093051e-05,0,0,1
7099000,6941000,6947000,0,0.0,0.0,-0.02,0.09,0.09,0.20250002,-0.015946925,0.012440238,0.036160104,-0.009775128,0.010481243,0.024741122,0.15168205,0.15174259,0.21126498,6.7062494e-05,4.079528e-05,0.00024756647,-4.277572e-05,5.4910302e-05,0.00015499094,0,0,1
7499000,7345000,7347000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,-0.013176684,0.014631432,0.020603541,-0.0112952925,0.012335973,0.022892026,0.16727975,0.16723421,0.21457243,4.151728e-05,5.1204544e-05,7.913522e-05,-4.221332e-05,5.325419e-05,0.000121090816,0,0,1
7899000,7741000,7747000,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.0034332005,0.010832319,0.02497598,-0.004785825,0.011671412,0.02381306,0.16544232,0.16544509,0.21791632,2.8497827e-06,2.8369323e-05,0.00011450259,-2.229704e-05,4.2255968e-05,0.00011817906,0,0,1
8299000,8141000,8147000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.024338434,0.020332059,0.028698869,0.008158291,0.0155205885,0.025984531,0.15836686,0.15849918,0.2209651,0.000149617,0.00010432675,0.00014909595,5.410921e-05,6.984298e-05,0.00013191991,0,0,1
8699000,8541000,8547000,0,0.0,0.0,0.02,0.09,0.09,0.20250002,0.04729472,0.054297585,0.009859722,0.025552262,0.032754812,0.01881795,0.15228806,0.15253668,0.2234905,0.0005875157,0.0007731197,1.739924e-05,0.0002911788,0.00038241042,8.102183e-05,0,0,1
9099000,8941000,8947000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.04403543,0.056988195,0.031035382,0.033767004,0.043525204,0.02424792,0.14824587,0.14855115,0.22530103,0.0005232171,0.0008744878,0.00017100587,0.00039430693,0.0006011115,0.000121014746,0,0,1
9499000,9341000,9347000,0,0.0,0.0,-0.01,0.09,0.09,0.20250002,0.048218705,0.05978563,0.04069876,0.04018998,0.050752062,0.031559404,0.14627884,0.14675662,0.22625194,0.000635784,0.00097421743,0.00029283974,0.0005016301,0.00076693634,0.00019738142,0,0,1
9899000,9741000,9747000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0379245,0.05703246,0.025689296,0.0391831,0.05354335,0.028950468,0.1454203,0.14616522,0.22655416,0.00039561672,0.00089014374,0.00011651783,0.000454513,0.0008216952,0.00016144205,0,0,1
10299000,10141000,10147000,0,0.0,0.0,0.01,0.09,0.09,0.20250002,0.04319653,0.041027814,0.0018391106,0.040966846,0.04798089,0.016900975,0.14522648,0.14643477,0.22686464,0.00051393936,0.0004598038,5.963605e-07,0.00048092473,0.00066085457,8.995507e-05,0,0,1
10699000,10541000,10547000,0,0.0,-0.01,0.0,0.09,0.09,0.20250002,0.03767696,0.04739718,0.0021238923,0.039504673,0.047721464,0.0103333825,0.14573684,0.14712909,0.22661835,0.00038962098,0.00061075424,7.962142e-07,0.0004403453,0.00063858775,5.0328912e-05,0,0,1
11099000,10941000,10947000,0,-0.01,0.0,0.0,0.09,0.09,0.20250002,0.03264957,0.036188655,-0.0058340654,0.03645796,0.04259577,0.0031478498,0.14560649,0.14724523,0.22595236,0.00029284254,0.00035576534,6.0253974e-06,0.0003747885,0.0005128889,2.528255e-05,0,0,1
11499000,11341000,11347000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.022907145,0.043039512,-0.010635681,0.030435376,0.042792987,-0.0029781647,0.1458228,0.14736287,0.22440135,0.00014393835,0.0005028131,2.0163465e-05,0.00027218842,0.00050841074,5.084319e-06,0,0,1
