timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
5635000,-0.005828767,-0.0031405787,0.00020992622,0.0,0.0,-0.001,0
5643000,-0.006496009,-0.0033446222,-0.00041876046,0.0,0.0,-0.001,0
5655000,-0.00807317,-0.0030647526,-0.00022914275,0.0,0.0,-0.001,0
5675000,-0.009263426,-0.0031967652,-0.00019454322,0.0,0.0,-0.001,0
5691000,-0.011645757,-0.0036278549,0.00056463334,0.0,0.0,-0.001,0
5715000,-0.012995492,-0.0055679143,0.00010690035,0.0,0.0,-0.001,0
5735000,-0.014911227,-0.005622412,0.00025893026,0.0,0.0,-0.001,0
5755000,-0.016925873,-0.0062330607,0.0002218691,0.0,0.0,-0.001,0
5775000,-0.015985053,-0.00755301,-2.0336825e-05,0.0,0.0,-0.001,0
5791000,-0.016731245,-0.0077390233,2.7537346e-05,0.0,0.0,-0.001,0
5811000,-0.016400095,-0.007604802,-0.00038447406,0.0,0.0,-0.001,0
5835000,-0.015455297,-0.0056883995,-0.00019655278,0.0,0.0,-0.001,0
5851000,-0.015455957,-0.006246711,-0.00035734478,0.0,0.0,-0.001,0
5875000,-0.014458111,-0.004627044,-0.000114213326,0.0,0.0,-0.001,0
5895000,-0.013936382,-0.004207317,-0.00017642243,0.0,0.0,-0.001,0
5915000,-0.013919713,-0.0049045584,-0.00041908343,0.0,0.0,-0.001,0
5935000,-0.01493023,-0.0055962154,8.2399296e-05,0.0,0.0,-0.001,0
5955000,-0.015171724,-0.00636044,-0.0002116963,0.0,0.0,-0.001,0
5975000,-0.016438652,-0.006700329,-3.9081933e-05,0.0,0.0,-0.001,0
5995000,-0.015653556,-0.0067555285,-8.80871e-06,0.0,0.0,-0.001,0
6015000,-0.014744522,-0.0076568346,-4.6150744e-05,0.0,0.0,-0.001,0
6035000,-0.014146008,-0.007707175,-5.3159565e-05,0.0,0.0,-0.001,0
6051000,-0.013104123,-0.007777203,0.00014501701,0.0,0.0,-0.001,0
6075000,-0.012315148,-0.005500573,0.00030424562,0.0,0.0,-0.001,0
6095000,-0.011940339,-0.004710966,-0.00010875141,0.0,0.0,-0.001,0
6115000,-0.010949029,-0.0040617683,-0.0003644198,0.0,0.0,-0.001,0
6135000,-0.009199441,-0.0038806396,-0.00012913886,0.0,0.0,-0.001,0
6155000,-0.008411357,-0.005046197,-0.00077544537,0.0,0.0,-0.001,0
6175000,-0.0092866,-0.004475022,2.5184709e-06,0.0,0.0,-0.001,0
6195000,-0.008629169,-0.0031390726,0.00061083166,0.0,0.0,-0.001,0
6215000,-0.007643404,-0.002393139,-0.000114265684,0.0,0.0,-0.001,0
6235000,-0.006065604,-0.0014228005,6.756274e-05,0.0,0.0,-0.001,0
6251000,-0.0062660086,-0.0019355355,-5.2838586e-06,0.0,0.0,-0.001,0
6275000,-0.005657784,-0.0006460356,0.0005069363,0.0,0.0,-0.001,0
6295000,-0.00380733,0.0006235532,-8.428545e-05,0.0,0.0,-0.001,0
6311000,-0.0042635165,0.0013166553,-8.478173e-05,0.0,0.0,-0.001,0
6331000,-0.00399837,0.002555729,8.029363e-05,0.0,0.0,-0.001,0
6355000,-0.003479287,0.0006329673,0.0004942816,0.0,0.0,-0.001,0
6375000,-0.0034121773,-0.0010447579,0.0001654547,0.0,0.0,-0.001,0
6395000,-0.00309301,-0.0015697024,0.00014895201,0.0,0.0,-0.001,0
6415000,-0.0024427632,-0.0010971613,4.297495e-05,0.0,0.0,-0.001,0
6435000,-0.0015522907,-0.00047801848,-0.0003926158,0.0,0.0,-0.001,0
6455000,-0.0020236934,-8.05083e-05,-0.00016856194,0.0,0.0,-0.001,0
6475000,-0.0030496102,0.0010659315,-0.00060373545,0.0,0.0,-0.001,0
6495000,-0.001941331,0.0015319923,-0.00015479326,0.0,0.0,-0.001,0
6515000,-0.00088664633,0.0032205733,-0.0004710555,0.0,0.0,-0.001,0
