timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],states[24],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
4435000,4283000,0.9999555,-0.00887564,-0.0028032337,-0.0015799308,0.0017683397,-0.0014456765,-0.0145353675,0.0,0.0,-0.0011763625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09882364,0.010282556,0.010282554,0.0002823619,25.026432,25.026432,10.001181,100.640144,100.640144,100.25601,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
4443000,4291000,0.9999552,-0.008891221,-0.0028579116,-0.0015619097,0.002264297,-0.0045998865,-0.01670754,0.0,0.0,-0.0013013341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09869867,0.010310091,0.01031009,0.00030987873,25.029202,25.029202,10.001294,100.70577,100.70577,100.28226,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
4451000,4299000,0.9999548,-0.008931798,-0.0028923356,-0.0015468061,0.0019100235,-0.0063095484,-0.016060673,0.0,0.0,-0.001432407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0985676,0.010338904,0.010338905,0.0003386747,25.032013,25.032013,10.001411,100.774605,100.774605,100.309784,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
4459000,4307000,0.9999552,-0.00891018,-0.0028638628,-0.0014564474,0.0022312708,-0.008978372,-0.015143737,0.0,0.0,-0.0015572245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09844278,0.010369,0.010369002,0.00036874993,25.034946,25.034946,10.001534,100.84666,100.84666,100.33859,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
4467000,4315000,0.99995613,-0.0088183265,-0.0028631017,-0.0013555211,0.0026308617,-0.00909107,-0.014602296,0.0,0.0,-0.0016762087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09832379,0.010400376,0.010400378,0.00040010439,25.038025,25.038025,10.001663,100.92191,100.92191,100.368675,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
4475000,4323000,0.99995726,-0.008703525,-0.0028673199,-0.0012725957,0.0031388744,-0.010862267,-0.0153192505,0.0,0.0,-0.0017958949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098204106,0.010433033,0.010433034,0.00043273804,25.041288,25.041288,10.001798,101.000374,101.000374,100.40003,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
4483000,4331000,0.9999575,-0.0086560715,-0.002907636,-0.001307797,0.0041401223,-0.012139104,-0.016889676,0.0,0.0,-0.0019247306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09807527,0.01046697,0.01046697,0.0004666509,25.044725,25.044725,10.001936,101.08204,101.08204,100.43267,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
4491000,4339000,0.99995726,-0.008651675,-0.0029497459,-0.0013724042,0.003257757,-0.012353027,-0.01717721,0.0,0.0,-0.0020609982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097939,0.010502187,0.010502186,0.00050184294,25.048248,25.048248,10.00208,101.16691,101.16691,100.46659,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
4507000,4355000,0.99995726,-0.0086100325,-0.0030388366,-0.0014439567,0.00285193,-0.015092933,-0.017086625,0.0,0.0,-0.0023403105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09765969,0.010576455,0.010576453,0.00057606417,25.05568,25.05568,10.002383,101.34629,101.34629,100.53828,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
4515000,4363000,0.99995756,-0.008595082,-0.00301597,-0.0014457072,0.0031653447,-0.016294055,-0.018365413,0.0,0.0,-0.0024821186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097517885,0.01061551,0.010615507,0.0006150936,25.059666,25.059666,10.0025425,101.44079,101.44079,100.57604,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
4523000,4371000,0.99995774,-0.008527256,-0.003082369,-0.0015370813,0.0045128656,-0.017912624,-0.016876958,0.0,0.0,-0.002623088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09737691,0.01065585,0.010655846,0.0006554026,25.063656,25.063656,10.0027075,101.538506,101.538506,100.61509,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
4531000,4379000,0.9999586,-0.008444448,-0.0030211457,-0.0015879493,0.003593383,-0.019490309,-0.01641836,0.0,0.0,-0.0027562692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09724373,0.010697464,0.010697461,0.0006969904,25.067835,25.067835,10.002876,101.63943,101.63943,100.65542,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
4547000,4395000,0.999959,-0.00836011,-0.0030619344,-0.0016709797,0.0053695054,-0.023497803,-0.014363408,0.0,0.0,-0.0030036415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09699636,0.0107845375,0.010784534,0.00078400393,25.07655,25.07655,10.003231,101.85092,101.85092,100.73992,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
4555000,4403000,0.9999593,-0.008310624,-0.0031095087,-0.0016810837,0.006631099,-0.026608437,-0.012826733,0.0,0.0,-0.003112402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096887596,0.010829992,0.010829988,0.00082942925,25.081083,25.081083,10.003417,101.96149,101.96149,100.78409,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
4563000,4411000,0.99996024,-0.00824027,-0.0030054403,-0.0016423123,0.006250154,-0.028635472,-0.011830665,0.0,0.0,-0.0032110317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09678897,0.010876728,0.010876724,0.000876134,25.085789,25.085789,10.003608,102.07527,102.07527,100.82953,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
4571000,4419000,0.9999609,-0.008184588,-0.002890771,-0.0016777132,0.006018555,-0.029937068,-0.01246912,0.0,0.0,-0.0033082308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09669177,0.010924744,0.010924739,0.000924118,25.090734,25.090734,10.003803,102.19227,102.19227,100.87625,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
4587000,4435000,0.999962,-0.008100517,-0.0027461017,-0.0017511039,0.008732559,-0.034024943,-0.012899078,0.0,0.0,-0.0035130233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09648698,0.011024611,0.011024604,0.0010239229,25.101011,25.101011,10.004211,102.43591,102.43591,100.97354,0.010000001,0.009999999,0.009993606,0.040000003,0.040000003,0.040000003,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,0.0025000002,1.0,1.0,0.010000001,25
